Region,Mes,PDSI,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
Caldas,2019-12,-3.7323782234957004,98.51633237822351,1.4309455587392552,99.94727793696275,135.28280802292264,39.04183381088826,51.048424068767915,200.32836676217767,0.0002865329512893983,24.979369627507168,16.40716332378224,1.9863065902578796,0.6907163323782235,0.877650429799427
Caldas,2020-01,-3.6921489971346695,97.44957020057306,19.18166189111748,116.63123209169055,82.88739255014328,5.689398280802292,30.7974212034384,231.85931232091693,0.0,25.21117478510029,16.37220630372493,1.8521260744985675,0.8402578796561605,1.2300859598853868
Caldas,2020-02,-4.1663610315186235,61.749283667621775,54.19598853868195,115.94527220630373,51.35501432664757,2.5690544412607452,17.83810888252149,244.54670487106017,0.0,26.22779369627507,16.949856733524356,1.8591232091690546,0.9897421203438396,1.3011461318051576
Caldas,2020-03,-4.606246418338108,90.66876790830946,36.46991404011462,127.13868194842408,93.54928366762178,4.770773638968481,15.949283667621778,237.24441260744987,0.0,26.05386819484241,17.529226361031522,1.9020945558739255,0.9760458452722063,1.1693409742120344
Caldas,2020-04,-5.137879656160457,96.72865329512895,15.543839541547278,112.27249283667621,169.33810888252148,52.783381088825216,35.77106017191977,215.7727793696275,0.000859598853868195,25.29971346704871,17.219484240687684,1.9312664756446993,0.8487392550143266,1.027220630372493
Caldas,2020-05,-4.592292263610314,105.52320916905444,0.0,105.52320916905444,247.82607449856735,128.1464183381089,49.92779369627507,190.1785100286533,0.0002865329512893983,25.698280802292267,17.390544412607454,1.950243553008596,0.8668767908309456,1.1234957020057308
Caldas,2020-06,-4.3866475644699126,104.47765042979944,0.06332378223495702,104.5409742120344,152.8111747851003,46.34441260744986,51.91575931232092,205.0137535816619,0.000859598853868195,25.064183381088828,16.540114613180517,1.8974813753581663,0.7961604584527221,1.0467048710601718
Caldas,2020-07,-3.264727793696274,106.30888252148998,0.10888252148997135,106.41776504297995,179.0381088825215,70.99169054441262,53.65243553008596,197.82865329512893,0.000859598853868195,25.931518624641836,16.097994269340976,1.821458452722063,0.9374785100286533,1.0802292263610316
Caldas,2020-08,-2.6204584527220622,110.06876790830945,0.3017191977077364,110.3704871060172,196.59914040114614,86.64469914040114,53.538395415472785,204.65300859598855,0.0005730659025787966,25.490544412607452,16.142406876790833,1.8435128939828078,0.8678510028653295,1.1621776504297996
Caldas,2020-09,-2.5495128939828073,111.76361031518624,0.027220630372492838,111.79083094555874,173.31461318051578,60.977936962750725,54.11174785100287,221.57994269340978,0.000859598853868195,24.92492836676218,15.705730659025791,1.8551461318051576,0.7657879656160458,1.1398280802292264
Caldas,2020-10,-3.2288825214899703,104.45616045845273,0.6504297994269341,105.10659025787967,204.58538681948426,101.18252148997136,53.05787965616046,200.69283667621778,0.0014326647564469914,24.179083094555875,16.11031518624642,1.902154727793696,0.6759025787965617,1.1421203438395415
Caldas,2020-11,-3.220458452722062,98.97650429799428,0.0,98.97650429799428,225.67191977077363,125.57908309455587,54.173638968481384,205.60200573065904,0.0014326647564469914,23.577363896848137,15.699140401146135,1.9282005730659026,0.5555587392550144,1.0458452722063036
Caldas,2020-12,-2.6317478510028645,99.2406876790831,0.17736389684813755,99.41805157593123,161.8051575931232,62.87335243553009,53.86676217765043,200.5352435530086,0.0,23.888538681948425,15.953868194842409,1.9217765042979944,0.6087679083094556,1.0613180515759313
Caldas,2021-01,-2.8656733524355293,70.69140401146133,38.938395415472776,109.63438395415473,54.06303724928367,10.36189111747851,26.874498567335245,211.05243553008597,0.0,25.03810888252149,16.198853868194846,1.7176103151862465,0.9578510028653295,1.1902578796561605
Caldas,2021-02,-2.5523495702005725,89.2839541547278,13.479942693409741,102.76704871060173,129.954441260745,28.14154727793696,39.39770773638969,215.21002865329513,0.0,25.35845272206304,16.080515759312323,1.8777908309455589,0.8282234957020058,1.1988538681948424
Caldas,2021-03,-1.7892550143266468,108.20487106017193,1.1020057306590259,109.30716332378225,189.2183381088825,74.93151862464184,45.47822349570201,210.0842406876791,0.0031518624641833815,24.050143266475644,15.525787965616049,1.8987650429799428,0.6336389684813754,1.0369627507163324
Caldas,2021-04,-2.157392550143266,98.5624641833811,0.0,98.5624641833811,195.2114613180516,90.55186246418339,51.57478510028654,191.5948424068768,0.0025787965616045844,24.27765042979943,16.19656160458453,1.8810143266475645,0.7236676217765043,0.963896848137536
Caldas,2021-05,-1.9436962750716322,98.2355300859599,0.0,98.2355300859599,253.13381088825219,152.30143266475645,54.173638968481384,185.99742120343842,0.0011461318051575933,24.546131805157593,16.237535816618916,1.9778796561604584,0.6330372492836677,0.9584527220630372
Caldas,2021-06,-1.502979942693409,96.24813753581661,0.0,96.24813753581661,191.8813753581662,95.63151862464184,54.173638968481384,192.48080229226363,0.0028653295128939836,24.30200573065903,15.779369627507165,1.925358166189112,0.6441833810888252,0.9555873925501432
Caldas,2021-07,-1.0316332378223487,103.00200573065904,2.2303724928366764,105.23295128939829,142.7467048710602,43.57994269340975,50.33925501432665,194.8243553008596,0.002005730659025788,25.663323782234958,15.828939828080232,1.8034297994269342,0.9146418338108881,1.1848137535816619
Caldas,2021-08,0.13438395415472867,106.61088825214901,0.0679083094555874,106.6779369627507,227.96275071633238,117.6432664756447,54.0461318051576,203.6412607449857,0.002005730659025788,24.80573065902579,15.457593123209172,1.9442378223495702,0.6597421203438395,1.0965616045845272
Caldas,2021-09,-0.0542120343839534,104.84785100286534,0.032664756446991405,104.88080229226361,168.97249283667622,64.0541547277937,54.11776504297995,203.85472779369627,0.0011461318051575933,24.805444126074498,15.585959885386822,1.765618911174785,0.8436103151862465,1.1212034383954155
Caldas,2021-10,-0.06607449856733427,96.45186246418339,0.0,96.45186246418339,299.7272206303725,203.21805157593124,54.173638968481384,185.47965616045846,0.0014326647564469914,23.77736389684814,15.708882521489972,1.9611547277936963,0.5406876790830946,0.9876790830945559
Caldas,2021-11,-0.6354441260744975,91.21518624641834,0.0,91.21518624641834,200.39283667621777,109.1779369627507,54.173638968481384,187.28624641833812,0.0011461318051575933,23.547851002865333,15.669627507163327,1.9863180515759313,0.49252148997134676,0.9681948424068769
Caldas,2021-12,-0.22828080229226272,93.98194842406878,0.24383954154727797,94.22607449856734,163.60888252148996,70.04527220630374,53.756160458452726,187.43438395415475,0.0005730659025787966,24.28338108882522,16.350143266475648,2.0221260744985674,0.5731805157593123,0.9656160458452722
Caldas,2022-01,-0.29349570200572983,89.74469914040115,8.445558739255015,98.19025787965616,89.82234957020057,11.638108882521491,42.19312320916906,194.74183381088827,0.0,24.160744985673354,15.48710601719198,1.9215100286532951,0.6244985673352436,1.03810888252149
Caldas,2022-02,-0.05647564469913949,85.24183381088825,7.728366762177651,92.97134670487107,123.34985673352438,38.23352435530086,42.065042979942696,200.70744985673355,0.0,24.24785100286533,15.355873925501434,1.9271146131805157,0.6210888252148997,0.995702005730659
Caldas,2022-03,0.9672206303724936,102.45386819484241,0.0,102.45386819484241,226.47650429799427,113.54957020057307,52.53667621776504,197.34441260744984,0.00171919770773639,24.097994269340976,15.80143266475645,1.998008595988539,0.547106017191977,0.9759312320916906
Caldas,2022-04,0.8976790830945568,96.64068767908309,0.0,96.64068767908309,244.50544412607454,146.22578796561606,54.173638968481384,190.64212034383957,0.0028653295128939827,23.97736389684814,15.97191977077364,1.9648280802292264,0.5864183381088826,0.9492836676217765
Caldas,2022-05,0.2665902578796572,98.29828080229225,1.1472779369627508,99.44469914040116,193.60916905444128,97.28280802292265,52.202292263610325,188.27363896848138,0.00171919770773639,24.445845272206306,16.21977077363897,1.909329512893983,0.6998853868194843,1.002865329512894
Caldas,2022-06,2.719025787965617,86.62206303724929,0.0,86.62206303724929,334.7730659025788,246.17507163323785,54.173638968481384,174.33982808022924,0.008882521489971347,23.2432664756447,14.96246418338109,1.980318051575931,0.4343266475644699,0.7793696275071633
Caldas,2022-07,3.175644699140402,96.66504297994268,0.2842406876790831,96.94957020057306,159.71977077363897,63.5487106017192,53.68624641833811,186.62836676217765,0.0028653295128939836,24.93438395415473,15.22091690544413,1.844458452722063,0.7540401146131805,0.9707736389684815
Caldas,2022-08,2.9564756446991414,103.65501432664756,0.6292263610315187,104.28510028653295,166.68796561604586,63.85071633237823,52.86991404011462,198.12550143266478,0.0022922636103151865,24.626934097421206,15.346418338108885,1.8331690544412609,0.7512320916905444,1.0911174785100286
Caldas,2022-09,2.6276504297994276,102.18338108882521,0.0,102.18338108882521,182.2919770773639,78.8974212034384,54.07936962750716,202.51260744985674,0.00171919770773639,24.30085959885387,15.256446991404014,1.8839770773638969,0.6544699140401146,1.1014326647564472
Caldas,2022-10,2.4811174785100296,89.53696275071634,0.0,89.53696275071634,314.4495702005731,224.8169054441261,54.173638968481384,170.54555873925503,0.00343839541547278,23.33896848137536,15.328366762177653,1.966567335243553,0.4757593123209169,1.0564469914040113
Caldas,2022-11,2.1869054441260753,88.45873925501434,0.0,88.45873925501434,244.65272206303726,156.19426934097422,54.173638968481384,182.04498567335244,0.0028653295128939836,23.074785100286533,15.37736389684814,1.950991404011461,0.4692263610315186,1.0191977077363896
Caldas,2022-12,1.4315759312320926,93.45931232091691,3.460171919770774,96.9191977077364,110.71375358166189,23.203151862464185,48.22664756446992,198.11031518624642,0.0,23.29598853868195,15.532378223495705,1.8886160458452723,0.5697421203438395,0.9994269340974212
Caldas,2023-01,1.8147277936962762,99.6647564469914,4.163323782234957,103.82722063037251,144.14441260744985,46.77879656160459,45.925214899713474,207.63409742120345,0.0,23.864756446991407,15.19111747851003,1.8641805157593125,0.6345272206303726,1.0220630372492836
