municipio,date,temperature_2m,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,surface_solar_radiation_downwards_sum,potential_evaporation_sum,total_evaporation_sum,surface_runoff_sum,sub_surface_runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure
Belalcazar,2015-11-01,292.1731377160795,289.52830153516186,296.479411472249,290.8535322510433,0.022028672470668108,0.4250644348056457,0.4258615322213955,1.3071717935930735E7,-0.005283044732322252,-0.002726893103849492,0.009856921889178165,0.010064946964361624,0.23241901009515134,-0.17829371573203678,86402.52859294205
Chinchina,2015-11-01,290.9927228496154,287.8673415225361,295.3461689582676,289.6655203217229,0.03482097183351647,0.4255600303456031,0.42636403205921,1.3576517539013451E7,-0.0055077275097013744,-0.0028927256708187903,0.01993766246399715,0.012634429152949149,0.050988058498622035,-0.10037007292646287,84581.97938591879
Filadelfia,2015-11-01,292.52881957186924,288.8441234385816,296.9233249210406,290.83475575695223,0.02073141590740231,0.4350144592049084,0.43715138018215094,1.4276561749535862E7,-0.004157970258455236,-0.0025032064876664537,0.00824288297240241,0.010711356611442966,-0.01761166912258593,0.07172546611388858,87145.83528222793
La Dorada,2015-11-01,299.42704206365323,295.6652007139824,304.40628210150686,294.2585941176484,0.004538513105310302,0.44775686740107395,0.43687282015544016,1.7307237713285025E7,-0.017752064905772753,-0.003492849020586588,1.5940969260994366E-4,3.0395705792782962E-5,0.5263379958708697,-0.1918869067313399,97665.79901588918
La Merced,2015-11-01,292.59260833410565,288.91117711667664,297.0979020097521,290.8642007921949,0.019220648894421058,0.431110855738322,0.43257179118968836,1.4585761162222225E7,-0.0039057520363065938,-0.0025078040378651136,0.008699224625748616,0.00865504454407427,-0.051231120751227856,0.09886282137882563,86836.74598331406
Manizales,2015-11-01,290.04505574857797,286.2907353145354,295.3472718410533,288.5847957533392,0.025870072010423403,0.4231137390624014,0.42454742729074846,1.4309180034996385E7,-0.005284219973505793,-0.0027447828286295776,0.011418427424862258,0.012437305916491316,-0.18327305387318582,0.030393117541260076,82666.54193136713
Manzanares,2015-11-01,288.16304137956007,285.33611038408446,292.3412099102252,285.2513022782441,0.011058387751306352,0.4648168524171592,0.4655063682915282,1.5713805833169129E7,-0.005428438839825307,-0.0029898381689548096,0.001291268102347557,0.003896001887267642,-0.3884379259079743,0.05224655830736165,77502.26174237565
Marmato,2015-11-01,290.4721093296801,287.13254356188656,294.9136050180289,288.7354572110298,0.017574559248251794,0.4197005883241312,0.4211425419342824,1.4595289302564103E7,-0.0049332866531152,-0.002741298984545164,0.006955583351544846,0.008340792793494006,0.02008656683131162,0.11649165279844889,82456.06148070245
Marquetalia,2015-11-01,291.0208935051521,287.92275309964066,295.1578140207413,287.2094767327528,0.007058212816378761,0.4106516019262449,0.4005815309038601,1.62069622996633E7,-0.010381199622696098,-0.002815646303642027,8.226886780474727E-4,1.7083567952868916E-4,-0.1790489433456618,0.025179624049082895,82526.6328197338
Marulanda,2015-11-01,285.46353031235185,282.4343381120034,290.28124695040043,283.485976618992,0.01447827734518165,0.4407988680021654,0.4460778259020753,1.5247960964639323E7,-0.004684649870846419,-0.003023621979802285,0.002153469083627852,0.009979506648413027,-0.4435264534813868,0.04702296219924216,73033.30233162547
Neira,2015-11-01,290.12625615061125,286.4917016460752,295.00629702720624,288.5006852292116,0.020698000601065816,0.42404504729119186,0.42599861169145836,1.4423612056576107E7,-0.004781365481339018,-0.0026690372092783472,0.008040269748590895,0.010817584096293038,-0.1862609231867837,0.05113382080736662,82618.97964726962
Norcasia,2015-11-01,296.38127885089676,292.92224209129273,301.04260317932085,292.3243007074149,0.005194179468573243,0.3918059771379603,0.38183077238937174,1.7049402405521046E7,-0.016155673538285176,-0.0033993579508329232,1.7143714018654543E-4,2.9304390162579185E-5,0.2990476840140766,-0.34142735145929515,92092.61730903675
Pacora,2015-11-01,291.4152118031144,287.52423946218084,296.40731492006694,289.6789055216382,0.015572449369413623,0.4395012546003911,0.4416505884905108,1.4986363968671678E7,-0.0063656006615263475,-0.002738069004628966,0.005909058614108795,0.007242647293292191,-0.18203862586814157,0.10861541571573308,84458.12820576833
Palestina,2015-11-01,291.7567210301602,288.1711920518142,296.5246476545633,290.2754652910875,0.029806427445517644,0.4250896794390702,0.42586229076186266,1.3721066705982909E7,-0.005886158623077252,-0.0027823007287473504,0.016316177819104615,0.011445859370705412,0.03254809149762957,-0.033525798735115936,86267.57243867966
Pensilvania,2015-11-01,288.7775987622821,285.8400055313686,293.20370890989926,285.9577426225904,0.009069747265758198,0.44835995077187846,0.4486691120199489,1.5852889595535444E7,-0.006229968832898464,-0.003067931481419331,0.0014255612466040422,0.0014568350182039887,-0.3482294581714379,0.031135950709420154,78469.17807572508
Riosucio,2015-11-01,288.1278194265831,285.5232770270307,292.2331982258731,286.65409259019265,0.015953888119395444,0.4176653191657007,0.4202605436861461,1.3950839814016173E7,-0.004712361207789166,-0.002976629645952759,0.0034345510617393906,0.01023675031518197,0.21476561042426334,0.004665671733011918,77794.21582674686
Risaralda,2015-11-01,291.1462275536907,288.3802772910333,295.29597583639213,289.7428901437468,0.02147541807848747,0.4244682109479899,0.4255909435854757,1.3337426910344828E7,-0.004646119606269795,-0.0026592399643608697,0.009705143567474409,0.009742344601449904,0.19876009204965764,-0.1391958617876968,84193.77843640959
Salamina,2015-11-01,288.81759048498424,285.25221957025354,293.77507400988935,287.1551444458323,0.01529552250366848,0.4321591605192945,0.434481452675199,1.5033707168039948E7,-0.0051318323328824415,-0.0028234056507935256,0.003992296933904569,0.008708391743516406,-0.3214520880825097,0.07427758633767967,79541.41564502161
Samana,2015-11-01,293.781723391388,290.32433407939214,298.240352697113,290.0966983635139,0.005944744573628203,0.3939924385271916,0.38153690497080484,1.6542151476020405E7,-0.013057154772302682,-0.0031051153538837317,4.344992868627618E-4,6.357205280920072E-5,-0.02031923808208129,-0.14468289432612136,87573.7194829755
San Jose,2015-11-01,291.4379854626126,288.8641290227572,295.53214319547016,290.1442799462212,0.020860395870919982,0.4244454368948936,0.42545229742924373,1.313022468125E7,-0.004793834915229431,-0.00270544539137821,0.00942171622106495,0.009346879421112437,0.2447407576772901,-0.1846052673127916,84811.49773220484
Supia,2015-11-01,289.04061073107965,285.8893690092584,293.37409005040087,287.4069962401118,0.018513149023904513,0.41843266560542197,0.42124385397185204,1.4373101107116103E7,-0.005256698689843236,-0.00285792461958029,0.00463447929563445,0.01147924366961704,0.09892170445600551,0.09229270070481191,79809.24333783616
Victoria,2015-11-01,296.8384013025384,293.0370092525286,301.83556819396307,291.79190002764693,0.00475656981208106,0.3757948682355336,0.3566560754799903,1.6890128548705094E7,-0.01828027943014866,-0.0030610708788242702,1.7437237288685638E-4,1.1379839823923877E-5,0.48981999795129016,-0.16049159773985325,92991.0890645124
Villamaria,2015-11-01,287.00850121808776,283.8561384299228,292.051545563665,285.91384804375485,0.03315623013050959,0.430973694945437,0.43373558056621137,1.433030397500888E7,-0.004103477983704095,-0.0027568490967157157,0.012300837427948994,0.018827322620553335,-0.20906029591799036,0.028058289920151018,76520.30176867475
Viterbo,2015-11-01,291.31750360905437,288.93229957010556,295.3743569121964,290.1142780735118,0.019009744777932092,0.42338837070026614,0.4247991337173286,1.2940092614367817E7,-0.004956731631623946,-0.0027482526339376455,0.007873895302971546,0.009016213726637695,0.30009075074360286,-0.22004682524450891,84548.08344633023
Aguadas,2015-12-01,293.1334458658254,287.8765222434463,298.90624123054664,288.975751108091,0.003159136090486339,0.41054092706369755,0.413574649897385,1.784465582456826E7,-0.012936816030962143,-0.003155893415489388,4.6637759909019203E-4,0.0027266757768503263,-0.6025979228681081,0.02369893525029234,84951.62205917542
Anserma,2015-12-01,291.39467577673275,287.68881556459996,296.209134433984,289.23252794376185,0.007126407480306281,0.4070157441855897,0.4090699288006733,1.555370140494981E7,-0.005357313220980121,-0.0028866946808699815,0.0010569132627559232,0.004446175180329335,0.039542929028818036,-0.11928986140851258,83316.16568169865
Aranzazu,2015-12-01,291.7427490869892,286.37900621360643,297.47047711337615,288.542388012815,0.005131894572343231,0.413160481111345,0.41775044894155183,1.698247278382907E7,-0.006839988625225632,-0.003021125526705489,5.518949235963881E-4,0.0033801032037516733,-0.5648392896015639,0.07340213107490086,83937.19267314926
Belalcazar,2015-12-01,292.9168497464768,289.5717230824648,297.7083975668477,291.0510608434444,0.011149358371972206,0.417603577925152,0.4181074687501592,1.5084783742494065E7,-0.0076118357694943085,-0.0030461978540552797,0.0030520150796642283,0.005996240481095446,0.048186066890569715,-0.359218118410839,86358.39037307478
Chinchina,2015-12-01,291.3999076462325,287.4948081423917,296.20618766388463,289.68968574473894,0.024388142740016622,0.42352109052180853,0.42447092301004374,1.5757457733545491E7,-0.007558275400540356,-0.0031640504438494197,0.011934354916402474,0.009616902819353025,-0.19444086413252654,-0.21773169580883847,84545.58405481896
Filadelfia,2015-12-01,293.30579878694266,287.9805193089913,298.7535728495089,290.4527249878956,0.0053070417861612726,0.4144354963945145,0.41736964527824316,1.653708333915884E7,-0.006108562205946654,-0.002834075113105112,5.722299236431566E-4,0.0036207941173290216,-0.21365411466557233,0.03966327201627266,87102.45664477207
La Dorada,2015-12-01,301.45190046047975,296.05323296431465,307.723382088,290.8612238604722,0.0010277084982425234,0.3589604278767761,0.36336954300957564,1.986794151542777E7,-0.030088870856883082,-0.0028530543016630316,1.6503123537771834E-5,1.5525556595707788E-6,0.9390092581738113,0.500970746639716,97585.99559002212
La Merced,2015-12-01,293.72414534237225,288.3350047832749,299.20609871375524,290.324928544841,0.004456595679198679,0.4055361346674365,0.4089124567904638,1.6946828957706094E7,-0.005816714595135395,-0.0028988668302868535,7.398017391722691E-4,0.002985026925054502,-0.25266312746733893,0.02087043405576134,86792.14998086545
Manizales,2015-12-01,290.44063847470875,285.6405499675661,296.34109783272703,288.1098808395969,0.012875999105855958,0.41094404451075156,0.413337406288976,1.6591389559163108E7,-0.007999218196681961,-0.003003270960383658,0.0039024085127592474,0.0072443425007851095,-0.5494258007025493,0.08436860088493153,82645.9071177063
Manzanares,2015-12-01,289.11851999291025,285.5593486502802,293.799427124004,282.6424649460499,0.0023961548883190786,0.42319894212049614,0.4315530100176411,1.822310681932306E7,-0.007950512230888794,-0.0031485436553774547,1.7988407827798915E-4,0.001789786388640864,-0.7410144743206349,0.21260180849159882,77512.53101174337
Marmato,2015-12-01,291.3602174293513,286.5394109229,296.72482714783166,288.001166176934,0.004048908943919467,0.3877527156479602,0.39042984210725057,1.6997767390570723E7,-0.007292955536996164,-0.003017023826484793,6.854578963580262E-4,0.0031573396832416433,-0.1362552818924657,0.03475646274557185,82423.41099662686
Marquetalia,2015-12-01,292.3493177748095,288.07286887419036,297.1713653544566,283.7161722571658,3.9493741607959297E-4,0.3136485154587062,0.3331756977119831,1.8780941573150866E7,-0.01707171414954222,-0.002527820658024902,2.2726734925963353E-5,5.901648953396787E-5,-0.31105470008669867,0.3427395824501981,82528.81549216121
Marulanda,2015-12-01,285.96142486953676,281.922908250534,291.35391022729664,281.61575278717163,0.00490953202363243,0.40339650317447057,0.4145702969153857,1.7695165555687364E7,-0.00664134512266582,-0.003239351460290251,6.434238382068306E-4,0.003638634599176545,-0.9607830519125117,0.13640022900430473,73045.0058105402
Neira,2015-12-01,290.66536759090496,285.78146551678464,296.3668914516019,287.8874959324169,0.00700489516168573,0.4022692349626029,0.4059822725280286,1.6698516989024742E7,-0.007083885258820998,-0.0029401640859624705,0.0012025506128896899,0.004491485653131328,-0.5344179495162746,0.08983419602107863,82595.47855893178
Norcasia,2015-12-01,297.9039474706323,292.8966749452807,303.8907208053842,289.60648238548237,0.0011628432758735581,0.3224475601747615,0.3246958012938507,1.961174612222E7,-0.02594940332265541,-0.003251599234000823,1.8617027923529464E-5,1.8664989201218265E-5,0.6397924115395126,0.10515452139858315,92043.35140444638
Pacora,2015-12-01,292.6760988282506,287.1911723553021,298.3893326040671,288.7770271472436,0.003386430459948402,0.4119248920659334,0.41382208621456623,1.746463967838952E7,-0.011350172778522393,-0.0030770529034562636,5.842746831088166E-4,0.0027202466336082778,-0.4741770932317618,0.01870693388670666,84422.17195947906
Palestina,2015-12-01,292.1731221113407,287.59247349522684,297.7322089839712,290.1983442088281,0.01651211226420381,0.42102790126444706,0.4218425259039295,1.587946819851117E7,-0.008417510940314064,-0.0030131982591928602,0.006268671279049526,0.007717399169524773,-0.1785246590877344,-0.08954438209183109,86227.3294703425
Pensilvania,2015-12-01,289.9454473265986,285.89045417461585,294.96649044172165,283.0090872472309,0.001444929415769077,0.3757883636039557,0.3917365384161029,1.840142532675522E7,-0.009710650140134945,-0.0031751566069395574,1.3324127129752555E-4,7.909962951206079E-4,-0.675989203653051,0.1725103675701413,78474.07871301864
Riosucio,2015-12-01,288.7136954359603,285.12588703569133,293.6188644324268,286.0970761346924,0.005416461223045865,0.38770800773134795,0.39309966790483675,1.6186771553604033E7,-0.006572048473024914,-0.003146316802579222,7.345595995236165E-4,0.0038847930602416416,0.08348767155132973,-0.011859634332137495,77775.51318776853
Risaralda,2015-12-01,291.79545937522033,288.1408823965919,296.6180817697872,289.77299979597,0.00933703006764948,0.4132599638922688,0.4143679100702207,1.5344729113618305E7,-0.006541712282099103,-0.0029916165404858786,0.0021187939009074657,0.005268052245207437,0.030042562446097165,-0.1954982463343239,84158.54802800485
Salamina,2015-12-01,289.74133106128915,284.73613405798,295.44560484736184,285.77258689530305,0.0036955312668034463,0.39826750004140943,0.4030664598953164,1.747137135306673E7,-0.008652673286884406,-0.003195861549953852,4.124214859140523E-4,0.0030591504627399224,-0.7358135111295804,0.03471385977049397,79526.98958844601
Samana,2015-12-01,295.3109737347688,290.3869326160173,300.75777617687453,287.12491359589313,5.584243105703694E-4,0.29836882946128673,0.31223061043153555,1.9138975247037522E7,-0.022110617534429756,-0.0027816565163569056,1.9911451325301204E-5,1.780821716779545E-5,0.0054255593678447555,0.18099421666906884,87551.62491556606
San Jose,2015-12-01,292.17457596973713,288.8634638055678,296.8520777917678,290.28307580435154,0.009781418537234722,0.41518203449505636,0.4158108085393906,1.5105693893145159E7,-0.006794175180050755,-0.0030473717460183483,0.002485587610863149,0.00523551230529143,0.07438138095281457,-0.29711612834725326,84773.86554939517
Supia,2015-12-01,289.63899605398353,285.1746992807364,294.9229952185514,286.64788252330567,0.004645085016971676,0.3876637397389115,0.39099035062963117,1.6714768109218314E7,-0.007632326949070484,-0.0030895340130033732,5.176307027490009E-4,0.003950352402568453,-0.021758180034083318,0.017327165561390436,79784.16859352031
Victoria,2015-12-01,298.6696688662944,293.3344884537248,304.8600080170756,287.8589104628855,4.0681523083013115E-4,0.26808720942487907,0.27592575018825327,1.9490266593904115E7,-0.0308144376630392,-0.002304857016432162,3.141775330919698E-6,7.5701201800871865E-6,0.7996067111411476,0.5272148672376429,92942.06286421628
Villamaria,2015-12-01,287.28816031383127,283.35495867639594,292.513695821271,285.41597546134045,0.0213274337015538,0.4239348601438737,0.42715400766916567,1.6709136577415923E7,-0.006074522018868765,-0.0029743105852542283,0.006430498408703636,0.013230509044230551,-0.6453805285219145,0.16697305946737132,76522.90264503767
Viterbo,2015-12-01,292.1399643437969,289.1974684998509,296.68614266579084,290.34104828415514,0.009044248004596812,0.4132878943907583,0.41408303184424416,1.4860972887096774E7,-0.007038052327458533,-0.003062332369898911,0.002057340752345834,0.004927118597873327,0.1371523301867498,-0.3655020471055904,84510.77884498403
Aguadas,2016-01-01,293.5789449041902,288.887712683356,299.20077293696795,289.76772689264135,0.0033641490129251083,0.38715840616533836,0.38286147951963245,1.9506397281329427E7,-0.01413226654578902,-0.003421851252343745,2.7859393141874855E-4,0.0011002990597134966,-0.48819922736662924,-0.012183126391268602,85065.76303765562
Anserma,2016-01-01,291.7411168162047,288.0410615872646,296.3618943417048,289.5703126517967,0.007660100139051216,0.4082489134972876,0.40906083687656186,1.782617003386714E7,-0.0060641457112700844,-0.0033675491559798675,0.0010400566526979572,0.0031767608096212106,0.24494239794255904,-0.17676533468746425,83435.73754513044
Aranzazu,2016-01-01,292.3332132686535,287.0865368149897,297.8112637632103,289.1897672619371,0.005796598386487327,0.4149930264393455,0.41376456860106947,1.94985435437788E7,-0.007715319556811887,-0.003578107786990287,3.92823863601305E-4,0.0019234859395911115,-0.34291242546017087,-0.030234707165923035,84046.3700648205
Belalcazar,2016-01-01,293.1479437750422,289.8400550653708,297.7952728889421,291.1608020672556,0.010985563640594624,0.4178839348239594,0.4183289633057823,1.6988476060885355E7,-0.008374484013227624,-0.003399696465357441,0.0026502915141869148,0.004470780143281997,0.214457928770909,-0.24993369403744647,86482.66225370244
Chinchina,2016-01-01,291.7324083119385,287.7036901225958,296.43115859912507,289.84655460390957,0.020033591043361082,0.4222816616459151,0.4228109877251735,1.8084232611601327E7,-0.008585713313385665,-0.003519456431864571,0.008903123075151932,0.006950433273986574,0.013053599954300957,-0.17933372779513074,84666.66281904148
Filadelfia,2016-01-01,293.82530428054497,288.7621128566706,298.9787566341152,291.108317104852,0.007130594732456269,0.420843458143208,0.4204850078586398,1.8976270221968148E7,-0.006843247803414096,-0.003417907848576956,7.562195928596194E-4,0.0023239524985586395,-0.004792249989668588,-0.03341515008423528,87219.05206475113
La Dorada,2016-01-01,301.91370515911046,296.8127742475748,307.9880837738765,292.55676579010975,9.848086820139577E-4,0.32352390723267843,0.30710909634861083,2.0120649955820475E7,-0.030423284787379896,-0.0020012711496438526,6.811412041741256E-6,1.2195431821086577E-6,0.5710916346583725,-0.5181261428851139,97725.45284056875
La Merced,2016-01-01,294.1306422052418,289.1935385919387,299.3088725264355,291.0649287963284,0.006208963775626419,0.40667145329137006,0.40606247458691525,1.923022969605735E7,-0.00638824957005653,-0.003436958450677147,9.630839296993818E-4,0.0018176591310877105,-0.08084130603352756,-0.01836014970371515,86908.56546515644
Manizales,2016-01-01,291.00036917395,285.86748739323565,296.5649462894683,288.27821312246977,0.010238470042760489,0.40578801640880763,0.40546136328046983,1.9313057505283047E7,-0.009547165100952867,-0.003512239388408068,0.002583337269843847,0.0037527127455617335,-0.31927047397709263,-0.03653482933634794,82754.18979317822
Manzanares,2016-01-01,289.38581674675726,285.6830179786409,294.2640588730976,284.34284492038853,0.00268064524735242,0.3913513582966023,0.400558508202095,2.0527932290163673E7,-0.008740194955236598,-0.003316640046281758,1.579322111487256E-4,9.013591229148421E-4,-0.6183038837570365,-0.14248116307859987,77616.59941462115
Marmato,2016-01-01,291.8002177936564,287.3442799835584,297.0027408420005,288.7369593554829,0.005556655324764084,0.383375958236808,0.38188716077528484,1.9102266707692306E7,-0.007763715602328108,-0.0034680915464908257,8.971737129220892E-4,0.001642728339945412,0.009035338499607195,0.03133635759550841,82542.63658224126
Marquetalia,2016-01-01,292.21353095178824,288.014530334771,297.2217001767375,286.43433879140906,0.0019180655000432417,0.31750210983377464,0.3143801753886349,2.0503019256435327E7,-0.015888568193555542,-0.0025870558493502095,1.156117127399252E-4,3.7109028364711655E-5,-0.33428682678359795,-0.2717019385308516,82638.59082222173
Marulanda,2016-01-01,286.58760559904255,282.391894833822,292.08377132145125,282.41390750520253,0.0033999352169872417,0.3689863970465676,0.37589001793732374,2.025705541013825E7,-0.007753689140700107,-0.0035397316892937947,2.538899957750239E-4,0.0016684925968332516,-0.7586317599165118,-0.060858884850693615,73146.9237850975
Neira,2016-01-01,291.263057834289,286.22793731224607,296.73036657603285,288.3532943581252,0.006980798232376989,0.4016327476376764,0.40066902209887656,1.9341865830154818E7,-0.008226656979174931,-0.003488470018606464,9.191221228098771E-4,0.002470814016838581,-0.2922406487200979,-0.029432094959920264,82705.26237339151
Norcasia,2016-01-01,298.1334662397843,293.60369014669925,303.6857345011384,290.9457423231948,0.0013477184684937671,0.2733481802550037,0.2618444383684442,1.9966287097575635E7,-0.026074683421708086,-0.002727482764335614,1.3808767645725114E-5,1.5661322440762226E-5,0.2924063208770947,-0.6355062901500007,92179.72426785313
Pacora,2016-01-01,293.1354809330125,288.2334296887805,298.62443344482597,289.6167932628033,0.00439364259795817,0.40188951073645846,0.39882312694934763,1.945095983022071E7,-0.011566021435618717,-0.003449725063441792,6.830814910504587E-4,0.001167557576570498,-0.33179870513601745,-0.024835984442226126,84536.23224225824
Palestina,2016-01-01,292.56383347211107,287.89352617455745,297.4724403614837,290.5311721501658,0.015204597892329226,0.4203126294003089,0.42046774184152746,1.8323744740556933E7,-0.009328609745849878,-0.0034749164950356264,0.005514635234816462,0.005420031249399912,0.05386864100404441,-0.1284290233984906,86348.36249782806
Pensilvania,2016-01-01,290.0647683468375,286.12123599906437,295.1678742635513,285.1545279514794,0.0022230280823860864,0.34784836313216777,0.35868023015029105,2.0195086169727046E7,-0.009545654051713813,-0.003183695241409773,1.770413155939227E-4,3.675270732641742E-4,-0.6257670038107078,-0.22266598543227345,78581.51241910209
Riosucio,2016-01-01,289.0856511845428,285.5648291683769,293.8160511385346,286.63001307606976,0.005547796791198628,0.37802353092674873,0.3811959571341958,1.8308255103382315E7,-0.007084672439267827,-0.0035525285125066375,6.359514315774489E-4,0.0021811088835552517,0.2428689951226804,-0.024551605990329448,77893.65324021303
Risaralda,2016-01-01,292.0915742535998,288.43437622545554,296.72616320127673,290.0072490737198,0.009343528390055294,0.4141972051459138,0.41484178189182125,1.7552529972985856E7,-0.007337214455692827,-0.0034270114652385076,0.0017874268887438152,0.003810820723686236,0.2322715142753343,-0.22212041624080225,84278.9631156911
Salamina,2016-01-01,290.25474412805505,285.4551990922749,295.8444022510137,286.6483804196995,0.00407923434801763,0.3805480587713371,0.37909020520200115,1.97292827683138E7,-0.009079387330086192,-0.0035755730022062567,3.4375672569680475E-4,0.0013889493041529923,-0.5524988077093743,-0.07234386096390433,79634.23589022993
Samana,2016-01-01,295.20705664364533,290.82452967231256,300.46254527027315,289.36845076332656,0.0017518822808548576,0.28740632796931065,0.2748519109873911,2.004252736734694E7,-0.020453706090942447,-0.0026061268358330727,6.21915866643524E-5,1.4679496457960907E-5,-0.15853382430893828,-0.42671965257834266,87674.48161632344
San Jose,2016-01-01,292.4346733093261,289.0965990097292,296.974861933339,290.4245076333322,0.0096372957700079,0.41502812008062995,0.41530697175892456,1.7133138852822576E7,-0.007526282957124133,-0.0034350569781494296,0.0021711942822402043,0.003839903205047331,0.25554149766122136,-0.2605229513619536,84895.46184055778
Supia,2016-01-01,290.12025930098866,285.8576127232395,295.22103557376965,287.3750299107538,0.006149677493520823,0.38527212565032887,0.38407334516696634,1.8892663682493657E7,-0.00810649865373863,-0.0035548387353001435,6.527692688048656E-4,0.0020592253841077183,0.13111878428935986,0.018147883574225494,79904.89899615933
Victoria,2016-01-01,298.84805338030253,293.75590168650723,304.8748858097148,290.3958018293297,0.0010852911750756714,0.24656103472050395,0.2270220401527572,2.0225596642358582E7,-0.029629804595747107,-0.001949003049109138,8.136358482648071E-6,6.051348830964367E-6,0.5374447763645618,-0.4854009544325424,93070.73790521716
Villamaria,2016-01-01,287.769194712818,283.3188514692437,293.0881238309196,284.8524419205377,0.012324183888154724,0.41606695975507296,0.41623185845006316,1.961286113421966E7,-0.008335103527294531,-0.003483855916287822,0.002798096897093531,0.005487881968919404,-0.4939077697981911,-0.008554079771323081,76621.89111978408
Viterbo,2016-01-01,292.37620093091397,289.40492242806744,296.8593458296592,290.418515098948,0.009174532431967891,0.41163722594490654,0.41208871462011853,1.6705176289766407E7,-0.007745795160142478,-0.0034044638939887636,0.0020272378727909717,0.003792214907656058,0.30131768875313014,-0.2883011862928442,84632.96773143482
Aguadas,2016-02-01,294.2195316475027,289.28787886760085,300.0715018484659,289.68281232943923,0.006236731126751101,0.3916526902944081,0.37769271738089355,1.915667552831766E7,-0.01568733165952147,-0.003522382572180394,7.933533272648556E-4,6.78976452628813E-4,-0.6372926078273986,-0.07490006499377386,84960.745347161
Anserma,2016-02-01,292.04673825564794,288.49300783644617,296.72975688605936,289.7650709613866,0.010477999059694244,0.40954691619002365,0.4106345412986793,1.7309566218199693E7,-0.006128979020094694,-0.0033091231030268225,0.002241152269496155,0.003632172262949815,0.18977938273597006,-0.1493280400748686,83337.6458509705
Aranzazu,2016-02-01,292.6892812116445,287.5944998109495,298.3426195017382,289.3233681844052,0.00922217717186355,0.4217275943235063,0.42157875180048693,1.8778097932601873E7,-0.007816871573111693,-0.0035991436142667928,0.001361423054859342,0.0024805151516687583,-0.4758827067930532,-0.04943197112347513,83946.90409038136
Belalcazar,2016-02-01,293.3816504607766,290.12864981396626,298.0002735420953,291.3913267567163,0.014561967249095444,0.41906410329655197,0.419808366734418,1.6604519951037468E7,-0.008636509509989888,-0.0034077280601546344,0.004734042387415107,0.005606726039957868,0.150799733955255,-0.24304718310342904,86378.25830058685
Chinchina,2016-02-01,291.9430841897469,288.0554167554462,296.8557635157337,290.14086831057784,0.031160946913663126,0.4238858640541103,0.42471991336921416,1.7498731270449977E7,-0.008433589382574954,-0.0035600426614178513,0.017376481091541135,0.009912484147614298,-0.020073618958164837,-0.17082275703920358,84566.36047153757
Filadelfia,2016-02-01,294.2121296815887,289.2693734204389,299.5272591652905,291.26755575571065,0.010388546933387777,0.42347868130263605,0.4245304175934277,1.8377790138280224E7,-0.006938305642213534,-0.0033985109431469923,0.0023002851177177696,0.0033702833651976,-0.10010846171787727,-0.049500767407277844,87109.92837605314
La Dorada,2016-02-01,302.34805131518567,297.28671446852184,308.46075434639476,292.1295855263363,0.002022938941295887,0.3356816513070102,0.29963089362116985,1.9805419365192406E7,-0.03195853565220555,-0.00203574345321341,2.7918252863105332E-5,9.314850091874628E-7,0.6556140813910126,0.0951745187007009,97608.13608910063
La Merced,2016-02-01,294.7206041187467,289.7739735599679,300.123606942714,291.16188257005484,0.008992534778975598,0.4097020445198849,0.40932272378816764,1.8704669517624523E7,-0.006572452874076322,-0.0034412603504185026,0.002315094761578973,0.0017442312048769548,-0.19574095271099576,-0.06312223780962091,86797.63045615325
Manizales,2016-02-01,291.22569316623657,286.42812223061367,297.14671168005253,288.69403043600425,0.019029374728170925,0.41371710073898277,0.41432029288408423,1.847037153384696E7,-0.00892640281282212,-0.003467139815210147,0.007628234687793298,0.006620138399851903,-0.4148441471675335,-0.02413163316316129,82659.60674574177
Manzanares,2016-02-01,289.66208099955765,286.06106367802926,294.669803512467,283.93599167818337,0.0038580913016104897,0.39145573834777325,0.3725537515619415,1.9499052369288262E7,-0.008828050304911064,-0.0032602399774307065,2.0030136953413493E-4,4.5379791715684963E-4,-0.7821304885266922,-0.0048603217414534975,77544.48005771567
Marmato,2016-02-01,292.37917962955436,287.92709597478813,297.7269632435604,288.694007511628,0.007956649832461164,0.38211235194792287,0.3787340371615059,1.870668592360743E7,-0.008413037448251913,-0.003519816312257112,0.0017975087309705803,0.0013277354306820534,-0.09556637921236345,-0.026880439270080245,82444.26803290437
Marquetalia,2016-02-01,292.76277475169934,288.9322046075952,297.81788605756776,285.6678700331375,0.0016257196087731294,0.29250585333915957,0.26597030694568036,1.959335406478579E7,-0.01752987753006898,-0.0022117119455708108,7.293754439244327E-5,2.362023363002125E-5,-0.44570723066315565,0.014623158667044105,82559.02136016461
Marulanda,2016-02-01,286.8641612611659,282.86108314563654,292.5008831707924,282.3765516741771,0.006974032898048435,0.3860139432362985,0.37795439378757345,1.931101030190704E7,-0.007658621887067513,-0.0036213015033230056,7.65089041017029E-4,0.0010467424617362291,-0.9357267484451883,-0.04140626396153213,73079.04223452216
Neira,2016-02-01,291.52882336463375,286.7668429096169,297.16034368458946,288.5925507811291,0.011690129732508105,0.40985332624639026,0.41035304588749755,1.8559650994959183E7,-0.008039361481569886,-0.0034682754728066166,0.002919439814837562,0.003630416924037096,-0.4103026147565937,-0.03255600872785138,82610.5223775352
