municipio,fecha,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles,producto
La Merced,2018-02-18,0.7687363793745077,0.7792685196808034,0.1072,0.923,0.09517577148797475,1533,MODIS/061/MOD13Q1
Palestina,2018-02-18,0.7666460804199456,0.7755884360030255,0.1782,0.9155000000000001,0.0672424209453272,1963,MODIS/061/MOD13Q1
Chinchiná,2018-02-18,0.739772720957142,0.7771249491497847,-0.0516,0.9835,0.13139669981007482,1944,MODIS/061/MOD13Q1
La Dorada,2018-02-18,0.71117250145123,0.7206956179680227,0.054200000000000005,0.9658,0.10880684080153627,9281,MODIS/061/MOD13Q1
Belalcázar,2018-02-18,0.7181342446620024,0.76738038519328,0.0594,0.9976,0.15320825332130902,1968,MODIS/061/MOD13Q1
San José,2018-02-18,0.7074757445342043,0.7640173270982034,0.0876,0.9880000000000001,0.17130329650653867,1095,MODIS/061/MOD13Q1
Marquetalia,2018-02-18,0.5453562993754005,0.54852995,0.033800000000000004,0.9774,0.27349307436219067,1587,MODIS/061/MOD13Q1
Norcasia,2018-02-18,0.8189537271548235,0.8379656707487336,0.0663,0.9740000000000001,0.10252363700647875,3901,MODIS/061/MOD13Q1
Manizales,2018-02-18,0.6721040029037927,0.7559595794309949,0.0304,0.9992000000000001,0.2109872087324474,7420,MODIS/061/MOD13Q1
Villamaria,2018-03-06,0.567835973108834,0.6446606995425634,-0.1193,0.9979,0.26292298586440704,7587,MODIS/061/MOD13Q1
Risaralda,2018-03-06,0.7701843057185707,0.7793597265108071,0.2672,0.9742000000000001,0.06637266589629691,1602,MODIS/061/MOD13Q1
Neira,2018-03-06,0.7494163924605552,0.7597732705651473,0.0717,0.9941000000000001,0.10572772379871608,6263,MODIS/061/MOD13Q1
Anserma,2018-03-06,0.7600678490685885,0.7676710063029774,0.2025,0.9948,0.06939233318620351,3594,MODIS/061/MOD13Q1
Manzanares,2018-03-06,0.7760216355209922,0.7831371078269486,0.3662,0.8818,0.045631226476768684,3362,MODIS/061/MOD13Q1
Aranzazu,2018-03-06,0.7640621245144951,0.7792744777800531,0.0717,0.9995,0.10522369421921346,2579,MODIS/061/MOD13Q1
Marulanda,2018-03-06,0.7377527147251205,0.7439260826802884,0.37620000000000003,0.8856,0.06372184900602765,6340,MODIS/061/MOD13Q1
Filadelfia,2018-03-06,0.7698052176107187,0.7715787126019946,0.39690000000000003,0.9216000000000001,0.05356523766083241,3244,MODIS/061/MOD13Q1
Salamina,2018-03-06,0.7350551504261553,0.7364101168785002,0.09050000000000001,0.9881000000000001,0.062045896103740665,6505,MODIS/061/MOD13Q1
Marmato,2018-03-06,0.7640852732283884,0.7759593265396545,0.40130000000000005,0.9282,0.07822295281198151,667,MODIS/061/MOD13Q1
Supia,2018-03-06,0.7744347182339553,0.7832887209171631,0.31370000000000003,0.9134,0.06117493760102825,2094,MODIS/061/MOD13Q1
Pensilvania,2018-03-06,0.777832659545698,0.7869699462200622,0.09050000000000001,0.9952000000000001,0.06757516911671642,8359,MODIS/061/MOD13Q1
Riosucio,2018-03-06,0.7982316766292344,0.8103812761002875,0.11370000000000001,0.9992000000000001,0.08145144436535225,6439,MODIS/061/MOD13Q1
Pácora,2018-03-06,0.74935929059233,0.7520830889483122,0.38930000000000003,0.9038,0.056722564365718944,4323,MODIS/061/MOD13Q1
Victoria,2018-03-06,0.7665790158527164,0.7752997555857303,0.1009,0.9894000000000001,0.07855014025718961,9336,MODIS/061/MOD13Q1
Aguadas,2018-03-06,0.7329050781522739,0.7363950683119406,0.2948,0.9364,0.07284376736406913,7981,MODIS/061/MOD13Q1
Samaná,2018-03-06,0.8112368217459869,0.8183977369310326,-0.0392,0.9416,0.0539030914690319,12608,MODIS/061/MOD13Q1
Viterbo,2018-03-06,0.7294584230445486,0.7398490248823134,0.3516,0.9165000000000001,0.08410981981291611,1974,MODIS/061/MOD13Q1
La Merced,2018-03-06,0.7615264657964741,0.7638878830984094,0.4339,0.9359000000000001,0.06216612901484727,1533,MODIS/061/MOD13Q1
Palestina,2018-03-06,0.7680693040949917,0.7763244133863317,0.4636,0.8774000000000001,0.053860164333177,1963,MODIS/061/MOD13Q1
Chinchiná,2018-03-06,0.7599696590761871,0.7753828719180947,0.22010000000000002,0.9275,0.08056738451430415,1944,MODIS/061/MOD13Q1
La Dorada,2018-03-06,0.6396928173954054,0.6369230876044872,-0.0877,0.9188000000000001,0.12054948022473358,9281,MODIS/061/MOD13Q1
Belalcázar,2018-03-06,0.7597748985855861,0.7587840691161113,0.4585,0.9268000000000001,0.05896147760731978,1968,MODIS/061/MOD13Q1
San José,2018-03-06,0.7532696660415462,0.7587919548178886,0.44370000000000004,0.8982,0.05367547131926851,1095,MODIS/061/MOD13Q1
Marquetalia,2018-03-06,0.7956096979164695,0.7979167145699757,0.5457000000000001,0.8819,0.03648060428128172,1587,MODIS/061/MOD13Q1
Norcasia,2018-03-06,0.7785931866479149,0.7908667733015236,0.3992,0.9033,0.07793880537289946,3901,MODIS/061/MOD13Q1
Manizales,2018-03-06,0.7328992300851545,0.7636311340528006,0.0637,0.9944000000000001,0.1321275436179267,7420,MODIS/061/MOD13Q1
Villamaria,2018-03-22,0.4257608036409519,0.4021375000000002,-0.058600000000000006,0.9937,0.26076929562393986,7588,MODIS/061/MOD13Q1
Risaralda,2018-03-22,0.6591219355872889,0.7399584028163796,0.0692,0.9748,0.19661381793990168,1602,MODIS/061/MOD13Q1
Neira,2018-03-22,0.5677792775690536,0.6775884593962348,0.0442,0.9963000000000001,0.23610898461241686,6263,MODIS/061/MOD13Q1
Anserma,2018-03-22,0.6252726957642805,0.7050911049862186,0.059300000000000005,0.9596,0.1934311417754489,3594,MODIS/061/MOD13Q1
Manzanares,2018-03-22,0.4952016041388851,0.5025835777126101,0.0152,0.9953000000000001,0.26641103948008743,3362,MODIS/061/MOD13Q1
Aranzazu,2018-03-22,0.5444964359590999,0.5993078124999999,0.0442,0.9989,0.2432189705866582,2579,MODIS/061/MOD13Q1
Marulanda,2018-03-22,0.4403880884986776,0.42399130434782606,0.0114,0.9872000000000001,0.24715737079225217,6340,MODIS/061/MOD13Q1
Filadelfia,2018-03-22,0.7167503698697525,0.7596953582188635,0.0567,0.9945,0.14823879261727857,3244,MODIS/061/MOD13Q1
Salamina,2018-03-22,0.5760797833621523,0.650590677726459,0.0206,0.9956,0.21698488906046592,6504,MODIS/061/MOD13Q1
Marmato,2018-03-22,0.7031543554884189,0.7325412049861497,0.0673,0.9470000000000001,0.14152647619585126,667,MODIS/061/MOD13Q1
Supia,2018-03-22,0.6106562617134396,0.6972792452830189,0.051500000000000004,0.9845,0.21012713415693143,2094,MODIS/061/MOD13Q1
Pensilvania,2018-03-22,0.4612672398518945,0.44364867978876626,0.0025,0.9995,0.2981003016839648,8357,MODIS/061/MOD13Q1
Riosucio,2018-03-22,0.48329608697283233,0.5133994095069383,0.0223,0.9956,0.26623457425606545,6439,MODIS/061/MOD13Q1
Pácora,2018-03-22,0.587230378385559,0.6736346153846154,0.060700000000000004,0.9979,0.22490989991167387,4323,MODIS/061/MOD13Q1
Victoria,2018-03-22,0.7813237976813158,0.7870831830011771,0.2497,0.9353,0.07466803516728533,9336,MODIS/061/MOD13Q1
Aguadas,2018-03-22,0.6247195544950902,0.6777656370656372,0.029900000000000003,0.9991000000000001,0.18960793572910867,7981,MODIS/061/MOD13Q1
Samaná,2018-03-22,0.6406902670724051,0.7402604263989662,0.0179,0.9988,0.24361728668857882,12608,MODIS/061/MOD13Q1
Viterbo,2018-03-22,0.6942148916649178,0.709242469843545,0.1418,0.8933000000000001,0.08958844757732033,1974,MODIS/061/MOD13Q1
La Merced,2018-03-22,0.6900623426279464,0.7401525394859091,0.0599,0.9816,0.18993234183460989,1533,MODIS/061/MOD13Q1
Palestina,2018-03-22,0.6937696081290484,0.7361514408493428,0.0876,0.9745,0.13300099978188376,1963,MODIS/061/MOD13Q1
Chinchiná,2018-03-22,0.6857095723150739,0.7306625816766305,-0.060200000000000004,0.9757,0.14467979074650922,1944,MODIS/061/MOD13Q1
La Dorada,2018-03-22,0.6550064280089564,0.6620653800945796,0.0568,0.9580000000000001,0.11808653871824681,9281,MODIS/061/MOD13Q1
Belalcázar,2018-03-22,0.73027968629429,0.7637399020455198,0.0665,0.9653,0.13330975828770192,1968,MODIS/061/MOD13Q1
San José,2018-03-22,0.6217827178303516,0.7089239681750373,0.0818,0.9653,0.2046527463823304,1095,MODIS/061/MOD13Q1
Marquetalia,2018-03-22,0.7199930661599971,0.8150910638297874,0.017400000000000002,0.9893000000000001,0.22081082947006497,1587,MODIS/061/MOD13Q1
Norcasia,2018-03-22,0.7494527638411963,0.7793848961611076,0.045000000000000005,0.9917,0.13891147953533184,3901,MODIS/061/MOD13Q1
Manizales,2018-03-22,0.5871402118816293,0.6969828428605983,0.033800000000000004,0.9893000000000001,0.23605353519386404,7420,MODIS/061/MOD13Q1
Villamaria,2018-04-07,0.566583923048897,0.6680644769179674,-0.0665,0.9991000000000001,0.2829085692891522,7588,MODIS/061/MOD13Q1
Risaralda,2018-04-07,0.761058998163363,0.7947905868334824,0.08420000000000001,0.9929,0.1261788642335294,1602,MODIS/061/MOD13Q1
Neira,2018-04-07,0.7233774133377762,0.7909624165066662,0.0436,0.9933000000000001,0.1783606833030549,6263,MODIS/061/MOD13Q1
Anserma,2018-04-07,0.7529907970703072,0.7909973180952382,0.0753,0.9976,0.1366095114419381,3594,MODIS/061/MOD13Q1
Manzanares,2018-04-07,0.7574923823140095,0.8061274968084059,0.048400000000000006,0.9976,0.16557606698732802,3362,MODIS/061/MOD13Q1
Aranzazu,2018-04-07,0.6853110033028187,0.7596871803360093,0.0363,0.9995,0.19455343658422936,2579,MODIS/061/MOD13Q1
Marulanda,2018-04-07,0.5326045774282326,0.6112980214691643,0.016,0.9991000000000001,0.25988877385579245,6340,MODIS/061/MOD13Q1
Filadelfia,2018-04-07,0.7652461794495944,0.8067143257406737,0.0634,0.9881000000000001,0.1379780325920299,3244,MODIS/061/MOD13Q1
Salamina,2018-04-07,0.6859524576724926,0.7243870162487158,0.0553,0.9857,0.15862877685661725,6505,MODIS/061/MOD13Q1
Marmato,2018-04-07,0.736583185588594,0.7515418225918227,0.3663,0.9156000000000001,0.09131131933488994,667,MODIS/061/MOD13Q1
Supia,2018-04-07,0.7704272900026549,0.7794135123985882,0.19540000000000002,0.9132,0.06870917304278863,2094,MODIS/061/MOD13Q1
Pensilvania,2018-04-07,0.6949059094494743,0.7951022916779722,0.027600000000000003,0.999,0.22660826848341742,8359,MODIS/061/MOD13Q1
Riosucio,2018-04-07,0.7944210056052097,0.8067625191541522,0.0932,0.9761000000000001,0.06957309346350564,6438,MODIS/061/MOD13Q1
Pácora,2018-04-07,0.6528417122978877,0.7402793310317507,0.0292,0.9972000000000001,0.2100673630142105,4323,MODIS/061/MOD13Q1
Victoria,2018-04-07,0.8089139381702091,0.8183259156783473,0.1265,0.9959,0.07316465765783588,9336,MODIS/061/MOD13Q1
Aguadas,2018-04-07,0.7125223133873243,0.7520477169994852,0.0519,0.9921000000000001,0.15120923907908926,7981,MODIS/061/MOD13Q1
Samaná,2018-04-07,0.7752083194694265,0.818529887455127,0.050100000000000006,0.9912000000000001,0.1379642337798948,12608,MODIS/061/MOD13Q1
Viterbo,2018-04-07,0.7587294699987664,0.7715295751038553,0.41100000000000003,0.992,0.07217119451143217,1974,MODIS/061/MOD13Q1
La Merced,2018-04-07,0.7411807842758878,0.771108,0.1212,0.9357000000000001,0.12314926307574584,1533,MODIS/061/MOD13Q1
Palestina,2018-04-07,0.7952179841475729,0.8104185481901227,0.23700000000000002,0.9116000000000001,0.0700836532664362,1963,MODIS/061/MOD13Q1
Chinchiná,2018-04-07,0.7792741168639117,0.7988100543478263,0.12380000000000001,0.9716,0.09830878095001629,1944,MODIS/061/MOD13Q1
La Dorada,2018-04-07,0.7510239805963652,0.7637271204727288,0.10250000000000001,0.9628000000000001,0.09505735122531311,9281,MODIS/061/MOD13Q1
Belalcázar,2018-04-07,0.7603349279429573,0.7872525414660249,0.0946,0.9905,0.11530936693892442,1968,MODIS/061/MOD13Q1
San José,2018-04-07,0.7775915576713471,0.7951172286374135,0.1301,0.9924000000000001,0.09648043681095174,1095,MODIS/061/MOD13Q1
Marquetalia,2018-04-07,0.823084787984767,0.825325501220685,0.5475,0.9512,0.027485894158009512,1587,MODIS/061/MOD13Q1
Norcasia,2018-04-07,0.7835106223027486,0.8065068041481951,0.0932,0.9955,0.11815213622544331,3901,MODIS/061/MOD13Q1
Manizales,2018-04-07,0.7426967577636574,0.7987745186515154,0.0555,0.9993000000000001,0.16188379664353256,7420,MODIS/061/MOD13Q1
Villamaria,2018-04-23,0.22044830651864925,0.15235256423338292,-0.0655,0.997,0.1841712391704503,7588,MODIS/061/MOD13Q1
Risaralda,2018-04-23,0.6430855022496076,0.7946423476968798,0.050800000000000005,0.9993000000000001,0.2577893741586972,1602,MODIS/061/MOD13Q1
Neira,2018-04-23,0.5129816774510931,0.5647500000000003,0.0262,0.9921000000000001,0.2976191643548142,6263,MODIS/061/MOD13Q1
Anserma,2018-04-23,0.5699748787858949,0.6505327281414239,0.0504,0.998,0.26928210577229406,3594,MODIS/061/MOD13Q1
Manzanares,2018-04-23,0.780247884236535,0.8066328605604922,0.0796,0.9955,0.10999365643054357,3362,MODIS/061/MOD13Q1
Aranzazu,2018-04-23,0.20411513778618084,0.1466610701107011,0.0205,0.9903000000000001,0.173916965957269,2579,MODIS/061/MOD13Q1
Marulanda,2018-04-23,0.5857267209806378,0.7052509077059794,0.0309,0.9955,0.24801143076065524,6340,MODIS/061/MOD13Q1
Filadelfia,2018-04-23,0.6909603278235361,0.7913540405442931,0.0666,0.9969,0.20703319806940113,3244,MODIS/061/MOD13Q1
Salamina,2018-04-23,0.45958357036486025,0.44700500000000004,0.020900000000000002,0.9989,0.2564165976742894,6505,MODIS/061/MOD13Q1
Marmato,2018-04-23,0.3598229063974137,0.3490666666666667,0.07590000000000001,0.9522,0.16198489018615334,667,MODIS/061/MOD13Q1
Supia,2018-04-23,0.5726294985642238,0.5528863362933257,0.040100000000000004,0.9861000000000001,0.21612849279589394,2094,MODIS/061/MOD13Q1
Pensilvania,2018-04-23,0.7541710319895869,0.8225002530769145,0.0417,0.9984000000000001,0.1827094325846837,8359,MODIS/061/MOD13Q1
Riosucio,2018-04-23,0.38645110404197636,0.3495633070301291,0.0304,0.9907,0.2294682076818727,6439,MODIS/061/MOD13Q1
Pácora,2018-04-23,0.5220207976802343,0.5292412109017742,0.0393,0.9982000000000001,0.2295963409061909,4323,MODIS/061/MOD13Q1
Victoria,2018-04-23,0.8084487778523148,0.818360652255566,0.3341,0.9944000000000001,0.05756536903352114,9336,MODIS/061/MOD13Q1
Aguadas,2018-04-23,0.570171677644363,0.6232008479366875,0.0431,0.9989,0.23872088616830503,7980,MODIS/061/MOD13Q1
Samaná,2018-04-23,0.745998472915237,0.8106087225403998,0.0689,0.9995,0.15887886703716644,12608,MODIS/061/MOD13Q1
Viterbo,2018-04-23,0.773795169118714,0.8062643086368076,0.16060000000000002,0.9965,0.12317206422634129,1974,MODIS/061/MOD13Q1
La Merced,2018-04-23,0.5823642469435304,0.602858552631579,0.0874,0.9614,0.2539007707043311,1533,MODIS/061/MOD13Q1
Palestina,2018-04-23,0.7648814060432474,0.8184961562196952,0.0844,0.9977,0.14347663581377917,1963,MODIS/061/MOD13Q1
Chinchiná,2018-04-23,0.6845213013720052,0.7515247868453109,0.06430000000000001,0.9973000000000001,0.21191886587020756,1944,MODIS/061/MOD13Q1
La Dorada,2018-04-23,0.7574648485900997,0.7713000917609272,-0.046700000000000005,0.9412,0.10409011178254018,9281,MODIS/061/MOD13Q1
Belalcázar,2018-04-23,0.6771960037763668,0.7677473532028469,0.0731,0.9965,0.2121730689740426,1968,MODIS/061/MOD13Q1
San José,2018-04-23,0.6744752500480855,0.7944864343852636,0.10160000000000001,0.9548000000000001,0.22717960398734516,1095,MODIS/061/MOD13Q1
Marquetalia,2018-04-23,0.8093809228182924,0.834085337835358,0.1345,0.9381,0.09351886798721827,1587,MODIS/061/MOD13Q1
Norcasia,2018-04-23,0.8083945564198192,0.8139858836967117,0.24070000000000003,0.9944000000000001,0.06189890592570824,3901,MODIS/061/MOD13Q1
Manizales,2018-04-23,0.48510988773551855,0.5091795799299883,0.0238,0.997,0.2959469361627562,7420,MODIS/061/MOD13Q1
Villamaria,2018-05-09,0.3042557376125334,0.199225050586807,-0.0574,0.9954000000000001,0.25495463721797434,7587,MODIS/061/MOD13Q1
Risaralda,2018-05-09,0.6741427640301686,0.7556775317946302,0.0782,0.9700000000000001,0.20206579859187557,1602,MODIS/061/MOD13Q1
Neira,2018-05-09,0.589081673946651,0.6622480517148501,0.0357,0.9943000000000001,0.24722540373551155,6263,MODIS/061/MOD13Q1
Anserma,2018-05-09,0.6659895761710368,0.7514953544349501,0.0502,0.999,0.21146933874426976,3594,MODIS/061/MOD13Q1
Manzanares,2018-05-09,0.6508090486311632,0.7167121867421179,0.062,0.9991000000000001,0.20977155241670023,3362,MODIS/061/MOD13Q1
Aranzazu,2018-05-09,0.5277454205421334,0.5333285714285714,0.028,0.9956,0.26289353542077254,2579,MODIS/061/MOD13Q1
Marulanda,2018-05-09,0.5261846445257745,0.5291325257535292,0.029300000000000003,0.9965,0.225225820008616,6340,MODIS/061/MOD13Q1
Filadelfia,2018-05-09,0.7261187972956519,0.7909178926441353,0.1003,0.9952000000000001,0.16784541064128425,3244,MODIS/061/MOD13Q1
Salamina,2018-05-09,0.6305567525318725,0.7051075558099599,0.0201,0.998,0.23236575628929465,6503,MODIS/061/MOD13Q1
Marmato,2018-05-09,0.6678642682991478,0.7248333333333333,0.0809,0.9952000000000001,0.2129111035196922,667,MODIS/061/MOD13Q1
Supia,2018-05-09,0.6902989237711452,0.7714465815602838,0.07,0.9906,0.19465976034045676,2094,MODIS/061/MOD13Q1
Pensilvania,2018-05-09,0.54116329213659,0.5212185567010309,0.0361,0.9984000000000001,0.19953436203756808,8358,MODIS/061/MOD13Q1
Riosucio,2018-05-09,0.6764696653125385,0.76356516274573,0.0521,0.9969,0.21961794969040585,6439,MODIS/061/MOD13Q1
Pácora,2018-05-09,0.698523260864408,0.7791107267069376,0.0666,0.9981000000000001,0.20297851304237838,4323,MODIS/061/MOD13Q1
Victoria,2018-05-09,0.8001994652840918,0.8301212617217198,0.0644,0.9967,0.1277078311875612,9334,MODIS/061/MOD13Q1
Aguadas,2018-05-09,0.6560312970997829,0.747835294409199,0.062400000000000004,0.9994000000000001,0.2224017610691248,7981,MODIS/061/MOD13Q1
Samaná,2018-05-09,0.6842016962955167,0.7282436363636363,0.0436,0.999,0.19855699708262226,12607,MODIS/061/MOD13Q1
Viterbo,2018-05-09,0.7599976474203203,0.7791002982225933,0.27540000000000003,0.9936,0.09885480984520095,1974,MODIS/061/MOD13Q1
La Merced,2018-05-09,0.7289671924577205,0.8021814980793854,0.0613,0.9968,0.1876185738528842,1533,MODIS/061/MOD13Q1
Palestina,2018-05-09,0.7262093625948888,0.77544070926622,0.0835,0.9877,0.15062512859414315,1963,MODIS/061/MOD13Q1
Chinchiná,2018-05-09,0.7010288929693125,0.7367048429319372,0.1242,0.9958,0.16309251927827825,1944,MODIS/061/MOD13Q1
La Dorada,2018-05-09,0.7640614925271032,0.7851948487628083,-0.0352,0.9993000000000001,0.124515535848675,9281,MODIS/061/MOD13Q1
Belalcázar,2018-05-09,0.7161740301505809,0.7788746212738231,0.1075,0.9694,0.16592727399291457,1968,MODIS/061/MOD13Q1
San José,2018-05-09,0.6596753955087515,0.7642372492836677,0.1062,0.9947,0.21424203687789328,1095,MODIS/061/MOD13Q1
Marquetalia,2018-05-09,0.6499107287356386,0.6501855577204091,0.1545,0.9967,0.16103566723461957,1587,MODIS/061/MOD13Q1
Norcasia,2018-05-09,0.8315268138026314,0.849068844389753,0.1635,0.9921000000000001,0.09218913723658269,3901,MODIS/061/MOD13Q1
Manizales,2018-05-09,0.5618440769604764,0.6188889188628347,0.042,0.9928,0.2587648794009464,7420,MODIS/061/MOD13Q1
Villamaria,2018-05-25,0.5624018399018189,0.6590122313551016,-0.0814,0.9904000000000001,0.31171037459538437,7588,MODIS/061/MOD13Q1
Risaralda,2018-05-25,0.6834912613023819,0.7634800617556243,0.0629,0.9941000000000001,0.2045072052706201,1602,MODIS/061/MOD13Q1
Neira,2018-05-25,0.7496706959823206,0.8107776068923778,0.0568,0.9992000000000001,0.17522591438615948,6263,MODIS/061/MOD13Q1
Anserma,2018-05-25,0.7207210095102854,0.7912091498470949,0.1024,0.9982000000000001,0.18562466181301646,3594,MODIS/061/MOD13Q1
Manzanares,2018-05-25,0.7821699101835204,0.8378358125727126,0.0961,0.9928,0.15406708785753773,3362,MODIS/061/MOD13Q1
Aranzazu,2018-05-25,0.7535843325872215,0.8186170598911074,0.0565,0.9973000000000001,0.18147974302216308,2579,MODIS/061/MOD13Q1
Marulanda,2018-05-25,0.7129167520635464,0.7795896587475559,0.029300000000000003,0.9978,0.19065820861481295,6340,MODIS/061/MOD13Q1
Filadelfia,2018-05-25,0.7772873359233933,0.8223450783920782,0.08560000000000001,0.9968,0.14674465593106403,3244,MODIS/061/MOD13Q1
Salamina,2018-05-25,0.7519221297164872,0.7988988845377956,0.0431,0.9983000000000001,0.15802688729700176,6505,MODIS/061/MOD13Q1
Marmato,2018-05-25,0.6620058726877616,0.7631287921348313,0.0704,0.9476,0.22756712010430277,667,MODIS/061/MOD13Q1
Supia,2018-05-25,0.735985678321622,0.8063967646769595,0.1136,0.9758,0.1747716939766649,2091,MODIS/061/MOD13Q1
Pensilvania,2018-05-25,0.6891402883665058,0.8029847973224247,0.033,0.9977,0.2347070893205332,8359,MODIS/061/MOD13Q1
Riosucio,2018-05-25,0.7415517834377465,0.8146142262992188,0.038,0.9992000000000001,0.19155240030861476,6439,MODIS/061/MOD13Q1
Pácora,2018-05-25,0.7224975606399261,0.8064277168949775,0.0451,0.9912000000000001,0.20070673141809198,4323,MODIS/061/MOD13Q1
Victoria,2018-05-25,0.8232024968378419,0.8301446836224036,0.37610000000000005,0.9849,0.05157748128793586,9336,MODIS/061/MOD13Q1
Aguadas,2018-05-25,0.7501525288578511,0.8106431222400898,0.0485,0.9784,0.16497435755730477,7980,MODIS/061/MOD13Q1
Samaná,2018-05-25,0.815973746815223,0.8340745270479828,0.0728,0.9914000000000001,0.08710084431120067,12608,MODIS/061/MOD13Q1
Viterbo,2018-05-25,0.7587455613235219,0.7790829105166053,0.24430000000000002,0.9808,0.10007999071888035,1974,MODIS/061/MOD13Q1
La Merced,2018-05-25,0.7770584664580767,0.8182795266183829,0.0747,0.9752000000000001,0.13015629375801366,1533,MODIS/061/MOD13Q1
Palestina,2018-05-25,0.7820040612594893,0.8144772615102587,0.2114,0.9835,0.11234616343330393,1963,MODIS/061/MOD13Q1
Chinchiná,2018-05-25,0.7544043512350727,0.7951540965618143,0.09140000000000001,0.9773000000000001,0.13866787584841014,1944,MODIS/061/MOD13Q1
La Dorada,2018-05-25,0.7585098089882587,0.7694880660901579,-0.054700000000000006,0.9687,0.11079992285285083,9281,MODIS/061/MOD13Q1
Belalcázar,2018-05-25,0.6223840394621698,0.716375,0.078,0.9984000000000001,0.22333493092538018,1968,MODIS/061/MOD13Q1
San José,2018-05-25,0.626254139017118,0.7130494233937397,0.061700000000000005,0.9882000000000001,0.21903987375342024,1095,MODIS/061/MOD13Q1
Marquetalia,2018-05-25,0.8313867244869565,0.857170373280943,0.1456,0.9732000000000001,0.09772406255687652,1587,MODIS/061/MOD13Q1
Norcasia,2018-05-25,0.8175680031838676,0.8224719669537703,0.34750000000000003,0.9849,0.05874800275333116,3901,MODIS/061/MOD13Q1
Manizales,2018-05-25,0.743974103584114,0.8183464974413831,0.0495,0.9992000000000001,0.1775868615616999,7420,MODIS/061/MOD13Q1
Villamaria,2018-06-10,0.32635217065591204,0.2694183588923614,-0.0155,0.9994000000000001,0.25073905068750246,7588,MODIS/061/MOD13Q1
Risaralda,2018-06-10,0.7910711993022945,0.8105127392739279,0.0898,0.9907,0.10082584804878301,1602,MODIS/061/MOD13Q1
Neira,2018-06-10,0.5830006477929283,0.6503395636363637,0.049600000000000005,0.9948,0.23238462271221497,6263,MODIS/061/MOD13Q1
Anserma,2018-06-10,0.7360737406812276,0.7835013404652962,0.061700000000000005,0.9941000000000001,0.14433644455688063,3594,MODIS/061/MOD13Q1
Manzanares,2018-06-10,0.7011150315856467,0.7673155519397101,0.0506,0.9840000000000001,0.18126569600106848,3362,MODIS/061/MOD13Q1
Aranzazu,2018-06-10,0.49932566615565477,0.49408941979522186,0.0396,0.9935,0.22671716797497998,2579,MODIS/061/MOD13Q1
Marulanda,2018-06-10,0.525428269091003,0.5603345170836697,0.033600000000000005,0.9956,0.2412991678102164,6340,MODIS/061/MOD13Q1
Filadelfia,2018-06-10,0.7562316675457988,0.8065376486978889,0.08120000000000001,0.9995,0.14687551355891035,3244,MODIS/061/MOD13Q1
Salamina,2018-06-10,0.5934866331834084,0.6309601696712618,0.035300000000000005,0.9935,0.20927134745171916,6505,MODIS/061/MOD13Q1
Marmato,2018-06-10,0.6334934409286054,0.6847763157894738,0.12040000000000001,0.9986,0.18950953084421374,667,MODIS/061/MOD13Q1
Supia,2018-06-10,0.6824153386742602,0.7324502744054548,0.10200000000000001,0.9831000000000001,0.16870556561129654,2094,MODIS/061/MOD13Q1
Pensilvania,2018-06-10,0.5097062620093615,0.4822712195121952,0.046200000000000005,0.9977,0.22864290431623527,8359,MODIS/061/MOD13Q1
Riosucio,2018-06-10,0.7543633840331501,0.7950317819307227,0.07200000000000001,0.9976,0.14457271609476205,6439,MODIS/061/MOD13Q1
Pácora,2018-06-10,0.6231836301854192,0.6812992555134149,0.0641,0.9993000000000001,0.20951306317408006,4323,MODIS/061/MOD13Q1
Victoria,2018-06-10,0.7944896549841545,0.8420299944987516,0.08270000000000001,0.9978,0.13875435080145884,9336,MODIS/061/MOD13Q1
Aguadas,2018-06-10,0.6983799075663543,0.7558665479521752,0.0811,0.9985,0.1786989676524393,7981,MODIS/061/MOD13Q1
Samaná,2018-06-10,0.624519809603391,0.6310147535925241,0.057100000000000005,0.9992000000000001,0.19231820802913976,12602,MODIS/061/MOD13Q1
Viterbo,2018-06-10,0.7672625906939815,0.7831969585585588,0.3719,0.9507000000000001,0.08087615970025987,1974,MODIS/061/MOD13Q1
La Merced,2018-06-10,0.776254757894446,0.8105965375799251,0.17700000000000002,0.9953000000000001,0.13008307226043347,1533,MODIS/061/MOD13Q1
Palestina,2018-06-10,0.7227461407044363,0.7717572575250837,0.0835,0.9833000000000001,0.14708844057644413,1963,MODIS/061/MOD13Q1
Chinchiná,2018-06-10,0.7229080542189948,0.7990183476536684,0.0703,0.9944000000000001,0.18140807762433458,1944,MODIS/061/MOD13Q1
La Dorada,2018-06-10,0.7764231751465797,0.8007902549165262,-0.1039,0.9769000000000001,0.12186141737650848,9281,MODIS/061/MOD13Q1
Belalcázar,2018-06-10,0.7624628792390635,0.7948592020750989,0.10930000000000001,0.9856,0.13245188022144402,1966,MODIS/061/MOD13Q1
San José,2018-06-10,0.7172042800698846,0.7597790171176146,0.11170000000000001,0.9448000000000001,0.13395580541997815,1095,MODIS/061/MOD13Q1
Marquetalia,2018-06-10,0.7369674818985019,0.7868659959544342,0.1203,0.9769000000000001,0.13878063792475337,1587,MODIS/061/MOD13Q1
Norcasia,2018-06-10,0.7676658726301989,0.8341193763596809,0.0597,0.9985,0.17409855255033468,3901,MODIS/061/MOD13Q1
