municipio,date,anio,mes,et_real_mm,et_potencial_mm,n_pixeles
Belalcázar,2016-03-01,2016,3,115.40943952802358,115.40943952802358,14
San José,2016-03-01,2016,3,114.80096818810513,114.80096818810513,7
Marquetalia,2016-03-01,2016,3,112.02490706319706,112.02490706319706,11
Norcasia,2016-03-01,2016,3,125.32500000000006,125.32500000000006,24
Manizales,2016-03-01,2016,3,101.95778494215814,101.95778494215814,35
Villamaria,2016-04-01,2016,4,74.0424453827795,74.0424453827795,33
Risaralda,2016-04-01,2016,4,104.37994454713494,104.37994454713494,15
Neira,2016-04-01,2016,4,91.55280797101452,91.55280797101452,33
Anserma,2016-04-01,2016,4,104.11872749099642,104.11872749099642,21
Manzanares,2016-04-01,2016,4,88.77389100126744,88.77389100126744,18
Aranzazu,2016-04-01,2016,4,85.93251396648046,85.93251396648046,14
Marulanda,2016-04-01,2016,4,77.32180685358256,77.32180685358256,34
Filadelfia,2016-04-01,2016,4,104.52782118055556,104.52782118055556,15
Salamina,2016-04-01,2016,4,85.16134109529969,85.16134109529969,34
Marmato,2016-04-01,2016,4,105.64009216589864,105.64009216589864,7
Supia,2016-04-01,2016,4,105.71929945054949,105.71929945054949,14
Pensilvania,2016-04-01,2016,4,85.44616541353385,85.44616541353385,40
Riosucio,2016-04-01,2016,4,93.81920069504781,93.81920069504781,30
Pácora,2016-04-01,2016,4,97.0850455136541,97.0850455136541,21
Victoria,2016-04-01,2016,4,111.5708345797188,111.5708345797188,39
Aguadas,2016-04-01,2016,4,98.8301052631579,98.8301052631579,38
Samaná,2016-04-01,2016,4,102.04498844757397,102.04498844757397,56
Viterbo,2016-04-01,2016,4,107.39940343027592,107.39940343027592,11
La Merced,2016-04-01,2016,4,103.79056603773587,103.79056603773587,9
Palestina,2016-04-01,2016,4,104.66979865771813,104.66979865771813,12
Chinchiná,2016-04-01,2016,4,100.86432391138273,100.86432391138273,14
La Dorada,2016-04-01,2016,4,112.57717589774803,112.57717589774803,48
Belalcázar,2016-04-01,2016,4,104.84852507374633,104.84852507374633,14
San José,2016-04-01,2016,4,104.09211618257262,104.09211618257262,7
Marquetalia,2016-04-01,2016,4,95.66161710037177,95.66161710037177,11
Norcasia,2016-04-01,2016,4,111.67691176470593,111.67691176470593,24
Manizales,2016-04-01,2016,4,89.61960933055188,89.61960933055188,35
Villamaria,2016-05-01,2016,5,71.45514962364604,71.45514962364604,33
Risaralda,2016-05-01,2016,5,94.76035120147876,94.76035120147876,15
Neira,2016-05-01,2016,5,85.41562500000002,85.41562500000002,33
Anserma,2016-05-01,2016,5,94.47691076430577,94.47691076430577,21
Manzanares,2016-05-01,2016,5,86.71757498943812,86.71757498943812,18
Aranzazu,2016-05-01,2016,5,81.8386592178771,81.8386592178771,14
Marulanda,2016-05-01,2016,5,74.67296395193594,74.67296395193594,34
Filadelfia,2016-05-01,2016,5,95.69249131944446,95.69249131944446,15
Salamina,2016-05-01,2016,5,80.30112117291934,80.30112117291934,34
Marmato,2016-05-01,2016,5,96.06267281105991,96.06267281105991,7
Supia,2016-05-01,2016,5,95.3628434065934,95.3628434065934,14
Pensilvania,2016-05-01,2016,5,83.47929824561406,83.47929824561406,40
Riosucio,2016-05-01,2016,5,84.69213727193748,84.69213727193748,30
Pácora,2016-05-01,2016,5,89.29466840052015,89.29466840052015,21
Victoria,2016-05-01,2016,5,107.00889919234218,107.00889919234218,39
Aguadas,2016-05-01,2016,5,90.3298596491228,90.3298596491228,38
Samaná,2016-05-01,2016,5,98.43115854329415,98.43115854329415,56
Viterbo,2016-05-01,2016,5,95.41692766592097,95.41692766592097,11
La Merced,2016-05-01,2016,5,94.67962264150943,94.67962264150943,9
Palestina,2016-05-01,2016,5,95.2054436987323,95.2054436987323,12
Chinchiná,2016-05-01,2016,5,93.06042780748663,93.06042780748663,14
La Dorada,2016-05-01,2016,5,109.19774802191118,109.19774802191118,48
Belalcázar,2016-05-01,2016,5,94.5292772861357,94.5292772861357,14
San José,2016-05-01,2016,5,94.4663900414938,94.4663900414938,7
Marquetalia,2016-05-01,2016,5,93.41942379182159,93.41942379182159,11
Norcasia,2016-05-01,2016,5,106.86165441176475,106.86165441176475,24
Manizales,2016-05-01,2016,5,84.41655604020482,84.41655604020482,35
Villamaria,2016-06-01,2016,6,63.48402790526898,69.56732146135491,33
Risaralda,2016-06-01,2016,6,88.87689463955638,95.2178373382625,15
Neira,2016-06-01,2016,6,76.60097373188407,84.57219202898553,33
Anserma,2016-06-01,2016,6,88.16486594637857,94.85826330532214,21
Manzanares,2016-06-01,2016,6,84.70130967469373,86.91939163498104,18
Aranzazu,2016-06-01,2016,6,73.46391061452516,80.73201117318436,14
Marulanda,2016-06-01,2016,6,70.18368936359595,74.25974632843793,34
Filadelfia,2016-06-01,2016,6,89.25160590277778,95.55494791666668,15
Salamina,2016-06-01,2016,6,77.16711944803792,80.4195342820181,34
Marmato,2016-06-01,2016,6,91.21036866359448,95.56129032258066,7
Supia,2016-06-01,2016,6,90.55027472527472,95.37987637362639,14
Pensilvania,2016-06-01,2016,6,79.37690893901421,82.69560568086885,40
Riosucio,2016-06-01,2016,6,85.146416159861,86.52962641181585,30
Pácora,2016-06-01,2016,6,85.26215864759425,89.04125487646294,21
Victoria,2016-06-01,2016,6,95.52049057732576,104.919847442417,39
Aguadas,2016-06-01,2016,6,87.29314035087721,89.9367543859649,38
Samaná,2016-06-01,2016,6,92.33628561998022,96.03189569809662,56
Viterbo,2016-06-01,2016,6,89.36964951528711,95.55637583892617,11
La Merced,2016-06-01,2016,6,89.625,94.77424528301887,9
Palestina,2016-06-01,2016,6,87.81319910514543,95.50954511558538,12
Chinchiná,2016-06-01,2016,6,86.52482811306342,92.62169595110772,14
La Dorada,2016-06-01,2016,6,100.73956177723682,107.41657029823497,48
Belalcázar,2016-06-01,2016,6,88.09218289085548,95.15309734513275,14
San José,2016-06-01,2016,6,88.23084370677732,95.1749654218534,7
Marquetalia,2016-06-01,2016,6,88.66644981412642,92.44888475836434,11
Norcasia,2016-06-01,2016,6,97.51577205882356,103.87599264705885,24
Manizales,2016-06-01,2016,6,75.12490043618435,83.2254124786649,35
Villamaria,2016-07-01,2016,7,67.72311364053607,71.14255553515696,33
Risaralda,2016-07-01,2016,7,96.02975970425139,96.55859519408502,15
Neira,2016-07-01,2016,7,82.51510416666667,86.79628623188408,33
Anserma,2016-07-01,2016,7,95.91108443377354,96.12372949179675,21
Manzanares,2016-07-01,2016,7,88.65116180819606,88.70629488804397,18
Aranzazu,2016-07-01,2016,7,79.37385474860335,83.21860335195532,14
Marulanda,2016-07-01,2016,7,72.51148197596798,75.551624388073,34
Filadelfia,2016-07-01,2016,7,97.35668402777779,97.66553819444445,15
Salamina,2016-07-01,2016,7,80.99430789133248,82.13529538594223,34
Marmato,2016-07-01,2016,7,98.33824884792628,98.33824884792628,7
Supia,2016-07-01,2016,7,96.43228021978021,96.43228021978021,14
Pensilvania,2016-07-01,2016,7,83.74568086883879,85.17605680868841,40
Riosucio,2016-07-01,2016,7,86.84202867072113,86.84202867072113,30
Pácora,2016-07-01,2016,7,91.03371261378412,91.22974642392717,21
Victoria,2016-07-01,2016,7,106.53501346096319,109.78941070894405,39
Aguadas,2016-07-01,2016,7,91.78826315789473,92.03126315789474,38
Samaná,2016-07-01,2016,7,99.58646715810323,99.7392782484322,56
Viterbo,2016-07-01,2016,7,94.79470544369873,96.08508575689785,11
La Merced,2016-07-01,2016,7,96.82735849056604,96.82735849056604,9
Palestina,2016-07-01,2016,7,94.85674869500373,98.15063385533186,12
Chinchiná,2016-07-01,2016,7,93.61398013750956,96.34774637127578,14
La Dorada,2016-07-01,2016,7,106.80792757151556,113.17253499695678,48
Belalcázar,2016-07-01,2016,7,93.75884955752213,96.60641592920356,14
San José,2016-07-01,2016,7,96.18160442600278,96.96334716459198,7
Marquetalia,2016-07-01,2016,7,95.1268587360595,95.1268587360595,11
Norcasia,2016-07-01,2016,7,107.4647426470588,107.54525735294116,24
Manizales,2016-07-01,2016,7,80.05228522662621,85.93398444908023,35
Villamaria,2016-08-01,2016,8,78.99006792729944,79.18118230218471,33
Risaralda,2016-08-01,2016,8,104.23456561922366,104.23456561922366,15
Neira,2016-08-01,2016,8,95.32873641304349,95.32873641304349,33
Anserma,2016-08-01,2016,8,103.55162064825932,103.55162064825932,21
Manzanares,2016-08-01,2016,8,98.0849598648078,98.0849598648078,18
Aranzazu,2016-08-01,2016,8,91.01055865921788,91.01055865921788,14
Marulanda,2016-08-01,2016,8,83.83909657320879,83.83909657320879,34
Filadelfia,2016-08-01,2016,8,107.02382812500001,107.02382812500001,15
Salamina,2016-08-01,2016,8,89.61507115135834,89.61731349719706,34
Marmato,2016-08-01,2016,8,106.5951612903226,106.5951612903226,7
Supia,2016-08-01,2016,8,105.25659340659344,105.25659340659344,14
Pensilvania,2016-08-01,2016,8,94.25839598997497,94.26066833751048,40
Riosucio,2016-08-01,2016,8,93.84991311902697,93.84991311902697,30
Pácora,2016-08-01,2016,8,99.8523732119636,99.8523732119636,21
Victoria,2016-08-01,2016,8,123.04971582411005,123.04971582411005,39
Aguadas,2016-08-01,2016,8,100.42445614035091,100.42445614035091,38
Samaná,2016-08-01,2016,8,110.97258224227089,110.97258224227089,56
Viterbo,2016-08-01,2016,8,102.42498135719612,102.42498135719612,11
La Merced,2016-08-01,2016,8,105.77188679245282,105.77188679245282,9
Palestina,2016-08-01,2016,8,106.50686055182702,106.50686055182702,12
Chinchiná,2016-08-01,2016,8,104.55385790679908,104.55385790679908,14
La Dorada,2016-08-01,2016,8,126.10184114424838,126.25625380401709,48
Belalcázar,2016-08-01,2016,8,104.17013274336287,104.17013274336287,14
San José,2016-08-01,2016,8,104.5688796680498,104.5688796680498,7
Marquetalia,2016-08-01,2016,8,106.0407992565056,106.0407992565056,11
Norcasia,2016-08-01,2016,8,119.95231617647062,119.95231617647062,24
Manizales,2016-08-01,2016,8,94.06097098425946,94.23813768253368,35
Villamaria,2016-09-01,2016,9,79.53289884340005,79.53289884340005,33
Risaralda,2016-09-01,2016,9,101.04426987060998,101.04426987060998,15
Neira,2016-09-01,2016,9,94.1887454710145,94.1887454710145,33
Anserma,2016-09-01,2016,9,101.08483393357346,101.08483393357346,21
Manzanares,2016-09-01,2016,9,95.42522179974657,95.42522179974657,18
Aranzazu,2016-09-01,2016,9,91.04184357541902,91.04184357541902,14
Marulanda,2016-09-01,2016,9,83.86967067200715,83.86967067200715,34
Filadelfia,2016-09-01,2016,9,103.26775173611111,103.26775173611111,15
Salamina,2016-09-01,2016,9,89.38900388098317,89.38900388098317,34
Marmato,2016-09-01,2016,9,103.71705069124425,103.71705069124425,7
Supia,2016-09-01,2016,9,102.4978708791209,102.4978708791209,14
Pensilvania,2016-09-01,2016,9,93.70285714285713,93.70285714285713,40
Riosucio,2016-09-01,2016,9,92.35736316246745,92.35736316246745,30
Pácora,2016-09-01,2016,9,98.23595578673599,98.23595578673599,21
Victoria,2016-09-01,2016,9,118.28914148967995,118.28914148967995,39
Aguadas,2016-09-01,2016,9,98.65477192982455,98.65477192982455,38
Samaná,2016-09-01,2016,9,108.38335350423591,108.38335350423591,56
Viterbo,2016-09-01,2016,9,100.64116331096197,100.64116331096197,11
La Merced,2016-09-01,2016,9,102.29018867924529,102.29018867924529,9
Palestina,2016-09-01,2016,9,101.81797166293812,101.81797166293812,12
Chinchiná,2016-09-01,2016,9,100.64606569900687,100.64606569900687,14
La Dorada,2016-09-01,2016,9,122.4016889835666,122.4016889835666,48
Belalcázar,2016-09-01,2016,9,100.4216814159292,100.4216814159292,14
San José,2016-09-01,2016,9,100.7529737206086,100.7529737206086,7
Marquetalia,2016-09-01,2016,9,101.93336431226768,101.93336431226768,11
Norcasia,2016-09-01,2016,9,117.49555147058825,117.49555147058825,24
Manizales,2016-09-01,2016,9,92.77291864213923,92.77291864213923,35
Villamaria,2016-10-01,2016,10,71.92533504681477,71.92533504681477,33
Risaralda,2016-10-01,2016,10,95.8388170055453,95.8388170055453,15
Neira,2016-10-01,2016,10,86.3363677536232,86.3363677536232,33
Anserma,2016-10-01,2016,10,95.39015606242502,95.39015606242502,21
Manzanares,2016-10-01,2016,10,87.45090832277148,87.45090832277148,18
Aranzazu,2016-10-01,2016,10,82.2304469273743,82.2304469273743,14
Marulanda,2016-10-01,2016,10,75.99637294170009,75.99637294170009,34
Filadelfia,2016-10-01,2016,10,96.29869791666667,96.29869791666667,15
Salamina,2016-10-01,2016,10,81.45657611039239,81.45657611039239,34
Marmato,2016-10-01,2016,10,96.48179723502305,96.48179723502305,7
Supia,2016-10-01,2016,10,95.49663461538462,95.49663461538462,14
Pensilvania,2016-10-01,2016,10,84.76890559732665,84.76890559732665,40
Riosucio,2016-10-01,2016,10,85.4305603822763,85.4305603822763,30
Pácora,2016-10-01,2016,10,90.10071521456439,90.10071521456439,21
Victoria,2016-10-01,2016,10,108.21159138498356,108.21159138498356,39
Aguadas,2016-10-01,2016,10,91.44575438596492,91.44575438596492,38
Samaná,2016-10-01,2016,10,99.94464737594892,99.94464737594892,56
Viterbo,2016-10-01,2016,10,96.36644295302013,96.36644295302013,11
La Merced,2016-10-01,2016,10,94.94367924528304,94.94367924528304,9
Palestina,2016-10-01,2016,10,96.32811334824757,96.32811334824757,12
Chinchiná,2016-10-01,2016,10,94.12681436210849,94.12681436210849,14
La Dorada,2016-10-01,2016,10,111.05744065733415,111.05744065733415,48
Belalcázar,2016-10-01,2016,10,94.90007374631269,94.90007374631269,14
San José,2016-10-01,2016,10,95.05089903181191,95.05089903181191,7
Marquetalia,2016-10-01,2016,10,94.52249070631973,94.52249070631973,11
Norcasia,2016-10-01,2016,10,108.15316176470591,108.15316176470591,24
Manizales,2016-10-01,2016,10,85.04198748340602,85.04198748340602,35
Villamaria,2016-11-01,2016,11,63.83330273545073,63.83330273545073,33
Risaralda,2016-11-01,2016,11,87.7286506469501,87.7286506469501,15
Neira,2016-11-01,2016,11,77.17889492753623,77.17889492753623,33
Anserma,2016-11-01,2016,11,87.14369747899163,87.14369747899163,21
Manzanares,2016-11-01,2016,11,78.47997465145757,78.47997465145757,18
Aranzazu,2016-11-01,2016,11,73.14843575418995,73.14843575418995,14
Marulanda,2016-11-01,2016,11,66.74895416110371,66.74895416110371,34
Filadelfia,2016-11-01,2016,11,87.63632812500002,87.63632812500002,15
Salamina,2016-11-01,2016,11,71.8783742992669,71.8783742992669,34
Marmato,2016-11-01,2016,11,86.60322580645163,86.60322580645163,7
Supia,2016-11-01,2016,11,86.21620879120881,86.21620879120881,14
Pensilvania,2016-11-01,2016,11,74.77182957393487,74.77182957393487,40
Riosucio,2016-11-01,2016,11,76.1752823631625,76.1752823631625,30
Pácora,2016-11-01,2016,11,80.04008452535759,80.04008452535759,21
Victoria,2016-11-01,2016,11,97.41832186658688,97.41832186658688,39
Aguadas,2016-11-01,2016,11,81.65450877192981,81.65450877192981,38
Samaná,2016-11-01,2016,11,89.48061392892505,89.48061392892505,56
Viterbo,2016-11-01,2016,11,88.70648769574943,88.70648769574943,11
La Merced,2016-11-01,2016,11,86.04745283018869,86.04745283018869,9
Palestina,2016-11-01,2016,11,88.01334824757645,88.01334824757645,12
Chinchiná,2016-11-01,2016,11,86.322230710466,86.322230710466,14
La Dorada,2016-11-01,2016,11,98.98014303104083,98.98014303104083,48
Belalcázar,2016-11-01,2016,11,87.4396755162242,87.4396755162242,14
San José,2016-11-01,2016,11,87.6557399723375,87.6557399723375,7
Marquetalia,2016-11-01,2016,11,85.59591078066916,85.59591078066916,11
Norcasia,2016-11-01,2016,11,97.07849264705885,97.07849264705885,24
Manizales,2016-11-01,2016,11,76.37437891143561,76.37437891143561,35
Villamaria,2016-12-01,2016,12,70.44514411602717,70.44514411602717,33
Risaralda,2016-12-01,2016,12,92.87874306839187,92.87874306839187,15
Neira,2016-12-01,2016,12,82.50036231884059,82.50036231884059,33
Anserma,2016-12-01,2016,12,92.64405762304926,92.64405762304926,21
Manzanares,2016-12-01,2016,12,84.22192648922689,84.22192648922689,18
Aranzazu,2016-12-01,2016,12,78.5177094972067,78.5177094972067,14
Marulanda,2016-12-01,2016,12,72.7970627503338,72.7970627503338,34
Filadelfia,2016-12-01,2016,12,91.40203993055557,91.40203993055557,15
Salamina,2016-12-01,2016,12,77.53928417421302,77.53928417421302,34
Marmato,2016-12-01,2016,12,90.88341013824885,90.88341013824885,7
Supia,2016-12-01,2016,12,89.9482142857143,89.9482142857143,14
Pensilvania,2016-12-01,2016,12,79.19664160401003,79.19664160401003,40
Riosucio,2016-12-01,2016,12,81.25547350130324,81.25547350130324,30
Pácora,2016-12-01,2016,12,84.45182054616384,84.45182054616384,21
Victoria,2016-12-01,2016,12,101.0393807956925,101.06217469338917,39
Aguadas,2016-12-01,2016,12,84.92133333333335,84.92133333333335,38
Samaná,2016-12-01,2016,12,93.67579491693257,93.67579491693257,56
Viterbo,2016-12-01,2016,12,92.75145413870247,92.75145413870247,11
La Merced,2016-12-01,2016,12,88.8745283018868,88.8745283018868,9
Palestina,2016-12-01,2016,12,91.64906785980612,91.69381058911262,12
Chinchiná,2016-12-01,2016,12,91.4809014514897,91.4809014514897,14
La Dorada,2016-12-01,2016,12,101.78262325015218,101.78447961046868,48
Belalcázar,2016-12-01,2016,12,93.55907079646019,93.55907079646019,14
San José,2016-12-01,2016,12,94.10511756569849,94.10511756569849,7
Marquetalia,2016-12-01,2016,12,90.62741635687735,90.62741635687735,11
Norcasia,2016-12-01,2016,12,102.07000000000005,102.07000000000005,24
Manizales,2016-12-01,2016,12,81.5944433908591,81.72757443580505,35
Villamaria,2017-01-01,2017,1,73.3670093629521,76.64393243987519,33
Risaralda,2017-01-01,2017,1,103.52060998151572,106.80822550831793,15
Neira,2017-01-01,2017,1,91.89827898550726,94.18745471014493,33
Anserma,2017-01-01,2017,1,102.38591436574633,106.05706282513009,21
Manzanares,2017-01-01,2017,1,91.68897338403043,91.72530629488807,18
Aranzazu,2017-01-01,2017,1,89.9437430167598,89.94776536312851,14
Marulanda,2017-01-01,2017,1,78.23271028037385,79.6824210057855,34
Filadelfia,2017-01-01,2017,1,101.79379340277778,105.50243055555558,15
Salamina,2017-01-01,2017,1,85.562397585166,87.15674859853385,34
Marmato,2017-01-01,2017,1,99.69677419354839,105.57119815668203,7
Supia,2017-01-01,2017,1,99.54004120879122,105.05439560439562,14
Pensilvania,2017-01-01,2017,1,86.74870509607354,87.24651629072684,40
Riosucio,2017-01-01,2017,1,93.33666377063425,94.77067767158995,30
Pácora,2017-01-01,2017,1,94.71814044213261,97.89609882964889,21
Victoria,2017-01-01,2017,1,100.19498953036194,114.87623392162727,39
Aguadas,2017-01-01,2017,1,93.52464912280702,98.00766666666665,38
Samaná,2017-01-01,2017,1,101.12415007151505,103.89356364836617,56
Viterbo,2017-01-01,2017,1,103.74489187173752,108.6268456375839,11
La Merced,2017-01-01,2017,1,99.63367924528302,103.41811320754715,9
Palestina,2017-01-01,2017,1,104.08128262490679,106.42326621923937,12
Chinchiná,2017-01-01,2017,1,103.42857142857143,104.53949579831934,14
La Dorada,2017-01-01,2017,1,98.5338861838101,117.36055995130862,48
Belalcázar,2017-01-01,2017,1,102.44019174041298,106.99328908554574,14
San José,2017-01-01,2017,1,103.07869986168743,107.09156293222684,7
Marquetalia,2017-01-01,2017,1,98.87583643122679,99.62890334572494,11
Norcasia,2017-01-01,2017,1,101.50250000000001,114.01334558823535,24
Manizales,2017-01-01,2017,1,91.2843352930021,92.91661293381377,35
Villamaria,2017-02-01,2017,2,76.24059115109233,77.11411786304389,33
Risaralda,2017-02-01,2017,2,109.69685767097968,110.42744916820702,15
Neira,2017-02-01,2017,2,96.05803894927537,96.35654438405797,33
Anserma,2017-02-01,2017,2,109.33589435774313,110.18927571028416,21
Manzanares,2017-02-01,2017,2,94.1967891846219,94.1967891846219,18
Aranzazu,2017-02-01,2017,2,92.12810055865923,92.12810055865923,14
Marulanda,2017-02-01,2017,2,79.68057409879842,79.68057409879842,34
Filadelfia,2017-02-01,2017,2,108.63151041666667,110.36801215277778,15
Salamina,2017-02-01,2017,2,89.47067701595515,89.62022423458389,34
Marmato,2017-02-01,2017,2,105.29976958525346,110.24884792626727,7
Supia,2017-02-01,2017,2,106.7365384615385,109.43804945054949,14
Pensilvania,2017-02-01,2017,2,89.30160401002507,89.33057644110276,40
Riosucio,2017-02-01,2017,2,97.3338184187663,98.32951781059948,30
Pácora,2017-02-01,2017,2,98.65796488946683,101.51700260078023,21
Victoria,2017-02-01,2017,2,118.83069099611126,123.16850134609629,39
Aguadas,2017-02-01,2017,2,95.78896491228073,103.15452631578945,38
Samaná,2017-02-01,2017,2,110.41285069864675,110.47918362856204,56
Viterbo,2017-02-01,2017,2,108.0812826249068,111.45667412378822,11
La Merced,2017-02-01,2017,2,107.06811320754717,108.10415094339622,9
Palestina,2017-02-01,2017,2,109.29537658463833,109.75600298284863,12
Chinchiná,2017-02-01,2017,2,107.73445378151261,107.97960275019099,14
La Dorada,2017-02-01,2017,2,118.13740109555695,127.89634814363968,48
Belalcázar,2017-02-01,2017,2,110.16799410029499,110.92647492625369,14
San José,2017-02-01,2017,2,110.06832641770404,111.33651452282159,7
Marquetalia,2017-02-01,2017,2,104.99981412639407,104.99981412639407,11
Norcasia,2017-02-01,2017,2,121.20073529411769,123.27316176470589,24
Manizales,2017-02-01,2017,2,94.74308742651242,94.74820785131804,35
Villamaria,2017-03-01,2017,3,82.02696897374703,83.80782081879934,33
Risaralda,2017-03-01,2017,3,114.44085027726433,117.94972273567468,15
Neira,2017-03-01,2017,3,100.73842844202898,104.24585597826089,33
Anserma,2017-03-01,2017,3,112.98835534213691,117.46946778711488,21
Manzanares,2017-03-01,2017,3,101.06755386565277,101.10304182509509,18
Aranzazu,2017-03-01,2017,3,98.72385474860337,98.72385474860337,14
Marulanda,2017-03-01,2017,3,86.93179795282606,87.24301290609708,34
Filadelfia,2017-03-01,2017,3,111.61979166666667,118.13450520833335,15
Salamina,2017-03-01,2017,3,95.62589478223374,96.65940060370853,34
Marmato,2017-03-01,2017,3,111.17211981566822,118.37580645161292,7
Supia,2017-03-01,2017,3,110.52190934065935,118.48605769230774,14
Pensilvania,2017-03-01,2017,3,96.12101921470344,96.2859314954052,40
Riosucio,2017-03-01,2017,3,103.72630321459604,105.66409643788013,30
Pácora,2017-03-01,2017,3,105.48579323797141,109.7988621586476,21
Victoria,2017-03-01,2017,3,112.87022135806164,121.28589590188452,39
Aguadas,2017-03-01,2017,3,101.05312280701756,110.33519298245614,38
Samaná,2017-03-01,2017,3,114.09410276157996,114.30013202772582,56
Viterbo,2017-03-01,2017,3,112.19642058165547,119.83184190902313,11
La Merced,2017-03-01,2017,3,111.41849056603772,117.115,9
Palestina,2017-03-01,2017,3,115.11909023117077,118.47583892617449,12
Chinchiná,2017-03-01,2017,3,113.06294881589,114.26860198624904,14
La Dorada,2017-03-01,2017,3,115.71212720632991,123.44794583079735,48
Belalcázar,2017-03-01,2017,3,113.76851032448378,116.94623893805309,14
San José,2017-03-01,2017,3,113.98824343015215,116.61991701244816,7
Marquetalia,2017-03-01,2017,3,108.93568773234202,108.93568773234202,11
Norcasia,2017-03-01,2017,3,114.43742647058826,121.32066176470592,24
Manizales,2017-03-01,2017,3,100.56630001896453,102.11295277830459,35
Villamaria,2017-04-01,2017,4,79.16107949329906,79.16107949329906,33
Risaralda,2017-04-01,2017,4,108.11737523105361,108.11737523105361,15
Neira,2017-04-01,2017,4,97.12814764492754,97.12814764492754,33
Anserma,2017-04-01,2017,4,107.9605042016807,107.9605042016807,21
Manzanares,2017-04-01,2017,4,97.53396704689483,97.53396704689483,18
Aranzazu,2017-04-01,2017,4,91.5827932960894,91.5827932960894,14
Marulanda,2017-04-01,2017,4,84.02592345349359,84.02592345349359,34
Filadelfia,2017-04-01,2017,4,109.97018229166667,109.97018229166667,15
Salamina,2017-04-01,2017,4,91.05140146614917,91.05140146614917,34
Marmato,2017-04-01,2017,4,110.96543778801845,110.96543778801845,7
Supia,2017-04-01,2017,4,110.60254120879127,110.60254120879127,14
Pensilvania,2017-04-01,2017,4,93.83720969089393,93.83720969089393,40
Riosucio,2017-04-01,2017,4,97.14098609904434,97.14098609904434,30
Pácora,2017-04-01,2017,4,102.95208062418723,102.95208062418723,21
Victoria,2017-04-01,2017,4,125.33680825605741,125.33680825605741,39
Aguadas,2017-04-01,2017,4,104.97801754385965,104.97801754385965,38
Samaná,2017-04-01,2017,4,113.59790956100784,113.59790956100784,56
Viterbo,2017-04-01,2017,4,110.01588366890381,110.01588366890381,11
La Merced,2017-04-01,2017,4,109.35594339622644,109.35594339622644,9
Palestina,2017-04-01,2017,4,109.33035048471291,109.33035048471291,12
Chinchiná,2017-04-01,2017,4,105.44094728800613,105.44094728800613,14
La Dorada,2017-04-01,2017,4,127.54211807668898,127.54211807668898,48
Belalcázar,2017-04-01,2017,4,108.09764011799412,108.09764011799412,14
San José,2017-04-01,2017,4,107.2899031811895,107.2899031811895,7
Marquetalia,2017-04-01,2017,4,106.1669144981413,106.1669144981413,11
Norcasia,2017-04-01,2017,4,125.24558823529412,125.24558823529412,24
Manizales,2017-04-01,2017,4,95.14153233453442,95.14153233453442,35
Villamaria,2017-05-01,2017,5,78.28088856251146,78.28088856251146,33
Risaralda,2017-05-01,2017,5,102.88243992606286,102.88243992606286,15
Neira,2017-05-01,2017,5,93.01299818840582,93.01299818840582,33
Anserma,2017-05-01,2017,5,102.74517807122851,102.74517807122851,21
Manzanares,2017-05-01,2017,5,93.12458808618508,93.12458808618508,18
Aranzazu,2017-05-01,2017,5,89.42340782122908,89.42340782122908,14
Marulanda,2017-05-01,2017,5,81.85071206052515,81.85071206052515,34
Filadelfia,2017-05-01,2017,5,103.41471354166669,103.41471354166669,15
Salamina,2017-05-01,2017,5,87.82419146183699,87.82419146183699,34
Marmato,2017-05-01,2017,5,103.95622119815668,103.95622119815668,7
Supia,2017-05-01,2017,5,103.38750000000005,103.38750000000005,14
Pensilvania,2017-05-01,2017,5,90.28182121971597,90.28182121971597,40
Riosucio,2017-05-01,2017,5,93.28375325803651,93.28375325803651,30
Pácora,2017-05-01,2017,5,97.02792587776332,97.02792587776332,21
Victoria,2017-05-01,2017,5,112.73784026323662,112.73784026323662,39
Aguadas,2017-05-01,2017,5,97.98703508771928,97.98703508771928,38
Samaná,2017-05-01,2017,5,104.80018703927827,104.80018703927827,56
Viterbo,2017-05-01,2017,5,104.11454138702463,104.11454138702463,11
La Merced,2017-05-01,2017,5,102.39122641509434,102.39122641509434,9
Palestina,2017-05-01,2017,5,102.93206562266967,102.93206562266967,12
Chinchiná,2017-05-01,2017,5,100.66226126814361,100.66226126814361,14
La Dorada,2017-05-01,2017,5,115.07451308581868,115.07451308581868,48
Belalcázar,2017-05-01,2017,5,102.74144542772862,102.74144542772862,14
San José,2017-05-01,2017,5,102.85131396957125,102.85131396957125,7
Marquetalia,2017-05-01,2017,5,99.42369888475838,99.42369888475838,11
Norcasia,2017-05-01,2017,5,113.17158088235296,113.17158088235296,24
Manizales,2017-05-01,2017,5,91.85947278589038,91.85947278589038,35
Villamaria,2017-06-01,2017,6,68.40455296493484,68.43732329722783,33
Risaralda,2017-06-01,2017,6,92.05720887245842,92.05720887245842,15
Neira,2017-06-01,2017,6,82.54472373188406,82.58054800724638,33
Anserma,2017-06-01,2017,6,91.90024009603844,91.90024009603844,21
Manzanares,2017-06-01,2017,6,84.59357836924382,84.59357836924382,18
Aranzazu,2017-06-01,2017,6,79.18765363128492,79.2804469273743,14
Marulanda,2017-06-01,2017,6,73.95289274588343,74.04775255896755,34
Filadelfia,2017-06-01,2017,6,92.4051215277778,92.4051215277778,15
Salamina,2017-06-01,2017,6,79.63042259594651,79.6823846485554,34
