sim,prima_total,indemnizacion_total,resultado_total,loss_ratio
2476,404039926.08576536,333119148.93623716,70920777.1495282,0.8244708689148856
2477,376401953.21446884,358964595.361684,17437357.852784812,0.9536735723503293
2478,388110816.60032934,259981731.7081291,128129084.89220023,0.6698646896405733
2479,332665468.1761553,251011187.36907715,81654280.80707818,0.7545453657851856
2480,415712966.63488096,228161257.14165515,187551709.4932258,0.5488432535279764
2481,417268041.6487735,293958223.70911944,123309817.93965405,0.7044829566807623
2482,369691100.5943407,322015560.50187325,47675540.09246743,0.8710395245765425
2483,349075562.25861204,211206114.8729207,137869447.38569134,0.6050441156818906
2484,380216703.9098588,295376246.5267958,84840457.38306302,0.7768628876358444
2485,356436994.67350405,313575203.03230083,42861791.641203225,0.8797493181636081
2486,414103037.80665123,217958818.88718814,196144218.9194631,0.526339579737532
2487,379536477.55961186,378203422.97493577,1333054.584676087,0.9964876773024625
2488,445224937.6161963,263661015.10693046,181563922.5092658,0.592197320569267
2489,390976902.83873063,243768099.35927016,147208803.47946048,0.6234846549485792
2490,420952211.9365777,332355585.09180087,88596626.84477681,0.7895328155250907
2491,413352463.17201245,262636483.53266534,150715979.6393471,0.6353814406166289
2492,343401891.3372359,298451546.23591906,44950345.10131687,0.8691028027647826
2493,420175509.661309,256126560.29056907,164048949.37073994,0.6095704161744817
2494,382393342.219509,273580239.06913525,108813103.15037376,0.7154419516856789
2495,404153196.56614625,282503601.09142685,121649595.4747194,0.6990012784550389
2496,393533077.96765935,278349601.2032246,115183476.76443475,0.7073092880545595
2497,404017011.6330783,309717591.2251975,94299420.40788078,0.766595421250425
2498,432153251.42059636,273769228.5736718,158384022.84692454,0.6335003327493743
2499,384757041.51269555,281564726.2266743,103192315.28602123,0.7317987609003479
2500,410749474.17059857,247034634.79613885,163714839.3744597,0.6014241047903004
2501,388356094.0622549,312312532.7954642,76043561.26679069,0.8041911471727784
2502,385434751.72092223,255943009.94391996,129491741.77700227,0.6640371912526403
2503,405176335.91714036,416345605.0642566,-11169269.147116244,1.0275664399842945
2504,366686826.41742384,288815799.8923325,77871026.52509135,0.7876361491196697
2505,428561501.3848552,303353014.24087924,125208487.14397597,0.7078400959036759
2506,393398072.7618555,240511988.66313663,152886084.09871885,0.6113705310618823
2507,388050882.19035685,225848201.42775947,162202680.76259738,0.5820066692103808
2508,408621217.1285604,330749361.0003645,77871856.12819594,0.8094277710897819
2509,384503988.1881557,255468842.91998148,129035145.26817423,0.664411425545393
2510,436192777.2193367,318707705.0420724,117485072.17726427,0.7306579147728811
2511,386020389.7425708,269382554.68391806,116637835.05865276,0.697845403616021
2512,412146820.3589325,240167908.01653287,171978912.34239963,0.5827241559388332
2513,448991902.5241996,290852966.045635,158138936.47856462,0.6477911169677691
2514,403685088.394949,315383303.50732416,88301784.88762486,0.7812607217207043
2515,411073529.27925986,358072089.1469244,53001440.132335484,0.871065791501429
2516,455284748.9968377,232261449.48654485,223023299.51029283,0.5101454639064971
2517,399808318.6935275,206804755.08240157,193003563.61112595,0.5172597602725907
2518,377195521.8943834,281187176.560872,96008345.33351135,0.7454679608831778
2519,382709293.0545705,283838869.81131834,98870423.24325216,0.7416565914714952
2520,380836075.98572963,372749027.4999256,8087048.485804021,0.978765014672331
2521,398694778.35040635,286666267.0289624,112028511.32144397,0.7190118421290586
2522,433293725.5961761,273162394.97379375,160131330.62238234,0.6304323807088252
2523,389623075.14239186,276819657.5185344,112803417.62385744,0.7104806547131937
2524,431728011.74716824,266164592.2606127,165563419.48655555,0.6165098974779658
2525,392573663.0844211,365197221.81263804,27376441.271783054,0.9302641928225942
2526,397653748.38094497,239229279.16089895,158424469.220046,0.6016019719037622
2527,414075716.1941006,229819917.03904736,184255799.15505326,0.5550190654776718
2528,382686543.4666833,370607995.0106861,12078548.455997229,0.9684374884296166
2529,430248310.1587789,243863616.07128438,186384694.08749452,0.5667973826121221
2530,354864489.88932675,294755974.04551727,60108515.843809485,0.8306155798723174
2531,386832141.337942,274854976.08114064,111977165.25680137,0.7105277631028686
2532,388852719.8257536,273167697.9048754,115685021.92087823,0.7024965596930449
2533,440376248.4705169,378349765.50633913,62026482.96417779,0.8591511618085587
2534,402462784.6863046,298480703.6591751,103982081.02712953,0.7416355375362786
2535,404246330.4828775,233055052.1155021,171191278.3673754,0.5765174215363064
2536,437670222.93179166,277583668.7096932,160086554.22209847,0.6342301901423917
2537,400876914.4362546,253190502.1785844,147686412.25767022,0.6315916259100159
2538,428302043.8531467,368837463.07461274,59464580.778533936,0.861162042927531
2539,386379761.0145698,279073918.27639896,107305842.73817086,0.7222788210842014
2540,368345505.1629565,236758068.33215395,131587436.83080253,0.6427608454931788
2541,409042694.1698635,285747894.4695215,123294799.700342,0.6985771865439032
2542,392755369.7350628,280074282.34905595,112681087.38600683,0.7131010902231152
2543,344825819.7886351,162650400.52243248,182175419.2662026,0.47168857779307505
2544,428176711.14249384,283943412.6783612,144233298.46413267,0.6631453913519062
2545,392470550.23175514,244619905.17289263,147850645.0588625,0.6232821928382748
2546,407541334.09737957,274230347.6612112,133310986.43616837,0.6728896549072136
2547,387967813.22312,359038725.72189087,28929087.501229107,0.9254343104885558
2548,403861064.4247049,308988205.3676772,94872859.0570277,0.7650854033374747
2549,451671568.76716286,247274348.0423552,204397220.72480765,0.5474649394410419
2550,394640915.2782387,304511928.7769742,90128986.50126451,0.7716177339652689
2551,362235500.12936395,319130739.70085937,43104760.428504586,0.8810034896825112
2552,395570525.38232404,319136071.3306607,76434454.05166334,0.8067741422903325
2553,383982862.16010576,299213859.37880343,84769002.78130233,0.7792375360076436
2554,378757242.5437267,242796271.83637908,135960970.7073476,0.6410340042760999
2555,439579015.6132083,357449763.17988825,82129252.43332005,0.8131638465072074
2556,387011088.75437737,253838592.00143504,133172496.75294232,0.6558948809927709
2557,431050837.6135677,323748513.7004581,107302323.9131096,0.7510680538120078
2558,429016588.3870342,364075244.3842474,64941344.002786756,0.8486274289603917
2559,368746984.2401433,205405841.51081795,163341142.72932535,0.5570373461740616
2560,433238251.3312943,356446619.28003263,76791632.05126166,0.8227496491473473
2561,435317074.58398575,315461144.1104176,119855930.47356814,0.724669815471609
2562,394098911.7592182,395134475.8677536,-1035564.108535409,1.0026276756358263
2563,415416743.11310124,293680112.8961895,121736630.21691173,0.7069530002459055
2564,426407786.12362766,342282173.519776,84125612.60385168,0.8027108900411558
2565,393825776.5989764,344939618.2470196,48886158.351956785,0.875868566110297
2566,386863238.53584737,278704314.3131653,108158924.22268206,0.7204207754863742
2567,389979878.5828494,291640325.19020236,98339553.39264703,0.7478342889125361
2568,424080138.10928166,256001909.84109214,168078228.26818952,0.6036639937499801
2569,405559214.80155796,279006448.1186143,126552766.68294364,0.687954897671684
2570,386133300.0738351,280845636.7878366,105287663.28599846,0.7273281965946327
2571,401375654.42722386,308587548.91285723,92788105.51436663,0.7688247792537933
2572,428146511.19179237,268169300.3310661,159977210.86072627,0.6263493764893416
2573,449094085.87100804,364461441.7249541,84632644.14605391,0.8115480768758939
2574,447468309.49577415,359996038.3589037,87472271.13687044,0.8045173942363922
2575,403197012.29521114,219123061.72305793,184073950.5721532,0.5434640015700843
2576,404733703.29262865,239762098.0903969,164971605.20223173,0.5923946934487075
2577,402688495.61615795,276050521.4760942,126637974.14006376,0.6855187681826032
2578,431967607.08316654,416947914.4052106,15019692.677955925,0.9652295856641302
2579,410587043.02959913,303217138.94381243,107369904.0857867,0.7384966089199108
2580,384660291.7862725,217521471.34694895,167138820.43932357,0.5654897996796864
2581,371945333.3066453,265349789.76382613,106595543.54281914,0.7134107246482432
2582,395643876.3003426,315224198.36136264,80419677.93897998,0.7967372105162283
2583,375872309.0238315,305690356.65874875,70181952.36508274,0.8132824614099652
2584,426588048.23168474,321212872.39786625,105375175.8338185,0.7529814155116975
2585,419388302.3902143,304324410.30636746,115063892.08384687,0.7256387662029086
2586,323155580.0324688,264200490.27997997,58955089.75248882,0.8175643764326602
2587,384048269.3213501,294209238.70853436,89839030.61281574,0.7660735959790422
2588,378221824.9128664,250043168.50066766,128178656.41219875,0.6611019037790108
2589,403780978.7278843,382740041.2265683,21040937.50131601,0.9478902211599821
2590,389533045.7229056,276474858.12242556,113058187.60048002,0.7097597011553572
2591,355284540.4509144,306608058.57848346,48676481.87243092,0.8629929638631265
2592,390992576.1968215,307200619.0774985,83791957.11932302,0.7856942504270387
2593,373343559.0675401,322595464.0419794,50748095.02556074,0.8640713257453569
2594,368913891.5322553,299851457.11621654,69062434.41603875,0.8127952457165728
2595,387927877.6063762,244078357.06216246,143849520.5442137,0.6291848850054149
2596,404015731.77065384,281560296.10778874,122455435.6628651,0.6969042885380045
2597,363720195.1594317,261885731.33017394,101834463.82925776,0.7200197701845507
2598,429275109.0054789,258538447.4217933,170736661.5836856,0.6022675016512395
2599,374814719.5951247,280900168.8844149,93914550.71070981,0.7494373998647748
2600,363797006.7757746,282924196.8050569,80872809.97071767,0.7776979786407
2601,389402629.9135341,347145674.91019243,42256955.003341675,0.8914826152747742
2602,374683222.36498463,307094930.6031829,67588291.76180172,0.819612174425139
2603,426485195.21520597,273255853.1991603,153229342.0160457,0.6407159176094598
2604,389228086.768397,288474161.24498904,100753925.52340794,0.7411442571888197
2605,424188963.75321853,370907949.4389685,53281014.31425005,0.8743932094724476
2606,379925510.4002752,296536542.55106074,83388967.84921443,0.7805123226356688
2607,362522411.93315583,287151140.6288965,75371271.30425936,0.7920921056926081
2608,389899292.88268834,239100890.41217637,150798402.47051197,0.6132375584587589
2609,370258227.02910817,222706592.08944258,147551634.9396656,0.6014899219833792
2610,363646077.2244197,239151097.904177,124494979.3202427,0.6576479519029373
2611,365912768.6658888,294708258.23658526,71204510.42930353,0.8054057782981614
2612,447488206.1004926,240538100.4983398,206950105.6021528,0.5375294750099449
2613,417433585.45745516,307817244.0255576,109616341.43189758,0.7374041158864308
2614,377476472.9201093,317610350.5270307,59866122.393078566,0.841404361098423
2615,371709388.6114578,342221392.6051331,29487996.00632471,0.9206692192616419
2616,450144305.1070054,286171958.105145,163972347.00186044,0.635733818818652
2617,385425935.2904847,331979745.0233385,53446190.26714623,0.861332138360473
2618,414810043.9723488,302433346.1815725,112376697.79077631,0.7290887734669527
2619,411982939.6285294,251805780.93625304,160177158.6922764,0.6112043891023679
2620,378365051.18529177,252872698.57415652,125492352.61113524,0.6683299574894418
2621,372952797.6125846,250735562.53333658,122217235.07924801,0.6722983823647177
2622,407019186.0306047,254569831.45662653,152449354.5739782,0.6254492176137486
2623,403724396.88729686,287555191.28295416,116169205.6043427,0.7122561665829367
2624,381299648.249603,303860975.00011647,77438673.2494865,0.7969086160845491
2625,425121102.48869556,214652307.15282106,210468795.3358745,0.5049203765614738
2626,399831690.9587215,312970661.69759923,86861029.26112229,0.7827560165307412
2627,411139772.6634192,268841380.87797,142298391.7854492,0.6538929063865047
2628,447261241.4066682,376869755.05445015,70391486.35221803,0.8426166190237458
2629,421571730.38961303,349626786.582631,71944943.80698204,0.8293411568643582
2630,416386474.4500723,242438301.05130082,173948173.39877146,0.5822434587278384
2631,417450892.68429726,291356263.22525054,126094629.45904672,0.6979414065969971
2632,399206448.30198014,341970050.0223615,57236398.27961862,0.8566245647507125
2633,412534474.97414404,279682653.6260804,132851821.34806365,0.6779618931087147
2634,370130462.9528956,336817024.2811387,33313438.671756864,0.90999541511395
2635,404541885.0167444,304642344.0706429,99899540.94610149,0.7530551355838802
2636,354650442.9204559,302125889.2652846,52524553.655171275,0.8518976792397467
2637,407582600.9126623,295371839.82783407,112210761.08482826,0.7246919745014507
2638,382074034.25222063,252787362.55226743,129286671.6999532,0.6616187960718459
2639,393547552.9645932,246461108.53036192,147086444.43423125,0.6262549637871477
2640,357255289.95747775,177355445.53367186,179899844.4238059,0.496438962610691
2641,380303849.50326705,242381201.34320647,137922648.16006058,0.6373356505851626
2642,328688672.3858156,233522382.1353522,95166290.25046343,0.7104667783051648
2643,388002250.283453,343523268.34775466,44478981.93569833,0.8853641134730419
2644,379397796.50410855,239538096.57474282,139859699.92936572,0.6313639635810295
2645,362127126.0086595,229388031.74766675,132739094.26099274,0.6334461443857189
2646,375993424.4552097,352798298.133067,23195126.32214266,0.9383097554013055
2647,426414974.8450085,287406902.48662746,139008072.35838103,0.6740075265675013
2648,450800902.03633046,269001302.2555717,181799599.78075874,0.5967186423994615
2649,395419958.7159089,267668499.54479167,127751459.17111722,0.6769220765032228
2650,404869058.5704321,353964608.361766,50904450.208666146,0.8742693492350178
2651,417323159.3325067,250077506.08297724,167245653.24952948,0.5992418596728903
2652,436930982.48689246,341310015.0596526,95620967.42723984,0.7811531540221953
2653,428774743.06670374,335000941.55806154,93773801.5086422,0.781298215380065
2654,431236146.9589447,345226207.9828842,86009938.97606045,0.8005502563210478
2655,388839923.2366592,248457416.19915515,140382507.03750408,0.6389709527021401
2656,373622878.81345737,243725759.52729023,129897119.28616714,0.6523309287196456
2657,351808267.74001,269382907.03071797,82425360.70929205,0.7657094267886698
2658,415009467.5012659,299510973.34560555,115498494.15566033,0.7216967245324155
2659,358469073.4106531,320672670.557493,37796402.85316014,0.8945616075229409
2660,412548323.0262469,269878438.99162906,142669884.03461784,0.6541741268318257
2661,379501573.102046,259475556.14538306,120026016.95666295,0.6837272215354202
2662,381828640.7594404,330128158.90569425,51700481.853746176,0.8645976851005305
2663,395007765.5826662,328882855.1626901,66124910.419976115,0.8325984545583885
2664,393397073.42804587,264241484.1109351,129155589.31711078,0.6716915349886711
2665,391858834.3563202,284774856.18795,107083978.16837019,0.7267281766295515
2666,421624658.83527213,283963223.83391386,137661435.00135827,0.6734976664276595
2667,375454206.9910856,279204905.61731726,96249301.37376833,0.7436456974470562
2668,387003994.55718625,303772836.58399683,83231157.97318941,0.7849346282112066
2669,428431020.4568584,268583199.4045156,159847821.05234277,0.6268995160950561
2670,413834141.36750644,321508162.11947423,92325979.24803221,0.7769010093199588
2671,402136782.2926621,279099721.5283459,123037060.7643162,0.6940417634446236
2672,364973400.2451398,219981040.2985643,144992359.94657546,0.6027317063402725
2673,412571486.41363776,397176777.5781949,15394708.835442841,0.9626859602701473
2674,409133281.45284766,363032661.96741396,46100619.4854337,0.8873212677254496
2675,330334278.9492491,272620040.8124359,57714238.136813164,0.8252853493727785
2676,339231429.37160474,274720739.2075269,64510690.16407782,0.8098328026870093
2677,391630762.3430947,317967165.44640636,73663596.89668834,0.8119054885883706
2678,378384963.30449057,327593078.8228302,50791884.481660366,0.8657666413641613
2679,425281618.74283534,302747120.99641377,122534497.74642158,0.7118744560165972
2680,430033309.55323994,258833086.73359093,171200222.819649,0.6018907860939695
2681,379432709.79833645,241287068.1298685,138145641.66846794,0.6359153069805432
2682,393985023.3740968,185819217.5556747,208165805.8184221,0.4716403074520819
2683,449174759.47205067,445931287.3166523,3243472.155398369,0.9927790418161282
2684,355275170.4172819,263502407.141585,91772763.27569693,0.7416854007334458
2685,356209369.16221416,306470800.61652356,49738568.545690596,0.8603670401408219
2686,435089588.1571819,326926538.38013285,108163049.77704906,0.751400509869306
2687,386080588.58233774,347599594.47738636,38480994.10495138,0.90032911458654
2688,384290370.58639467,321196300.39401186,63094070.19238281,0.835816676602886
2689,419839226.084274,379441119.9902717,40398106.09400231,0.9037771994989977
2690,428402234.0818283,356781660.59995365,71620573.48187464,0.8328193277624352
2691,436789909.1785212,320586806.11491746,116203103.06360376,0.733961108941026
2692,472347826.0284174,313807046.5839766,158540779.44444078,0.6643558608547451
2693,360451929.1576802,362220071.44694185,-1768142.2892616391,1.0049053483869361
2694,398084445.82550704,240057534.4837672,158026911.34173983,0.6030316858674554
2695,440007190.0586186,345510132.6755379,94497057.38308072,0.7852374699365898
2696,425475366.30695826,311929236.85190696,113546129.4550513,0.733131131795927
2697,381584389.74424773,254200668.73287728,127383721.01137045,0.6661715614290515
2698,330709920.1503341,300927500.268385,29782419.881949127,0.9099439778872959
2699,439457526.4826481,296379787.6619468,143077738.8207013,0.6744219174811409
2700,415258815.41279185,362738199.9778173,52520615.43497455,0.8735231776289543
2701,402296948.76486415,367504272.39627725,34792676.3685869,0.9135149384667031
2702,430231160.7216212,221755769.55345222,208475391.168169,0.5154340033890249
2703,366318005.0481504,262625202.66236967,103692802.38578075,0.7169322802679302
2704,444279214.5802359,351476834.855143,92802379.72509289,0.7911169897678547
2705,305736222.77353656,285559485.1981365,20176737.575400054,0.9340060611975792
2706,405776250.6549955,245432271.7193704,160343978.9356251,0.6048463194265282
2707,404340682.1270154,272222609.53523386,132118072.59178156,0.6732506066498662
2708,405574330.99382377,278664101.7657825,126910229.22804129,0.6870851542377964
2709,378569774.08972585,265233729.88758072,113336044.20214513,0.7006204616449832
2710,343995839.7260505,306832098.141092,37163741.58495849,0.891964560924473
2711,372148148.5488284,360856106.0727818,11292042.476046622,0.9696571311181331
2712,349598632.4485592,336287998.60136694,13310633.847192287,0.9619259556195465
2713,447948104.92800313,274021741.1605218,173926363.76748133,0.6117265329307827
2714,401548362.3243595,183043320.92119798,218505041.4031615,0.4558437739893974
2715,380940734.8192345,303135527.2045426,77805207.61469191,0.7957550860198441
2716,457534725.3951928,280895738.4999399,176638986.89525288,0.6139331572206196
2717,410444779.76652294,331107243.92738557,79337535.83913738,0.8067035086077409
2718,412576959.0691617,301458011.2013055,111118947.8678562,0.7306709804673582
2719,442624767.4114322,247094629.31383473,195530138.09759748,0.5582485380537987
2720,358613894.639061,207852586.21876845,150761308.42029253,0.579599924392134
2721,381218408.94171983,309375810.74498606,71842598.19673377,0.8115447824354228
2722,401774849.88638335,217478779.90441108,184296069.98197228,0.5412951556472766
2723,380820582.6705311,379707867.98135865,1112714.6891724467,0.9970781130542644
2724,369154796.4471099,277086545.7626734,92068250.6844365,0.7505971706976657
2725,460293927.30399376,342291075.4416356,118002851.86235815,0.74363587077171
2726,406764920.87084883,328020419.1714699,78744501.69937891,0.8064127517909025
2727,398062037.9472012,308106733.307359,89955304.63984221,0.7740168715817762
2728,444307099.69957125,295497406.5519459,148809693.14762533,0.6650746898974909
2729,409384114.6521343,284541335.0237282,124842779.6284061,0.6950473280222691
2730,389541621.6760885,286258870.1862301,103282751.48985839,0.734860806284418
2731,379541195.3380574,323697290.0150852,55843905.32297218,0.8528647061006592
2732,437193798.0340979,321039873.00535256,116153925.02874535,0.7343193669465408
2733,395263445.08372515,214317863.06303313,180945582.02069202,0.542215238289076
2734,407788982.5866606,295620538.4012944,112168444.18536621,0.7249350792317473
2735,411912500.5310821,372633406.83176327,39279093.699318826,0.9046421420843602
2736,438216055.0766542,307091033.2480038,131125021.82865041,0.7007754044846358
2737,360165449.2008835,252655497.83944443,107509951.36143908,0.7014984319012926
2738,437439208.1965218,230822123.3786442,206617084.81787762,0.5276667455811281
2739,425830202.9427489,264353126.26993033,161477076.67281857,0.620794683991618
2740,387391696.3011016,209495314.16896594,177896382.1321357,0.5407842144508305
2741,375418565.2133569,340223887.10513645,35194678.10822046,0.9062521639327594
2742,414968569.9046284,284423915.72782207,130544654.17680633,0.6854107427779188
2743,400187939.81953496,337358736.18128735,62829203.63824761,0.8430007569279062
2744,408950123.126273,285155248.3649045,123794874.76136845,0.6972861291372106
2745,401651141.1075803,314555472.8397498,87095668.26783049,0.7831559297263335
2746,459937043.62856954,303571928.4630125,156365115.16555703,0.6600293076375199
2747,405053810.172375,313619425.7176836,91434384.45469141,0.7742660798184308
2748,404825398.8021059,253093401.39272648,151731997.40937942,0.6251915076021408
2749,414937307.8095916,312052101.74756396,102885206.06202763,0.7520463835726238
2750,422530159.2190078,347443254.63661313,75086904.58239466,0.8222922010556997
2751,416809885.26206857,354552830.1387946,62257055.12327397,0.850634408336717
2752,406725095.8479322,259982206.44520813,146742889.4027241,0.6392086672281742
2753,416241718.48161,216332573.81345728,199909144.66815272,0.5197282353210713
2754,371364215.1881965,302517513.2983579,68846701.88983858,0.814611373217667
2755,430196139.62858343,308370306.75702053,121825832.8715629,0.7168132820142386
2756,325323693.5556195,231215838.812503,94107854.74311647,0.7107254817054167
2757,393977251.0197148,237076108.98224616,156901142.0374686,0.6017507568486049
2758,424591057.293625,286386988.82996225,138204068.46366274,0.6745007552806558
2759,478455231.780852,289083564.7150033,189371667.0658487,0.6042019096311458
2760,402444940.3766099,411918892.9211244,-9473952.544514477,1.0235409905654391
2761,426617954.9974782,353491532.59175575,73126422.40572244,0.8285903779972067
2762,436979121.23524183,273994596.2079762,162984525.0272656,0.6270198801111024
2763,445473087.0374742,284856384.9023723,160616702.1351019,0.6394469008144807
2764,439466247.7233829,258648351.45852336,180817896.26485953,0.588551118085698
2765,440493228.50288236,354148480.3487176,86344748.15416479,0.8039816674421368
2766,369581542.6141223,302218007.47564626,67363535.13847601,0.8177302506450929
2767,425262667.67129207,288278607.1212093,136984060.55008274,0.6778836447125781
2768,360722100.38876045,247363054.66961345,113359045.719147,0.6857441071756437
2769,421537879.0147777,289986838.30734694,131551040.70743078,0.6879259320303714
2770,386736051.8885569,278681413.18515736,108054638.70339954,0.720598485256976
2771,450082699.20571476,375768250.9687588,74314448.23695594,0.8348871254813779
2772,358510272.0871141,203096617.87218267,155413654.21493143,0.5665015305972387
2773,391367707.3941784,227615989.1724352,163751718.2217432,0.5815911350682405
2774,424698325.0455121,335666636.080908,89031688.96460408,0.790364869098405
2775,344891003.7980176,247486317.1186485,97404686.67936912,0.7175783490820963
2776,403460938.7200462,290686403.10215837,112774535.61788785,0.7204821463617822
2777,405221467.7103699,310558880.92135745,94662586.78901243,0.7663929620415074
2778,392947885.63256603,282563427.79345906,110384457.83910698,0.7190862659525181
2779,378926508.9889072,322794912.427322,56131596.56158525,0.8518667994188064
2780,401381738.35684395,226953085.03577015,174428653.3210738,0.5654295234378601
2781,384915023.2676589,346762094.8085508,38152928.459108114,0.9008796067890089
2782,400606709.1418565,277599800.7405764,123006908.4012801,0.6929484564430426
2783,369615691.3490056,260364809.83917415,109250881.50983143,0.7044203369421552
2784,456162137.9316809,298078301.52058583,158083836.41109508,0.6534481420841394
2785,356885951.30599487,194843180.30471462,162042771.00128025,0.5459536291403514
2786,404903694.29208523,215246902.49236205,189656791.79972318,0.5316002435312173
2787,422385743.3742154,316599860.36841613,105785883.0057993,0.7495514830573303
2788,399503394.3661561,335481884.40999705,64021509.956159055,0.8397472690870768
2789,436396733.50772256,251144424.3049591,185252309.20276347,0.5754956557219849
2790,435792467.8296571,274541368.94362414,161251098.88603294,0.6299819047146475
2791,394839323.7824308,325449768.7867876,69389554.9956432,0.8242587533305596
2792,371867019.7649514,283148787.84781855,88718231.91713285,0.7614248448996375
2793,423340733.57663757,276834352.8949341,146506380.68170345,0.6539279850442709
2794,374669482.2661677,295823048.30398697,78846433.96218073,0.7895573627046366
2795,363384608.1502367,343097953.6411846,20286654.509052098,0.944173049562229
2796,399017020.1693259,306176335.34148234,92840684.82784355,0.7673265045474855
2797,376081352.79032034,195871656.93174845,180209695.8585719,0.5208225706445869
2798,411617833.8168365,273650923.41296816,137966910.40386832,0.6648179474525356
2799,401317397.9283353,272861632.6859188,128455765.2424165,0.6799147858888607
2800,384183829.25235564,288354364.74209785,95829464.51025778,0.7505635135743544
2801,357803866.28888744,259764880.33888274,98038985.9500047,0.7259979693152646
2802,400569883.32587516,282286787.8316287,118283095.49424648,0.7047129591666786
2803,409801570.3055256,305089327.1892326,104712243.11629301,0.7444806201249416
2804,421769724.32486176,269768248.96716607,152001475.3576957,0.6396102740636289
2805,394257916.5215814,364916423.55158323,29341492.96999818,0.9255779231299417
2806,315980867.07590216,273083160.1987535,42897706.87714869,0.8642395431276407
2807,398379609.4171184,283562847.07481843,114816762.34229994,0.7117905645063212
2808,413032751.7896941,322870433.50533634,90162318.28435773,0.7817066131107537
2809,383537431.45981216,249455476.49240085,134081954.96741131,0.6504071207415887
2810,387923436.22000927,291560152.4929465,96363283.72706276,0.7515920031384474
2811,447844471.6738815,303424766.5106457,144419705.16323578,0.6775226349820801
2812,368751579.25818443,193797506.29549816,174954072.96268627,0.525550308653212
2813,356007994.0374941,228907964.70826098,127100029.32923314,0.6429854625234983
2814,439444783.1318096,312313898.1609309,127130884.97087872,0.7107011168391858
2815,445418736.38041097,373738359.90197456,71680376.47843641,0.8390719324900208
2816,417414091.55421984,307272031.6263584,110142059.92786145,0.7361323871032883
2817,391526324.35713816,267696594.1676797,123829730.18945846,0.6837256590785328
2818,398636033.8821317,268382918.19013125,130253115.69200045,0.6732530312838865
2819,420694741.2715752,327930389.40110224,92764351.87047297,0.7794972392807024
2820,419800162.71520454,316188626.6210897,103611536.09411484,0.7531884327438776
2821,410604503.1348304,180405170.42002523,230199332.7148052,0.4393648122285339
2822,399109980.15012723,261216879.72368634,137893100.4264409,0.6544984909308164
2823,401092191.6128015,294256865.44886285,106835326.16393864,0.7336389777762784
2824,415954554.9033246,342229794.8294857,73724760.07383889,0.8227576565642517
2825,371978360.99127454,389453226.82347775,-17474865.83220321,1.0469781784769279
2826,386959960.1668942,350456598.7205023,36503361.44639188,0.905666308652068
2827,443085620.23753387,310420695.1338651,132664925.10366875,0.7005885114652369
2828,352560004.1019286,324682397.83336234,27877606.26856625,0.9209280521210041
2829,378096837.64724606,291292475.65928626,86804361.9879598,0.7704176461032824
2830,428891228.43995315,278960716.8689356,149930511.57101756,0.6504229939223191
2831,416639414.61920655,288893949.47683376,127745465.14237279,0.6933908299119335
2832,402441872.18978256,271605605.15038675,130836267.03939581,0.674894000647884
2833,432287128.6824073,293154574.0284915,139132554.65391582,0.6781478202277595
2834,362634730.1442083,265842031.07856005,96792699.06564826,0.7330848619293666
2835,377242809.4891269,303939744.77954507,73303064.70958185,0.8056873110216441
2836,312061521.89067894,284598296.65726286,27463225.23341608,0.911994195673259
2837,432991026.39628184,296453974.40304375,136537051.9932381,0.6846654002748853
2838,407308668.6804428,279950482.6689525,127358186.01149029,0.6873177621677133
2839,409222706.43250126,316369220.5205155,92853485.91198575,0.7730979135506466
2840,406764123.0452337,311211007.163759,95553115.88147473,0.7650896171321165
2841,421433359.81953317,312865063.5931878,108568296.22634536,0.7423832411538644
2842,384090775.1247529,266590594.8170491,117500180.3077038,0.6940822640961901
2843,407056379.66932744,334285008.70663595,72771370.96269149,0.8212253275042456
2844,379351831.99287313,315541812.73264384,63810019.26022929,0.8317919833812004
2845,396865619.0077409,279555270.2080916,117310348.7996493,0.7044078822122378
2846,396541613.2740386,365789231.1545923,30752382.119446337,0.9224485373286807
2847,341392060.4438199,267586917.6032829,73805142.84053698,0.7838111913188957
2848,383606542.34436685,353778372.9563437,29828169.388023138,0.9222428032490485
2849,391560448.1371479,340329847.33488494,51230600.80226296,0.8691629835291257
2850,435069494.5630397,288329313.0726724,146740181.4903673,0.6627201324750539
2851,404239576.31805634,285050440.1292449,119189136.18881142,0.7051522335481739
2852,384126949.03032845,305254770.57853144,78872178.45179701,0.7946715827907984
2853,396188885.2473367,247912387.54699412,148276497.70034257,0.6257429139947349
2854,413221746.8075708,274897043.8225957,138324702.9849751,0.6652530897668603
2855,418692054.2331277,368704299.0584123,49987755.1747154,0.8806097353190223
2856,426092080.7808937,342764218.1940539,83327862.5868398,0.8044369601187474
2857,381344847.88518363,297479210.65740675,83865637.22777689,0.7800792702645156
2858,412120217.0590421,301685999.46517783,110434217.59386426,0.7320339720726611
2859,397888781.9665565,291306093.3483737,106582688.61818278,0.7321294455918054
2860,405439938.9168922,409663064.1045997,-4223125.187707543,1.010416154853884
2861,423666581.7779892,239169918.72989598,184496663.04809323,0.5645239181390671
2862,402113351.3983079,236863205.43626535,165250145.96204257,0.5890458613537647
2863,397105181.450308,340021505.5756993,57083675.874608696,0.8562504884319877
2864,418611525.95848477,292885540.08999497,125725985.8684898,0.699659521842792
2865,429934349.44969404,367489182.7031517,62445166.746542335,0.85475650683303
