municipio,date,anio,mes,et_real_mm,et_potencial_mm,n_pixeles
La Merced,2017-08-31,2017,8,100.93999999999998,100.93999999999998,9
La Merced,2017-09-30,2017,9,98.04216981132076,98.04216981132076,9
La Merced,2017-10-31,2017,10,95.88660377358492,95.88660377358492,9
La Merced,2017-11-30,2017,11,90.85122641509436,90.85122641509436,9
La Merced,2017-12-31,2017,12,93.00528301886791,93.00528301886791,9
La Merced,2018-01-31,2018,1,99.56490566037736,99.56490566037736,9
La Merced,2018-02-28,2018,2,85.44122641509432,86.20688679245282,9
La Merced,2018-03-31,2018,3,109.4614150943396,109.4614150943396,9
La Merced,2018-04-30,2018,4,101.8072641509434,101.8072641509434,9
La Merced,2018-05-31,2018,5,89.89283018867924,89.89283018867924,9
La Merced,2018-06-30,2018,6,87.62801886792452,87.62801886792452,9
La Merced,2018-07-31,2018,7,93.38367924528302,93.38367924528302,9
La Merced,2018-08-31,2018,8,106.08084905660378,106.08084905660378,9
La Merced,2018-09-30,2018,9,93.90424528301888,93.90424528301888,9
La Merced,2018-10-31,2018,10,91.30981132075468,91.30981132075468,9
La Merced,2018-11-30,2018,11,90.095,90.095,9
La Merced,2018-12-31,2018,12,78.44424528301887,102.33754716981132,9
La Merced,2019-01-31,2019,1,84.89499999999998,109.78358490566038,9
La Merced,2019-02-28,2019,2,101.5372641509434,101.5372641509434,9
La Merced,2019-03-31,2019,3,116.6488679245283,116.6488679245283,9
La Merced,2019-04-30,2019,4,104.25858490566038,104.25858490566038,9
La Merced,2019-05-31,2019,5,105.76330188679243,105.76330188679243,9
La Merced,2019-06-30,2019,6,105.85330188679244,105.99650943396227,9
La Merced,2019-07-31,2019,7,89.81037735849054,120.82886792452832,9
La Merced,2019-08-31,2019,8,75.35632075471699,129.02896226415095,9
La Merced,2019-09-30,2019,9,115.8932075471698,118.49952830188678,9
La Merced,2019-10-31,2019,10,110.59830188679246,110.59830188679246,9
La Merced,2019-11-30,2019,11,97.1083962264151,97.1083962264151,9
La Merced,2019-12-31,2019,12,100.65301886792452,101.4566037735849,9
La Merced,2020-01-31,2020,1,102.32235849056605,118.715,9
La Merced,2020-02-29,2020,2,66.65150943396226,117.72858490566038,9
La Merced,2020-03-31,2020,3,95.44320754716983,130.97150943396227,9
La Merced,2020-04-30,2020,4,115.96933962264148,115.96933962264148,9
La Merced,2020-05-31,2020,5,105.44066037735848,105.44066037735848,9
La Merced,2020-06-30,2020,6,107.56877358490568,107.56877358490568,9
La Merced,2020-07-31,2020,7,110.54283018867922,110.54283018867922,9
La Merced,2020-08-31,2020,8,114.48330188679245,114.48330188679245,9
La Merced,2020-09-30,2020,9,114.28481132075471,114.28481132075471,9
La Merced,2020-10-31,2020,10,106.24745283018866,106.24745283018866,9
La Merced,2020-11-30,2020,11,102.09160377358492,102.09160377358492,9
La Merced,2020-12-31,2020,12,99.81575471698112,99.81575471698112,9
La Merced,2021-01-31,2021,1,68.78037735849055,109.98037735849056,9
La Merced,2021-02-28,2021,2,102.50943396226413,102.50943396226413,9
La Merced,2021-03-31,2021,3,112.93688679245282,112.93688679245282,9
La Merced,2021-04-30,2021,4,101.25990566037736,101.25990566037736,9
La Merced,2021-05-31,2021,5,100.4961320754717,100.4961320754717,9
La Merced,2021-06-30,2021,6,99.09830188679246,99.09830188679246,9
La Merced,2021-07-31,2021,7,106.75679245283018,106.75679245283018,9
La Merced,2021-08-31,2021,8,109.72132075471698,109.72132075471698,9
La Merced,2021-09-30,2021,9,105.7543396226415,105.7543396226415,9
La Merced,2021-10-31,2021,10,98.30660377358492,98.30660377358492,9
La Merced,2021-11-30,2021,11,93.41235849056604,93.41235849056604,9
La Merced,2021-12-31,2021,12,94.51424528301884,94.51424528301884,9
La Merced,2022-01-31,2022,1,98.26264150943396,98.4472641509434,9
La Merced,2022-02-28,2022,2,94.15509433962264,94.15509433962264,9
La Merced,2022-03-31,2022,3,106.26650943396226,106.26650943396226,9
La Merced,2022-04-30,2022,4,101.56915094339622,101.56915094339622,9
La Merced,2022-05-31,2022,5,102.17566037735848,102.17566037735848,9
La Merced,2022-06-30,2022,6,89.8266037735849,89.8266037735849,9
La Merced,2022-07-31,2022,7,100.43292452830188,100.43292452830188,9
La Merced,2022-08-31,2022,8,105.3266037735849,105.3266037735849,9
La Merced,2022-09-30,2022,9,101.731320754717,101.731320754717,9
La Merced,2022-10-31,2022,10,91.0595283018868,91.0595283018868,9
La Merced,2022-11-30,2022,11,91.0388679245283,91.0388679245283,9
La Merced,2022-12-31,2022,12,96.8467924528302,96.8467924528302,9
La Merced,2023-01-31,2023,1,104.43122641509432,104.43122641509432,9
La Merced,2023-02-28,2023,2,97.33971698113209,102.37132075471698,9
La Merced,2023-03-31,2023,3,102.07594339622642,102.07594339622642,9
La Merced,2023-04-30,2023,4,103.00556603773585,103.00556603773585,9
La Merced,2023-05-31,2023,5,103.86622641509436,103.86622641509436,9
La Merced,2023-06-30,2023,6,102.9479245283019,102.9479245283019,9
La Merced,2023-07-31,2023,7,104.4829245283019,107.40169811320754,9
La Merced,2023-08-31,2023,8,113.41443396226414,113.41443396226414,9
La Merced,2023-09-30,2023,9,114.19396226415095,117.6261320754717,9
La Merced,2023-10-31,2023,10,99.58849056603776,99.58849056603776,9
La Merced,2023-11-30,2023,11,99.5395283018868,99.5395283018868,9
La Merced,2023-12-31,2023,12,98.42132075471696,98.69207547169812,9
La Merced,2024-01-31,2024,1,50.323679245283024,126.325,9
La Merced,2024-02-29,2024,2,64.17641509433962,107.9877358490566,9
La Merced,2024-03-31,2024,3,84.45358490566036,126.4177358490566,9
La Merced,2024-04-30,2024,4,109.83622641509434,109.83622641509434,9
La Merced,2024-05-31,2024,5,98.72471698113206,98.72471698113206,9
La Merced,2024-06-30,2024,6,90.9717924528302,90.9717924528302,9
La Merced,2024-07-31,2024,7,107.8588679245283,107.8588679245283,9
La Merced,2024-08-31,2024,8,115.84669811320754,115.84669811320754,9
La Merced,2024-09-30,2024,9,109.41481132075472,119.76811320754716,9
La Merced,2024-10-31,2024,10,104.62216981132076,104.62216981132076,9
La Merced,2024-11-30,2024,11,90.47056603773584,90.47056603773584,9
La Merced,2024-12-31,2024,12,90.56613207547171,90.56613207547171,9
Manizales,2005-01-31,2005,1,89.27608571970414,89.63339654845439,35
Manizales,2005-02-28,2005,2,80.51117011189076,80.51117011189076,35
Manizales,2005-03-31,2005,3,100.3436184335293,100.3436184335293,35
Manizales,2005-04-30,2005,4,88.29353309311585,88.29353309311585,35
Manizales,2005-05-31,2005,5,88.9075289209179,88.9075289209179,35
Manizales,2005-06-30,2005,6,79.48357671154942,79.48357671154942,35
Manizales,2005-07-31,2005,7,85.40703584297364,93.63736013654469,35
Manizales,2005-08-31,2005,8,91.96529489853972,91.96529489853972,35
Manizales,2005-09-30,2005,9,92.01553195524367,92.01553195524367,35
Manizales,2005-10-31,2005,10,79.63584297363928,79.63584297363928,35
Manizales,2005-11-30,2005,11,76.52732789683292,76.52732789683292,35
Manizales,2005-12-31,2005,12,82.85372653138631,82.85372653138631,35
Manizales,2006-01-31,2006,1,90.56362601934384,90.56362601934384,35
Manizales,2006-02-28,2006,2,93.1143182249194,93.1143182249194,35
Manizales,2006-03-31,2006,3,90.51391996965674,90.51391996965674,35
Manizales,2006-04-30,2006,4,82.37075668499905,82.37075668499905,35
Manizales,2006-05-31,2006,5,78.8639294519249,78.8639294519249,35
Manizales,2006-06-30,2006,6,81.42783993931349,81.42783993931349,35
Manizales,2006-07-31,2006,7,82.96565522472977,82.96565522472977,35
Manizales,2006-08-31,2006,8,83.38166129338137,98.32592452114544,35
Manizales,2006-09-30,2006,9,98.98717997344964,98.98717997344964,35
Manizales,2006-10-31,2006,10,86.69233832732789,86.69233832732789,35
Manizales,2006-11-30,2006,11,83.88638346292433,83.88638346292433,35
Manizales,2006-12-31,2006,12,83.17489095391618,83.17489095391618,35
Manizales,2007-01-31,2007,1,85.7471648018206,92.9367343068462,35
Manizales,2007-02-28,2007,2,67.78822302294708,100.64295467475822,35
Manizales,2007-03-31,2007,3,99.524103925659,99.524103925659,35
Manizales,2007-04-30,2007,4,85.05996586383463,85.05996586383463,35
Manizales,2007-05-31,2007,5,80.66859472785889,80.66859472785889,35
Manizales,2007-06-30,2007,6,79.96317087047223,80.03626019343828,35
Manizales,2007-07-31,2007,7,90.67718566281052,90.67718566281052,35
Manizales,2007-08-31,2007,8,86.28006827233075,86.28006827233075,35
Manizales,2007-09-30,2007,9,94.84898539730705,94.84898539730705,35
Manizales,2007-10-31,2007,10,78.51099943106392,78.51099943106392,35
Manizales,2007-11-30,2007,11,81.30927365825906,81.30927365825906,35
Manizales,2007-12-31,2007,12,73.76465010430495,73.76465010430495,35
Manizales,2008-01-31,2008,1,87.87299450028446,88.3903660155509,35
Manizales,2008-02-29,2008,2,82.79169353309311,82.79169353309311,35
Manizales,2008-03-31,2008,3,97.2849042290916,97.2849042290916,35
Manizales,2008-04-30,2008,4,89.2188697136355,89.2188697136355,35
Manizales,2008-05-31,2008,5,80.9269675706429,80.9269675706429,35
Manizales,2008-06-30,2008,6,80.23349137113598,80.23349137113598,35
Manizales,2008-07-31,2008,7,83.10142234022378,83.10703584297363,35
Manizales,2008-08-31,2008,8,92.23946520007588,92.24507870282572,35
Manizales,2008-09-30,2008,9,90.76686895505404,90.76686895505404,35
Manizales,2008-10-31,2008,10,84.6366205196283,84.6366205196283,35
Manizales,2008-11-30,2008,11,76.39427271003225,76.39427271003225,35
Manizales,2008-12-31,2008,12,80.54352361084771,80.54352361084771,35
Manizales,2009-01-31,2009,1,88.0714773373791,88.0714773373791,35
Manizales,2009-02-28,2009,2,87.64185473165179,87.64185473165179,35
Manizales,2009-03-31,2009,3,93.8574815095771,93.88236298122511,35
Manizales,2009-04-30,2009,4,88.73624122890195,88.73624122890195,35
Manizales,2009-05-31,2009,5,89.17498577659778,89.17498577659778,35
Manizales,2009-06-30,2009,6,80.31536127441686,80.31536127441686,35
Manizales,2009-07-31,2009,7,80.34386497250144,92.7672482457804,35
Manizales,2009-08-31,2009,8,90.80075858145268,90.80075858145268,35
Manizales,2009-09-30,2009,9,95.29450028446804,95.40914090650485,35
Manizales,2009-10-31,2009,10,86.71558884885263,86.71558884885263,35
Manizales,2009-11-30,2009,11,87.02408496112271,87.02408496112271,35
Manizales,2009-12-31,2009,12,94.30944433908591,95.0135406789304,35
Manizales,2010-01-31,2010,1,44.0237625640053,109.52850369808458,35
Manizales,2010-02-28,2010,2,82.77866489664329,97.68772994500286,35
Manizales,2010-03-31,2010,3,111.25357481509576,111.784031860421,35
Manizales,2010-04-30,2010,4,87.74441494405461,87.74441494405461,35
Manizales,2010-05-31,2010,5,85.07308932296604,85.07308932296604,35
Manizales,2010-06-30,2010,6,80.87985966243124,80.87985966243124,35
Manizales,2010-07-31,2010,7,82.97079461407169,82.97079461407169,35
Manizales,2010-08-31,2010,8,88.95922624691826,89.4808078892471,35
Manizales,2010-09-30,2010,9,86.05812630381186,86.05812630381186,35
Manizales,2010-10-31,2010,10,86.44278399393134,86.44278399393134,35
Manizales,2010-11-30,2010,11,79.60603072254882,79.60603072254882,35
Manizales,2010-12-31,2010,12,80.61672672103165,80.61672672103165,35
Manizales,2011-01-31,2011,1,96.03648776787408,96.20174473734116,35
Manizales,2011-02-28,2011,2,86.47733737910107,86.47733737910107,35
Manizales,2011-03-31,2011,3,99.5117580125166,99.5117580125166,35
Manizales,2011-04-30,2011,4,85.95091978001138,85.95091978001138,35
Manizales,2011-05-31,2011,5,85.32789683292243,85.32789683292243,35
Manizales,2011-06-30,2011,6,78.63445856248815,78.63445856248815,35
Manizales,2011-07-31,2011,7,88.4957898729376,88.50204816992225,35
Manizales,2011-08-31,2011,8,96.08953157595296,96.96912573487576,35
Manizales,2011-09-30,2011,9,95.240072065238,95.240072065238,35
Manizales,2011-10-31,2011,10,82.01003223971175,82.01003223971175,35
Manizales,2011-11-30,2011,11,77.16540868575764,77.16540868575764,35
Manizales,2011-12-31,2011,12,80.73506542765028,80.73506542765028,35
Manizales,2012-01-31,2012,1,86.97229281244073,86.97229281244073,35
Manizales,2012-02-29,2012,2,90.94086857576332,91.71818699032808,35
Manizales,2012-03-31,2012,3,104.89211075289208,104.89211075289208,35
Manizales,2012-04-30,2012,4,89.30739616916367,89.30739616916367,35
Manizales,2012-05-31,2012,5,88.71278209747773,88.71278209747773,35
Manizales,2012-06-30,2012,6,84.85780390669449,87.5136734306846,35
Manizales,2012-07-31,2012,7,82.30493077944246,91.2320690309122,35
Manizales,2012-08-31,2012,8,90.70722548833682,92.98378532144888,35
Manizales,2012-09-30,2012,9,89.92381945761426,96.98659207282384,35
Manizales,2012-10-31,2012,10,90.37714773373791,90.37714773373791,35
Manizales,2012-11-30,2012,11,89.72838991086668,89.72838991086668,35
Manizales,2012-12-31,2012,12,88.9119855869524,88.9119855869524,35
Manizales,2013-01-31,2013,1,72.83923762564005,98.6082116442253,35
Manizales,2013-02-28,2013,2,87.87748909539161,87.87748909539161,35
Manizales,2013-03-31,2013,3,104.8681585435236,104.8681585435236,35
Manizales,2013-04-30,2013,4,91.15901763701876,91.15901763701876,35
Manizales,2013-05-31,2013,5,84.16533282761236,84.16533282761236,35
Manizales,2013-06-30,2013,6,85.93923762564006,86.12677792527973,35
Manizales,2013-07-31,2013,7,66.06392945192489,92.24356153992036,35
Manizales,2013-08-31,2013,8,89.41445097667362,89.41445097667362,35
Manizales,2013-09-30,2013,9,92.65962450218092,92.65962450218092,35
Manizales,2013-10-31,2013,10,93.63368101649915,93.63368101649915,35
Manizales,2013-11-30,2013,11,81.32550730134648,81.32550730134648,35
Manizales,2013-12-31,2013,12,83.62177128769203,83.62177128769203,35
Manizales,2014-01-31,2014,1,92.53261900246538,93.2259814147544,35
Manizales,2014-02-28,2014,2,83.4023516025033,83.4023516025033,35
Manizales,2014-03-31,2014,3,103.1188507490992,103.1188507490992,35
Manizales,2014-04-30,2014,4,96.63121562677792,96.63121562677792,35
Manizales,2014-05-31,2014,5,86.72444528731272,86.72444528731272,35
Manizales,2014-06-30,2014,6,83.89910866679308,85.46882230229471,35
Manizales,2014-07-31,2014,7,64.36776028826095,94.6399772425564,35
Manizales,2014-08-31,2014,8,84.90790821164423,95.82573487578227,35
Manizales,2014-09-30,2014,9,92.43034325810731,92.43034325810731,35
Manizales,2014-10-31,2014,10,85.30527214109614,85.30527214109614,35
Manizales,2014-11-30,2014,11,84.49478475251281,84.49478475251281,35
Manizales,2014-12-31,2014,12,88.89249004361842,88.994557178077,35
Manizales,2015-01-31,2015,1,100.07210316707756,103.54177887350656,35
Manizales,2015-02-28,2015,2,90.50933055186802,90.88114925090082,35
Manizales,2015-03-31,2015,3,98.54574246159682,98.54574246159682,35
Manizales,2015-04-30,2015,4,94.86210885643848,94.86210885643848,35
Manizales,2015-05-31,2015,5,93.50354636829132,93.76901194765792,35
Manizales,2015-06-30,2015,6,62.48139578987293,85.66396738099752,35
Manizales,2015-07-31,2015,7,71.65820216195715,87.873146216575,35
Manizales,2015-08-31,2015,8,87.71278209747773,96.74866300018964,35
Manizales,2015-09-30,2015,9,99.53011568367154,102.10760477906317,35
Manizales,2015-10-31,2015,10,93.83326379670018,93.83326379670018,35
Manizales,2015-11-30,2015,11,85.65973828939883,85.65973828939883,35
Manizales,2015-12-31,2015,12,66.0110942537455,97.1849990517732,35
Manizales,2016-01-31,2016,1,86.63288450597383,99.6010999431064,35
Manizales,2016-02-29,2016,2,54.13823250521524,92.5611416650863,35
Manizales,2016-03-31,2016,3,101.95778494215814,101.95778494215814,35
Manizales,2016-04-30,2016,4,89.61960933055188,89.61960933055188,35
Manizales,2016-05-31,2016,5,84.41655604020482,84.41655604020482,35
Manizales,2016-06-30,2016,6,75.12490043618435,83.2254124786649,35
Manizales,2016-07-31,2016,7,80.05228522662621,85.93398444908023,35
Manizales,2016-08-31,2016,8,94.06097098425946,94.23813768253368,35
Manizales,2016-09-30,2016,9,92.77291864213925,92.77291864213925,35
Manizales,2016-10-31,2016,10,85.04198748340602,85.04198748340602,35
Manizales,2016-11-30,2016,11,76.37437891143561,76.37437891143561,35
Manizales,2016-12-31,2016,12,81.5944433908591,81.72757443580505,35
Manizales,2017-01-31,2017,1,91.2843352930021,92.91661293381377,35
Manizales,2017-02-28,2017,2,94.74308742651242,94.74820785131804,35
Manizales,2017-03-31,2017,3,100.56630001896453,102.1129527783046,35
Manizales,2017-04-30,2017,4,95.14153233453442,95.14153233453442,35
Manizales,2017-05-31,2017,5,91.85947278589038,91.85947278589038,35
Manizales,2017-06-30,2017,6,81.09491750426702,81.09491750426702,35
Manizales,2017-07-31,2017,7,70.24701308553006,85.15524369429167,35
Manizales,2017-08-31,2017,8,87.968120614451,87.968120614451,35
Manizales,2017-09-30,2017,9,86.82254883368101,86.82254883368101,35
Manizales,2017-10-31,2017,10,84.46849990517731,84.46849990517731,35
Manizales,2017-11-30,2017,11,81.550597382894,81.550597382894,35
Manizales,2017-12-31,2017,12,84.73134837853213,84.79791390100512,35
Manizales,2018-01-31,2018,1,92.00447563057084,92.00447563057084,35
Manizales,2018-02-28,2018,2,76.29505025602123,76.31183387066186,35
Manizales,2018-03-31,2018,3,97.72765029395032,97.72765029395032,35
Manizales,2018-04-30,2018,4,88.48173715152666,88.48173715152666,35
Manizales,2018-05-31,2018,5,81.08243883937038,81.08243883937038,35
Manizales,2018-06-30,2018,6,78.53747392376256,78.53747392376256,35
Manizales,2018-07-31,2018,7,81.22679688981604,82.54047032050069,35
Manizales,2018-08-31,2018,8,93.38532144889056,94.69072634174094,35
Manizales,2018-09-30,2018,9,85.8022188507491,85.8022188507491,35
Manizales,2018-10-31,2018,10,82.74543902901573,82.74543902901573,35
Manizales,2018-11-30,2018,11,82.42770718755929,82.42770718755929,35
Manizales,2018-12-31,2018,12,76.26567418926606,94.83083633605158,35
Manizales,2019-01-31,2019,1,89.50673241039257,99.58433529300208,35
Manizales,2019-02-28,2019,2,91.87817181869902,91.87817181869902,35
Manizales,2019-03-31,2019,3,104.15710221885077,104.15710221885077,35
Manizales,2019-04-30,2019,4,92.09958278020102,92.09958278020102,35
Manizales,2019-05-31,2019,5,96.348264744927,96.348264744927,35
Manizales,2019-06-30,2019,6,93.86091409065048,94.3237625640053,35
Manizales,2019-07-31,2019,7,96.9829129527783,106.81109425374548,35
Manizales,2019-08-31,2019,8,84.51907832353497,115.40445666603452,35
Manizales,2019-09-30,2019,9,104.83113976863264,108.47839939313484,35
Manizales,2019-10-31,2019,10,100.28240091029772,100.28240091029772,35
Manizales,2019-11-30,2019,11,88.75395410582209,88.75395410582209,35
Manizales,2019-12-31,2019,12,92.82435046463117,92.82435046463117,35
Manizales,2020-01-31,2020,1,90.42581073392756,109.67219798975916,35
Manizales,2020-02-29,2020,2,71.1777925279727,105.87363929451924,35
Manizales,2020-03-31,2020,3,97.5156457424616,117.14420633415511,35
Manizales,2020-04-30,2020,4,101.82325052152476,101.82325052152476,35
Manizales,2020-05-31,2020,5,93.51849042290915,93.51849042290915,35
Manizales,2020-06-30,2020,6,96.45897970794616,96.45897970794616,35
Manizales,2020-07-31,2020,7,100.85162146785513,101.17417030153612,35
Manizales,2020-08-31,2020,8,103.07589607434096,104.7368291295278,35
Manizales,2020-09-30,2020,9,106.9542575384032,106.9542575384032,35
Manizales,2020-10-31,2020,10,96.73186042101273,96.73186042101273,35
Manizales,2020-11-30,2020,11,94.4196472596245,94.4196472596245,35
Manizales,2020-12-31,2020,12,93.45255073013465,93.46097098425942,35
Manizales,2021-01-31,2021,1,99.59833112080408,101.77879764839749,35
Manizales,2021-02-28,2021,2,92.65008534041344,92.72641759908971,35
Manizales,2021-03-31,2021,3,101.73544471837664,101.73544471837664,35
Manizales,2021-04-30,2021,4,90.02630381187178,90.02630381187178,35
Manizales,2021-05-31,2021,5,91.40821164422528,91.40821164422528,35
Manizales,2021-06-30,2021,6,89.27722359188319,89.27722359188319,35
Manizales,2021-07-31,2021,7,95.9979139010051,96.36925848663,35
Manizales,2021-08-31,2021,8,99.5943296036412,99.88441115114736,35
Manizales,2021-09-30,2021,9,98.0388393703774,98.0388393703774,35
Manizales,2021-10-31,2021,10,90.56108477147735,90.56108477147735,35
Manizales,2021-11-30,2021,11,85.72319362791579,85.72319362791579,35
Manizales,2021-12-31,2021,12,87.7849231936279,87.7849231936279,35
Manizales,2022-01-31,2022,1,84.51272520386875,90.54246159681396,35
Manizales,2022-02-28,2022,2,85.02948985397305,85.22175232315568,35
Manizales,2022-03-31,2022,3,95.0605727289968,95.0605727289968,35
Manizales,2022-04-30,2022,4,89.98437322207472,89.98437322207472,35
Manizales,2022-05-31,2022,5,90.78829888109236,90.78829888109236,35
Manizales,2022-06-30,2022,6,83.74450976673621,83.74450976673621,35
Manizales,2022-07-31,2022,7,91.87853214488904,92.80972880713068,35
Manizales,2022-08-31,2022,8,97.18446804475631,98.03419305897972,35
Manizales,2022-09-30,2022,9,94.56320879954484,94.56320879954484,35
Manizales,2022-10-31,2022,10,83.6988810923573,83.6988810923573,35
Manizales,2022-11-30,2022,11,82.50549971553197,82.50549971553197,35
Manizales,2022-12-31,2022,12,89.74141854731651,90.272008344396,35
Manizales,2023-01-31,2023,1,95.89556229850182,95.99620709273658,35
Manizales,2023-02-28,2023,2,90.02903470510147,90.83770149819836,35
Manizales,2023-03-31,2023,3,91.91285795562298,91.91285795562298,35
Manizales,2023-04-30,2023,4,91.02791579745876,91.02791579745876,35
Manizales,2023-05-31,2023,5,94.09076427081357,94.09076427081357,35
Manizales,2023-06-30,2023,6,93.20373601365446,93.20373601365446,35
Manizales,2023-07-31,2023,7,93.04794234780958,95.827991655604,35
Manizales,2023-08-31,2023,8,99.46216575004742,101.80172577280484,35
Manizales,2023-09-30,2023,9,107.79622605727292,107.79622605727292,35
Manizales,2023-10-31,2023,10,90.64997155319551,90.64997155319551,35
Manizales,2023-11-30,2023,11,89.47610468424048,89.47610468424048,35
Manizales,2023-12-31,2023,12,88.99520197231178,89.18974018585244,35
Manizales,2024-01-31,2024,1,97.97519438649724,115.42964157026358,35
Manizales,2024-02-29,2024,2,82.70083443959797,96.2989000568936,35
Manizales,2024-03-31,2024,3,111.73817561160628,111.87904418736962,35
Manizales,2024-04-30,2024,4,97.95025602124028,97.95025602124028,35
Manizales,2024-05-31,2024,5,88.20938744547696,88.20938744547696,35
Manizales,2024-06-30,2024,6,82.68799544851129,82.68799544851129,35
Manizales,2024-07-31,2024,7,93.91016499146596,97.3932296605348,35
Manizales,2024-08-31,2024,8,99.59288829888108,104.64547695808837,35
Manizales,2024-09-30,2024,9,105.00929262279536,108.57126872747962,35
Manizales,2024-10-31,2024,10,93.90193438270435,93.90193438270435,35
Manizales,2024-11-30,2024,11,81.9703584297364,81.9703584297364,35
Manizales,2024-12-31,2024,12,83.98194576142613,83.98194576142613,35
Manzanares,2005-01-31,2005,1,90.13920574566964,90.13920574566964,18
Manzanares,2005-02-28,2005,2,81.93295310519648,81.93295310519648,18
Manzanares,2005-03-31,2005,3,104.46996197718632,104.46996197718632,18
Manzanares,2005-04-30,2005,4,90.9157160963245,90.9157160963245,18
Manzanares,2005-05-31,2005,5,91.47482044782429,91.47482044782429,18
Manzanares,2005-06-30,2005,6,84.10954795099285,84.10954795099285,18
Manzanares,2005-07-31,2005,7,97.14833122095484,97.96865230249264,18
Manzanares,2005-08-31,2005,8,94.92281368821295,94.92281368821295,18
Manzanares,2005-09-30,2005,9,95.11026615969584,95.11026615969584,18
Manzanares,2005-10-31,2005,10,80.97908745247153,80.97908745247153,18
Manzanares,2005-11-30,2005,11,77.7698774820448,77.7698774820448,18
Manzanares,2005-12-31,2005,12,88.16506125897763,88.16506125897763,18
Manzanares,2006-01-31,2006,1,91.92365863962826,91.92365863962826,18
Manzanares,2006-02-28,2006,2,94.92137727080694,94.92137727080694,18
Manzanares,2006-03-31,2006,3,92.1557667934094,92.1557667934094,18
Manzanares,2006-04-30,2006,4,84.09079002957333,84.09079002957333,18
Manzanares,2006-05-31,2006,5,81.6730038022814,81.6730038022814,18
Manzanares,2006-06-30,2006,6,86.28255175327422,86.28255175327422,18
Manzanares,2006-07-31,2006,7,86.67338403041829,86.67338403041829,18
Manzanares,2006-08-31,2006,8,95.5763413603718,101.16768060836505,18
Manzanares,2006-09-30,2006,9,101.04896493451628,101.04896493451628,18
Manzanares,2006-10-31,2006,10,88.53350232361643,88.53350232361643,18
Manzanares,2006-11-30,2006,11,84.21482889733844,84.21482889733844,18
Manzanares,2006-12-31,2006,12,86.02243346007607,86.02243346007607,18
Manzanares,2007-01-31,2007,1,84.37718631178711,92.97076468103089,18
Manzanares,2007-02-28,2007,2,83.99484579636673,103.86442754541616,18
Manzanares,2007-03-31,2007,3,100.85956907477824,100.85956907477824,18
Manzanares,2007-04-30,2007,4,85.26590621039294,85.26590621039294,18
Manzanares,2007-05-31,2007,5,83.31875792141955,83.31875792141955,18
Manzanares,2007-06-30,2007,6,86.08149556400511,86.08149556400511,18
Manzanares,2007-07-31,2007,7,93.169666244191,93.169666244191,18
Manzanares,2007-08-31,2007,8,89.45407689057882,89.45407689057882,18
Manzanares,2007-09-30,2007,9,98.0079425433038,98.0079425433038,18
Manzanares,2007-10-31,2007,10,79.06214617659488,79.06214617659488,18
Manzanares,2007-11-30,2007,11,83.96861005492188,83.96861005492188,18
Manzanares,2007-12-31,2007,12,77.38284748626957,77.38284748626957,18
Manzanares,2008-01-31,2008,1,89.78174904942969,89.80718208703003,18
Manzanares,2008-02-29,2008,2,82.75188001689905,82.75188001689905,18
Manzanares,2008-03-31,2008,3,97.11875792141954,97.11875792141954,18
Manzanares,2008-04-30,2008,4,88.71542036332913,88.71542036332913,18
Manzanares,2008-05-31,2008,5,81.38614279678922,81.38614279678922,18
Manzanares,2008-06-30,2008,6,84.65804816223068,84.65804816223068,18
Manzanares,2008-07-31,2008,7,85.14566962399664,85.14566962399664,18
Manzanares,2008-08-31,2008,8,94.83607942543308,94.83607942543308,18
Manzanares,2008-09-30,2008,9,91.61322348964936,91.61322348964936,18
Manzanares,2008-10-31,2008,10,85.85534431770176,85.85534431770176,18
Manzanares,2008-11-30,2008,11,75.72065906210395,75.72065906210395,18
Manzanares,2008-12-31,2008,12,83.54913392479935,83.54913392479935,18
Manzanares,2009-01-31,2009,1,89.02936206168148,89.02936206168148,18
Manzanares,2009-02-28,2009,2,88.91043514997891,88.91043514997891,18
Manzanares,2009-03-31,2009,3,95.76544148711451,95.76544148711451,18
Manzanares,2009-04-30,2009,4,89.76049852133507,89.76049852133507,18
Manzanares,2009-05-31,2009,5,91.33024926066756,91.33024926066756,18
Manzanares,2009-06-30,2009,6,84.65386565272499,84.65386565272499,18
Manzanares,2009-07-31,2009,7,93.84220532319397,94.683312209548,18
Manzanares,2009-08-31,2009,8,93.24896493451632,93.24896493451632,18
Manzanares,2009-09-30,2009,9,99.04757076468108,99.04757076468108,18
Manzanares,2009-10-31,2009,10,87.61220954795103,87.61220954795103,18
Manzanares,2009-11-30,2009,11,88.24947190536548,88.24947190536548,18
Manzanares,2009-12-31,2009,12,98.1040980143642,98.1040980143642,18
Manzanares,2010-01-31,2010,1,60.61098436839884,112.14795099281795,18
Manzanares,2010-02-28,2010,2,97.0976341360372,98.78998732572882,18
Manzanares,2010-03-31,2010,3,114.8591043514998,114.8591043514998,18
Manzanares,2010-04-30,2010,4,87.08783269961981,87.08783269961981,18
Manzanares,2010-05-31,2010,5,86.23591043515,86.23591043515,18
Manzanares,2010-06-30,2010,6,84.78783269961977,84.78783269961977,18
Manzanares,2010-07-31,2010,7,84.13227714406426,84.13227714406426,18
Manzanares,2010-08-31,2010,8,90.96155471060416,90.96155471060416,18
Manzanares,2010-09-30,2010,9,84.38711449091679,84.38711449091679,18
