Municipio,Año,PRECTOTCORR_total_anual,PRECTOTCORR_prom_diario_anual,PRECTOTCORR_max_mes,PRECTOTCORR_min_mes,PRECTOTCORR_std_mes,T2M_prom_anual,T2M_max_mes,T2M_min_mes,T2M_std_mes,RH2M_prom_anual,RH2M_max_mes,RH2M_min_mes,RH2M_std_mes,GWETROOT_prom_anual,GWETROOT_max_mes,GWETROOT_min_mes,GWETROOT_std_mes,ALLSKY_SFC_LW_DWN_prom_anual,ALLSKY_SFC_LW_DWN_max_mes,ALLSKY_SFC_LW_DWN_min_mes,ALLSKY_SFC_LW_DWN_std_mes,PS_prom_anual,PS_max_mes,PS_min_mes,PS_std_mes,WS2M_prom_anual,WS2M_max_mes,WS2M_min_mes,WS2M_std_mes,NDVI_prom_anual,NDVI_max_anual,NDVI_min_anual,NDVI_std_anual,NDVI_min_prom_anual,NDVI_max_prom_anual,NDVI_std_prom_anual,n_observaciones_16d_anual,meses_disponibles,T2M_rango_anual,NDVI_rango_anual,GWETROOT_rango_anual,PRECTOTCORR_rango_mes,estres_termico_hidrico,exceso_humedad_proxy,NDVI_ajustado_temp
Norcasia,2017,2148.23,5.8566666666666665,305.65999999999997,70.83999999999999,69.07306440657713,20.716666666666665,21.13,20.05,0.3660187112289428,87.86083333333333,91.29,84.46,1.9160302632518598,0.7791666666666667,0.9,0.69,0.06855102059227436,34.085,34.43,33.65,0.25875576409916995,87.52333333333333,87.62,87.41,0.056461303455368525,0.11583333333333334,0.15,0.1,0.016213537179739276,0.733175,0.8259,0.52055,0.0997827765699071,0.6454166666666666,0.8209333333333334,0.1353916638668278,23,12,1.0799999999999983,0.30535,0.21000000000000008,234.82,26.588235294117645,1673.8292083333333,0.03539058728881738
Norcasia,2018,1951.43,5.359166666666667,285.82,60.14,65.74190492280238,20.717499999999998,21.58,20.08,0.45073929170964094,85.96583333333332,91.2,78.1,4.0196595476219,0.7541666666666668,0.85,0.63,0.07166314297186567,33.99333333333333,34.44,33.42,0.30152139478841616,87.5125,87.6,87.42,0.0653834841531111,0.13,0.21,0.09,0.03133397807202561,0.7482916666666667,0.9086,0.5811999999999999,0.10072203612222133,0.6741583333333333,0.822425,0.11437130773519137,23,12,1.5,0.3274,0.21999999999999997,225.68,27.47071823204419,1471.7034583333336,0.03611882064277383
Norcasia,2019,1975.08,5.410833333333333,335.42,53.32,81.48533309185714,21.334999999999997,22.47,20.43,0.6020646295721237,84.62833333333333,90.53,74.31,5.263336020111774,0.7200000000000001,0.89,0.57,0.10304456229312552,34.050000000000004,34.75,33.57,0.3943925132979264,87.51083333333334,87.59,87.42,0.05884623002264867,0.12833333333333333,0.18,0.09,0.026911752530120073,0.7614375,0.8534,0.5987,0.07876045132667679,0.7099166666666666,0.8129583333333333,0.07948523044883324,23,12,2.039999999999999,0.25470000000000004,0.32000000000000006,282.1,29.631944444444436,1422.0576,0.035689594562924774
Norcasia,2020,1595.48,4.363333333333333,203.35999999999999,47.12,45.15799804994447,21.575833333333335,22.39,20.82,0.5468497937914009,81.82000000000001,86.96,75.52,3.3470692743462496,0.6333333333333333,0.68,0.58,0.02994945236510508,34.013333333333335,34.75,33.32,0.37710218854583766,87.50666666666666,87.57,87.4,0.052800367308175236,0.145,0.19,0.11,0.025045413298101657,0.6749999999999999,0.8769,0.32885,0.19148480001390095,0.6046333333333334,0.7453666666666666,0.108560175642531,23,12,1.5700000000000003,0.54805,0.10000000000000009,156.23999999999998,34.0671052631579,1010.4706666666666,0.031285002510524886
Norcasia,2021,1123.48,3.0875,139.5,23.56,30.347712609125264,22.126666666666665,23.11,21.32,0.6157823306882717,76.20583333333333,82.78,68.86,4.705817402348127,0.5683333333333334,0.62,0.53,0.026571800956288315,34.095,34.84,33.67,0.3671883341383191,87.47833333333334,87.58,87.38,0.07234178138070123,0.11,0.21,0.06,0.043275019037861455,0.6848166666666667,0.84975,0.3793999999999999,0.15707125674982583,0.584,0.7856333333333333,0.1555377788871791,23,12,1.7899999999999991,0.4703500000000001,0.08999999999999997,115.94,38.93255131964809,638.5111333333334,0.03094983428743598
Norcasia,2022,2507.7999999999997,6.876666666666668,293.09999999999997,95.48,63.50230508820251,20.508333333333333,21.14,19.61,0.4811885537317204,87.57083333333333,91.72,81.27,3.1728491879849843,0.8316666666666667,0.96,0.6,0.1215680380642374,33.87166666666666,34.32,33.29,0.3053711105385002,87.50666666666666,87.57,87.43,0.051049589675730284,0.13583333333333333,0.18,0.12,0.02314316444667973,0.5555666666666667,0.7679499999999999,0.0974,0.215656442195929,0.45541666666666664,0.6557166666666666,0.1545092599327259,23,12,1.5300000000000011,0.6705499999999999,0.36,197.61999999999995,24.65931863727455,2085.6536666666666,0.02708980089394555
Norcasia,2023,1882.98,5.134166666666666,266.59999999999997,65.24000000000001,56.091378773633934,21.3225,23.4,19.52,0.9770095840229658,84.89916666666666,88.59,74.33,4.674191147010136,0.7491666666666666,0.9,0.59,0.10833100230592373,34.04666666666667,34.51,33.14,0.36202293582120454,87.5,87.57,87.42,0.048429893097698344,0.13916666666666666,0.19,0.1,0.027455197664338134,0.7391,0.84945,0.5638,0.10512279832306941,0.6515833333333333,0.8266166666666667,0.13501882574583857,23,12,3.879999999999999,0.28565000000000007,0.31000000000000005,201.35999999999996,28.46162402669633,1410.6658499999999,0.03466291476140227
Norcasia,2024,2056.24,5.623333333333334,360.84000000000003,23.87,96.87478735069524,22.05333333333333,24.51,20.28,1.3084781815204842,83.39166666666667,92.42,68.62,7.6600069230129355,0.7116666666666668,0.9,0.53,0.1287586419576871,34.384166666666665,35.44,33.8,0.53111303938621,87.51083333333332,87.61,87.45,0.05089353117196181,0.1391666666666667,0.22,0.1,0.03579190699111471,0.7073458333333335,0.8512,0.3449,0.15806634173710582,0.6425583333333333,0.7721333333333332,0.09995275764245112,23,12,4.23,0.5063,0.37,336.97,30.988290398126455,1463.3574666666668,0.03207432738814995
Norcasia,2025,2441.58,6.725833333333333,397.8,75.02,102.8964061126971,21.00916666666667,21.6,20.17,0.371347872518804,87.83916666666666,90.07,82.8,2.2739411455297933,0.8275,0.97,0.68,0.09799118698777316,34.049090909090914,34.49,33.58,0.28595295226504003,87.5125,87.61,87.43,0.06062177826490917,0.1325,0.17,0.09,0.025980762113533167,0.7083958333333333,0.81365,0.3715,0.12414826264359981,0.627025,0.7897666666666666,0.12553716663447345,23,12,1.4299999999999997,0.44215,0.2899999999999999,322.78000000000003,25.388721047331323,2020.40745,0.03371841656419816
Pacora,2000,3697.0899999999997,11.044545454545455,504.98999999999995,184.45000000000002,87.5340149261469,17.240909090909092,17.73,16.86,0.30405442096620067,89.11363636363636,90.45,86.4,1.1455415551368944,0.9845454545454545,1.0,0.94,0.016348477827391995,31.933636363636364,32.52,31.38,0.35547919003150547,81.64454545454545,81.71,81.57,0.04633867420710914,0.20636363636363636,0.26,0.17,0.02873072476382289,0.44220454545454546,0.6511,0.1837,0.14294842855824869,0.3427909090909091,0.5416181818181818,0.1718348045703442,20,11,0.870000000000001,0.46740000000000004,0.06000000000000005,320.53999999999996,17.511542012927055,3639.9531545454543,0.025648563142631163
Pacora,2001,2961.2200000000003,8.095,366.0,117.32000000000001,74.14952508072435,17.43916666666667,18.0,16.87,0.32500233099397124,87.48833333333334,90.85,83.2,2.205929337586371,0.9366666666666666,0.99,0.85,0.04249777177759567,32.04333333333333,32.46,31.45,0.32971980758691516,81.65333333333334,81.74,81.53,0.06651497894641527,0.21833333333333335,0.26,0.17,0.0340676688460784,0.5186458333333334,0.634,0.33225,0.08352287236639636,0.45445,0.5828416666666666,0.09903994707037392,23,12,1.129999999999999,0.30175,0.14,248.68,18.618327402135233,2773.676066666667,0.029740287666650735
Pacora,2002,2726.38,7.448333333333333,419.1,82.32,81.22240295893889,17.7075,18.3,17.37,0.31212249926183494,87.13583333333332,89.86,84.13,1.8133969045229226,0.9291666666666667,0.98,0.84,0.045016831868925994,32.0225,32.55,31.62,0.3138072656902644,81.66250000000001,81.77,81.6,0.05207075605715629,0.21166666666666667,0.24,0.18,0.0228963408483195,0.522075,0.6710499999999999,0.2995,0.10180347489157726,0.4761583333333333,0.5679916666666667,0.07083924298796135,23,12,0.9299999999999997,0.37154999999999994,0.14,336.78000000000003,19.057399103139012,2533.2614166666667,0.029483269800931806
Pacora,2003,2523.3,6.9075,327.67,62.309999999999995,67.29490004990923,17.753333333333334,18.49,17.25,0.45868058470778883,87.9875,92.14,83.12,2.406888315571856,0.9191666666666666,0.99,0.79,0.06215206181518663,32.030833333333334,32.45,31.71,0.2650371614881493,81.6575,81.75,81.58,0.0552884995439207,0.21083333333333334,0.25,0.16,0.029682665076785242,0.5519375,0.6957,0.32175,0.09688491092997446,0.5171083333333334,0.5867666666666667,0.05373368712671225,23,12,1.2399999999999984,0.37395,0.19999999999999996,265.36,19.31459655485041,2319.33325,0.031089232069095002
Pacora,2004,1869.0700000000002,5.1025,277.76000000000005,68.7,57.11060631605901,17.643333333333334,18.7,17.11,0.47011281689192436,86.76416666666667,91.42,82.47,2.8138503492330176,0.8283333333333333,0.96,0.66,0.0931112075407519,31.9475,32.41,31.4,0.3197193371465875,81.66833333333334,81.74,81.57,0.0557320429022681,0.21583333333333332,0.25,0.17,0.026443192398846696,0.5238375,0.7109,0.37035,0.1000015048182231,0.4496583333333333,0.5980166666666666,0.11444201841331,23,12,1.5899999999999999,0.34054999999999996,0.29999999999999993,209.06000000000006,21.299798792756544,1548.2129833333333,0.029690392971849607
Pacora,2005,2156.37,5.8825,289.54,55.72,63.90660331864989,17.80333333333333,18.57,17.0,0.5209315664938113,87.79833333333333,90.8,84.46,2.2153137817282595,0.8933333333333334,0.98,0.77,0.06840166576032981,32.10333333333333,32.82,31.63,0.3523514086129294,81.66416666666667,81.76,81.57,0.056481426284676534,0.22583333333333333,0.27,0.19,0.025030284687057626,0.5598416666666667,0.63845,0.462,0.05516208279958144,0.5176833333333334,0.602,0.06504096738223165,23,12,1.5700000000000003,0.17644999999999994,0.20999999999999996,233.82000000000002,19.929104477611936,1926.3572000000001,0.031445890282718596
Pacora,2006,2143.13,5.8625,274.04,79.36,65.03074118632222,17.611666666666668,18.17,17.04,0.31820043235595197,87.68583333333333,90.81,83.35,2.206282180639199,0.8933333333333334,0.97,0.76,0.06596601512532911,31.99416666666667,32.34,31.66,0.24182857690120302,81.655,81.74,81.58,0.055840682465217846,0.2125,0.25,0.19,0.016583123951777003,0.5176833333333334,0.6528,0.3241,0.09662333929734421,0.44503333333333334,0.5903333333333333,0.11208285306153307,23,12,1.1300000000000026,0.32870000000000005,0.20999999999999996,194.68,19.714552238805968,1914.5294666666668,0.02939434087252768
Pacora,2007,1361.99,3.7099999999999995,204.6,18.2,50.0612972370933,17.62333333333333,18.15,16.81,0.45247467700782273,86.08999999999999,90.22,78.47,3.509004002692086,0.7399999999999999,0.88,0.64,0.07942978603201013,31.978333333333335,32.53,31.34,0.34004901607464394,81.66083333333333,81.74,81.55,0.05806866364029138,0.2325,0.28,0.19,0.028959218974902674,0.5251125,0.7167,0.3369999999999999,0.12559207800183175,0.4464083333333333,0.6038166666666667,0.12142309081666086,23,12,1.3399999999999999,0.3797000000000001,0.24,186.4,23.815315315315317,1007.8725999999998,0.029796434651030834
Pacora,2008,1236.3600000000001,3.361666666666667,256.06,29.29,71.28452184412444,17.843333333333334,18.79,17.17,0.5388933666376501,82.53,90.01,74.87,4.930957863797406,0.6558333333333334,0.86,0.57,0.08425700222677297,31.9375,32.22,31.76,0.1270021474406857,81.65083333333332,81.72,81.57,0.045817490374772535,0.215,0.26,0.19,0.024308621740219884,0.5060333333333333,0.7363500000000001,0.0406,0.1855442722632444,0.3912083333333333,0.6208583333333334,0.1771495334176261,23,12,1.6199999999999974,0.6957500000000001,0.29000000000000004,226.77,27.207115628970772,810.8461000000001,0.028359798243975342
Pacora,2009,2151.5099999999998,5.895833333333333,310.93,94.55,52.785308411440674,17.746666666666666,18.42,17.33,0.2984302365052952,88.12,90.7,84.15,1.7528470347616516,0.915,0.96,0.84,0.03397860289278319,31.988333333333333,32.34,31.64,0.2209003614686246,81.63583333333334,81.71,81.54,0.05712161401675675,0.2141666666666667,0.27,0.17,0.02937479851639476,0.5369875000000001,0.61955,0.42695,0.06036339621221397,0.46415,0.609825,0.11237212401747305,23,12,1.0900000000000034,0.19260000000000005,0.12,216.38,19.39526411657559,1968.6316499999998,0.030258499248685202
Pacora,2010,2778.63,7.599166666666666,332.7,46.81,103.20904145779267,17.826666666666664,19.33,16.6,0.8869593957431007,88.43416666666667,92.31,82.04,3.4152956968569614,0.8908333333333333,1.0,0.64,0.13547615243572528,32.0175,32.5,31.53,0.3472260201812507,81.65833333333333,81.78,81.55,0.07837361955673862,0.21833333333333335,0.27,0.19,0.027579087378048987,0.44182916666666666,0.6010500000000001,0.2696,0.11517377869655243,0.3361166666666666,0.5475416666666667,0.16309096495894448,23,12,2.729999999999997,0.3314500000000001,0.36,285.89,20.011225444340504,2475.296225,0.02478473261032162
Pacora,2011,2921.37,7.9975,426.3,122.14,89.28213087276656,17.225833333333334,17.89,16.46,0.41262922677371977,89.3675,92.35,87.0,1.6874570701610048,0.96,1.0,0.9,0.03104249287084342,31.830833333333334,32.17,31.58,0.21236582216600344,81.63833333333334,81.74,81.53,0.061619556124414755,0.22416666666666665,0.27,0.19,0.024664414311581236,0.5532625,0.74285,0.4367499999999999,0.09620245726638646,0.46484166666666665,0.6416833333333333,0.13641375457781565,23,12,1.4299999999999997,0.3061000000000001,0.09999999999999998,304.16,17.94357638888889,2804.5152,0.0321181848967152
Pacora,2012,2925.64,7.986666666666667,319.61,167.91,52.264742040940575,17.435,17.83,17.2,0.20478369963540416,88.72166666666668,90.98,85.83,1.7749511303558545,0.9500000000000001,0.99,0.88,0.0408989886516436,31.824166666666667,32.22,31.51,0.22849142945268944,81.64916666666666,81.74,81.58,0.05869154087002062,0.21,0.25,0.15,0.03190896140869862,0.5099958333333333,0.6713,0.3092,0.08949552162064599,0.46586666666666665,0.554125,0.06808152654133381,23,12,0.629999999999999,0.36210000000000003,0.10999999999999999,151.70000000000002,18.352631578947367,2779.358,0.029251266609310773
Pacora,2013,2976.77,8.164166666666667,348.44,106.64,61.40801227828252,17.649166666666666,18.26,16.96,0.3586453891401855,89.20833333333333,91.89,86.72,1.6029735626092665,0.96,0.99,0.92,0.02412090756622106,31.945000000000004,32.31,31.46,0.25949251171539645,81.65333333333334,81.73,81.57,0.05581354239923687,0.20666666666666667,0.25,0.17,0.022696949467968477,0.491775,0.6033,0.3218,0.09118444220370052,0.41786666666666666,0.5656833333333333,0.1140241825880634,23,12,1.3000000000000007,0.2815,0.06999999999999995,241.8,18.38454861111111,2857.6992,0.027863921809339443
Pacora,2014,2677.38,7.348333333333333,298.2,117.49,59.501390740049104,17.731666666666666,18.5,17.17,0.35200292698507657,88.61416666666666,91.81,84.61,2.230330013629589,0.9274999999999999,0.99,0.77,0.06903556395734803,31.9275,32.33,31.51,0.2850239224409705,81.65916666666666,81.75,81.56,0.059154394800750756,0.2091666666666667,0.24,0.17,0.025390883594254246,0.5021125,0.6577,0.187,0.12391187140463984,0.44669166666666665,0.5575333333333333,0.08550206633238422,23,12,1.3299999999999983,0.47069999999999995,0.21999999999999997,180.70999999999998,19.11769991015274,2483.26995,0.028317276059780055
Pacora,2015,1465.53,4.0225,192.82,31.93,47.422817892004076,18.1325,18.97,17.18,0.48275958631788657,85.45666666666666,90.59,78.54,3.7989839151908456,0.7816666666666667,0.92,0.64,0.10249907612296125,31.936666666666667,32.34,31.35,0.32797819587542293,81.65666666666667,81.72,81.58,0.042283315715288095,0.20916666666666664,0.26,0.18,0.023532698077098558,0.5314041666666667,0.6681,0.3251,0.08643723802519516,0.4732083333333333,0.5896,0.0897832764802955,23,12,1.7899999999999991,0.343,0.28,160.89,23.19722814498934,1145.5559500000002,0.029306723654579713
Pacora,2016,1906.77,5.2025,245.52,48.67,64.96543698208093,18.38416666666667,20.21,17.24,0.9594170420656801,85.98833333333333,91.13,78.15,4.17399488899224,0.7541666666666668,0.96,0.58,0.12258268699745142,32.016666666666666,32.57,31.56,0.3382933996435964,81.69916666666667,81.81,81.58,0.07354137157637146,0.205,0.25,0.16,0.028444523358476383,0.5118833333333334,0.72345,0.2188999999999999,0.13140590711319802,0.431,0.5927666666666667,0.12478506214902958,23,12,2.9700000000000024,0.5045500000000002,0.38,196.85000000000002,24.376795580110496,1438.0223750000002,0.027843706087666016
Pacora,2017,2357.33,6.426666666666667,326.12,77.83999999999999,70.53579548496614,17.761666666666667,18.31,17.19,0.3254879786450243,88.55333333333334,91.79,85.07,1.7533517685400257,0.9141666666666666,0.98,0.82,0.053844613697587466,31.851666666666663,32.41,31.55,0.2361368375764477,81.69166666666666,81.78,81.59,0.05605732996160675,0.21333333333333335,0.27,0.16,0.027413776673693678,0.5297416666666667,0.6729,0.33535,0.11227453939771787,0.46422500000000005,0.5952583333333333,0.10107770024888425,23,12,1.1199999999999974,0.33755000000000007,0.16000000000000003,248.28000000000003,19.429352780309937,2154.9925083333333,0.02982499765412405
Pacora,2018,2106.68,5.783333333333334,288.92,77.19000000000001,64.57032435940513,17.603333333333335,18.19,17.13,0.2969950514841294,88.42583333333333,92.57,83.54,2.416355100082967,0.8958333333333334,0.98,0.75,0.06947312539043533,31.7825,32.12,31.18,0.299912866134027,81.67083333333333,81.76,81.59,0.06287915297448078,0.205,0.26,0.13,0.038729833462074155,0.5177166666666667,0.6695500000000001,0.36915,0.10193471246862186,0.4775833333333333,0.5578500000000001,0.061916841058080194,23,12,1.0600000000000023,0.3004000000000001,0.22999999999999998,211.73000000000002,19.650232558139535,1887.2341666666666,0.029410149592880137
Pacora,2019,2124.5,5.819166666666667,355.26000000000005,71.61,83.10345817477189,18.136666666666667,18.61,17.56,0.33467306525333096,87.56333333333333,91.12,81.26,3.1552505543310017,0.8441666666666667,0.97,0.65,0.10396313449167129,31.7975,32.52,31.29,0.3950172608426573,81.68333333333334,81.77,81.59,0.05867217604984435,0.2058333333333333,0.24,0.15,0.02503028468705763,0.4543166666666667,0.60805,0.1742,0.1452113746692501,0.4025166666666667,0.5061166666666667,0.07991592276101048,23,12,1.0500000000000007,0.43384999999999996,0.31999999999999995,283.65000000000003,21.484698914116485,1793.4320833333334,0.02504962323102371
Pacora,2020,1701.71,4.655,211.73,61.38,44.43196033535346,18.094166666666666,18.72,17.5,0.4163577642830587,86.82333333333332,88.5,83.83,1.251735764545552,0.785,0.84,0.71,0.03605551275463988,31.741666666666664,32.35,31.33,0.31423307311997656,81.69166666666666,81.75,81.6,0.046089504491181404,0.23083333333333333,0.26,0.19,0.026784776318353718,0.49043333333333333,0.6327,0.29035,0.09513041606450622,0.4484916666666667,0.532375,0.06470669872203438,23,12,1.2199999999999989,0.34235000000000004,0.13,150.35,23.04989384288747,1335.8423500000001,0.027104499608529453
Pacora,2021,1126.3600000000001,3.095,136.5,33.17,30.067363258745075,18.313333333333333,19.02,17.6,0.44969349831217453,83.28750000000001,88.95,76.77,3.957807301570359,0.6583333333333333,0.75,0.58,0.050241839379569116,31.83583333333333,32.38,31.56,0.25910539566093044,81.66583333333334,81.76,81.56,0.07366488411390658,0.2141666666666667,0.27,0.18,0.029063670960444227,0.43772916666666667,0.5994,0.2735999999999999,0.11040198956197494,0.3071333333333333,0.568325,0.20148043493390871,23,12,1.4199999999999982,0.32580000000000015,0.17000000000000004,103.33,27.81772151898734,741.5203333333334,0.02390221150345832
Pacora,2022,2723.89,7.47,317.7,113.46000000000001,66.39530876888179,17.550833333333333,18.05,17.11,0.2952797851447869,89.2075,91.94,86.94,1.5494581164218217,0.9175,0.99,0.72,0.09401402216497481,31.735833333333332,32.15,31.34,0.2582267619865553,81.66583333333334,81.73,81.59,0.05299371031862095,0.21083333333333334,0.25,0.19,0.01928651593652147,0.46461250000000004,0.64785,0.146,0.1449258182108727,0.3687833333333333,0.5604416666666666,0.1478431714591764,23,12,0.9400000000000013,0.50185,0.27,204.23999999999998,19.12897366030881,2499.169075,0.02647238972508428
Pacora,2023,2048.06,5.585,285.2,74.75999999999999,58.33998813122537,18.084166666666665,18.96,16.65,0.6145280278145955,87.69333333333333,89.78,83.53,2.1097795375274835,0.8658333333333333,0.97,0.71,0.08295215853768126,31.58583333333333,32.05,31.02,0.32261596458647274,81.68166666666667,81.75,81.62,0.04569331228833028,0.2225,0.26,0.2,0.02050498830661811,0.5791666666666667,0.6808,0.4188,0.06534958208579361,0.5201083333333333,0.6382249999999999,0.09111392287761926,23,12,2.3100000000000023,0.26199999999999996,0.26,210.44,20.886429258902787,1773.2786166666667,0.032026173909036455
Pacora,2024,2238.15,6.12,385.64,29.139999999999997,100.4707355063245,18.743333333333336,20.36,17.61,0.765189618013177,87.02333333333333,91.74,80.43,3.738532364768854,0.8191666666666667,0.98,0.63,0.11618624025349311,31.951666666666668,32.77,31.16,0.4875883758278342,81.70583333333333,81.79,81.63,0.043161079549507896,0.2125,0.27,0.16,0.03222788177396031,0.5067583333333333,0.6475,0.3655,0.08597788255056522,0.43271666666666664,0.5808,0.11422988637895402,23,12,2.75,0.282,0.35,356.5,22.88097660223805,1833.417875,0.027036724168593273
Pacora,2025,2589.27,7.1308333333333325,382.5,92.07000000000001,96.85892516485464,17.970833333333335,18.43,17.48,0.2987385093517351,89.26416666666667,91.26,86.15,1.756543394559242,0.9133333333333334,0.99,0.78,0.06958752935996682,31.754545454545454,32.43,31.18,0.36272203231575684,81.68833333333333,81.77,81.59,0.060126130053009506,0.19833333333333333,0.23,0.15,0.031574826950748244,0.52105,0.7033499999999999,0.33285,0.1079720860391072,0.453575,0.5885250000000001,0.10409897467759044,23,12,0.9499999999999993,0.37049999999999994,0.20999999999999996,290.43,19.67609489051095,2364.8666000000003,0.028994203570600507
Palestina,2000,3511.41,10.501818181818182,499.1,140.43,94.5980789926038,15.533636363636363,16.01,14.95,0.32616783186797454,88.05181818181819,89.22,85.27,1.0947951240466691,0.9663636363636363,0.99,0.9,0.02693426341028367,31.933636363636364,32.52,31.38,0.35547919003150547,78.89272727272727,78.96,78.81,0.05001817851359777,0.27,0.32,0.22,0.03162277660168378,0.6167863636363636,0.809,0.29005,0.1642848838008371,0.528290909090909,0.7052818181818181,0.15296291025467657,20,11,1.0600000000000023,0.51895,0.08999999999999997,358.67,16.074317968015052,3393.298936363636,0.03970650201907883
Palestina,2001,2414.32,6.605833333333333,310.5,112.0,56.466850988930304,15.741666666666667,16.38,15.26,0.38235712324601673,86.3925,89.72,82.4,2.003152628869162,0.8808333333333334,0.96,0.82,0.039186809778368796,32.04333333333333,32.46,31.45,0.32971980758691516,78.90583333333333,79.0,78.79,0.0658453192004265,0.2916666666666667,0.35,0.24,0.034067668846078404,0.6904291666666666,0.8479,0.4418,0.1317325380153654,0.6017416666666667,0.7791166666666668,0.13682516215959692,23,12,1.1199999999999992,0.40609999999999996,0.14,198.5,17.871333964049196,2126.6135333333336,0.04385997882477501
Palestina,2002,2353.9,6.43,360.59999999999997,63.0,75.81250062829447,15.949166666666665,16.66,15.47,0.396632606126155,86.30083333333334,88.64,83.39,1.7225058824722494,0.8891666666666667,0.96,0.82,0.05035480176314928,32.0225,32.55,31.62,0.3138072656902644,78.91666666666667,79.03,78.85,0.055486826173320965,0.29083333333333333,0.34,0.26,0.02353269807709857,0.6021958333333334,0.79585,0.23255,0.16618039822370106,0.5079250000000001,0.6964666666666667,0.14543900840314208,23,12,1.1899999999999995,0.5632999999999999,0.14,297.59999999999997,17.937207122774133,2093.0094166666668,0.03775719734573385
Palestina,2003,2055.76,5.633333333333333,292.64,53.01,57.34443514783489,16.07166666666667,16.87,15.47,0.4768806470335659,87.0,90.78,83.69,1.999413550382857,0.8624999999999999,0.93,0.78,0.04454313537562111,32.030833333333334,32.45,31.71,0.2650371614881493,78.91250000000001,79.01,78.84,0.05754444922287614,0.28833333333333333,0.33,0.24,0.025166114784235822,0.7101916666666667,0.8349,0.52405,0.08101554517872515,0.65665,0.7637333333333333,0.08260292852951935,23,12,1.4000000000000004,0.31084999999999996,0.15000000000000002,239.63,18.633816425120777,1773.093,0.04418904905112516
Palestina,2004,1634.23,4.4624999999999995,267.84000000000003,67.2,61.61995005432064,15.945833333333333,17.07,15.19,0.5211605638700358,86.02333333333333,90.09,81.91,2.580078692715799,0.7875,0.9,0.65,0.07325236577004933,31.9475,32.41,31.4,0.3197193371465875,78.91916666666667,79.0,78.83,0.05712161401675041,0.2891666666666667,0.33,0.23,0.02937479851639476,0.6941458333333334,0.8342,0.42745,0.12697100681639764,0.6302583333333334,0.7580333333333332,0.09856425705393934,23,12,1.8800000000000008,0.40675000000000006,0.25,200.64000000000004,20.24867724867725,1286.956125,0.04353148680428534
Palestina,2005,1850.34,5.0525,234.35999999999999,69.16000000000001,46.33582896047663,16.164166666666667,17.06,15.51,0.528195183161632,86.96499999999999,89.62,83.8,2.053252408873654,0.8458333333333333,0.89,0.76,0.04756972553924173,32.10333333333333,32.82,31.63,0.3523514086129294,78.9175,79.02,78.83,0.06062177826490894,0.3,0.36,0.25,0.03643175438093432,0.6411375,0.82585,0.3245,0.15172449332589646,0.5182083333333333,0.7640666666666666,0.18965246695769736,23,12,1.549999999999999,0.50135,0.13,165.2,19.110344827586207,1565.07925,0.039664123318038876
Palestina,2006,1795.87,4.9174999999999995,214.21,64.17,45.88640310758205,15.958333333333334,16.61,15.52,0.3046856303361426,86.78166666666668,89.83,82.84,2.0735601064718407,0.8458333333333333,0.92,0.76,0.053505876199523954,31.99416666666667,32.34,31.66,0.24182857690120302,78.9075,79.0,78.82,0.05910314558618469,0.2808333333333333,0.31,0.23,0.025746432527221825,0.6682250000000001,0.8096,0.5049,0.09823582132251497,0.5963416666666667,0.7401083333333333,0.11090005626391193,23,12,1.0899999999999999,0.30469999999999997,0.16000000000000003,150.04000000000002,18.866995073891626,1519.0067083333333,0.04187310704960836
Palestina,2007,1164.3,3.1775,182.10000000000002,27.72,41.206703889713694,15.911666666666667,16.6,15.27,0.4354482190974638,85.51666666666667,88.77,79.66,3.035931288398798,0.7200000000000001,0.83,0.64,0.058309518948452974,31.978333333333335,32.53,31.34,0.34004901607464394,78.91333333333334,79.0,78.8,0.06139785802206007,0.30333333333333334,0.36,0.25,0.03676295896027888,0.7091124999999999,0.80435,0.4698,0.10615841320018785,0.6540916666666666,0.7641333333333332,0.08488495495971232,23,12,1.3300000000000018,0.33455,0.18999999999999995,154.38000000000002,22.099537037037035,838.296,0.04456557033623127
Palestina,2008,1268.48,3.455833333333333,249.55,36.3,69.57916803356034,15.875,16.25,15.59,0.2010201256319652,84.32416666666667,89.6,78.62,3.303442992706334,0.6641666666666667,0.8,0.58,0.059307876731714504,31.9375,32.22,31.76,0.1270021474406857,78.90083333333332,78.99,78.82,0.0517789591056107,0.29750000000000004,0.35,0.26,0.030188799849673324,0.6323541666666667,0.76935,0.4532,0.10016883805567597,0.5442916666666667,0.7204166666666666,0.13586092563979707,23,12,0.6600000000000001,0.31615,0.22000000000000008,213.25,23.902132998745294,842.4821333333334,0.03983333333333333
Palestina,2009,1809.6200000000001,4.9625,245.52,97.96000000000001,39.65120331392762,16.05666666666667,16.41,15.74,0.19127958277840001,86.99083333333334,89.73,83.04,1.8795185956821903,0.8383333333333334,0.89,0.77,0.030993645487519914,31.988333333333333,32.34,31.64,0.2209003614686246,78.89,78.96,78.8,0.05923758020962364,0.28750000000000003,0.34,0.25,0.027344602259445523,0.6345416666666667,0.8819,0.4495,0.12129899353800651,0.5283,0.7407833333333333,0.16390735187904168,23,12,0.6699999999999999,0.4324,0.12,147.56,19.153081510934395,1517.0647666666669,0.039518891426198875
