municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
Marquetalia,2013-12-31,2013,12,17.63445050490336,11.696166899710011,24.26704073819249,2.0
Marquetalia,2014-01-31,2014,1,18.36554394793769,13.163605106238188,24.10339854847303,2.0
Marquetalia,2014-02-28,2014,2,18.761613846926142,13.235787732673437,24.31478456439396,2.0
Marquetalia,2014-03-31,2014,3,18.749922967229022,13.688936083244576,25.836151261763163,2.0
Marquetalia,2014-04-30,2014,4,19.371836849174137,14.383933697324832,26.209390258789085,2.0
Marquetalia,2014-05-31,2014,5,18.710712132185147,12.39258358117308,24.830809992009964,2.0
Marquetalia,2014-06-30,2014,6,19.2156412509957,14.04055406975026,25.638556648023226,2.0
Marquetalia,2014-07-31,2014,7,19.66946205867547,14.076048325047372,26.69464564467924,2.0
Marquetalia,2014-08-31,2014,8,19.7554473293997,13.285798413825782,27.872079467773464,2.0
Marquetalia,2014-09-30,2014,9,19.807497535731276,13.947684455640411,27.64799166592687,2.0
Marquetalia,2014-10-31,2014,10,18.713304135697662,13.767308922969956,26.8156237977924,2.0
Marquetalia,2014-11-30,2014,11,17.86969583813191,11.68504185532081,24.38149460301257,2.0
Marquetalia,2014-12-31,2014,12,18.221163282770434,12.839326708244576,24.839140366062995,2.0
Marquetalia,2015-01-31,2015,1,18.602250985859996,12.66323103471238,25.08203208229761,2.0
Marquetalia,2015-02-28,2015,2,18.781381762285793,13.85789665453364,25.281010390772984,2.0
Marquetalia,2015-03-31,2015,3,18.680047443970388,13.30958640358667,26.264335771040507,2.0
Marquetalia,2015-04-30,2015,4,18.83783092884105,13.587852847937404,24.988596043442257,2.0
Marquetalia,2015-05-31,2015,5,19.423386890564284,13.26673093853577,25.590596886837147,2.0
Marquetalia,2015-06-30,2015,6,19.49187638189659,14.08199254816231,25.764105964429472,2.0
Marquetalia,2015-07-31,2015,7,19.723573414469147,13.944040379379755,27.311293076023933,2.0
Marquetalia,2015-08-31,2015,8,20.26680656873122,14.783624729965696,27.676801646839515,2.0
Marquetalia,2015-09-30,2015,9,20.56745678294791,14.195721620501915,28.66303683194249,2.0
Marquetalia,2015-10-31,2015,10,19.770201986144468,14.478337975704331,27.112326789624785,2.0
Marquetalia,2015-11-30,2015,11,18.673406276638683,13.736704415986056,24.59710083007815,2.0
Marquetalia,2015-12-31,2015,12,19.970402978429135,14.227611564867448,26.65951852509472,2.0
Marquetalia,2016-01-31,2016,1,19.786125934609554,13.501990485913849,26.27325476444131,2.0
Marquetalia,2016-02-29,2016,2,20.279014264395435,14.334460772890058,27.68322467225973,2.0
Marquetalia,2016-03-31,2016,3,20.803709066322032,15.577222789417636,29.046644176136382,2.0
Marquetalia,2016-04-30,2016,4,19.814966438113665,15.144317996863188,25.749413600112472,2.0
Marquetalia,2016-05-31,2016,5,19.612461086483282,15.023173384232976,26.537827832771093,2.0
Marquetalia,2016-06-30,2016,6,19.470051613881548,14.553213778409113,26.139552861993987,2.0
Marquetalia,2016-07-31,2016,7,19.60099476403779,13.697032026811105,26.96349718498464,2.0
Marquetalia,2016-08-31,2016,8,20.506431561690995,14.079439706513398,28.08686218261721,2.0
Marquetalia,2016-09-30,2016,9,19.99367671992243,13.254537316524644,27.47482660466977,2.0
Marquetalia,2016-10-31,2016,10,18.783039653724654,14.433455403645857,25.3051433216442,2.0
Marquetalia,2016-11-30,2016,11,18.19675752209496,9.998405595259255,24.43865402684069,2.0
Marquetalia,2016-12-31,2016,12,18.226645323429274,12.80268110795457,24.11393404873937,2.0
Marquetalia,2017-01-31,2017,1,18.006377696027688,12.905861964370288,24.202336536754284,2.0
Marquetalia,2017-02-28,2017,2,18.880870360557502,12.629361609256652,26.98029295025452,2.0
Marquetalia,2017-03-31,2017,3,18.57218245813615,13.682662409002154,24.718625062884733,2.0
Marquetalia,2017-04-30,2017,4,18.98223826796923,12.514607654918343,25.55709968335703,2.0
Marquetalia,2017-05-31,2017,5,19.157834156020243,13.779633400656982,25.87159488562384,2.0
Marquetalia,2017-06-30,2017,6,19.29657610177193,13.085632694128812,26.3728405576764,2.0
Marquetalia,2017-07-31,2017,7,19.824633624865225,14.06494547526044,26.8491589170514,2.0
Marquetalia,2017-08-31,2017,8,20.103367381439284,13.768433911872656,28.14078489361389,2.0
Marquetalia,2017-09-30,2017,9,20.336754818797537,13.851625292228954,28.105380341500968,2.0
Marquetalia,2017-10-31,2017,10,19.589121129125154,13.732365371241736,27.297744196111527,2.0
Marquetalia,2017-11-30,2017,11,18.511646458275816,14.042312529592824,24.48390465938686,2.0
Marquetalia,2017-12-31,2017,12,18.252889860767873,11.890178241151776,24.8787253639915,2.0
Marquetalia,2018-01-31,2018,1,18.201810896579218,12.109670835552818,25.30833425810845,2.0
Marquetalia,2018-02-28,2018,2,19.094887411852447,13.241374530214276,25.13401646469581,2.0
Marquetalia,2018-03-31,2018,3,19.417898506992394,14.06731151234022,26.69653958407317,2.0
Marquetalia,2018-04-30,2018,4,18.097479474745235,11.900117492675804,24.65797322591148,2.0
Marquetalia,2018-05-31,2018,5,18.678664473269208,13.907783647017068,24.62514509721238,2.0
Marquetalia,2018-06-30,2018,6,18.987805374222596,13.486048750443915,25.30287554191823,2.0
Marquetalia,2018-07-31,2018,7,19.26151976189192,13.176198693477769,25.950458780924503,2.0
Marquetalia,2018-08-31,2018,8,19.866575093298895,13.376786573005468,27.424698245886624,2.0
Marquetalia,2018-09-30,2018,9,20.09847977635036,13.359437792228952,27.592834842566308,2.0
Marquetalia,2018-10-31,2018,10,18.562648229515123,12.767605082194033,25.38538097034803,2.0
Marquetalia,2018-11-30,2018,11,18.68881986662998,13.711262003580751,24.61363303444605,2.0
Marquetalia,2018-12-31,2018,12,18.55570849595456,11.75324401855471,24.946546982273937,2.0
Marquetalia,2019-01-31,2019,1,18.798815750042543,13.470566628196046,26.39056479714136,2.0
Marquetalia,2019-02-28,2019,2,19.752445612875782,13.400412033543464,26.652668715968296,2.0
Marquetalia,2019-03-31,2019,3,19.874490158190458,12.763690740411953,26.7596980239406,2.0
Marquetalia,2019-04-30,2019,4,19.425091025484154,14.383965139678054,26.087944169478007,2.0
Marquetalia,2019-05-31,2019,5,19.352690853766507,13.962527095910296,26.371205092921425,2.0
Marquetalia,2019-06-30,2019,6,19.56069572333136,14.326323445638046,26.72515397505329,2.0
Marquetalia,2019-07-31,2019,7,19.86609576397124,13.610780103278906,27.356760568329808,2.0
Marquetalia,2019-08-31,2019,8,20.437063948158052,13.69974901603932,28.110640462239605,2.0
Marquetalia,2019-09-30,2019,9,20.36611789420801,13.75169178355826,28.60924913810964,2.0
Marquetalia,2019-10-31,2019,10,19.229740776864997,13.567171871300925,26.000426228841167,2.0
Marquetalia,2019-11-30,2019,11,18.84609285926179,13.65122791637076,25.963132823597324,2.0
Marquetalia,2019-12-31,2019,12,19.308448757446353,13.252494488340458,26.185948134913613,2.0
