Municipio,Año,NDVI,ALLSKY_SFC_LW_DWN,GWETROOT,PRECTOTCORR,PS,RH2M,T2M,WS2M,Código Dane municipio,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha)
Manzanares,2008,0.4794458333333333,31.9375,0.5275,790.16,87.45833333333333,70.39916666666666,22.471666666666664,0.0941666666666666,17433,4032.0,3705.0,3577.0,0.97
Manzanares,2009,0.5399333333333333,31.988333333333333,0.5966666666666667,1378.9,87.4475,79.77166666666666,21.71666666666667,0.1275,17433,3905.0,175.0,1575.0,0.9
Manzanares,2010,0.544075,32.0175,0.7324999999999999,2121.46,87.4775,83.49,21.395,0.1116666666666666,17433,3967.0,3686.0,4165.0,1.13
Manzanares,2011,0.5697375,31.83083333333333,0.85,2375.23,87.47416666666668,88.20833333333333,20.329166666666666,0.1108333333333333,17433,3918.0,3218.0,4023.0,1.25
Manzanares,2012,0.557225,31.824166666666667,0.7425,1784.11,87.48333333333333,85.3225,20.756666666666664,0.1158333333333333,17433,393.0,3133.0,3133.0,1.0
Manzanares,2013,0.6074958333333333,31.945000000000004,0.6591666666666667,1898.23,87.47916666666667,84.4875,21.105833333333333,0.1158333333333333,17433,3992.0,3269.0,3320.0,1.02
Manzanares,2014,0.6122,31.9275,0.6658333333333334,1595.36,87.48166666666667,83.27416666666666,21.28333333333333,0.1216666666666666,17433,3907.0,3255.0,3574.0,1.1
Manzanares,2015,0.61965,31.936666666666667,0.5933333333333334,1311.83,87.46666666666665,77.79333333333334,22.209166666666665,0.1266666666666666,17433,3778.0,3142.0,3431.0,1.09
Manzanares,2016,0.6078,32.016666666666666,0.6208333333333333,1715.47,87.51416666666667,81.03333333333333,21.96083333333333,0.1141666666666666,17433,3777.0,3079.0,3477.0,1.13
Manzanares,2017,0.5823333333333333,31.851666666666663,0.7791666666666667,2148.23,87.52333333333333,87.86083333333333,20.716666666666665,0.1158333333333333,17433,3757.0,3004.0,3164.0,1.05
Manzanares,2018,0.5421333333333334,31.7825,0.7541666666666668,1951.43,87.5125,85.96583333333332,20.7175,0.13,17433,3701.0,3055.0,3291.0,1.08
Manzanares,2019,0.6088416666666666,31.7975,0.7200000000000001,1975.08,87.51083333333334,84.62833333333333,21.335,0.1283333333333333,17433,3538.0,2865.0,3644.0,1.27
Manzanares,2020,0.5681999999999999,31.741666666666664,0.6333333333333333,1595.48,87.50666666666666,81.82000000000001,21.57583333333333,0.145,17433,3362.0,2751.0,3235.0,1.18
Manzanares,2021,0.5595875,31.83583333333333,0.5683333333333334,1123.48,87.47833333333334,76.20583333333333,22.126666666666665,0.11,17433,3200.56,2599.16,2833.08,1.09
Manzanares,2022,0.4431291666666666,31.73583333333333,0.8316666666666667,2507.8,87.50666666666666,87.57083333333333,20.508333333333333,0.1358333333333333,17433,3169.85,2547.13,2851.53,1.12
Manzanares,2023,0.5798833333333334,31.58583333333333,0.7491666666666666,1882.98,87.5,84.89916666666666,21.3225,0.1391666666666666,17433,2841.35,2203.84,4070.12,1.85
Manzanares,2024,0.5816416666666667,31.951666666666668,0.7116666666666668,2056.24,87.51083333333332,83.39166666666667,22.05333333333333,0.1391666666666667,17433,2869.74,2241.78,5133.2,2.29
Marmato,2007,0.6555958333333334,31.97833333333333,0.7399999999999999,1361.99,81.66083333333333,86.08999999999999,17.62333333333333,0.2325,17442,8590.0,6990.0,745.0,1.07
Marmato,2008,0.5964958333333333,31.9375,0.6558333333333334,1236.36,81.65083333333332,82.53,17.843333333333334,0.215,17442,8100.0,8080.0,781.0,0.97
Marmato,2009,0.6877375,31.988333333333333,0.915,2151.51,81.63583333333334,88.12,17.746666666666666,0.2141666666666667,17442,7410.0,6000.0,540.0,0.9
Marmato,2010,0.5996875,32.0175,0.8908333333333333,2778.63,81.65833333333333,88.43416666666667,17.826666666666664,0.2183333333333333,17442,7200.0,6940.0,902.0,1.3
Marmato,2011,0.6141541666666667,31.83083333333333,0.96,2921.37,81.63833333333334,89.3675,17.225833333333334,0.2241666666666666,17442,6990.0,6490.0,727.0,1.12
Marmato,2012,0.6346833333333334,31.824166666666667,0.95,2925.64,81.64916666666666,88.72166666666668,17.435,0.21,17442,6460.0,5940.0,594.0,1.0
Marmato,2013,0.6523375,31.945000000000004,0.96,2976.77,81.65333333333334,89.20833333333333,17.649166666666666,0.2066666666666666,17442,6020.0,5350.0,521.0,0.97
Marmato,2014,0.6695083333333334,31.9275,0.9275,2677.38,81.65916666666666,88.61416666666666,17.731666666666666,0.2091666666666667,17442,5040.0,4670.0,492.0,1.05
Marmato,2015,0.6469958333333333,31.936666666666667,0.7816666666666667,1465.53,81.65666666666667,85.45666666666666,18.1325,0.2091666666666666,17442,4840.0,4520.0,413.0,0.92
Marmato,2016,0.6025833333333334,32.016666666666666,0.7541666666666668,1906.77,81.69916666666667,85.98833333333333,18.38416666666667,0.205,17442,4660.0,4270.0,404.0,0.95
Marmato,2017,0.6575708333333333,31.851666666666663,0.9141666666666666,2357.33,81.69166666666666,88.55333333333334,17.761666666666667,0.2133333333333333,17442,4340.0,3780.0,637.0,1.69
Marmato,2018,0.6336,31.7825,0.8958333333333334,2106.68,81.67083333333333,88.42583333333333,17.603333333333335,0.205,17442,4230.0,3660.0,630.0,1.72
Marmato,2019,0.647275,31.7975,0.8441666666666667,2124.5,81.68333333333334,87.56333333333333,18.136666666666667,0.2058333333333333,17442,404.0,338.0,417.0,1.23
Marmato,2020,0.6650916666666666,31.741666666666664,0.785,1701.71,81.69166666666666,86.82333333333332,18.094166666666663,0.2308333333333333,17442,401.0,332.0,379.0,1.14
Marmato,2021,0.6637916666666667,31.83583333333333,0.6583333333333333,1126.36,81.66583333333334,83.28750000000001,18.313333333333333,0.2141666666666667,17442,397.84,334.24,334.24,1.0
Marmato,2022,0.6310083333333333,31.73583333333333,0.9175,2723.89,81.66583333333334,89.2075,17.550833333333333,0.2108333333333333,17442,391.75,342.35,292.83,0.86
Marmato,2023,0.6831625,31.58583333333333,0.8658333333333333,2048.06,81.68166666666667,87.69333333333333,18.084166666666665,0.2225,17442,356.77,299.12,239.51,0.8
Marmato,2024,0.5770875,31.951666666666668,0.8191666666666667,2238.15,81.70583333333333,87.02333333333333,18.743333333333336,0.2125,17442,360.34,283.99,281.2,0.99
Marquetalia,2007,0.6983791666666667,31.97833333333333,0.58,1228.15,87.47250000000001,77.55083333333333,21.71666666666667,0.13,17444,4621.0,4178.0,4471.0,1.07
Marquetalia,2008,0.6836416666666666,31.9375,0.5275,790.16,87.45833333333333,70.39916666666666,22.471666666666664,0.0941666666666666,17444,4451.0,4247.0,4528.0,1.07
Marquetalia,2009,0.7200875,31.988333333333333,0.5966666666666667,1378.9,87.4475,79.77166666666666,21.71666666666667,0.1275,17444,439.0,421.0,4210.0,1.0
Marquetalia,2010,0.7173458333333333,32.0175,0.7324999999999999,2121.46,87.4775,83.49,21.395,0.1116666666666666,17444,438.0,389.0,3890.0,1.0
Marquetalia,2011,0.6834541666666666,31.83083333333333,0.85,2375.23,87.47416666666668,88.20833333333333,20.329166666666666,0.1108333333333333,17444,4283.0,3915.0,3132.0,0.8
Marquetalia,2012,0.7685083333333332,31.824166666666667,0.7425,1784.11,87.48333333333333,85.3225,20.756666666666664,0.1158333333333333,17444,3852.0,3056.0,3056.0,1.0
Marquetalia,2013,0.6973625,31.945000000000004,0.6591666666666667,1898.23,87.47916666666667,84.4875,21.105833333333333,0.1158333333333333,17444,3685.0,2986.0,2426.0,0.81
Marquetalia,2014,0.6901375000000001,31.9275,0.6658333333333334,1595.36,87.48166666666667,83.27416666666666,21.28333333333333,0.1216666666666666,17444,3335.0,275.0,2415.0,0.88
Marquetalia,2015,0.7628958333333333,31.936666666666667,0.5933333333333334,1311.83,87.46666666666665,77.79333333333334,22.209166666666665,0.1266666666666666,17444,3197.0,2656.0,2959.0,1.11
Marquetalia,2016,0.7081291666666667,32.016666666666666,0.6208333333333333,1715.47,87.51416666666667,81.03333333333333,21.96083333333333,0.1141666666666666,17444,3154.0,2569.0,2960.0,1.15
Marquetalia,2017,0.690125,31.851666666666663,0.7791666666666667,2148.23,87.52333333333333,87.86083333333333,20.716666666666665,0.1158333333333333,17444,3061.0,25.0,2705.0,1.08
Marquetalia,2018,0.7172166666666667,31.7825,0.7541666666666668,1951.43,87.5125,85.96583333333332,20.7175,0.13,17444,2924.0,2384.0,2638.0,1.11
Marquetalia,2019,0.7500291666666667,31.7975,0.7200000000000001,1975.08,87.51083333333334,84.62833333333333,21.335,0.1283333333333333,17444,2791.0,2255.0,2926.0,1.3
Marquetalia,2020,0.73175,31.741666666666664,0.6333333333333333,1595.48,87.50666666666666,81.82000000000001,21.57583333333333,0.145,17444,2770.0,2327.0,2791.0,1.2
Marquetalia,2021,0.7372333333333333,31.83583333333333,0.5683333333333334,1123.48,87.47833333333334,76.20583333333333,22.126666666666665,0.11,17444,2756.04,2295.04,2501.59,1.09
Marquetalia,2022,0.6079291666666666,31.73583333333333,0.8316666666666667,2507.8,87.50666666666666,87.57083333333333,20.508333333333333,0.1358333333333333,17444,2789.79,2322.55,2080.92,0.9
Marquetalia,2023,0.7016416666666667,31.58583333333333,0.7491666666666666,1882.98,87.5,84.89916666666666,21.3225,0.1391666666666666,17444,2746.03,2278.91,2168.92,0.95
Marquetalia,2024,0.750575,31.951666666666668,0.7116666666666668,2056.24,87.51083333333332,83.39166666666667,22.05333333333333,0.1391666666666667,17444,2747.15,2199.53,2586.29,1.18
Marulanda,2007,0.5961958333333334,31.97833333333333,0.58,1228.15,87.47250000000001,77.55083333333333,21.71666666666667,0.13,17446,2100.0,2050.0,148.0,0.72
Marulanda,2008,0.5166499999999999,31.9375,0.5275,790.16,87.45833333333333,70.39916666666666,22.471666666666664,0.0941666666666666,17446,2160.0,2090.0,150.0,0.72
Marulanda,2009,0.6178708333333334,31.988333333333333,0.5966666666666667,1378.9,87.4475,79.77166666666666,21.71666666666667,0.1275,17446,2210.0,2100.0,210.0,1.0
Marulanda,2010,0.6144416666666667,32.0175,0.7324999999999999,2121.46,87.4775,83.49,21.395,0.1116666666666666,17446,2180.0,1920.0,204.0,1.06
Marulanda,2011,0.6540291666666667,31.83083333333333,0.85,2375.23,87.47416666666668,88.20833333333333,20.329166666666666,0.1108333333333333,17446,2340.0,2020.0,182.0,0.9
Marulanda,2012,0.6697958333333333,31.824166666666667,0.7425,1784.11,87.48333333333333,85.3225,20.756666666666664,0.1158333333333333,17446,650.0,650.0,65.0,1.0
Marulanda,2013,0.5902166666666666,31.945000000000004,0.6591666666666667,1898.23,87.47916666666667,84.4875,21.105833333333333,0.1158333333333333,17446,2190.0,1740.0,169.0,0.97
Marulanda,2014,0.5622458333333333,31.9275,0.6658333333333334,1595.36,87.48166666666667,83.27416666666666,21.28333333333333,0.1216666666666666,17446,2150.0,1780.0,188.0,1.05
Marulanda,2015,0.6233166666666666,31.936666666666667,0.5933333333333334,1311.83,87.46666666666665,77.79333333333334,22.209166666666665,0.1266666666666666,17446,2250.0,1850.0,204.0,1.1
Marulanda,2016,0.6120458333333333,32.016666666666666,0.6208333333333333,1715.47,87.51416666666667,81.03333333333333,21.96083333333333,0.1141666666666666,17446,2270.0,1830.0,209.0,1.14
Marulanda,2017,0.6081833333333333,31.851666666666663,0.7791666666666667,2148.23,87.52333333333333,87.86083333333333,20.716666666666665,0.1158333333333333,17446,2260.0,1850.0,312.0,1.69
Marulanda,2018,0.64325,31.7825,0.7541666666666668,1951.43,87.5125,85.96583333333332,20.7175,0.13,17446,2270.0,1940.0,335.0,1.72
Marulanda,2019,0.6116458333333333,31.7975,0.7200000000000001,1975.08,87.51083333333334,84.62833333333333,21.335,0.1283333333333333,17446,226.0,187.0,235.0,1.26
Marulanda,2020,0.654375,31.741666666666664,0.6333333333333333,1595.48,87.50666666666666,81.82000000000001,21.57583333333333,0.145,17446,201.0,154.0,180.0,1.17
Marulanda,2021,0.5922625,31.83583333333333,0.5683333333333334,1123.48,87.47833333333334,76.20583333333333,22.126666666666665,0.11,17446,179.92,135.6,123.4,0.91
Marulanda,2022,0.6000666666666666,31.73583333333333,0.8316666666666667,2507.8,87.50666666666666,87.57083333333333,20.508333333333333,0.1358333333333333,17446,173.61,143.56,135.09,0.94
Marulanda,2023,0.6569333333333334,31.58583333333333,0.7491666666666666,1882.98,87.5,84.89916666666666,21.3225,0.1391666666666666,17446,171.71,149.41,118.01,0.79
Marulanda,2024,0.6527375000000001,31.951666666666668,0.7116666666666668,2056.24,87.51083333333332,83.39166666666667,22.05333333333333,0.1391666666666667,17446,166.86,137.12,134.07,0.98
Neira,2007,0.4662874999999999,31.97833333333333,0.7200000000000001,1164.3,78.91333333333334,85.51666666666667,15.911666666666669,0.3033333333333333,17486,4332.0,40.0,4326.0,1.08
Neira,2008,0.4687375,31.9375,0.6641666666666667,1268.48,78.90083333333332,84.32416666666667,15.875,0.2975,17486,4332.0,3217.0,4612.0,1.43
Neira,2009,0.5082041666666667,31.988333333333333,0.8383333333333334,1809.62,78.89,86.99083333333334,16.05666666666667,0.2875,17486,4159.0,3949.0,3949.0,1.0
Neira,2010,0.4772083333333333,32.0175,0.8433333333333334,2306.36,78.91333333333334,87.40750000000001,16.170833333333334,0.2916666666666667,17486,4149.0,3664.0,7171.0,1.96
Neira,2011,0.4990624999999999,31.83083333333333,0.9225,2576.44,78.885,88.25,15.599166666666669,0.3058333333333333,17486,3796.0,2515.0,3270.0,1.3
Neira,2012,0.466925,31.824166666666667,0.9133333333333332,2560.38,78.89999999999999,87.56583333333333,15.755,0.2891666666666666,17486,411.0,26.0,2600.0,1.0
Neira,2013,0.4755583333333333,31.945000000000004,0.9308333333333332,2728.97,78.90666666666667,88.12333333333333,16.006666666666668,0.2825,17486,3868.0,2987.0,2912.0,0.97
Neira,2014,0.547,31.9275,0.8958333333333334,2404.87,78.91166666666666,87.52833333333332,16.063333333333333,0.2858333333333333,17486,3757.0,2983.0,3145.0,1.05
Neira,2015,0.5149458333333333,31.936666666666667,0.775,1332.92,78.91666666666667,85.04583333333333,16.340833333333332,0.2841666666666667,17486,3571.0,2804.0,3305.0,1.18
Neira,2016,0.546925,32.016666666666666,0.7200000000000001,1728.86,78.95833333333333,85.72666666666667,16.599166666666665,0.2733333333333334,17486,3525.0,2713.0,3308.0,1.22
Neira,2017,0.4781208333333333,31.851666666666663,0.8741666666666666,2211.96,78.94083333333333,87.38333333333333,16.140833333333333,0.2875,17486,3455.0,2552.0,3441.0,1.35
Neira,2018,0.5041416666666666,31.7825,0.8775,1983.61,78.91916666666667,87.29166666666667,15.970833333333331,0.285,17486,3367.0,2589.0,3570.0,1.38
Neira,2019,0.4784875,31.7975,0.8383333333333334,1998.93,78.93833333333333,86.88416666666667,16.418333333333333,0.2766666666666666,17486,3201.0,2431.0,3166.0,1.3
Neira,2020,0.5218416666666666,31.741666666666664,0.7908333333333334,1584.91,78.94500000000001,86.1475,16.459166666666665,0.2966666666666667,17486,2544.0,2544.0,4324.8,1.7
Neira,2021,0.4384708333333333,31.83583333333333,0.7158333333333333,1228.52,78.92,84.85666666666667,16.411666666666665,0.2891666666666666,17486,2579.65,1839.0,2464.26,1.34
Neira,2022,0.4079041666666667,31.73583333333333,0.89,2527.64,78.91666666666667,88.09166666666665,15.955833333333333,0.2791666666666667,17486,2625.64,1956.56,2715.21,1.39
Neira,2023,0.5773166666666666,31.58583333333333,0.8483333333333333,1918.92,78.94,86.70083333333334,16.44666666666667,0.2908333333333333,17486,2639.68,1952.67,3153.34,1.61
Neira,2024,0.5572791666666667,31.951666666666668,0.8108333333333334,2077.82,78.97,86.6275,16.99416666666667,0.2783333333333333,17486,2637.09,1879.01,3744.38,1.99
Pacora,2007,0.5251125,31.97833333333333,0.7399999999999999,1361.99,81.66083333333333,86.08999999999999,17.62333333333333,0.2325,17513,401.0,40.0,4182.0,1.05
Pacora,2008,0.5060333333333333,31.9375,0.6558333333333334,1236.36,81.65083333333332,82.53,17.843333333333334,0.215,17513,4064.0,3583.0,3879.0,1.08
Pacora,2009,0.5369875000000001,31.988333333333333,0.915,2151.51,81.63583333333334,88.12,17.746666666666666,0.2141666666666667,17513,4065.0,36.0,3096.0,0.86
Pacora,2010,0.4418291666666666,32.0175,0.8908333333333333,2778.63,81.65833333333333,88.43416666666667,17.826666666666664,0.2183333333333333,17513,41.0,33.0,3630.0,1.1
Pacora,2011,0.5532625,31.83083333333333,0.96,2921.37,81.63833333333334,89.3675,17.225833333333334,0.2241666666666666,17513,4059.0,3419.0,3761.0,1.1
Pacora,2012,0.5099958333333333,31.824166666666667,0.95,2925.64,81.64916666666666,88.72166666666668,17.435,0.21,17513,1541.0,1025.0,1128.0,1.1
Pacora,2013,0.491775,31.945000000000004,0.96,2976.77,81.65333333333334,89.20833333333333,17.649166666666666,0.2066666666666666,17513,4094.0,307.0,2993.0,0.97
Pacora,2014,0.5021125,31.9275,0.9275,2677.38,81.65916666666666,88.61416666666666,17.731666666666666,0.2091666666666667,17513,3906.0,3063.0,3229.0,1.05
Pacora,2015,0.5314041666666667,31.936666666666667,0.7816666666666667,1465.53,81.65666666666667,85.45666666666666,18.1325,0.2091666666666666,17513,3749.0,2949.0,3571.0,1.21
Pacora,2016,0.5118833333333334,32.016666666666666,0.7541666666666668,1906.77,81.69916666666667,85.98833333333333,18.38416666666667,0.205,17513,3723.0,2871.0,3596.0,1.25
Pacora,2017,0.5297416666666667,31.851666666666663,0.9141666666666666,2357.33,81.69166666666666,88.55333333333334,17.761666666666667,0.2133333333333333,17513,3554.0,2625.0,1729.0,0.66
Pacora,2018,0.5177166666666667,31.7825,0.8958333333333334,2106.68,81.67083333333333,88.42583333333333,17.603333333333335,0.205,17513,35.0,2549.0,1585.0,0.62
Pacora,2019,0.4543166666666667,31.7975,0.8441666666666667,2124.5,81.68333333333334,87.56333333333333,18.136666666666667,0.2058333333333333,17513,3424.0,2398.0,3218.0,1.34
Pacora,2020,0.4904333333333333,31.741666666666664,0.785,1701.71,81.69166666666666,86.82333333333332,18.094166666666663,0.2308333333333333,17513,3328.0,2382.0,1477.5,0.62
Pacora,2021,0.4377291666666666,31.83583333333333,0.6583333333333333,1126.36,81.66583333333334,83.28750000000001,18.313333333333333,0.2141666666666667,17513,3198.95,2267.93,1859.7,0.82
Pacora,2022,0.4646125,31.73583333333333,0.9175,2723.89,81.66583333333334,89.2075,17.550833333333333,0.2108333333333333,17513,3180.94,2360.12,2173.81,0.92
Pacora,2023,0.5791666666666667,31.58583333333333,0.8658333333333333,2048.06,81.68166666666667,87.69333333333333,18.084166666666665,0.2225,17513,3117.62,2342.47,2495.67,1.07
Pacora,2024,0.5067583333333333,31.951666666666668,0.8191666666666667,2238.15,81.70583333333333,87.02333333333333,18.743333333333336,0.2125,17513,3068.95,2231.35,2955.12,1.32
Palestina,2007,0.7091124999999999,31.97833333333333,0.7200000000000001,1164.3,78.91333333333334,85.51666666666667,15.911666666666669,0.3033333333333333,17524,4777.0,44.0,6160.0,1.4
Palestina,2008,0.6323541666666667,31.9375,0.6641666666666667,1268.48,78.90083333333332,84.32416666666667,15.875,0.2975,17524,4499.0,4474.0,5596.0,1.25
Palestina,2009,0.6345416666666667,31.988333333333333,0.8383333333333334,1809.62,78.89,86.99083333333334,16.05666666666667,0.2875,17524,4474.0,4474.0,5520.0,1.23
Palestina,2010,0.62385,32.0175,0.8433333333333334,2306.36,78.91333333333334,87.40750000000001,16.170833333333334,0.2916666666666667,17524,4281.0,3642.0,8377.0,2.3
Palestina,2011,0.6057166666666667,31.83083333333333,0.9225,2576.44,78.885,88.25,15.599166666666669,0.3058333333333333,17524,4235.0,2116.0,4232.0,2.0
Palestina,2012,0.588725,31.824166666666667,0.9133333333333332,2560.38,78.89999999999999,87.56583333333333,15.755,0.2891666666666666,17524,4239.0,2118.0,2118.0,1.0
Palestina,2013,0.63605,31.945000000000004,0.9308333333333332,2728.97,78.90666666666667,88.12333333333333,16.006666666666668,0.2825,17524,4008.0,2727.0,2658.0,0.97
Palestina,2014,0.5521916666666667,31.9275,0.8958333333333334,2404.87,78.91166666666666,87.52833333333332,16.063333333333333,0.2858333333333333,17524,3893.0,2539.0,2676.0,1.05
Palestina,2015,0.6293083333333334,31.936666666666667,0.775,1332.92,78.91666666666667,85.04583333333333,16.340833333333332,0.2841666666666667,17524,3721.0,2445.0,3606.0,1.48
Palestina,2016,0.5476375,32.016666666666666,0.7200000000000001,1728.86,78.95833333333333,85.72666666666667,16.599166666666665,0.2733333333333334,17524,3445.0,2219.0,3385.0,1.53
Palestina,2017,0.5895791666666667,31.851666666666663,0.8741666666666666,2211.96,78.94083333333333,87.38333333333333,16.140833333333333,0.2875,17524,3322.0,1973.0,3598.0,1.82
Palestina,2018,0.6179125,31.7825,0.8775,1983.61,78.91916666666667,87.29166666666667,15.970833333333331,0.285,17524,3249.0,1938.0,3614.0,1.87
Palestina,2019,0.5906625,31.7975,0.8383333333333334,1998.93,78.93833333333333,86.88416666666667,16.418333333333333,0.2766666666666666,17524,3013.0,3013.0,3916.9,1.3
Palestina,2020,0.6405,31.741666666666664,0.7908333333333334,1584.91,78.94500000000001,86.1475,16.459166666666665,0.2966666666666667,17524,2777.0,1878.0,2354.0,1.25
Palestina,2021,0.5872,31.83583333333333,0.7158333333333333,1228.52,78.92,84.85666666666667,16.411666666666665,0.2891666666666666,17524,2642.39,1638.46,1867.84,1.14
Palestina,2022,0.5487541666666667,31.73583333333333,0.89,2527.64,78.91666666666667,88.09166666666665,15.955833333333333,0.2791666666666667,17524,2611.9,1527.04,1602.49,1.05
Palestina,2023,0.6884916666666667,31.58583333333333,0.8483333333333333,1918.92,78.94,86.70083333333334,16.44666666666667,0.2908333333333333,17524,2543.33,1474.24,1469.75,1.0
Palestina,2024,0.5703958333333333,31.951666666666668,0.8108333333333334,2077.82,78.97,86.6275,16.99416666666667,0.2783333333333333,17524,2490.93,1497.24,1111.9,0.74
Pensilvania,2007,0.5285041666666667,31.97833333333333,0.58,1228.15,87.47250000000001,77.55083333333333,21.71666666666667,0.13,17541,5931.0,59.0,5908.0,1.0
Pensilvania,2008,0.4037416666666666,31.9375,0.5275,790.16,87.45833333333333,70.39916666666666,22.471666666666664,0.0941666666666666,17541,59.0,59.0,5984.0,1.01
Pensilvania,2009,0.5045458333333334,31.988333333333333,0.5966666666666667,1378.9,87.4475,79.77166666666666,21.71666666666667,0.1275,17541,5775.0,535.0,5900.0,1.1
Pensilvania,2010,0.4433791666666666,32.0175,0.7324999999999999,2121.46,87.4775,83.49,21.395,0.1116666666666666,17541,5731.0,5346.0,4651.0,0.87
Pensilvania,2011,0.4703583333333334,31.83083333333333,0.85,2375.23,87.47416666666668,88.20833333333333,20.329166666666666,0.1108333333333333,17541,5753.0,4933.0,3700.0,0.75
Pensilvania,2012,0.5360416666666666,31.824166666666667,0.7425,1784.11,87.48333333333333,85.3225,20.756666666666664,0.1158333333333333,17541,5753.0,30.0,3000.0,1.0
Pensilvania,2013,0.5355291666666667,31.945000000000004,0.6591666666666667,1898.23,87.47916666666667,84.4875,21.105833333333333,0.1158333333333333,17541,4909.0,4235.0,4128.0,0.97
Pensilvania,2014,0.4845416666666666,31.9275,0.6658333333333334,1595.36,87.48166666666667,83.27416666666666,21.28333333333333,0.1216666666666666,17541,4576.0,4045.0,4264.0,1.05
Pensilvania,2015,0.4981916666666666,31.936666666666667,0.5933333333333334,1311.83,87.46666666666665,77.79333333333334,22.209166666666665,0.1266666666666666,17541,4362.0,3825.0,3859.0,1.01
Pensilvania,2016,0.5789208333333333,32.016666666666666,0.6208333333333333,1715.47,87.51416666666667,81.03333333333333,21.96083333333333,0.1141666666666666,17541,4271.0,3671.0,3830.0,1.04
Pensilvania,2017,0.4839875,31.851666666666663,0.7791666666666667,2148.23,87.52333333333333,87.86083333333333,20.716666666666665,0.1158333333333333,17541,4192.0,3614.0,4264.0,1.18
Pensilvania,2018,0.4743208333333333,31.7825,0.7541666666666668,1951.43,87.5125,85.96583333333332,20.7175,0.13,17541,4097.0,3591.0,4333.0,1.21
Pensilvania,2019,0.510925,31.7975,0.7200000000000001,1975.08,87.51083333333334,84.62833333333333,21.335,0.1283333333333333,17541,3886.0,3346.0,4195.0,1.25
Pensilvania,2020,0.50225,31.741666666666664,0.6333333333333333,1595.48,87.50666666666666,81.82000000000001,21.57583333333333,0.145,17541,3784.0,3300.0,3825.0,1.16
Pensilvania,2021,0.4080958333333333,31.83583333333333,0.5683333333333334,1123.48,87.47833333333334,76.20583333333333,22.126666666666665,0.11,17541,3636.17,3152.58,3058.0,0.97
Pensilvania,2022,0.4458583333333333,31.73583333333333,0.8316666666666667,2507.8,87.50666666666666,87.57083333333333,20.508333333333333,0.1358333333333333,17541,3595.18,3082.05,2730.35,0.89
Pensilvania,2023,0.5697166666666666,31.58583333333333,0.7491666666666666,1882.98,87.5,84.89916666666666,21.3225,0.1391666666666666,17541,3551.98,3042.56,2742.98,0.9
Pensilvania,2024,0.6505083333333334,31.951666666666668,0.7116666666666668,2056.24,87.51083333333332,83.39166666666667,22.05333333333333,0.1391666666666667,17541,3504.11,2951.34,3287.66,1.11
Riosucio,2007,0.3624166666666666,31.97833333333333,0.7399999999999999,1361.99,81.66083333333333,86.08999999999999,17.62333333333333,0.2325,17614,3781.0,3695.0,3111.0,0.84
Riosucio,2008,0.4346833333333333,31.9375,0.6558333333333334,1236.36,81.65083333333332,82.53,17.843333333333334,0.215,17614,3757.0,3757.0,3151.0,0.84
Riosucio,2009,0.4357875,31.988333333333333,0.915,2151.51,81.63583333333334,88.12,17.746666666666666,0.2141666666666667,17614,3757.0,3757.0,3151.0,0.84
Riosucio,2010,0.3513541666666667,32.0175,0.8908333333333333,2778.63,81.65833333333333,88.43416666666667,17.826666666666664,0.2183333333333333,17614,3522.0,3111.0,4262.0,1.37
Riosucio,2011,0.4225791666666667,31.83083333333333,0.96,2921.37,81.63833333333334,89.3675,17.225833333333334,0.2241666666666666,17614,3504.0,3244.0,3893.0,1.2
Riosucio,2012,0.3682583333333333,31.824166666666667,0.95,2925.64,81.64916666666666,88.72166666666668,17.435,0.21,17614,3504.0,3244.0,3893.0,1.2
Riosucio,2013,0.4188333333333333,31.945000000000004,0.96,2976.77,81.65333333333334,89.20833333333333,17.649166666666666,0.2066666666666666,17614,3438.0,29.0,2827.0,0.97
Riosucio,2014,0.3456791666666667,31.9275,0.9275,2677.38,81.65916666666666,88.61416666666666,17.731666666666666,0.2091666666666667,17614,3197.0,2773.0,2923.0,1.05
Riosucio,2015,0.3565958333333333,31.936666666666667,0.7816666666666667,1465.53,81.65666666666667,85.45666666666666,18.1325,0.2091666666666666,17614,3099.0,2681.0,2766.0,1.03
Riosucio,2016,0.3413124999999999,32.016666666666666,0.7541666666666668,1906.77,81.69916666666667,85.98833333333333,18.38416666666667,0.205,17614,3083.0,2614.0,2789.0,1.07
Riosucio,2017,0.3588375,31.851666666666663,0.9141666666666666,2357.33,81.69166666666666,88.55333333333334,17.761666666666667,0.2133333333333333,17614,2998.0,2367.0,4317.0,1.82
Riosucio,2018,0.3875,31.7825,0.8958333333333334,2106.68,81.67083333333333,88.42583333333333,17.603333333333335,0.205,17614,2942.0,2382.0,4442.0,1.87
Riosucio,2019,0.3307916666666666,31.7975,0.8441666666666667,2124.5,81.68333333333334,87.56333333333333,18.136666666666667,0.2058333333333333,17614,2867.0,2335.0,2989.0,1.28
Riosucio,2020,0.3652166666666667,31.741666666666664,0.785,1701.71,81.69166666666666,86.82333333333332,18.094166666666663,0.2308333333333333,17614,2846.0,2315.0,2740.0,1.18
Riosucio,2021,0.3556958333333333,31.83583333333333,0.6583333333333333,1126.36,81.66583333333334,83.28750000000001,18.313333333333333,0.2141666666666667,17614,2832.14,2275.27,2593.81,1.14
