municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
Marmato,2018-12-31,2018,12,19.345044719527927,10.699884033203148,28.67102966308596,1.0
Marmato,2019-12-31,2019,12,19.778151083342532,11.215478515625025,29.630654907226585,1.0
Marmato,2020-12-31,2020,12,19.578324482993285,12.50837097167971,30.009149169921898,1.0
Marmato,2021-12-31,2021,12,18.970945095348593,11.778222656250025,28.31638488769533,1.0
Marmato,2022-12-31,2022,12,18.61043552256911,10.918328857421898,27.32032165527346,1.0
Marmato,2023-12-31,2023,12,19.46835389664241,11.88465270996096,29.116265869140648,1.0
Marmato,2024-12-31,2024,12,19.926812574838213,12.379541015625025,29.161172485351585,1.0
Marmato,2025-12-31,2025,12,19.03722583635573,12.142510986328148,27.543069458007835,1.0
Marquetalia,2005-12-31,2005,12,18.770073540989443,12.461499670780093,27.201431181936577,2.0
Marquetalia,2006-12-31,2006,12,18.636092275333358,11.417229762221847,27.7307946407434,2.0
Marquetalia,2007-12-31,2007,12,18.715522394771003,10.490358664772751,27.125157119288613,2.0
Marquetalia,2008-12-31,2008,12,18.028585511039875,11.417263978900356,26.014850408380703,2.0
Marquetalia,2009-12-31,2009,12,18.719213151154925,11.882974243164083,27.762481134588093,2.0
Marquetalia,2010-12-31,2010,12,18.90686371158647,11.898565951260675,28.04825166644474,2.0
Marquetalia,2011-12-31,2011,12,18.128054626232174,11.889024815414912,26.653084402373366,2.0
Marquetalia,2012-12-31,2012,12,18.605967189765305,12.07227339311082,27.163947273023226,2.0
Marquetalia,2013-12-31,2013,12,18.792800978534395,11.696166899710011,27.92274512088662,2.0
Marquetalia,2014-12-31,2014,12,18.934320097904525,11.68504185532081,27.872079467773464,2.0
Marquetalia,2015-12-31,2015,12,19.399051866731554,12.66323103471238,28.66303683194249,2.0
Marquetalia,2016-12-31,2016,12,19.58948949572547,9.998405595259255,29.046644176136382,2.0
Marquetalia,2017-12-31,2017,12,19.1262076928128,11.890178241151776,28.14078489361389,2.0
Marquetalia,2018-12-31,2018,12,18.959358113441827,11.75324401855471,27.592834842566308,2.0
Marquetalia,2019-12-31,2019,12,19.568149093633437,12.763690740411953,28.60924913810964,2.0
Marquetalia,2020-12-31,2020,12,19.516795280882796,12.311909438624548,28.005419551964987,2.0
Marquetalia,2021-12-31,2021,12,18.96175404376902,12.43302075935135,27.3462634462299,2.0
Marquetalia,2022-12-31,2022,12,18.62176291790593,11.881465010209538,27.58041742498227,2.0
Marquetalia,2023-12-31,2023,12,19.2582205714524,11.845681300307788,27.92704162597659,2.0
Marquetalia,2024-12-31,2024,12,19.755349397940364,12.254461484966878,29.53435345274032,2.0
Marquetalia,2025-12-31,2025,12,18.701764694644115,11.486814001834777,26.62355957031252,2.0
Marulanda,2005-12-31,2005,12,13.142882283230698,7.078347935021635,21.571079247294737,11.0
Marulanda,2006-12-31,2006,12,12.984408540338265,6.741904446524764,21.09645318360631,11.0
Marulanda,2007-12-31,2007,12,12.877015251195482,5.168050986842128,21.255207348726856,11.0
Marulanda,2008-12-31,2008,12,12.538969025131275,6.598899349658289,20.14749831859508,11.0
Marulanda,2009-12-31,2009,12,13.042207450275532,7.415422635941535,21.36500040820691,11.0
Marulanda,2010-12-31,2010,12,13.281685152216383,7.314449450354544,22.2345357441933,11.0
Marulanda,2011-12-31,2011,12,12.669095182617902,6.9147875059860135,21.195248985045705,11.0
Marulanda,2012-12-31,2012,12,12.825403048664034,7.164373207337154,20.770207835284392,11.0
Marulanda,2013-12-31,2013,12,13.065545812522409,6.801370337196147,21.661071922292475,11.0
Marulanda,2014-12-31,2014,12,13.15380145147378,6.101255588751878,21.60073453734257,11.0
Marulanda,2015-12-31,2015,12,13.470083506807347,7.821706992701503,22.402293162902936,11.0
Marulanda,2016-12-31,2016,12,13.694482117367672,5.548150223424736,22.65101567514444,11.0
Marulanda,2017-12-31,2017,12,13.29903366682469,7.130664740233144,21.562198299070094,11.0
Marulanda,2018-12-31,2018,12,13.155672242304114,6.701615484626998,21.564767553993025,11.0
Marulanda,2019-12-31,2019,12,13.608470618143826,6.956236978122015,22.296713252918423,11.0
Marulanda,2020-12-31,2020,12,13.533503496745197,7.012678886286279,23.340091855167906,11.0
Marulanda,2021-12-31,2021,12,13.059517362861847,7.701087636298814,21.4872385673866,11.0
Marulanda,2022-12-31,2022,12,12.70274693648684,6.45968356444688,20.829249515949712,11.0
Marulanda,2023-12-31,2023,12,13.200051406299023,6.963627755749081,22.388498120681334,11.0
Marulanda,2024-12-31,2024,12,13.789105753322714,7.737956749030983,22.9561198243128,11.0
Marulanda,2025-12-31,2025,12,12.964675068408786,6.734669508340292,20.679932588667885,11.0
Neira,2005-12-31,2005,12,15.770957835859122,9.073855594820015,24.07884113916722,9.0
Neira,2006-12-31,2006,12,15.550853739691172,8.66582739593788,25.52573195391216,9.0
Neira,2007-12-31,2007,12,15.430175079213884,7.970069831258215,24.2689742102067,9.0
Neira,2008-12-31,2008,12,15.204498617893927,8.415833635442713,25.348389527807097,9.0
Neira,2009-12-31,2009,12,15.603468660211774,9.11342149487019,23.87224547459916,9.0
Neira,2010-12-31,2010,12,15.891645609986348,8.989166275764378,25.32788421510872,9.0
Neira,2011-12-31,2011,12,15.377471606009921,8.714962076609623,23.566233939674568,9.0
Neira,2012-12-31,2012,12,15.39925707611503,8.451346937107092,23.787219462263497,9.0
Neira,2013-12-31,2013,12,15.629363268299038,8.999785153050276,24.643038004503985,9.0
Neira,2014-12-31,2014,12,15.673804371753626,8.246254193267246,24.070357652416728,9.0
Neira,2015-12-31,2015,12,15.967705393959427,8.560768193436193,24.54231849760405,9.0
Neira,2016-12-31,2016,12,16.24597006996171,8.891565601353898,25.95112265490613,9.0
Neira,2017-12-31,2017,12,15.912560918786006,8.048814762060506,24.296184150825813,9.0
Neira,2018-12-31,2018,12,15.805341532881096,8.637865434999101,24.584599922150204,9.0
Neira,2019-12-31,2019,12,16.1308923841346,8.514971707845287,24.79544370958723,9.0
Neira,2020-12-31,2020,12,16.167295199361565,7.854886372217523,25.847180783733027,9.0
Neira,2021-12-31,2021,12,15.722553247864198,8.890160012901399,24.626185801894785,9.0
Neira,2022-12-31,2022,12,15.478889776172325,8.70377150469341,24.72449885977051,9.0
Neira,2023-12-31,2023,12,16.100203660217044,8.28830717594254,25.208701333462194,9.0
Neira,2024-12-31,2024,12,16.64688145350196,8.904818049639603,25.76687387688916,9.0
Neira,2025-12-31,2025,12,15.958813157501675,8.524323545683437,25.40838774634847,9.0
Norcasia,2005-12-31,2005,12,24.642490343085722,17.575730800229657,34.56405383632774,8.0
Norcasia,2006-12-31,2006,12,24.22345679593946,16.721115457063963,34.53503905739248,8.0
Norcasia,2007-12-31,2007,12,24.494249438999436,16.974497417625546,35.30356578108658,8.0
Norcasia,2008-12-31,2008,12,23.630214708570566,16.642057276769684,33.15109542782838,8.0
Norcasia,2009-12-31,2009,12,24.467633841441074,17.407564899013654,34.95788372470747,8.0
Norcasia,2010-12-31,2010,12,24.382984480013636,17.348123360478255,35.4070121988592,8.0
Norcasia,2011-12-31,2011,12,23.57342692319114,17.58596121177516,33.607679384622635,8.0
Norcasia,2012-12-31,2012,12,24.60861257099411,17.593035895056325,35.212377980762966,8.0
Norcasia,2013-12-31,2013,12,24.72656282164907,17.556879428241064,34.70893252703936,8.0
Norcasia,2014-12-31,2014,12,24.932016608486762,17.725301600500156,34.98475732524029,8.0
Norcasia,2015-12-31,2015,12,25.752873957254028,17.02017048472642,35.60275488179101,8.0
Norcasia,2016-12-31,2016,12,25.95948235183471,17.584657638741362,37.11841984832638,8.0
Norcasia,2017-12-31,2017,12,25.139899588381525,16.555345121886464,35.173641342099266,8.0
Norcasia,2018-12-31,2018,12,25.4001206993331,17.889393309270012,35.744962167141345,8.0
Norcasia,2019-12-31,2019,12,25.955981027157247,18.41304906102905,36.47528685246554,8.0
Norcasia,2020-12-31,2020,12,25.64600361269287,17.361016590325928,35.88073132886052,8.0
Norcasia,2021-12-31,2021,12,24.994023254492078,18.14692032945707,34.798600864809444,8.0
Norcasia,2022-12-31,2022,12,24.617916729191688,18.02353329199629,34.46981845999365,8.0
Norcasia,2023-12-31,2023,12,25.72620280410564,17.506168406977334,36.1420108938816,8.0
Norcasia,2024-12-31,2024,12,26.04657337103474,18.184325303592463,36.88321570232825,8.0
Norcasia,2025-12-31,2025,12,24.73896720264649,17.553845291456938,34.81159541557026,8.0
Palestina,2005-12-31,2005,12,17.841770112087133,11.900609572109229,29.78114745565309,4.0
Palestina,2006-12-31,2006,12,17.631744846861196,11.30675507252353,32.311820726270824,4.0
Palestina,2007-12-31,2007,12,17.564456970959558,10.29108495670998,27.002536895884084,4.0
Palestina,2008-12-31,2008,12,17.339035122709486,10.267300005495828,29.238305399841067,4.0
Palestina,2009-12-31,2009,12,17.719045383250123,11.851855957559716,31.730770068148026,4.0
Palestina,2010-12-31,2010,12,17.975694341024123,11.469613052962684,31.328799993341644,4.0
Palestina,2011-12-31,2011,12,17.553143298567104,10.994125537954904,27.81661984662475,4.0
Palestina,2012-12-31,2012,12,17.485843326010787,10.700971634769877,28.96431646966317,4.0
Palestina,2013-12-31,2013,12,17.71208009761965,11.743603436358589,30.57965210753604,4.0
Palestina,2014-12-31,2014,12,17.7447817684187,11.112237813049603,31.23526579621553,4.0
Palestina,2015-12-31,2015,12,18.00881607458638,11.177987803009188,29.845494759960115,4.0
Palestina,2016-12-31,2016,12,18.27139183794559,11.452724942294056,31.21694989885605,4.0
Palestina,2017-12-31,2017,12,17.982386159322772,11.0284944740725,30.341446689093804,4.0
Palestina,2018-12-31,2018,12,17.900160171948446,11.091666983732436,30.185706768613898,4.0
Palestina,2019-12-31,2019,12,18.16032017933775,10.922576613653296,33.07221341484039,4.0
Palestina,2020-12-31,2020,12,18.015513838324278,10.760921039003335,29.30280397093144,4.0
Palestina,2021-12-31,2021,12,17.677389451783167,11.369236643077,29.50453606147273,4.0
Palestina,2022-12-31,2022,12,17.565558524794152,11.65090886896309,28.02359382662424,4.0
Palestina,2023-12-31,2023,12,18.299717984810755,11.469950001373974,31.5872525698179,4.0
Palestina,2024-12-31,2024,12,18.686901414154196,12.011769982540269,28.911217270888315,4.0
Palestina,2025-12-31,2025,12,18.148523547026457,11.438869565493125,31.68168168501423,4.0
Pensilvania,2005-12-31,2005,12,16.40117356164217,10.308080028537669,24.9331490415642,11.0
Pensilvania,2006-12-31,2006,12,16.24721579374884,9.383773157177238,25.35421026913837,11.0
Pensilvania,2007-12-31,2007,12,16.27879424334992,7.746712144679323,24.67228654837356,11.0
Pensilvania,2008-12-31,2008,12,15.666567165474872,9.307738685422573,23.634433970993555,11.0
Pensilvania,2009-12-31,2009,12,16.2850490820701,10.309673837971316,25.32105090379485,11.0
Pensilvania,2010-12-31,2010,12,16.524263473914452,9.827709919417009,25.580258537566834,11.0
Pensilvania,2011-12-31,2011,12,15.76975698329575,10.251600354846204,24.06637455205299,11.0
Pensilvania,2012-12-31,2012,12,16.199216044096048,10.23279184354408,24.84601923550533,11.0
Pensilvania,2013-12-31,2013,12,16.392593124055576,9.753487047023071,25.49491577445016,11.0
Pensilvania,2014-12-31,2014,12,16.541041791309524,9.48190538056045,25.65980700908993,11.0
Pensilvania,2015-12-31,2015,12,17.037836846711397,10.828170174319752,26.671183911797165,11.0
Pensilvania,2016-12-31,2016,12,17.19030070959401,7.774341718935086,26.704909765245407,11.0
Pensilvania,2017-12-31,2017,12,16.657467081279844,9.90189441499258,25.729787967781995,11.0
