municipio,date,anio,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles
Marquetalia,2017-12-31,2017,0.723054913557052,0.755059038190061,0.0205,0.9987,0.13175474472387763,1586.375
Marquetalia,2018-12-31,2018,0.719018746069803,0.7428660794717316,0.0167,0.9995,0.13277038650353826,1586.4166666666667
Marquetalia,2019-12-31,2019,0.7247026253576329,0.7435675643643697,0.0171,0.9995,0.12475760092352023,1586.5
Marquetalia,2020-12-31,2020,0.7523850326154106,0.7782663337977819,0.0325,0.9987,0.1176572390650419,1586.0416666666667
Marquetalia,2021-12-31,2021,0.7159542542026283,0.7512125377588018,0.0159,0.9992,0.15347795232835015,1586.25
Marquetalia,2022-12-31,2022,0.5984992755370814,0.6113317178626488,0.0135,0.9992,0.17900252258542362,1584.75
Marquetalia,2023-12-31,2023,0.7301708535251019,0.746038095142297,0.0135,0.9992,0.12148248482434781,1586.4166666666667
Marquetalia,2024-12-31,2024,0.7329958898269027,0.7578431542651488,0.0047,0.9995,0.11124279295505517,1586.1666666666667
Marquetalia,2025-12-31,2025,0.73058346642371,0.7517415025706721,0.0177,0.9993,0.11146773235593843,1586.3333333333333
Marulanda,2005-12-31,2005,0.5937181029548619,0.6363960805688148,-0.0095,0.9994,0.19243543456794235,6341.208333333333
Marulanda,2006-12-31,2006,0.5686170863663116,0.6012012718269922,0.00030000000000000003,0.9991,0.20483836755392315,6341.25
Marulanda,2007-12-31,2007,0.5960902562280782,0.6411585196420102,0.004,0.9993,0.19078463534234935,6341.375
Marulanda,2008-12-31,2008,0.5165169942515512,0.5563444232493392,0.0018,0.9995,0.2259637654018708,6341.333333333333
Marulanda,2009-12-31,2009,0.5858716563172471,0.6147970109418822,-0.0056,0.9993,0.18561713071806363,6341.25
Marulanda,2010-12-31,2010,0.5678745260553616,0.610386573688236,-0.001,0.999,0.20084969839196898,6341.375
Marulanda,2011-12-31,2011,0.5674350617520478,0.6020820507330535,-0.003,0.9994,0.20995488962069633,6341.5
Marulanda,2012-12-31,2012,0.6021602165610181,0.6451207133405698,-0.0058,0.9994,0.1924698421292019,6341.458333333333
Marulanda,2013-12-31,2013,0.5932333346614025,0.6447411408442427,-0.0065,0.9994,0.20218036205710987,6341.291666666667
Marulanda,2014-12-31,2014,0.5292140043399208,0.5416981757270127,-0.0075,0.999,0.20252324371401484,6341.291666666667
Marulanda,2015-12-31,2015,0.5742507434589985,0.6088355092781916,0.0066,0.9995,0.18354776758283994,6341.458333333333
Marulanda,2016-12-31,2016,0.5792139023473238,0.608115274906705,0.01,0.9994,0.19012589136427574,6341.541666666667
Marulanda,2017-12-31,2017,0.6178890689403597,0.6673746571319744,0.0055,0.9994,0.1981153753111672,6341.333333333333
Marulanda,2018-12-31,2018,0.6011693088187143,0.6382835307832073,-0.0008,0.9994,0.19740303414313284,6341.375
Marulanda,2019-12-31,2019,0.5821154613029357,0.6206421789404039,0.0034,0.9993,0.19871886939285557,6341.458333333333
Marulanda,2020-12-31,2020,0.6156348260352921,0.6678908129018949,0.0046,0.9991,0.20054934313640027,6341.291666666667
Marulanda,2021-12-31,2021,0.5505664093168443,0.5765397643420093,0.0008,0.9993,0.21259974009985458,6341.333333333333
Marulanda,2022-12-31,2022,0.5173903948439829,0.5413853877729133,-0.0009000000000000001,0.9993,0.22297910848400462,6336.333333333333
Marulanda,2023-12-31,2023,0.6527026002364285,0.6825799093068405,0.0046,0.9992,0.1602424047885621,6341.416666666667
Marulanda,2024-12-31,2024,0.6692563113337293,0.7113335547218197,-0.0009000000000000001,0.9993,0.15794005131940067,6340.916666666667
Marulanda,2025-12-31,2025,0.6140946168171961,0.6502221685298598,-0.0022,0.9985,0.17479601506150302,6341.333333333333
Neira,2005-12-31,2005,0.6385960683459179,0.7088325037812511,0.0027,0.9994,0.20062726973631842,6262.0
Neira,2006-12-31,2006,0.646023062174729,0.6992564532885056,-0.0037,0.9984,0.19133744535959687,6262.208333333333
Neira,2007-12-31,2007,0.6385008553875376,0.7005223682539307,-0.0014,0.9995,0.2010784099917727,6262.125
Neira,2008-12-31,2008,0.5835404379824313,0.6478045817749171,0.0065,0.9988,0.22365762353984944,6262.125
Neira,2009-12-31,2009,0.6424729005269124,0.7044240565885591,-0.001,0.9993,0.19704638418070833,6261.916666666667
Neira,2010-12-31,2010,0.6047819240144217,0.6509604440397366,-0.0124,0.9992,0.20545054263548146,6262.125
Neira,2011-12-31,2011,0.6031714047728666,0.6661104717381306,0.0079,0.9987,0.22109064647830393,6262.041666666667
Neira,2012-12-31,2012,0.644131207969077,0.6964629288933523,-0.0015,0.9995,0.19651988261748943,6261.916666666667
Neira,2013-12-31,2013,0.6592129003516782,0.7247319596811873,0.0096,0.9993,0.195270925742098,6262.041666666667
Neira,2014-12-31,2014,0.6326983160433594,0.6906595009279318,0.0105,0.9991,0.20119587339057918,6262.25
Neira,2015-12-31,2015,0.6551028293526286,0.6967577287821541,0.0191,0.9993,0.1734094289860133,6262.083333333333
Neira,2016-12-31,2016,0.6338314630352779,0.6756000066800064,0.011,0.9992,0.1850179540071478,6262.291666666667
Neira,2017-12-31,2017,0.6398069514716678,0.7044359250564926,0.0064,0.9993,0.21030304080635961,6262.25
Neira,2018-12-31,2018,0.6557693140196365,0.7126971685060156,-0.0046,0.9995,0.19680247258027753,6262.208333333333
Neira,2019-12-31,2019,0.6416240513351783,0.708187813700571,-0.0136,0.9996,0.19710425867361356,6262.0
Neira,2020-12-31,2020,0.6530222602131576,0.7122510892422312,0.0053,0.9993,0.19480494018805616,6262.25
Neira,2021-12-31,2021,0.6104644701797333,0.6782857843380228,-0.0047,0.9996,0.22180047214453233,6261.958333333333
Neira,2022-12-31,2022,0.599800823868827,0.6663594057124808,-0.0121,0.9991,0.2344130215781617,6260.833333333333
Neira,2023-12-31,2023,0.7268959585770345,0.7706738135644836,0.0147,0.9989,0.1462539830167585,6262.125
Neira,2024-12-31,2024,0.7093915831248108,0.7575397102185569,0.0038,0.9996,0.15682751286731975,6262.333333333333
Neira,2025-12-31,2025,0.695107680003813,0.7439654265278671,0.0153,0.999,0.16592353094455883,6262.166666666667
Norcasia,2005-12-31,2005,0.7507328317486065,0.7795516682185263,0.0157,0.9995,0.1260268584528784,3900.375
Norcasia,2006-12-31,2006,0.7429322163726604,0.7633945438503419,0.0095,0.9996,0.12396114290098607,3900.5416666666665
Norcasia,2007-12-31,2007,0.7434074118143387,0.7724272703587877,0.0225,0.9995,0.12764872302137462,3900.3333333333335
Norcasia,2008-12-31,2008,0.7315903655858155,0.7605221884632702,0.0156,0.9995,0.13201359126268086,3900.0
Norcasia,2009-12-31,2009,0.7507514314591915,0.7863468207933596,0.0207,0.9994,0.13019565541640696,3900.4166666666665
Norcasia,2010-12-31,2010,0.7474106446836779,0.7789991368650174,0.0415,0.9986,0.1302728596685526,3900.6666666666665
Norcasia,2011-12-31,2011,0.7265149496470379,0.7674852788708484,0.0067,0.9993,0.1487616351055401,3900.5833333333335
Norcasia,2012-12-31,2012,0.7701069734852631,0.7936179793357679,0.0218,0.9989,0.10681736872692778,3900.625
Norcasia,2013-12-31,2013,0.7649618597689444,0.7927065191553327,0.0045,0.9994,0.11750786434117251,3900.4166666666665
Norcasia,2014-12-31,2014,0.729291222049659,0.7580081653310944,0.0202,0.9995,0.14254868462831902,3900.0416666666665
Norcasia,2015-12-31,2015,0.7910983303134675,0.8080771065008667,0.0438,0.9994,0.08739385543310711,3900.7916666666665
Norcasia,2016-12-31,2016,0.7601127397207085,0.7829162336735753,0.0288,0.9994,0.10666863964783437,3900.2916666666665
Norcasia,2017-12-31,2017,0.7745297962408002,0.7924944185850816,0.0315,0.9992,0.11020070775785872,3900.5
Norcasia,2018-12-31,2018,0.7775996632268183,0.8058566699902566,0.0172,0.9994,0.11661007070073455,3900.2916666666665
Norcasia,2019-12-31,2019,0.7597218203971909,0.7903337288297813,0.0219,0.9995,0.12863930553106448,3900.5833333333335
Norcasia,2020-12-31,2020,0.7837322976422968,0.8136550274791642,0.0237,0.9994,0.11608135654595787,3900.125
Norcasia,2021-12-31,2021,0.7697689460349272,0.8008384975682835,-0.0088,0.9993,0.12503479423650496,3900.3333333333335
Norcasia,2022-12-31,2022,0.685696762386243,0.715202858361557,-0.0323,0.9996,0.17284210237131706,3895.0416666666665
Norcasia,2023-12-31,2023,0.7635122348714126,0.7871388527801594,0.0216,0.9994,0.11758686550154124,3900.375
Norcasia,2024-12-31,2024,0.7567258312034775,0.7806341161824103,0.0114,0.9996,0.12107515004698922,3900.1666666666665
Norcasia,2025-12-31,2025,0.7453322156576361,0.7688451626809729,-0.0493,0.9994,0.10832680815919177,3900.4583333333335
Palestina,2005-12-31,2005,0.7703295681814133,0.7884976440118631,0.038,0.9971,0.097174764344902,1962.4166666666667
Palestina,2006-12-31,2006,0.7693628731289004,0.7857063577152231,0.0425,0.9991,0.09262566289300343,1962.4166666666667
Palestina,2007-12-31,2007,0.768423046714446,0.7890388507219708,0.0045,0.9973,0.09944942303029343,1962.4166666666667
Palestina,2008-12-31,2008,0.7600292342951835,0.7848687692777033,0.0481,0.9995,0.1082389893466853,1962.375
Palestina,2009-12-31,2009,0.7765868025759822,0.7966521472786559,0.0407,0.9957,0.09332698547998637,1962.4166666666667
Palestina,2010-12-31,2010,0.7334477703780774,0.7631406211351281,0.0352,0.9979,0.11638715732209193,1962.4166666666667
Palestina,2011-12-31,2011,0.7529696776665812,0.7776492110717373,0.0471,0.9983,0.10694283572930319,1962.375
Palestina,2012-12-31,2012,0.7489054827210655,0.7718205481425269,0.0364,0.9986,0.09806978771522597,1962.375
Palestina,2013-12-31,2013,0.7637134163460005,0.7868438963881813,0.0239,0.9987,0.0920676106158278,1962.4166666666667
Palestina,2014-12-31,2014,0.761537137279907,0.7823876370507657,0.0572,0.9995,0.09558987551730469,1962.4166666666667
Palestina,2015-12-31,2015,0.7562034581995901,0.7673861910226867,0.0948,0.9868,0.07490955354277902,1962.4166666666667
Palestina,2016-12-31,2016,0.7301037950200214,0.7510427355974807,0.055,0.9955,0.09504112475452536,1962.375
Palestina,2017-12-31,2017,0.7678422263485888,0.7915859935226144,0.0613,0.9985,0.09411137400384323,1962.4166666666667
Palestina,2018-12-31,2018,0.7670401671862227,0.7919116568147487,0.0609,0.9987,0.09602281175732101,1962.4166666666667
Palestina,2019-12-31,2019,0.7578127863005694,0.7839289092346354,0.0507,0.9984,0.09913167663072349,1962.4166666666667
Palestina,2020-12-31,2020,0.7669382316103004,0.7899118985310049,0.0251,0.9958,0.09820905707616519,1962.2916666666667
Palestina,2021-12-31,2021,0.7604730921079442,0.7834467294777608,0.0427,0.9987,0.09672960391914882,1962.4166666666667
Palestina,2022-12-31,2022,0.7483527646865089,0.7806150971562893,0.0306,0.9991,0.11466921632628728,1962.4166666666667
Palestina,2023-12-31,2023,0.768916636775523,0.7897846738393555,0.1163,0.9939,0.07897393746232394,1962.4166666666667
Palestina,2024-12-31,2024,0.763070359137897,0.78641632168145,0.0447,0.9972,0.09153654243557076,1962.5
Palestina,2025-12-31,2025,0.746469627110023,0.7759935726500188,0.0246,0.9992,0.10983590967263947,1962.25
Pensilvania,2005-12-31,2005,0.5852576950888211,0.6261411922313445,-0.0089,0.9994,0.22014228951749992,8357.083333333334
Pensilvania,2006-12-31,2006,0.5442444157749132,0.5579889090351569,-0.0027,0.9993,0.22332024237667125,8357.166666666666
Pensilvania,2007-12-31,2007,0.5978014155449018,0.6336217340953778,-0.0087,0.9992,0.21052376039627294,8357.166666666666
Pensilvania,2008-12-31,2008,0.49746402759442393,0.504696527807119,-0.0196,0.9994,0.24385474730313902,8356.541666666666
Pensilvania,2009-12-31,2009,0.5808320738972709,0.6058253735467594,-0.0024,0.9993,0.2145755520399104,8357.041666666666
Pensilvania,2010-12-31,2010,0.5438170533229748,0.5860460443784897,0.008,0.9994,0.24511961316541664,8357.083333333334
Pensilvania,2011-12-31,2011,0.5423772521113138,0.5591205431348732,-0.003,0.9996,0.22537416436593916,8357.25
Pensilvania,2012-12-31,2012,0.6030786095074253,0.6548219520954905,-0.0085,0.9993,0.22052124804404763,8357.041666666666
Pensilvania,2013-12-31,2013,0.6250529584415107,0.6683634547516116,-0.0146,0.9994,0.20065159547467784,8357.166666666666
Pensilvania,2014-12-31,2014,0.5612999368826821,0.575165293609823,-0.0019,0.9995,0.20552439855311708,8357.25
Pensilvania,2015-12-31,2015,0.6290467511138546,0.6657505171992112,0.0013,0.9993,0.20402557132359758,8356.916666666666
Pensilvania,2016-12-31,2016,0.5818722505649744,0.6185859666830794,-0.0171,0.9994,0.20961594810030182,8356.291666666666
Pensilvania,2017-12-31,2017,0.5951875545178276,0.6350990228901455,-0.0065,0.9993,0.22261280290959026,8356.791666666666
Pensilvania,2018-12-31,2018,0.6028783959509497,0.6239399665086273,-0.0052,0.9995,0.20797346172855072,8357.166666666666
Pensilvania,2019-12-31,2019,0.6028789499189924,0.631200016413329,0.0051,0.9995,0.20066562866944548,8357.166666666666
Pensilvania,2020-12-31,2020,0.6312995195695316,0.6745884610274863,0.0037,0.9995,0.21025013889044528,8356.5
Pensilvania,2021-12-31,2021,0.5599598751384399,0.5725327857961311,-0.0077,0.9995,0.23074817395446523,8357.208333333334
Pensilvania,2022-12-31,2022,0.4766827888203134,0.485601825612273,-0.0165,0.9995,0.23862471609789296,8354.25
Pensilvania,2023-12-31,2023,0.6158774391037632,0.6561759951796291,0.0102,0.9992,0.20255911169713714,8357.125
Pensilvania,2024-12-31,2024,0.654155252686167,0.6844247852011268,0.0006000000000000001,0.9995,0.17561448996289775,8356.833333333334
Pensilvania,2025-12-31,2025,0.6251913001148731,0.6635560957144628,-0.0032,0.9994,0.18461047287169838,8356.5
Pácora,2005-12-31,2005,0.6842864092515168,0.7272044419266894,0.0059,0.9982,0.16174194777264325,4324.208333333333
Pácora,2006-12-31,2006,0.6706526461338923,0.7139032283373781,0.0172,0.9989,0.17554282601072255,4324.166666666667
Pácora,2007-12-31,2007,0.6697216033559362,0.7236370561524939,0.0151,0.9988,0.1850921890031193,4324.166666666667
Pácora,2008-12-31,2008,0.628012144296649,0.6830732517359093,0.0137,0.9975,0.1977118731227975,4324.291666666667
Pácora,2009-12-31,2009,0.6814128264071893,0.7409102567657717,0.0051,0.999,0.17620476621871461,4324.208333333333
Pácora,2010-12-31,2010,0.6134644882098889,0.6423718246927533,0.0114,0.9994,0.19247908149852566,4324.291666666667
Pácora,2011-12-31,2011,0.6389448403015189,0.6950150008513069,0.0115,0.9993,0.19693393770289222,4324.208333333333
Pácora,2012-12-31,2012,0.6810995971453488,0.7235457827467854,0.0107,0.9992,0.16512750137161164,4324.541666666667
Pácora,2013-12-31,2013,0.6809241068275971,0.735451286740089,0.0042,0.9995,0.17488560127817465,4324.25
Pácora,2014-12-31,2014,0.673429068606818,0.7361574107955926,0.0173,0.999,0.18307614219150595,4324.25
Pácora,2015-12-31,2015,0.6884993938182888,0.7144993119813687,0.014,0.999,0.13644593089458368,4324.25
Pácora,2016-12-31,2016,0.6665011577562155,0.7034898873741052,0.0087,0.9995,0.1570548474125708,4324.25
Pácora,2017-12-31,2017,0.682973579677682,0.7322863708253506,0.0056,0.9995,0.1795397073799552,4324.166666666667
Pácora,2018-12-31,2018,0.6729582189019062,0.714764927617117,-0.0194,0.9993,0.17565759398455158,4324.166666666667
Pácora,2019-12-31,2019,0.6800399654878854,0.7346381372796565,0.0114,0.9993,0.17774266937875347,4324.333333333333
Pácora,2020-12-31,2020,0.6980866553429449,0.7421325899349336,0.0198,0.9994,0.16605859532258002,4324.75
Pácora,2021-12-31,2021,0.6389780594496012,0.6981394083303459,-0.0076,0.999,0.2147586545505306,4324.25
Pácora,2022-12-31,2022,0.6148440856840596,0.6617745455213313,0.0099,0.9993,0.22126673229210372,4323.416666666667
Pácora,2023-12-31,2023,0.749787148243171,0.7869953851941128,0.0285,0.9986,0.1278662586937138,4324.25
Pácora,2024-12-31,2024,0.7208666381189625,0.7580660990133161,0.0177,0.9994,0.14164525601824143,4324.291666666667
Pácora,2025-12-31,2025,0.6876706914468752,0.7187033737083515,-0.0088,0.9987,0.14925917786566018,4324.0
Riosucio,2005-12-31,2005,0.6586555779542279,0.6932754084212589,-0.0088,0.9995,0.17533668667791946,6439.625
Riosucio,2006-12-31,2006,0.649916457760867,0.6978919428398371,-0.0021,0.9989,0.18832535890502758,6439.5
Riosucio,2007-12-31,2007,0.651188276737635,0.6849614721268676,0.0029,0.9995,0.17406519694452616,6439.291666666667
Riosucio,2008-12-31,2008,0.6131482721929963,0.6629663594672219,-0.0024,0.9994,0.20873044939242547,6439.458333333333
Riosucio,2009-12-31,2009,0.6555458685630745,0.7062393238777794,-0.0107,0.9992,0.18348309908482321,6439.541666666667
Riosucio,2010-12-31,2010,0.5993390952672283,0.6153783905083371,-0.0005,0.9995,0.19068968652587226,6439.375
Riosucio,2011-12-31,2011,0.6146736889611327,0.6524398962331998,-0.0087,0.9993,0.20347893872730186,6439.333333333333
Riosucio,2012-12-31,2012,0.667754847719031,0.6962560995272887,-0.005,0.9992,0.16252955348846634,6439.416666666667
Riosucio,2013-12-31,2013,0.6663632086340794,0.714328830526993,-0.0011,0.9996,0.17891649407566287,6439.208333333333
Riosucio,2014-12-31,2014,0.657848355177668,0.6893662969140274,-0.0041,0.9994,0.17206197252242392,6439.5
Riosucio,2015-12-31,2015,0.6960323460521783,0.7252448330229071,0.0108,0.999,0.14372619298203196,6439.416666666667
Riosucio,2016-12-31,2016,0.6729455950187154,0.7147091777535618,0.0139,0.9994,0.16897744528211503,6439.166666666667
Riosucio,2017-12-31,2017,0.6592014571373009,0.6974314365758696,0.001,0.9995,0.17932202179131326,6439.583333333333
Riosucio,2018-12-31,2018,0.6525048689582433,0.6886546356434722,0.0083,0.9995,0.17436008322021565,6439.375
Riosucio,2019-12-31,2019,0.6754224681143063,0.7219884768341173,0.0112,0.9993,0.1767569658470763,6439.5
Riosucio,2020-12-31,2020,0.7038008355581868,0.7427657164452106,0.0011,0.9994,0.16220310585934772,6439.458333333333
Riosucio,2021-12-31,2021,0.6451548756905651,0.6837227891702357,-0.0093,0.9993,0.1899190975808435,6439.583333333333
Riosucio,2022-12-31,2022,0.5702373950647766,0.5960933532900915,-0.006,0.9995,0.2242015202931097,6436.208333333333
Riosucio,2023-12-31,2023,0.7114117048773082,0.7565316902930665,0.0031,0.9991,0.15632158174399705,6439.333333333333
Riosucio,2024-12-31,2024,0.7016818221890895,0.7454576596793201,0.00030000000000000003,0.9995,0.15924345369881585,6439.541666666667
Riosucio,2025-12-31,2025,0.6915183329901321,0.7168919166012285,-0.0027,0.9994,0.14626676650995069,6439.208333333333
Risaralda,2005-12-31,2005,0.7092406498440039,0.7479693277904014,0.0308,0.9979,0.14504125967892786,1604.125
Risaralda,2006-12-31,2006,0.7202018705693396,0.7565948345273122,0.0301,0.9984,0.13849032688889293,1604.125
Risaralda,2007-12-31,2007,0.7168803772977301,0.7607576546484506,0.0169,0.9984,0.14456025038877343,1604.0833333333333
Risaralda,2008-12-31,2008,0.7038353123455813,0.7585939968751266,0.0451,0.9973,0.15666501841041516,1604.4583333333333
Risaralda,2009-12-31,2009,0.7366585722936821,0.7734960094841842,0.0599,0.9992,0.13118765121235268,1604.1666666666667
Risaralda,2010-12-31,2010,0.6745351808860413,0.7102437504242199,0.0297,0.9989,0.14907292616425274,1604.1666666666667
Risaralda,2011-12-31,2011,0.6992398997222619,0.744846901457083,0.0346,0.9988,0.15351607199932651,1604.1666666666667
Risaralda,2012-12-31,2012,0.708387399782123,0.7513795867066908,0.0352,0.9995,0.13624563745267315,1604.3333333333333
Risaralda,2013-12-31,2013,0.7260797370070721,0.7627894933331693,0.0418,0.9994,0.1272429617155056,1604.0833333333333
Risaralda,2014-12-31,2014,0.7241445777601001,0.7542164020933607,0.0491,0.9994,0.1269579247742717,1604.125
Risaralda,2015-12-31,2015,0.7263456315440497,0.7481624242498804,0.0495,0.9986,0.10890942451029106,1604.1666666666667
Risaralda,2016-12-31,2016,0.7021812705892382,0.7358720648493694,0.0466,0.9992,0.12830666436114616,1604.4583333333333
Risaralda,2017-12-31,2017,0.7287930365735901,0.7733759852358686,0.0508,0.9995,0.14418052498903028,1604.0833333333333
Risaralda,2018-12-31,2018,0.7250614787293624,0.7593384233629178,0.0404,0.9993,0.13361418892239602,1604.1666666666667
Risaralda,2019-12-31,2019,0.722184489877482,0.7651306606167018,0.0341,0.9995,0.136103451215865,1603.9583333333333
Risaralda,2020-12-31,2020,0.7159033812094989,0.7585823859712345,0.0131,0.9991,0.13890650324367568,1604.6666666666667
Risaralda,2021-12-31,2021,0.7204723901409583,0.7668786870998395,0.027,0.9992,0.14527558771638996,1604.0833333333333
Risaralda,2022-12-31,2022,0.6714258202934325,0.7297686104973476,0.0261,0.9989,0.18003731012699434,1602.75
Risaralda,2023-12-31,2023,0.7197602443674658,0.7540576954861472,0.0428,0.9997,0.1259616710666519,1604.125
Risaralda,2024-12-31,2024,0.7293192696572607,0.7662578028865985,0.0367,0.9991,0.12577354495404822,1603.875
Risaralda,2025-12-31,2025,0.7005044648613558,0.7381627978275181,0.0168,0.9994,0.14890832567577986,1604.0
Salamina,2005-12-31,2005,0.6523681522922383,0.691717363860071,0.0162,0.999,0.16463933230093913,6506.666666666667
Salamina,2006-12-31,2006,0.6218890354817029,0.6418261427024081,-0.005,0.9994,0.17053121890351533,6506.625
Salamina,2007-12-31,2007,0.6394829141250863,0.6807880168024179,0.0143,0.9988,0.17285526581505173,6506.583333333333
Salamina,2008-12-31,2008,0.5927099088016231,0.6380998169218691,0.0096,0.9995,0.19846689735010678,6506.833333333333
Salamina,2009-12-31,2009,0.6459812371464714,0.6892837770667075,0.0,0.9994,0.17296436211799915,6506.583333333333
Salamina,2010-12-31,2010,0.5923644471190946,0.6114071149108317,0.0078,0.9994,0.17838700555355747,6506.666666666667
Salamina,2011-12-31,2011,0.6090801313900197,0.6412130504624952,0.0102,0.9995,0.18542185045597362,6506.5
Salamina,2012-12-31,2012,0.6391662232779064,0.6671252281353447,0.0082,0.9995,0.1657927664518365,6507.083333333333
Salamina,2013-12-31,2013,0.6591196476082015,0.6995873688943237,-0.0179,0.9994,0.16579417902006358,6506.416666666667
Salamina,2014-12-31,2014,0.625325874908038,0.6517495771518996,0.0075,0.9992,0.1720282187205938,6506.708333333333
Salamina,2015-12-31,2015,0.6431002065009991,0.6690678640308337,0.0126,0.9993,0.148007753859616,6506.75
Salamina,2016-12-31,2016,0.6233852109210749,0.6383768119617834,0.0136,0.9994,0.15060900775439048,6507.041666666667
Salamina,2017-12-31,2017,0.6399689103962811,0.6785752023089618,0.0116,0.9995,0.17980648821776446,6506.5
Salamina,2018-12-31,2018,0.6452591786322905,0.6829690264430966,0.0072,0.9995,0.17143312439267325,6506.541666666667
Salamina,2019-12-31,2019,0.640512423465889,0.6802680014549747,0.0002,0.9991,0.17482249394700164,6506.583333333333
Salamina,2020-12-31,2020,0.6598338524187304,0.6984333731183817,-0.0041,0.999,0.1653116231208098,6507.291666666667
Salamina,2021-12-31,2021,0.6092733813332513,0.6624299267014708,-0.0018,0.9995,0.20521886676954662,6506.458333333333
Salamina,2022-12-31,2022,0.5971625708223142,0.6350472930108687,-0.0078,0.9995,0.20630173328915327,6504.458333333333
Salamina,2023-12-31,2023,0.704894795019695,0.7297691478339251,0.0177,0.9994,0.1381284530886906,6506.458333333333
Salamina,2024-12-31,2024,0.6981997483877612,0.7240333195252662,0.0006000000000000001,0.9994,0.13579503242182525,6506.625
Salamina,2025-12-31,2025,0.6816498058212939,0.7042200272279238,0.0125,0.9991,0.1444814356187105,6506.625
Samaná,2005-12-31,2005,0.6643097255761338,0.7003959543005367,-0.0048,0.9995,0.18533196071712318,12603.875
Samaná,2006-12-31,2006,0.66373084528891,0.6959276701171834,0.0075,0.9995,0.18233948805241154,12604.458333333334
Samaná,2007-12-31,2007,0.6846312615954412,0.7164957534768907,-0.1582,0.9994,0.17065085556813542,12604.583333333334
Samaná,2008-12-31,2008,0.6300803021533631,0.6739263010826759,-0.1761,0.9994,0.21069958227655664,12603.041666666666
Samaná,2009-12-31,2009,0.680153553391682,0.7130906438367114,-0.1417,0.9994,0.17581670604076619,12604.083333333334
Samaná,2010-12-31,2010,0.6610414374057344,0.711093817409163,-0.1364,0.9995,0.20786336441599831,12604.083333333334
Samaná,2011-12-31,2011,0.6356738783415788,0.6682429908658998,-0.196,0.9995,0.19944628073384021,12604.583333333334
Samaná,2012-12-31,2012,0.7232254616070185,0.7579600875555742,-0.1608,0.9995,0.1513187443177851,12604.166666666666
Samaná,2013-12-31,2013,0.6947720172884315,0.7186188250680888,-0.1535,0.9996,0.1528755184402442,12604.458333333334
Samaná,2014-12-31,2014,0.6649147025722127,0.6849848583556836,-0.0125,0.9995,0.16806139987493748,12604.041666666666
Samaná,2015-12-31,2015,0.7577128340169974,0.7910222803753354,0.0124,0.9995,0.13171359403913624,12605.041666666666
Samaná,2016-12-31,2016,0.6871448495347315,0.7233173459887534,-0.0456,0.9996,0.16208992886694754,12604.0
Samaná,2017-12-31,2017,0.6995228820536742,0.744437889061182,-0.0656,0.9995,0.17628248286243486,12603.791666666666
Samaná,2018-12-31,2018,0.7109239239150352,0.7509181538394788,-0.117,0.9995,0.16352285683988182,12604.208333333334
Samaná,2019-12-31,2019,0.6931424995133565,0.7194319675322495,-0.1939,0.9995,0.1598834482009141,12604.125
Samaná,2020-12-31,2020,0.7072780175944535,0.7362026889534109,-0.1756,0.9996,0.1674595611911088,12603.166666666666
Samaná,2021-12-31,2021,0.6938768589464902,0.7385483122355856,-0.1428,0.9995,0.1783553958568657,12603.625
Samaná,2022-12-31,2022,0.5678948574399074,0.5889502572885112,-0.1244,0.9996,0.21318520571212538,12595.208333333334
Samaná,2023-12-31,2023,0.6926940405467451,0.7229801610850436,-0.1566,0.9994,0.15409405079837357,12604.0
Samaná,2024-12-31,2024,0.6918025001194882,0.7130020607395333,-0.1506,0.9995,0.15027249952106767,12603.833333333334
Samaná,2025-12-31,2025,0.6847611916928007,0.7216658925058166,-0.1477,0.9993,0.1552476707541621,12604.5
San José,2005-12-31,2005,0.6988918108876708,0.7478512429895035,0.0324,0.999,0.14605433773499435,1095.2916666666667
San José,2006-12-31,2006,0.7181396047947919,0.7647580936242032,0.038,0.9992,0.13835540535817567,1095.3333333333333
San José,2007-12-31,2007,0.7057400200580459,0.7384901727425085,0.043,0.9976,0.135170219110371,1095.2083333333333
San José,2008-12-31,2008,0.6937331534243342,0.7491209363888026,0.0395,0.9974,0.1588324422007318,1095.375
San José,2009-12-31,2009,0.7275949539395725,0.770867208551739,0.0397,0.9993,0.1329468638873357,1095.3333333333333
San José,2010-12-31,2010,0.6763701424880427,0.7212353444421709,0.0518,0.9962,0.15079607752480897,1095.3333333333333
San José,2011-12-31,2011,0.7002554162189112,0.7499709177588584,0.0468,0.9964,0.1572116364066908,1095.1666666666667
San José,2012-12-31,2012,0.7029132548252218,0.7435685912558555,0.0178,0.999,0.13666974766374446,1095.375
San José,2013-12-31,2013,0.708367913693381,0.7533943680883951,0.0362,0.9994,0.13865883675780957,1095.2916666666667
San José,2014-12-31,2014,0.7197282873645982,0.7545578441389506,0.0183,0.9995,0.13238875093443275,1095.2916666666667
San José,2015-12-31,2015,0.7212601820518839,0.7419321064134078,0.0622,0.9983,0.11110170873208024,1095.3333333333333
San José,2016-12-31,2016,0.7099052942890508,0.7462778683731885,0.0301,0.9964,0.1270592256097349,1095.3333333333333
San José,2017-12-31,2017,0.7225344700026519,0.771204999782053,0.0537,0.9993,0.1460172787070908,1095.25
San José,2018-12-31,2018,0.7184581377125007,0.7593084823908477,0.0533,0.9992,0.136231717097124,1095.3333333333333
