Municipio,Año,PRECTOTCORR_total_anual,PRECTOTCORR_prom_diario_anual,PRECTOTCORR_max_mes,PRECTOTCORR_min_mes,PRECTOTCORR_std_mes,T2M_prom_anual,T2M_max_mes,T2M_min_mes,T2M_std_mes,RH2M_prom_anual,RH2M_max_mes,RH2M_min_mes,RH2M_std_mes,GWETROOT_prom_anual,GWETROOT_max_mes,GWETROOT_min_mes,GWETROOT_std_mes,ALLSKY_SFC_LW_DWN_prom_anual,ALLSKY_SFC_LW_DWN_max_mes,ALLSKY_SFC_LW_DWN_min_mes,ALLSKY_SFC_LW_DWN_std_mes,PS_prom_anual,PS_max_mes,PS_min_mes,PS_std_mes,WS2M_prom_anual,WS2M_max_mes,WS2M_min_mes,WS2M_std_mes,NDVI_prom_anual,NDVI_max_anual,NDVI_min_anual,NDVI_std_anual,NDVI_min_prom_anual,NDVI_max_prom_anual,NDVI_std_prom_anual,n_observaciones_16d_anual,meses_disponibles,T2M_rango_anual,NDVI_rango_anual,GWETROOT_rango_anual,PRECTOTCORR_rango_mes,estres_termico_hidrico,exceso_humedad_proxy,NDVI_ajustado_temp,Código Dane municipio,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha)
Marulanda,2018,1951.43,5.359166666666667,285.82,60.14,65.74190492280238,20.7175,21.58,20.08,0.4507392917096409,85.96583333333332,91.2,78.1,4.0196595476219,0.7541666666666668,0.85,0.63,0.0716631429718656,31.7825,32.12,31.18,0.299912866134027,87.5125,87.6,87.42,0.0653834841531111,0.13,0.21,0.09,0.0313339780720256,0.64325,0.8525,0.3236,0.1901907941563371,0.5406083333333334,0.7458916666666666,0.1583533495249946,23,12,1.5,0.5289,0.2199999999999999,225.68,27.47071823204419,1471.7034583333336,0.0310486303849402,17446,2270.0,1940.0,335.0,1.72
Marulanda,2019,1975.08,5.410833333333333,335.42,53.32,81.48533309185714,21.335,22.47,20.43,0.6020646295721237,84.62833333333333,90.53,74.31,5.263336020111774,0.7200000000000001,0.89,0.57,0.1030445622931255,31.7975,32.52,31.29,0.3950172608426573,87.51083333333334,87.59,87.42,0.0588462300226486,0.1283333333333333,0.18,0.09,0.02691175253012,0.6116458333333333,0.8281,0.32675,0.1716356691821547,0.5434666666666667,0.679825,0.1051853478232315,23,12,2.039999999999999,0.50135,0.32,282.1,29.63194444444444,1422.0576,0.0286686586985391,17446,226.0,187.0,235.0,1.26
Marulanda,2020,1595.48,4.363333333333333,203.36,47.12,45.15799804994447,21.575833333333332,22.39,20.82,0.5468497937914009,81.82000000000001,86.96,75.52,3.3470692743462496,0.6333333333333333,0.68,0.58,0.029949452365105,31.741666666666664,32.35,31.33,0.3142330731199765,87.50666666666666,87.57,87.4,0.0528003673081752,0.145,0.19,0.11,0.0250454132981016,0.654375,0.8027500000000001,0.27795,0.1367352011271155,0.6123416666666667,0.6964083333333333,0.0648481200782716,23,12,1.5700000000000005,0.5248000000000002,0.1,156.23999999999998,34.0671052631579,1010.4706666666666,0.0303290718782588,17446,201.0,154.0,180.0,1.17
Marulanda,2021,1123.48,3.0875,139.5,23.56,30.347712609125264,22.126666666666665,23.11,21.32,0.6157823306882717,76.20583333333333,82.78,68.86,4.705817402348127,0.5683333333333334,0.62,0.53,0.0265718009562883,31.83583333333333,32.38,31.56,0.2591053956609304,87.47833333333334,87.58,87.38,0.0723417813807012,0.11,0.21,0.06,0.0432750190378614,0.5922625,0.8587,0.0544,0.2326169413874547,0.5187333333333334,0.6657916666666667,0.1134392124327181,23,12,1.7899999999999991,0.8043,0.0899999999999999,115.94,38.93255131964809,638.5111333333334,0.0267669102139198,17446,179.92,135.6,123.4,0.91
Marulanda,2022,2507.8,6.876666666666668,293.1,95.48,63.50230508820251,20.508333333333333,21.14,19.61,0.4811885537317204,87.57083333333333,91.72,81.27,3.1728491879849843,0.8316666666666667,0.96,0.6,0.1215680380642374,31.73583333333333,32.15,31.34,0.2582267619865553,87.50666666666666,87.57,87.43,0.0510495896757302,0.1358333333333333,0.18,0.12,0.0231431644466797,0.6000666666666666,0.82175,0.3567,0.126059955672856,0.4657166666666666,0.7344166666666667,0.207272282296173,23,12,1.5300000000000011,0.4650499999999999,0.36,197.61999999999995,24.65931863727455,2085.6536666666666,0.0292596505485574,17446,173.61,143.56,135.09,0.94
Marulanda,2023,1882.98,5.134166666666666,266.6,65.24000000000001,56.091378773633934,21.3225,23.4,19.52,0.9770095840229658,84.89916666666666,88.59,74.33,4.674191147010136,0.7491666666666666,0.9,0.59,0.1083310023059237,31.58583333333333,32.05,31.02,0.3226159645864727,87.5,87.57,87.42,0.0484298930976983,0.1391666666666666,0.19,0.1,0.0274551976643381,0.6569333333333334,0.8115,0.3991,0.1271505984923771,0.5791499999999999,0.7347166666666666,0.1200024490108224,23,12,3.879999999999999,0.4124,0.31,201.36,28.46162402669633,1410.66585,0.0308093953960995,17446,171.71,149.41,118.01,0.79
Marulanda,2024,2056.24,5.623333333333334,360.84,23.87,96.87478735069524,22.05333333333333,24.51,20.28,1.3084781815204842,83.39166666666667,92.42,68.62,7.660006923012935,0.7116666666666668,0.9,0.53,0.1287586419576871,31.951666666666668,32.77,31.16,0.4875883758278342,87.51083333333332,87.61,87.45,0.0508935311719618,0.1391666666666667,0.22,0.1,0.0357919069911147,0.6527375000000001,0.81135,0.3662,0.1197839269172925,0.5683833333333334,0.7370916666666667,0.1301397889556513,23,12,4.23,0.44515,0.37,336.97,30.988290398126452,1463.3574666666668,0.0295981333131801,17446,166.86,137.12,134.07,0.98
Neira,2007,1164.3,3.1775,182.1,27.72,41.206703889713694,15.911666666666669,16.6,15.27,0.4354482190974638,85.51666666666667,88.77,79.66,3.035931288398798,0.7200000000000001,0.83,0.64,0.0583095189484529,31.97833333333333,32.53,31.34,0.3400490160746439,78.91333333333334,79.0,78.8,0.06139785802206,0.3033333333333333,0.36,0.25,0.0367629589602788,0.4662874999999999,0.7454,0.19665,0.1762294038578435,0.3711,0.5614750000000001,0.1468532219655152,23,12,1.3300000000000018,0.54875,0.1899999999999999,154.38000000000002,22.099537037037035,838.296,0.0293047554205509,17486,4332.0,40.0,4326.0,1.08
Neira,2008,1268.48,3.455833333333333,249.55,36.3,69.57916803356034,15.875,16.25,15.59,0.2010201256319652,84.32416666666667,89.6,78.62,3.303442992706334,0.6641666666666667,0.8,0.58,0.0593078767317145,31.9375,32.22,31.76,0.1270021474406857,78.90083333333332,78.99,78.82,0.0517789591056107,0.2975,0.35,0.26,0.0301887998496733,0.4687375,0.6326499999999999,0.2653,0.1385802493552513,0.3311833333333333,0.6062916666666667,0.2122156015210135,23,12,0.6600000000000001,0.3673499999999999,0.22,213.25,23.90213299874529,842.4821333333334,0.0295267716535433,17486,4332.0,3217.0,4612.0,1.43
Neira,2009,1809.62,4.9625,245.52,97.96,39.65120331392762,16.05666666666667,16.41,15.74,0.1912795827784,86.99083333333334,89.73,83.04,1.8795185956821905,0.8383333333333334,0.89,0.77,0.0309936454875199,31.988333333333333,32.34,31.64,0.2209003614686246,78.89,78.96,78.8,0.0592375802096236,0.2875,0.34,0.25,0.0273446022594455,0.5082041666666667,0.6977,0.2341,0.1329296472477988,0.4324416666666666,0.5839666666666666,0.1168847509301362,23,12,0.6699999999999999,0.4636,0.12,147.56,19.153081510934395,1517.0647666666669,0.0316506643138883,17486,4159.0,3949.0,3949.0,1.0
Neira,2010,2306.36,6.308333333333334,308.4,37.82,88.90133625474246,16.170833333333334,17.47,15.16,0.8324821410405866,87.40750000000001,91.42,81.57,2.791230178450164,0.8433333333333334,0.98,0.66,0.105514611942296,32.0175,32.5,31.53,0.3472260201812507,78.91333333333334,79.03,78.79,0.0763167244071838,0.2916666666666667,0.36,0.26,0.0291807325390427,0.4772083333333333,0.66735,0.24255,0.1335779783043552,0.4078333333333333,0.5465833333333333,0.1070302536977819,23,12,2.3099999999999987,0.4248,0.3199999999999999,270.58,19.17490118577075,1945.0302666666669,0.0295104354547796,17486,4149.0,3664.0,7171.0,1.96
Neira,2011,2576.44,7.058333333333334,361.2,97.65,85.64827592950701,15.599166666666669,16.19,15.05,0.286656536114162,88.25,91.35,85.11,2.00023634967107,0.9225,0.99,0.83,0.0495663008688179,31.83083333333333,32.17,31.58,0.2123658221660034,78.885,79.0,78.78,0.0677562476153178,0.3058333333333333,0.35,0.27,0.0253908835942542,0.4990624999999999,0.65435,0.29255,0.0956307960216126,0.4113083333333333,0.5868166666666667,0.1353852356233625,23,12,1.1400000000000006,0.3618,0.16,263.55,16.909665763324302,2376.7659,0.0319928949196004,17486,3796.0,2515.0,3270.0,1.3
Neira,2012,2560.38,6.988333333333333,298.84000000000003,127.1,54.533728262258194,15.755,16.03,15.53,0.1553002956152429,87.56583333333333,90.09,84.19,2.0987981770238897,0.9133333333333332,0.98,0.81,0.0609520427479794,31.824166666666667,32.22,31.51,0.2284914294526894,78.89999999999999,78.99,78.83,0.061938385806893,0.2891666666666666,0.35,0.23,0.0336987545853857,0.466925,0.7309,0.1878,0.1798387958700791,0.3640333333333334,0.5698166666666666,0.1587390441329145,23,12,0.5000000000000018,0.5431,0.1699999999999999,171.74000000000004,17.250000000000004,2338.4804,0.0296366232941923,17486,411.0,26.0,2600.0,1.0
Neira,2013,2728.97,7.4875,340.69,80.91,68.9192456902653,16.006666666666668,16.66,15.52,0.3936388130653742,88.12333333333333,91.0,85.09,1.8007389055775402,0.9308333333333332,0.99,0.87,0.0384845502255204,31.945000000000004,32.31,31.46,0.2594925117153964,78.90666666666667,78.99,78.81,0.0597469410907106,0.2825,0.33,0.26,0.0191287503750007,0.4755583333333333,0.6692499999999999,0.21635,0.1650664973900096,0.4074333333333333,0.5436833333333334,0.1051017806581822,23,12,1.1400000000000006,0.4528999999999999,0.12,259.78,17.196060877350046,2540.2162416666665,0.0297100166597251,17486,3868.0,2987.0,2912.0,0.97
Neira,2014,2404.87,6.6025,303.29999999999995,105.4,69.26898866124374,16.063333333333333,16.62,15.7,0.2629321839055348,87.52833333333332,90.52,83.24,2.388433618821161,0.8958333333333334,0.97,0.75,0.0736648841139056,31.9275,32.33,31.51,0.2850239224409705,78.91166666666666,79.02,78.8,0.0646435447572873,0.2858333333333333,0.3,0.25,0.0188092498199125,0.547,0.7328,0.34855,0.1227459201321612,0.4718083333333333,0.6221916666666667,0.1160040815753857,23,12,0.9200000000000016,0.38425,0.2199999999999999,197.9,17.931162790697673,2154.362708333333,0.0340527080307117,17486,3757.0,2983.0,3145.0,1.05
Neira,2015,1332.92,3.659166666666667,193.44,26.66,53.66772982195562,16.340833333333332,16.78,15.74,0.2917177444452812,85.04583333333333,89.21,79.44,3.204035689091133,0.775,0.91,0.65,0.0910044953934594,31.936666666666667,32.34,31.35,0.3279781958754229,78.91666666666667,78.99,78.83,0.0459907764138827,0.2841666666666667,0.31,0.25,0.0219330938551907,0.5149458333333333,0.7074,0.1814,0.159755777329496,0.4463333333333333,0.5835583333333333,0.1058538851436261,23,12,1.040000000000001,0.526,0.26,166.78,21.084946236559137,1033.013,0.0315128257432811,17486,3571.0,2804.0,3305.0,1.18
Neira,2016,1728.86,4.72,227.85,39.06,61.18273342779783,16.599166666666665,18.07,15.7,0.8481043925166633,85.72666666666667,90.63,82.08,2.9484860008095137,0.7200000000000001,0.88,0.61,0.0802269508105825,32.016666666666666,32.57,31.56,0.3382933996435964,78.95833333333333,79.07,78.85,0.0755384710333814,0.2733333333333334,0.33,0.23,0.0293360880249235,0.546925,0.76705,0.2664999999999999,0.1590947723556908,0.448,0.6458499999999999,0.1526193563539182,23,12,2.370000000000001,0.50055,0.27,188.79,23.054398148148145,1244.7792000000002,0.0329489432200411,17486,3525.0,2713.0,3308.0,1.22
Neira,2017,2211.96,6.029166666666666,311.55,52.92,82.05597058770866,16.140833333333333,16.57,15.84,0.2215834886092435,87.38333333333333,91.19,84.38,1.9423197627080009,0.8741666666666666,0.97,0.79,0.0628791529744785,31.851666666666663,32.41,31.55,0.2361368375764477,78.94083333333333,79.03,78.83,0.0603713257241955,0.2875,0.35,0.24,0.0319445542378438,0.4781208333333333,0.63845,0.21675,0.1297455227084109,0.405225,0.5510166666666667,0.1124621194259876,23,12,0.7300000000000004,0.4216999999999999,0.1799999999999999,258.63,18.46425166825548,1933.6217,0.0296218183695596,17486,3455.0,2552.0,3441.0,1.35
Neira,2018,1983.61,5.449166666666667,265.36,71.3,60.64488398692737,15.970833333333331,16.59,15.47,0.3033587235460934,87.29166666666667,90.99,82.44,2.3138155553635693,0.8775,0.95,0.76,0.0570685393348926,31.7825,32.12,31.18,0.299912866134027,78.91916666666667,79.01,78.84,0.0652907251290625,0.285,0.34,0.22,0.0389638527122488,0.5041416666666666,0.7334,0.2214,0.1475437266978125,0.3944416666666666,0.6138416666666667,0.1692427939552674,23,12,1.1199999999999992,0.512,0.1899999999999999,194.06,18.200379867046536,1740.617775,0.0315663970780067,17486,3367.0,2589.0,3570.0,1.38
Neira,2019,1998.93,5.479166666666667,330.46,49.6,85.52828422383278,16.418333333333333,16.86,15.92,0.3230489220855027,86.88416666666667,90.33,80.84,2.869081127321346,0.8383333333333334,0.95,0.68,0.0883004512840658,31.7975,32.52,31.29,0.3950172608426573,78.93833333333333,79.03,78.84,0.0611753564960954,0.2766666666666666,0.31,0.23,0.0260535578911571,0.4784875,0.6565000000000001,0.2007,0.1529284653403794,0.3996249999999999,0.55735,0.1216673640683434,23,12,0.9399999999999996,0.4558000000000001,0.2699999999999999,280.86,19.5844930417495,1675.76965,0.0291434879707643,17486,3201.0,2431.0,3166.0,1.3
Neira,2020,1584.91,4.341666666666666,183.57,54.25,38.29893125931923,16.459166666666665,17.13,15.89,0.4411649523154748,86.1475,88.05,83.83,1.2455457000484134,0.7908333333333334,0.83,0.73,0.0355370058935581,31.741666666666664,32.35,31.33,0.3142330731199765,78.94500000000001,79.01,78.85,0.0481475006431539,0.2966666666666667,0.34,0.26,0.0336650164612069,0.5218416666666666,0.64405,0.3672,0.0750285849567087,0.4104583333333333,0.633225,0.1718398043152617,23,12,1.2399999999999984,0.27685,0.0999999999999999,129.32,20.812434141201265,1253.3996583333333,0.0317052301149308,17486,2544.0,2544.0,4324.8,1.7
Neira,2021,1228.52,3.3791666666666664,181.5,49.29,41.60457587012915,16.411666666666665,16.82,15.85,0.2958449634931145,84.85666666666667,88.59,80.07,2.4969884891908367,0.7158333333333333,0.78,0.65,0.0479504163093754,31.83583333333333,32.38,31.56,0.2591053956609304,78.92,79.03,78.82,0.078970650474489,0.2891666666666666,0.35,0.25,0.0277843426585855,0.4384708333333333,0.61895,0.2571,0.1356936832092002,0.3336416666666666,0.5433,0.161728177344294,23,12,0.9700000000000006,0.36185,0.13,132.21,22.926658905704304,879.4155666666667,0.0267170204123083,17486,2579.65,1839.0,2464.26,1.34
Neira,2022,2527.64,6.9375,308.1,112.84,65.60997462045667,15.955833333333333,16.31,15.57,0.2703350894835167,88.09166666666665,90.81,85.28,1.5122519831714756,0.89,0.97,0.73,0.0779277054244975,31.73583333333333,32.15,31.34,0.2582267619865553,78.91666666666667,78.99,78.84,0.0546614927337227,0.2791666666666667,0.31,0.24,0.0223437334445795,0.4079041666666667,0.59665,0.1765,0.1350983201872778,0.3083666666666667,0.5074416666666667,0.1535643081433221,23,12,0.7399999999999984,0.42015,0.24,195.26,17.927902621722847,2249.5996,0.0255645793074633,17486,2625.64,1956.56,2715.21,1.39
Neira,2023,1918.92,5.235833333333333,259.78000000000003,79.52,57.90163131631879,16.44666666666667,17.06,15.24,0.5030512956554284,86.70083333333334,89.04,82.78,2.125026024796069,0.8483333333333333,0.96,0.72,0.079410708384075,31.58583333333333,32.05,31.02,0.3226159645864727,78.94,79.02,78.87,0.0527429443794918,0.2908333333333333,0.32,0.25,0.0210878393795327,0.5773166666666666,0.7211000000000001,0.2908,0.1271172138642365,0.5269083333333333,0.627725,0.0777688894435895,23,12,1.8199999999999985,0.4303,0.24,180.26000000000005,19.387033398821224,1627.8837999999998,0.035102351033644,17486,2639.68,1952.67,3153.34,1.61
Neira,2024,2077.82,5.6875,364.25,31.93,98.4944940623894,16.99416666666667,18.22,16.12,0.6413403341771219,86.6275,90.74,82.69,2.7672767217149485,0.8108333333333334,0.95,0.69,0.088570293946091,31.951666666666668,32.77,31.16,0.4875883758278342,78.97,79.06,78.87,0.0511681719253525,0.2783333333333333,0.32,0.22,0.0285508583960537,0.5572791666666667,0.7249000000000001,0.3588,0.1001180563551517,0.4724166666666667,0.6421416666666667,0.1309240346584218,23,12,2.099999999999998,0.3661000000000001,0.26,332.32,20.95889003083248,1684.765716666667,0.0327923797381454,17486,2637.09,1879.01,3744.38,1.99
Pacora,2007,1361.99,3.71,204.6,18.2,50.0612972370933,17.62333333333333,18.15,16.81,0.4524746770078227,86.08999999999999,90.22,78.47,3.509004002692086,0.7399999999999999,0.88,0.64,0.0794297860320101,31.97833333333333,32.53,31.34,0.3400490160746439,81.66083333333333,81.74,81.55,0.0580686636402913,0.2325,0.28,0.19,0.0289592189749026,0.5251125,0.7167,0.3369999999999999,0.1255920780018317,0.4464083333333333,0.6038166666666667,0.1214230908166608,23,12,1.34,0.3797000000000001,0.24,186.4,23.81531531531532,1007.8725999999998,0.0297964346510308,17513,401.0,40.0,4182.0,1.05
Pacora,2008,1236.36,3.361666666666667,256.06,29.29,71.28452184412444,17.843333333333334,18.79,17.17,0.5388933666376501,82.53,90.01,74.87,4.930957863797406,0.6558333333333334,0.86,0.57,0.0842570022267729,31.9375,32.22,31.76,0.1270021474406857,81.65083333333332,81.72,81.57,0.0458174903747725,0.215,0.26,0.19,0.0243086217402198,0.5060333333333333,0.7363500000000001,0.0406,0.1855442722632444,0.3912083333333333,0.6208583333333334,0.1771495334176261,23,12,1.6199999999999974,0.6957500000000001,0.29,226.77,27.20711562897077,810.8461000000001,0.0283597982439753,17513,4064.0,3583.0,3879.0,1.08
Pacora,2009,2151.51,5.895833333333333,310.93,94.55,52.785308411440674,17.746666666666666,18.42,17.33,0.2984302365052952,88.12,90.7,84.15,1.7528470347616516,0.915,0.96,0.84,0.0339786028927831,31.988333333333333,32.34,31.64,0.2209003614686246,81.63583333333334,81.71,81.54,0.0571216140167567,0.2141666666666667,0.27,0.17,0.0293747985163947,0.5369875000000001,0.61955,0.42695,0.0603633962122139,0.46415,0.609825,0.112372124017473,23,12,1.0900000000000034,0.1926,0.12,216.38,19.39526411657559,1968.63165,0.0302584992486852,17513,4065.0,36.0,3096.0,0.86
Pacora,2010,2778.63,7.599166666666666,332.7,46.81,103.20904145779268,17.826666666666664,19.33,16.6,0.8869593957431007,88.43416666666667,92.31,82.04,3.415295696856961,0.8908333333333333,1.0,0.64,0.1354761524357252,32.0175,32.5,31.53,0.3472260201812507,81.65833333333333,81.78,81.55,0.0783736195567386,0.2183333333333333,0.27,0.19,0.0275790873780489,0.4418291666666666,0.6010500000000001,0.2696,0.1151737786965524,0.3361166666666666,0.5475416666666667,0.1630909649589444,23,12,2.729999999999997,0.3314500000000001,0.36,285.89,20.011225444340504,2475.296225,0.0247847326103216,17513,41.0,33.0,3630.0,1.1
Pacora,2011,2921.37,7.9975,426.3,122.14,89.28213087276656,17.225833333333334,17.89,16.46,0.4126292267737197,89.3675,92.35,87.0,1.6874570701610048,0.96,1.0,0.9,0.0310424928708434,31.83083333333333,32.17,31.58,0.2123658221660034,81.63833333333334,81.74,81.53,0.0616195561244147,0.2241666666666666,0.27,0.19,0.0246644143115812,0.5532625,0.74285,0.4367499999999999,0.0962024572663864,0.4648416666666666,0.6416833333333333,0.1364137545778156,23,12,1.4299999999999995,0.3061000000000001,0.0999999999999999,304.16,17.94357638888889,2804.5152,0.0321181848967152,17513,4059.0,3419.0,3761.0,1.1
Pacora,2012,2925.64,7.986666666666667,319.61,167.91,52.264742040940575,17.435,17.83,17.2,0.2047836996354041,88.72166666666668,90.98,85.83,1.7749511303558545,0.95,0.99,0.88,0.0408989886516436,31.824166666666667,32.22,31.51,0.2284914294526894,81.64916666666666,81.74,81.58,0.0586915408700206,0.21,0.25,0.15,0.0319089614086986,0.5099958333333333,0.6713,0.3092,0.0894955216206459,0.4658666666666666,0.554125,0.0680815265413338,23,12,0.629999999999999,0.3621,0.1099999999999999,151.70000000000002,18.352631578947367,2779.358,0.0292512666093107,17513,1541.0,1025.0,1128.0,1.1
Pacora,2013,2976.77,8.164166666666667,348.44,106.64,61.40801227828252,17.649166666666666,18.26,16.96,0.3586453891401855,89.20833333333333,91.89,86.72,1.6029735626092665,0.96,0.99,0.92,0.024120907566221,31.945000000000004,32.31,31.46,0.2594925117153964,81.65333333333334,81.73,81.57,0.0558135423992368,0.2066666666666666,0.25,0.17,0.0226969494679684,0.491775,0.6033,0.3218,0.0911844422037005,0.4178666666666666,0.5656833333333333,0.1140241825880634,23,12,1.3000000000000007,0.2815,0.0699999999999999,241.8,18.38454861111111,2857.6992,0.0278639218093394,17513,4094.0,307.0,2993.0,0.97
Pacora,2014,2677.38,7.348333333333333,298.2,117.49,59.501390740049104,17.731666666666666,18.5,17.17,0.3520029269850765,88.61416666666666,91.81,84.61,2.230330013629589,0.9275,0.99,0.77,0.069035563957348,31.9275,32.33,31.51,0.2850239224409705,81.65916666666666,81.75,81.56,0.0591543948007507,0.2091666666666667,0.24,0.17,0.0253908835942542,0.5021125,0.6577,0.187,0.1239118714046398,0.4466916666666666,0.5575333333333333,0.0855020663323842,23,12,1.3299999999999983,0.4706999999999999,0.2199999999999999,180.71,19.11769991015274,2483.26995,0.02831727605978,17513,3906.0,3063.0,3229.0,1.05
Pacora,2015,1465.53,4.0225,192.82,31.93,47.42281789200408,18.1325,18.97,17.18,0.4827595863178865,85.45666666666666,90.59,78.54,3.7989839151908456,0.7816666666666667,0.92,0.64,0.1024990761229612,31.936666666666667,32.34,31.35,0.3279781958754229,81.65666666666667,81.72,81.58,0.042283315715288,0.2091666666666666,0.26,0.18,0.0235326980770985,0.5314041666666667,0.6681,0.3251,0.0864372380251951,0.4732083333333333,0.5896,0.0897832764802955,23,12,1.7899999999999991,0.343,0.28,160.89,23.19722814498934,1145.5559500000002,0.0293067236545797,17513,3749.0,2949.0,3571.0,1.21
Pacora,2016,1906.77,5.2025,245.52,48.67,64.96543698208093,18.38416666666667,20.21,17.24,0.95941704206568,85.98833333333333,91.13,78.15,4.17399488899224,0.7541666666666668,0.96,0.58,0.1225826869974514,32.016666666666666,32.57,31.56,0.3382933996435964,81.69916666666667,81.81,81.58,0.0735413715763714,0.205,0.25,0.16,0.0284445233584763,0.5118833333333334,0.72345,0.2188999999999999,0.131405907113198,0.431,0.5927666666666667,0.1247850621490295,23,12,2.9700000000000024,0.5045500000000002,0.38,196.85,24.376795580110496,1438.0223750000002,0.027843706087666,17513,3723.0,2871.0,3596.0,1.25
Pacora,2017,2357.33,6.426666666666667,326.12,77.83999999999999,70.53579548496614,17.761666666666667,18.31,17.19,0.3254879786450243,88.55333333333334,91.79,85.07,1.7533517685400255,0.9141666666666666,0.98,0.82,0.0538446136975874,31.851666666666663,32.41,31.55,0.2361368375764477,81.69166666666666,81.78,81.59,0.0560573299616067,0.2133333333333333,0.27,0.16,0.0274137766736936,0.5297416666666667,0.6729,0.33535,0.1122745393977178,0.464225,0.5952583333333333,0.1010777002488842,23,12,1.1199999999999974,0.33755,0.16,248.28000000000003,19.429352780309937,2154.9925083333333,0.029824997654124,17513,3554.0,2625.0,1729.0,0.66
Pacora,2018,2106.68,5.783333333333334,288.92,77.19000000000001,64.57032435940513,17.603333333333335,18.19,17.13,0.2969950514841294,88.42583333333333,92.57,83.54,2.416355100082967,0.8958333333333334,0.98,0.75,0.0694731253904353,31.7825,32.12,31.18,0.299912866134027,81.67083333333333,81.76,81.59,0.0628791529744807,0.205,0.26,0.13,0.0387298334620741,0.5177166666666667,0.6695500000000001,0.36915,0.1019347124686218,0.4775833333333333,0.5578500000000001,0.0619168410580801,23,12,1.0600000000000025,0.3004000000000001,0.2299999999999999,211.73,19.650232558139532,1887.2341666666664,0.0294101495928801,17513,35.0,2549.0,1585.0,0.62
Pacora,2019,2124.5,5.819166666666667,355.26000000000005,71.61,83.10345817477189,18.136666666666667,18.61,17.56,0.3346730652533309,87.56333333333333,91.12,81.26,3.1552505543310017,0.8441666666666667,0.97,0.65,0.1039631344916712,31.7975,32.52,31.29,0.3950172608426573,81.68333333333334,81.77,81.59,0.0586721760498443,0.2058333333333333,0.24,0.15,0.0250302846870576,0.4543166666666667,0.60805,0.1742,0.1452113746692501,0.4025166666666667,0.5061166666666667,0.0799159227610104,23,12,1.0500000000000007,0.4338499999999999,0.3199999999999999,283.65000000000003,21.484698914116485,1793.4320833333334,0.0250496232310237,17513,3424.0,2398.0,3218.0,1.34
Pacora,2020,1701.71,4.655,211.73,61.38,44.43196033535346,18.094166666666663,18.72,17.5,0.4163577642830587,86.82333333333332,88.5,83.83,1.251735764545552,0.785,0.84,0.71,0.0360555127546398,31.741666666666664,32.35,31.33,0.3142330731199765,81.69166666666666,81.75,81.6,0.0460895044911814,0.2308333333333333,0.26,0.19,0.0267847763183537,0.4904333333333333,0.6327,0.29035,0.0951304160645062,0.4484916666666667,0.532375,0.0647066987220343,23,12,1.2199999999999989,0.34235,0.13,150.35,23.04989384288747,1335.84235,0.0271044996085294,17513,3328.0,2382.0,1477.5,0.62
Pacora,2021,1126.36,3.095,136.5,33.17,30.067363258745075,18.313333333333333,19.02,17.6,0.4496934983121745,83.28750000000001,88.95,76.77,3.957807301570359,0.6583333333333333,0.75,0.58,0.0502418393795691,31.83583333333333,32.38,31.56,0.2591053956609304,81.66583333333334,81.76,81.56,0.0736648841139065,0.2141666666666667,0.27,0.18,0.0290636709604442,0.4377291666666666,0.5994,0.2735999999999999,0.1104019895619749,0.3071333333333333,0.568325,0.2014804349339087,23,12,1.4199999999999982,0.3258000000000001,0.17,103.33,27.81772151898734,741.5203333333334,0.0239022115034583,17513,3198.95,2267.93,1859.7,0.82
Pacora,2022,2723.89,7.47,317.7,113.46,66.39530876888179,17.550833333333333,18.05,17.11,0.2952797851447869,89.2075,91.94,86.94,1.5494581164218215,0.9175,0.99,0.72,0.0940140221649748,31.73583333333333,32.15,31.34,0.2582267619865553,81.66583333333334,81.73,81.59,0.0529937103186209,0.2108333333333333,0.25,0.19,0.0192865159365214,0.4646125,0.64785,0.146,0.1449258182108727,0.3687833333333333,0.5604416666666666,0.1478431714591764,23,12,0.9400000000000012,0.50185,0.27,204.24,19.12897366030881,2499.169075,0.0264723897250842,17513,3180.94,2360.12,2173.81,0.92
Pacora,2023,2048.06,5.585,285.2,74.75999999999999,58.33998813122537,18.084166666666665,18.96,16.65,0.6145280278145955,87.69333333333333,89.78,83.53,2.1097795375274835,0.8658333333333333,0.97,0.71,0.0829521585376812,31.58583333333333,32.05,31.02,0.3226159645864727,81.68166666666667,81.75,81.62,0.0456933122883302,0.2225,0.26,0.2,0.0205049883066181,0.5791666666666667,0.6808,0.4188,0.0653495820857936,0.5201083333333333,0.6382249999999999,0.0911139228776192,23,12,2.3100000000000023,0.2619999999999999,0.26,210.44,20.886429258902787,1773.2786166666667,0.0320261739090364,17513,3117.62,2342.47,2495.67,1.07
Pacora,2024,2238.15,6.12,385.64,29.14,100.4707355063245,18.743333333333336,20.36,17.61,0.765189618013177,87.02333333333333,91.74,80.43,3.738532364768854,0.8191666666666667,0.98,0.63,0.1161862402534931,31.951666666666668,32.77,31.16,0.4875883758278342,81.70583333333333,81.79,81.63,0.0431610795495078,0.2125,0.27,0.16,0.0322278817739603,0.5067583333333333,0.6475,0.3655,0.0859778825505652,0.4327166666666666,0.5808,0.114229886378954,23,12,2.75,0.282,0.35,356.5,22.88097660223805,1833.417875,0.0270367241685932,17513,3068.95,2231.35,2955.12,1.32
