municipio,date,anio,mes,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles
Pensilvania,2006-05-31,2006,5,0.5862274942606553,0.642721164599926,0.0353,0.9991,0.2317427635368238,8358.5
Pensilvania,2006-06-30,2006,6,0.72548013717676,0.794926150196632,0.0492,0.9993,0.17835224782088283,8358.5
Pensilvania,2006-07-31,2006,7,0.7121070241774194,0.7714096845518723,0.0321,0.9962,0.17572901449876074,8359.0
Pensilvania,2006-08-31,2006,8,0.6156963878628241,0.6366200893933653,0.0212,0.9982,0.19433920883204006,8359.0
Pensilvania,2006-09-30,2006,9,0.5533244066171111,0.5389669221424076,0.0104,0.996,0.20444158653875139,8359.0
Pensilvania,2006-10-31,2006,10,0.6104182565769347,0.7243913142462917,0.0075,0.9973,0.2543085012086709,8359.0
Pensilvania,2006-11-30,2006,11,0.4460359189907335,0.4120911648564215,0.005,0.9964,0.24825187678917554,8350.5
Pensilvania,2006-12-31,2006,12,0.4998348237106134,0.47562279149302106,-0.0027,0.9988,0.18875636022251008,8357.0
Pensilvania,2007-01-31,2007,1,0.6285850740622896,0.7226025348951605,0.0137,0.998,0.23799383351446085,8350.5
Pensilvania,2007-02-28,2007,2,0.7170220053637866,0.7793513739205026,0.018,0.9987,0.1790674505177965,8357.5
Pensilvania,2007-03-31,2007,3,0.4807384502036681,0.48433331054701073,0.0259,0.9982,0.242467757819993,8359.0
Pensilvania,2007-04-30,2007,4,0.4249075848977509,0.42007118488084194,0.0117,0.9985,0.24621525716832393,8358.5
Pensilvania,2007-05-31,2007,5,0.4718494516713211,0.48278098440990125,0.0223,0.9992,0.24534424315673337,8359.0
Pensilvania,2007-06-30,2007,6,0.7514316806825769,0.8028408768362021,0.0435,0.9978,0.1368424606352929,8358.5
Pensilvania,2007-07-31,2007,7,0.7407274072396792,0.7949099634533999,0.0251,0.9974,0.14446091023672492,8359.0
Pensilvania,2007-08-31,2007,8,0.6965172890546045,0.761708969205857,0.0232,0.995,0.1853262201355562,8359.0
Pensilvania,2007-09-30,2007,9,0.6501908110197834,0.6776600742791297,0.0391,0.9942,0.18062308014022393,8359.0
Pensilvania,2007-10-31,2007,10,0.5127575455102531,0.5449521739130434,0.0231,0.9982,0.2824352099984355,8359.0
Pensilvania,2007-11-30,2007,11,0.6408508241417397,0.668211141936251,0.0115,0.9978,0.17790444397628502,8350.0
Pensilvania,2007-12-31,2007,12,0.45803886269136895,0.4640382208672335,-0.0087,0.9986,0.2676042574554488,8357.0
Pensilvania,2008-01-31,2008,1,0.5020402094044457,0.49802203544480755,0.0039,0.9986,0.2090268987644162,8351.0
Pensilvania,2008-02-29,2008,2,0.41753400618000736,0.3790299034048391,-0.0196,0.998,0.27957661467362926,8355.5
Pensilvania,2008-03-31,2008,3,0.4063763856737058,0.3731387056821604,0.0015,0.9994,0.2666350641725963,8356.5
Pensilvania,2008-04-30,2008,4,0.5589474846668978,0.5977361478609542,0.0162,0.9992,0.2228412791958978,8359.0
Pensilvania,2008-05-31,2008,5,0.5065220888213737,0.5413285088590065,0.0108,0.9983,0.253748281984846,8357.5
Pensilvania,2008-06-30,2008,6,0.5104789196303838,0.5118618689274147,0.0178,0.9993,0.25823623273441354,8358.0
Pensilvania,2008-07-31,2008,7,0.6887814958633256,0.7889094492959505,0.0241,0.998,0.22713489416839916,8359.0
Pensilvania,2008-08-31,2008,8,0.47784580239040486,0.4707627377204988,0.0222,0.9988,0.2357138298730067,8359.0
Pensilvania,2008-09-30,2008,9,0.47349324277335136,0.46667653142841836,0.0174,0.9948,0.21027793857771981,8359.0
Pensilvania,2008-10-31,2008,10,0.5264645537235426,0.5419279533029022,-0.0086,0.9987,0.25396385844574737,8354.5
Pensilvania,2008-11-30,2008,11,0.383980436854675,0.3225552264808362,0.0192,0.9962,0.2383714191740605,8351.0
Pensilvania,2008-12-31,2008,12,0.5171037051509736,0.5644092652776392,0.0119,0.9975,0.27073065587293577,8358.5
Pensilvania,2009-01-31,2009,1,0.40724611260657373,0.36932559997979897,0.0,0.9989,0.2761024851099892,8348.0
Pensilvania,2009-02-28,2009,2,0.419399572908102,0.37669832489377797,0.0116,0.9993,0.27557002571268446,8359.0
Pensilvania,2009-03-31,2009,3,0.3479040365464169,0.28400714493622436,-0.0024,0.9992,0.26042111547185504,8356.5
Pensilvania,2009-04-30,2009,4,0.44918184314141396,0.3925593048153342,0.0174,0.9981,0.22350596812774332,8359.0
Pensilvania,2009-05-31,2009,5,0.6917245577776339,0.7305338127230772,0.022,0.9965,0.1721415494759728,8358.5
Pensilvania,2009-06-30,2009,6,0.6593574708559786,0.7421594172473296,0.0471,0.9992,0.22194821607356954,8359.0
Pensilvania,2009-07-31,2009,7,0.7604862480859581,0.7948248697352909,0.0455,0.9985,0.13068536149189136,8359.0
Pensilvania,2009-08-31,2009,8,0.729244554150393,0.7852383059265245,0.0516,0.9984,0.14752087287358426,8359.0
Pensilvania,2009-09-30,2009,9,0.64971200505781,0.669894807946655,0.0219,0.9975,0.157361133272181,8359.0
Pensilvania,2009-10-31,2009,10,0.6694388503486224,0.7597973982375157,0.0321,0.9929,0.2077750471330991,8359.0
Pensilvania,2009-11-30,2009,11,0.5714889579351357,0.6424244181084946,0.0109,0.9984,0.2518196434450314,8350.0
Pensilvania,2009-12-31,2009,12,0.6148006773532115,0.7224410780110893,0.0143,0.999,0.25005520629132333,8358.5
Pensilvania,2010-01-31,2010,1,0.6601225269540056,0.7673816670696201,0.008,0.9994,0.23987001198460928,8349.0
Pensilvania,2010-02-28,2010,2,0.5289865197457178,0.5623846842267595,0.0114,0.9992,0.2698497833804414,8358.0
Pensilvania,2010-03-31,2010,3,0.4912808511748836,0.48236787002271586,0.0103,0.9958,0.24436942398099926,8357.5
Pensilvania,2010-04-30,2010,4,0.668271607900979,0.7206778813373789,0.0299,0.996,0.19360885562022775,8359.0
Pensilvania,2010-05-31,2010,5,0.6267133618925288,0.7088176257914753,0.014,0.9992,0.23641627207010302,8359.0
Pensilvania,2010-06-30,2010,6,0.6120545242660846,0.7205031718790489,0.0262,0.9982,0.2723865893272014,8358.5
Pensilvania,2010-07-31,2010,7,0.5879157332477802,0.6779447726730207,0.0304,0.9969,0.2516123211868065,8359.0
Pensilvania,2010-08-31,2010,8,0.5935866210827578,0.6639809201650053,0.0325,0.9993,0.2436143828010524,8358.5
Pensilvania,2010-09-30,2010,9,0.5306163970179375,0.5663800614694808,0.0209,0.9988,0.2631478091591686,8359.0
Pensilvania,2010-10-31,2010,10,0.3093290550666568,0.2326055698188561,0.0197,0.9984,0.2216039464531176,8358.0
Pensilvania,2010-11-30,2010,11,0.4236412389921941,0.4219178827539195,0.0082,0.9993,0.23830844847287136,8351.0
Pensilvania,2010-12-31,2010,12,0.4932862025341713,0.5075904253345949,0.0082,0.9969,0.2666475135484011,8358.5
Pensilvania,2011-01-31,2011,1,0.5188132306550153,0.5509321255542056,0.0177,0.9988,0.25249623423563067,8350.5
Pensilvania,2011-02-28,2011,2,0.534461856874088,0.5665248133509004,-0.00030000000000000003,0.9984,0.2845957330520952,8359.0
Pensilvania,2011-03-31,2011,3,0.4743681054671268,0.4666238626829666,0.0216,0.9996,0.2315174894745374,8358.0
Pensilvania,2011-04-30,2011,4,0.5477780673718011,0.5253581925867936,0.0019,0.9986,0.22360318561251039,8358.5
Pensilvania,2011-05-31,2011,5,0.4025772812590631,0.39462889150753655,0.0226,0.9991,0.2321452574496568,8359.0
Pensilvania,2011-06-30,2011,6,0.7596411998431112,0.8066362835112053,0.044,0.997,0.14911023224800735,8359.0
Pensilvania,2011-07-31,2011,7,0.6708371794671156,0.7401813037417513,0.0436,0.9952,0.1824108377496694,8359.0
Pensilvania,2011-08-31,2011,8,0.6490843113007743,0.6756054328568044,0.0213,0.991,0.18411975055589316,8358.5
Pensilvania,2011-09-30,2011,9,0.6203399220277663,0.6992120241190739,0.0004,0.9994,0.22760839340982764,8358.5
Pensilvania,2011-10-31,2011,10,0.4180783643940455,0.3735066044508255,0.0254,0.9979,0.265050170685942,8359.0
Pensilvania,2011-11-30,2011,11,0.3668040301765877,0.35561899970514516,0.0037,0.9961,0.23541145147649367,8349.0
Pensilvania,2011-12-31,2011,12,0.5457434764992704,0.5546179835512716,-0.003,0.998,0.2364212364410062,8359.0
Pensilvania,2012-01-31,2012,1,0.502676473262163,0.5109237774764323,-0.0085,0.9968,0.27612194868700646,8351.0
Pensilvania,2012-02-29,2012,2,0.6874457785236591,0.7812515345316059,0.0088,0.9988,0.21024577528380417,8358.5
Pensilvania,2012-03-31,2012,3,0.5554633984738536,0.6638357974779518,0.0121,0.9965,0.27102033337239745,8359.0
Pensilvania,2012-04-30,2012,4,0.3311655622496346,0.2932362239493096,0.0174,0.9982,0.224659869086346,8359.0
Pensilvania,2012-05-31,2012,5,0.6793234250588933,0.7579375873151151,0.046,0.9961,0.20088864538336534,8359.0
Pensilvania,2012-06-30,2012,6,0.6529709223060074,0.7540355753791733,0.0333,0.9992,0.2321279502376733,8358.5
Pensilvania,2012-07-31,2012,7,0.7603855923607609,0.7889991906976266,0.0611,0.9989,0.11670059406576899,8359.0
Pensilvania,2012-08-31,2012,8,0.7159922579873698,0.7656778795294646,0.0407,0.9928,0.14322811519073905,8359.0
Pensilvania,2012-09-30,2012,9,0.6478457090542176,0.7266019901222412,0.006,0.9977,0.21808884990082988,8359.0
Pensilvania,2012-10-31,2012,10,0.6095807779407892,0.6876711862557201,0.017,0.9989,0.2571437317080765,8354.5
Pensilvania,2012-11-30,2012,11,0.4306456966211701,0.3768731751436475,0.0174,0.9992,0.2693565574403641,8349.0
Pensilvania,2012-12-31,2012,12,0.6634477202505842,0.750819507267598,-0.0001,0.9993,0.2266726061722005,8359.0
Pensilvania,2013-01-31,2013,1,0.506338496447275,0.491208404646456,-0.0146,0.9975,0.19532990867694083,8348.0
Pensilvania,2013-02-28,2013,2,0.45310982991974114,0.4783616029842616,0.0048,0.9985,0.2586524211386446,8357.5
Pensilvania,2013-03-31,2013,3,0.5365535000457256,0.5702199902464058,0.0336,0.9994,0.2186004211421323,8359.0
Pensilvania,2013-04-30,2013,4,0.5097602085705887,0.5645124387981943,0.0223,0.9979,0.27028143185584297,8358.5
Pensilvania,2013-05-31,2013,5,0.6312132050480181,0.7128212888769961,0.0361,0.998,0.24131806662695193,8358.0
Pensilvania,2013-06-30,2013,6,0.6391317819361602,0.7070580108403008,0.0423,0.9981,0.21737821128127022,8359.0
Pensilvania,2013-07-31,2013,7,0.6881544715049558,0.7735357174447988,0.0279,0.9979,0.212615515784147,8359.0
Pensilvania,2013-08-31,2013,8,0.6452189308373251,0.7559291807610091,0.0118,0.9946,0.23477293795056306,8359.0
Pensilvania,2013-09-30,2013,9,0.7707791384950493,0.7968880301323307,0.0447,0.9975,0.11185276083842285,8359.0
Pensilvania,2013-10-31,2013,10,0.8189898511756148,0.8340419684438427,0.095,0.9905,0.072942181840619,8359.0
Pensilvania,2013-11-30,2013,11,0.5033074129535453,0.5018376531731379,0.0096,0.9989,0.25526000203395904,8351.0
Pensilvania,2013-12-31,2013,12,0.7980786743641284,0.8339471706716046,0.0006000000000000001,0.9992,0.1188152865266403,8359.0
Pensilvania,2014-01-31,2014,1,0.4161796896321101,0.3827023268562487,0.0014,0.9993,0.26392112299713477,8348.5
Pensilvania,2014-02-28,2014,2,0.3006691951145372,0.21771428916280167,-0.0019,0.9977,0.24250354784506295,8357.0
Pensilvania,2014-03-31,2014,3,0.46388490149694944,0.4607400319799172,0.0147,0.999,0.2212152853024515,8359.0
Pensilvania,2014-04-30,2014,4,0.5789298860648117,0.6363771223938995,0.0301,0.999,0.2383062892963346,8359.0
Pensilvania,2014-05-31,2014,5,0.6908060810100347,0.7187542231817234,0.0358,0.9983,0.1724504663811005,8359.0
Pensilvania,2014-06-30,2014,6,0.7697936369273843,0.8026054731096477,0.0673,0.9924,0.11808991515388484,8359.0
Pensilvania,2014-07-31,2014,7,0.6923406207284074,0.765672173650952,0.0339,0.9973,0.18616280868133275,8359.0
Pensilvania,2014-08-31,2014,8,0.7066300287711196,0.7616282915312438,0.0578,0.998,0.1628771319485301,8359.0
Pensilvania,2014-09-30,2014,9,0.5889447698801815,0.6641091309067337,0.0216,0.9993,0.24105335089771548,8358.5
Pensilvania,2014-10-31,2014,10,0.380096922669126,0.3535536434723482,0.0169,0.9995,0.189446949564611,8359.0
Pensilvania,2014-11-30,2014,11,0.5250600543134067,0.5309555691705676,0.0159,0.9988,0.2554086375189374,8351.0
Pensilvania,2014-12-31,2014,12,0.6222634559841159,0.607171247901793,0.0035,0.9987,0.17485727705030915,8359.0
Pensilvania,2015-01-31,2015,1,0.6339157953863896,0.6425230650555057,0.0013,0.9943,0.1748383794149286,8349.5
Pensilvania,2015-02-28,2015,2,0.44232094884510426,0.4183215915679615,0.0076,0.9983,0.25018874536744307,8358.5
Pensilvania,2015-03-31,2015,3,0.5183507686235878,0.5175796685155839,0.0155,0.999,0.2758014846030604,8359.0
Pensilvania,2015-04-30,2015,4,0.6362150937668881,0.6580940435113959,0.0323,0.9987,0.18036615701194034,8358.0
Pensilvania,2015-05-31,2015,5,0.6166443118944688,0.6465702569422189,0.0358,0.9965,0.21479828441889545,8357.0
Pensilvania,2015-06-30,2015,6,0.771783629537756,0.8183140971704013,0.0445,0.9983,0.14039909542464024,8359.0
Pensilvania,2015-07-31,2015,7,0.674658081221307,0.7364368487508877,0.0266,0.997,0.18961852344116104,8359.0
Pensilvania,2015-08-31,2015,8,0.6943675671645131,0.7654871411154723,0.0244,0.9979,0.1933362274377439,8357.5
Pensilvania,2015-09-30,2015,9,0.6694613050188714,0.7422402668649984,0.0209,0.9981,0.2023526390704759,8358.5
Pensilvania,2015-10-31,2015,10,0.4868185274765923,0.5219908444444445,0.0164,0.9954,0.2512593666138718,8358.0
Pensilvania,2015-11-30,2015,11,0.6151069665759911,0.6854193623431631,0.0124,0.9993,0.22406242697483544,8350.0
Pensilvania,2015-12-31,2015,12,0.7889180178547847,0.836029020108501,0.0305,0.9987,0.1512855261041749,8359.0
Pensilvania,2016-01-31,2016,1,0.6279496918279,0.7070096692422684,0.0133,0.9987,0.2229206079079302,8351.0
Pensilvania,2016-02-29,2016,2,0.48771905810009036,0.4900626738841527,0.0123,0.9986,0.1509454933807744,8350.5
Pensilvania,2016-03-31,2016,3,0.5225989959452435,0.5491354861658801,0.0154,0.999,0.26168283354326155,8359.0
Pensilvania,2016-04-30,2016,4,0.3912697622789278,0.3709871190066907,0.0143,0.998,0.2312247372691003,8358.5
Pensilvania,2016-05-31,2016,5,0.7573035252565237,0.81641279718169,0.0459,0.9969,0.1508801446099409,8359.0
Pensilvania,2016-06-30,2016,6,0.7827273018238351,0.8184331302356979,0.0366,0.997,0.12776692326136566,8359.0
Pensilvania,2016-07-31,2016,7,0.6626544189429899,0.76175884622803,0.0315,0.9993,0.22752788145284605,8357.5
Pensilvania,2016-08-31,2016,8,0.6798942775163235,0.7129543418386075,0.0366,0.9992,0.12621535120663369,8359.0
Pensilvania,2016-09-30,2016,9,0.6331116221520486,0.7130616143504384,0.0284,0.9994,0.22305245185535577,8359.0
Pensilvania,2016-10-31,2016,10,0.444137238090552,0.4280976132697222,0.026,0.9989,0.2311502596371529,8355.0
Pensilvania,2016-11-30,2016,11,0.5015492128566161,0.5565799503927243,0.0111,0.9974,0.29809019039904,8351.0
Pensilvania,2016-12-31,2016,12,0.49155190198864185,0.4985383584010512,-0.0171,0.9989,0.26393450268022045,8357.0
Pensilvania,2017-01-31,2017,1,0.5580954008741753,0.6620878222054571,0.0166,0.9991,0.2871101370284991,8350.5
Pensilvania,2017-02-28,2017,2,0.6445599293284714,0.638696022451792,0.014,0.9986,0.17676891578975734,8358.5
Pensilvania,2017-03-31,2017,3,0.4461920077945821,0.4560057158598699,-0.0011,0.9993,0.23449901595992384,8358.5
Pensilvania,2017-04-30,2017,4,0.4744764974992157,0.46863181914876406,0.0257,0.9987,0.21342621374218745,8359.0
Pensilvania,2017-05-31,2017,5,0.6684999145699608,0.7403804163802705,0.0265,0.9993,0.21151651411979625,8358.5
Pensilvania,2017-06-30,2017,6,0.6142483167692397,0.6542048029676727,0.0366,0.9974,0.2438254627847961,8357.0
Pensilvania,2017-07-31,2017,7,0.732148071679843,0.7851289314190001,0.0449,0.9987,0.15164191138460387,8359.0
Pensilvania,2017-08-31,2017,8,0.7241925199440533,0.8026620599636881,0.0292,0.9978,0.20153931178723344,8357.0
Pensilvania,2017-09-30,2017,9,0.6093715779848274,0.6641038505465338,0.0135,0.9982,0.22889472701503893,8357.0
Pensilvania,2017-10-31,2017,10,0.603769007447819,0.6543047443126582,0.027,0.9949,0.1970924766691233,8359.0
Pensilvania,2017-11-30,2017,11,0.45775002672157517,0.44264772451476686,-0.0065,0.9986,0.2724037891040122,8350.0
Pensilvania,2017-12-31,2017,12,0.608947383600168,0.6523343649112738,0.0118,0.9992,0.2526351595301113,8357.5
Pensilvania,2018-01-31,2018,1,0.6037130932673566,0.6204173702224915,-0.0011,0.9992,0.22601221381693898,8351.0
Pensilvania,2018-02-28,2018,2,0.37792743406435664,0.28736232667876715,-0.0028,0.9934,0.3015115508894338,8359.0
Pensilvania,2018-03-31,2018,3,0.6195499496987963,0.6153093130044143,0.0025,0.9995,0.1828377354003406,8358.0
Pensilvania,2018-04-30,2018,4,0.7245384707195306,0.8088012723774434,0.0276,0.999,0.20465885053405053,8359.0
Pensilvania,2018-05-31,2018,5,0.6151517902515479,0.6621016770117278,0.033,0.9984,0.2171207256790506,8358.5
Pensilvania,2018-06-30,2018,6,0.5835627719452499,0.6151267375978453,0.0397,0.998,0.2299801912155061,8359.0
Pensilvania,2018-07-31,2018,7,0.7402040067069027,0.7850878143065231,0.0307,0.9981,0.13066192584849534,8359.0
Pensilvania,2018-08-31,2018,8,0.7084160565132619,0.773384327754935,0.0484,0.9991,0.1839658648585287,8359.0
Pensilvania,2018-09-30,2018,9,0.5349273454475542,0.5076582147527741,0.0072,0.9978,0.12720631984203531,8359.0
Pensilvania,2018-10-31,2018,10,0.6216761777793852,0.7054075548016703,0.0193,0.9984,0.2591949542219307,8359.0
Pensilvania,2018-11-30,2018,11,0.45541175411138,0.44446598659192893,-0.0052,0.9988,0.26607611248491114,8347.5
Pensilvania,2018-12-31,2018,12,0.6494619009060745,0.662157003003006,0.0053,0.9989,0.166455095951387,8358.0
Pensilvania,2019-01-31,2019,1,0.7039062761651619,0.789141922348244,0.0108,0.9986,0.17440923498483318,8350.0
Pensilvania,2019-02-28,2019,2,0.47103394862181586,0.44708523665949607,0.0125,0.9995,0.26770274846793524,8359.0
Pensilvania,2019-03-31,2019,3,0.29800852066184824,0.2405659294735322,0.0051,0.9935,0.21672989904857345,8359.0
Pensilvania,2019-04-30,2019,4,0.4697712667849015,0.45703417597318374,0.0239,0.9969,0.1932922975789913,8357.5
Pensilvania,2019-05-31,2019,5,0.7358084026039244,0.8143638359956207,0.0259,0.9986,0.19167175319594784,8359.0
Pensilvania,2019-06-30,2019,6,0.776649042796731,0.8261961796007378,0.0539,0.9935,0.13507247963101465,8359.0
Pensilvania,2019-07-31,2019,7,0.7576675506746777,0.8007369730633801,0.0441,0.9959,0.1392826460120291,8359.0
Pensilvania,2019-08-31,2019,8,0.756883057098664,0.7968365221435142,0.0407,0.997,0.13532447694330435,8359.0
Pensilvania,2019-09-30,2019,9,0.5061716915003109,0.46475924036481076,0.019,0.9988,0.21611109971645098,8358.5
Pensilvania,2019-10-31,2019,10,0.5956581846257069,0.6739389247890865,0.027,0.9986,0.2482557907170222,8358.0
Pensilvania,2019-11-30,2019,11,0.6002880638439163,0.6642026808069992,0.0165,0.9987,0.2409794906917288,8350.5
Pensilvania,2019-12-31,2019,12,0.5627013936502497,0.5995385757413435,0.0103,0.9973,0.24915562704551492,8357.5
Pensilvania,2020-01-31,2020,1,0.5948835681496416,0.6251160136944285,0.017,0.9986,0.2307634903612495,8350.0
Pensilvania,2020-02-29,2020,2,0.7606678193797307,0.8166114016736374,0.0191,0.9965,0.16753044990238236,8358.0
Pensilvania,2020-03-31,2020,3,0.5018792152858617,0.5114309100737616,0.0155,0.9975,0.28459165654413676,8357.5
Pensilvania,2020-04-30,2020,4,0.5309638448100734,0.5742541111768018,0.0246,0.9995,0.24634331510161728,8359.0
Pensilvania,2020-05-31,2020,5,0.6199745291254359,0.6971200924796843,0.0237,0.9977,0.2379429903523341,8359.0
Pensilvania,2020-06-30,2020,6,0.6918243039287102,0.7888637049836055,0.0242,0.9995,0.2132442527852678,8357.5
Pensilvania,2020-07-31,2020,7,0.8081637409102976,0.8378767880002636,0.0118,0.9986,0.1124055665964281,8359.0
Pensilvania,2020-08-31,2020,8,0.6217357677848581,0.6973245090510999,0.0399,0.9985,0.21742913624430255,8359.0
Pensilvania,2020-09-30,2020,9,0.7092905129650964,0.7693953350204253,0.0362,0.9989,0.1792682732159042,8359.0
Pensilvania,2020-10-31,2020,10,0.48251180658316434,0.4687838396306743,0.0098,0.9986,0.2235110473817289,8350.5
Pensilvania,2020-11-30,2020,11,0.782530657145275,0.8223184583046349,0.0298,0.982,0.1364961856747694,8351.0
Pensilvania,2020-12-31,2020,12,0.47116846876623314,0.4859663682408176,0.0037,0.9989,0.27347530252522245,8358.5
Pensilvania,2021-01-31,2021,1,0.7028185265363496,0.8124506642279735,0.015,0.9978,0.23923947979150734,8350.5
Pensilvania,2021-02-28,2021,2,0.4398253689554634,0.39068665410816517,0.0,0.9982,0.27015505005100104,8359.0
Pensilvania,2021-03-31,2021,3,0.4100195772949281,0.3360469681578626,0.0097,0.9986,0.2574741290870975,8359.0
Pensilvania,2021-04-30,2021,4,0.5144119660809466,0.5079527342010538,0.0251,0.9995,0.21467150440141453,8358.0
Pensilvania,2021-05-31,2021,5,0.5421913101250585,0.5623257316399966,0.0331,0.9986,0.2370901507315977,8359.0
Pensilvania,2021-06-30,2021,6,0.7351765531781482,0.8026621352066945,0.0345,0.9986,0.18068731561327667,8359.0
Pensilvania,2021-07-31,2021,7,0.7239648196682316,0.7909105944052075,0.0303,0.9941,0.17628702083737197,8359.0
Pensilvania,2021-08-31,2021,8,0.6046001687729459,0.6426810101677736,0.0348,0.999,0.23086303856119966,8359.0
Pensilvania,2021-09-30,2021,9,0.6885847145556007,0.7638719797527047,0.03,0.9993,0.18874045877187018,8359.0
Pensilvania,2021-10-31,2021,10,0.4854815484831529,0.4666348086341373,0.008,0.9942,0.2522157061770862,8358.0
Pensilvania,2021-11-30,2021,11,0.5057705503036368,0.5061009666620302,0.008,0.9981,0.25563969182784435,8350.0
Pensilvania,2021-12-31,2021,12,0.3666733977068165,0.28806918238997337,-0.0077,0.9993,0.2659145416023157,8357.0
Pensilvania,2022-01-31,2022,1,0.3770250829635226,0.3330195064435259,-0.0165,0.9994,0.2583067577442302,8350.0
Pensilvania,2022-02-28,2022,2,0.3820736164808035,0.33042942088461785,0.0066,0.9982,0.2675737857077636,8358.5
Pensilvania,2022-03-31,2022,3,0.43931188160187185,0.4081459457716905,0.0022,0.9983,0.24253881215340214,8357.0
Pensilvania,2022-04-30,2022,4,0.4738754020889503,0.4936511883018047,0.0267,0.9992,0.2031076740146488,8359.0
Pensilvania,2022-05-31,2022,5,0.4461982466637878,0.41597123512342515,0.041,0.9986,0.23031006929551515,8359.0
Pensilvania,2022-06-30,2022,6,0.5798175108253516,0.6661182384324753,0.0306,0.9989,0.2623802222997378,8358.0
Pensilvania,2022-07-31,2022,7,0.6793584882457819,0.779281507296792,0.0187,0.9995,0.21444873679144835,8358.5
Pensilvania,2022-08-31,2022,8,0.639094470375235,0.730855248779416,0.03,0.9994,0.22918730162024975,8359.0
Pensilvania,2022-09-30,2022,9,0.5511879100528055,0.6017006538710021,0.01,0.999,0.27499299981618036,8358.5
Pensilvania,2022-10-31,2022,10,0.1464267132128555,0.0720907961069878,-0.006,0.9807,0.1773859789220058,8329.0
Pensilvania,2022-11-30,2022,11,0.48259367492843985,0.47849864271524667,0.0131,0.9991,0.25246021442488414,8351.0
Pensilvania,2022-12-31,2022,12,0.5232304684043552,0.517459523620292,0.0038,0.9976,0.25080404038464976,8353.5
Pensilvania,2023-01-31,2023,1,0.5309917056836315,0.5703244426328499,0.0102,0.9984,0.270582854103181,8349.0
Pensilvania,2023-02-28,2023,2,0.48990675218972735,0.5116524342790594,0.0151,0.9991,0.2735659797872235,8358.0
Pensilvania,2023-03-31,2023,3,0.6482848422968183,0.7205131088260427,0.0211,0.9964,0.21856053228145414,8359.0
Pensilvania,2023-04-30,2023,4,0.5315045402967771,0.5584544934117939,0.0337,0.9991,0.20656616506597295,8358.5
Pensilvania,2023-05-31,2023,5,0.5741118073817024,0.601495193931946,0.0386,0.9992,0.16473427422525455,8359.0
Pensilvania,2023-06-30,2023,6,0.7717594403301309,0.8047021308093452,0.0487,0.9992,0.11524219294198115,8359.0
Pensilvania,2023-07-31,2023,7,0.7652492112273392,0.8007601245355891,0.0459,0.9925,0.122038595141617,8359.0
Pensilvania,2023-08-31,2023,8,0.7813476397462983,0.7949101132138854,0.0529,0.9989,0.09604434176125146,8359.0
Pensilvania,2023-09-30,2023,9,0.6858663670143992,0.7324311815556335,0.0427,0.9968,0.16419777011530745,8359.0
Pensilvania,2023-10-31,2023,10,0.4814478519962476,0.5343192602040817,0.0179,0.997,0.3198419063169753,8359.0
Pensilvania,2023-11-30,2023,11,0.6173918958457218,0.7269043551705044,0.0212,0.9984,0.2499868318900008,8350.0
Pensilvania,2023-12-31,2023,12,0.5126672152363647,0.5176451035848183,0.0105,0.9989,0.22934789673542616,8357.0
Pensilvania,2024-01-31,2024,1,0.7117470855326137,0.7714721106014025,0.0067,0.9995,0.15547037815023554,8351.0
Pensilvania,2024-02-29,2024,2,0.6526986128717784,0.6954664661732932,0.0022,0.9993,0.18244103007250145,8358.0
Pensilvania,2024-03-31,2024,3,0.5736278666388408,0.6211466195727585,0.007,0.9992,0.22238242997917024,8355.5
Pensilvania,2024-04-30,2024,4,0.6121617756664711,0.6583757466061402,0.0315,0.9983,0.2002397986938531,8359.0
Pensilvania,2024-05-31,2024,5,0.8412843996774124,0.8574561083672494,0.0598,0.9949,0.0704126040745013,8359.0
Pensilvania,2024-06-30,2024,6,0.5723344274834429,0.5860367729300371,0.0331,0.9976,0.2049187939092862,8358.5
Pensilvania,2024-07-31,2024,7,0.7763816406462991,0.8085234839174127,0.0606,0.9991,0.11450612630864695,8358.5
Pensilvania,2024-08-31,2024,8,0.7748854895369075,0.802711031805502,0.0327,0.9981,0.1030641612286135,8359.0
Pensilvania,2024-09-30,2024,9,0.7699347472244891,0.7890560278443561,0.0422,0.993,0.0970060234301833,8359.0
Pensilvania,2024-10-31,2024,10,0.4917730953378841,0.48642973735519485,0.0006000000000000001,0.999,0.25292619214435874,8359.0
Pensilvania,2024-11-30,2024,11,0.4534292138249287,0.4159833115610711,0.0056,0.9987,0.2513196523504743,8351.0
Pensilvania,2024-12-31,2024,12,0.6196046777929367,0.7204400056791042,0.0154,0.9993,0.25268668921294846,8354.5
Pensilvania,2025-01-31,2025,1,0.7334170884877532,0.8143379109515547,0.0034,0.999,0.19894290971634904,8353.5
Pensilvania,2025-02-28,2025,2,0.27366736564026817,0.23816762199128982,-0.0032,0.9983,0.2008873500245092,8357.0
Pensilvania,2025-03-31,2025,3,0.4676812201340099,0.4706759936809536,0.0105,0.9981,0.21824284273597522,8359.0
Pensilvania,2025-04-30,2025,4,0.48655573779398753,0.49229263387580247,0.0158,0.9974,0.20864426197142383,8357.0
Pensilvania,2025-05-31,2025,5,0.7686502669263193,0.8086702823557368,0.0333,0.9964,0.10587870224971105,8359.0
