municipio,date,anio,mes,precip_mm,precip_mean_mm,precip_max_mm,n_pixeles
La Merced,2008-09-30,2008,9,209.01456296443942,6.967152098814648,30.86649343270023,7.0
La Merced,2008-10-31,2008,10,297.9188587746653,9.610285766924687,40.29953045488215,7.0
La Merced,2008-11-30,2008,11,339.44507937009644,11.314835979003215,50.65023487117016,7.0
La Merced,2008-12-31,2008,12,186.10286899618552,6.003318354715662,53.60145848592123,7.0
La Merced,2009-01-31,2009,1,183.62547982663526,5.923402575052751,38.90066575290395,7.0
La Merced,2009-02-28,2009,2,149.14370456487953,5.326560877317126,34.59174224178807,7.0
La Merced,2009-03-31,2009,3,176.70034278136532,5.7000110574633975,29.495146532123588,7.0
La Merced,2009-04-30,2009,4,207.2662021280146,6.908873404267154,42.476164305291206,7.0
La Merced,2009-05-31,2009,5,214.3164847007414,6.913434990346497,51.7630592553794,7.0
La Merced,2009-06-30,2009,6,182.72699360474437,6.090899786824812,27.780663621344534,7.0
La Merced,2009-07-31,2009,7,59.46677869128532,1.918283183589849,8.477804512231529,7.0
La Merced,2009-08-31,2009,8,141.76503404500534,4.573065614355011,15.738889586520031,7.0
La Merced,2009-09-30,2009,9,104.33634182093095,3.4778780606976984,22.662446412586032,7.0
La Merced,2009-10-31,2009,10,200.4398017305906,6.465800055825503,28.66879430498395,7.0
La Merced,2009-11-30,2009,11,223.79622073335713,7.459874024445238,55.5807949455417,7.0
La Merced,2009-12-31,2009,12,118.38404684001897,3.818840220645773,25.67596197322923,7.0
La Merced,2010-01-31,2010,1,54.16764953833859,1.747343533494793,28.275505883353095,7.0
La Merced,2010-02-28,2010,2,94.85755686403132,3.387769888001119,30.41267160688128,7.0
La Merced,2010-03-31,2010,3,124.05640527439766,4.0018195249805695,24.22505816505069,7.0
La Merced,2010-04-30,2010,4,213.9490347917388,7.13163449305796,23.080537853111213,7.0
La Merced,2010-05-31,2010,5,249.68085325786046,8.054221072834208,42.92023436877192,7.0
La Merced,2010-06-30,2010,6,183.59166343131034,6.119722114377011,26.96575848066888,7.0
La Merced,2010-07-31,2010,7,295.565725467643,9.53437824089171,28.148052425773777,7.0
La Merced,2010-08-31,2010,8,172.23748758406867,5.55604798658286,16.57859269096738,7.0
La Merced,2010-09-30,2010,9,290.7446144421896,9.691487148072985,26.574935933846195,7.0
La Merced,2010-10-31,2010,10,281.3156484480618,9.07469833703425,32.04639325304097,7.0
La Merced,2010-11-30,2010,11,420.38139511549554,14.012713170516518,67.71588798055845,7.0
La Merced,2010-12-31,2010,12,237.80482616294813,7.67112342461123,33.29112759544736,7.0
La Merced,2011-01-31,2011,1,102.52861988690435,3.3073748350614305,26.32373090212037,7.0
La Merced,2011-02-28,2011,2,211.50034294842052,7.553583676729304,34.76025639748087,7.0
La Merced,2011-03-31,2011,3,205.7338656380063,6.636576310903429,47.68914420199233,7.0
La Merced,2011-04-30,2011,4,341.750729799595,11.391690993319832,42.07889290634466,7.0
La Merced,2011-05-31,2011,5,218.95915400511552,7.063198516294049,36.99191942279842,7.0
La Merced,2011-06-30,2011,6,138.50736382218446,4.616912127406149,20.011001825657026,7.0
La Merced,2011-07-31,2011,7,143.58678768929983,4.631831860945156,29.68562877940483,7.0
La Merced,2011-08-31,2011,8,145.9015869886697,4.706502806086119,18.09224163496576,7.0
La Merced,2011-09-30,2011,9,155.48415143895315,5.182805047965105,20.3746337968476,7.0
La Merced,2011-10-31,2011,10,343.6772770492398,11.08636377578193,45.70629880736474,7.0
La Merced,2011-11-30,2011,11,328.7096622408653,10.956988741362178,36.07081161291421,7.0
La Merced,2011-12-31,2011,12,253.22055034248197,8.168404849757483,48.14472125306422,7.0
La Merced,2012-01-31,2012,1,160.4432569938452,5.1755889352853295,25.61722179075488,7.0
La Merced,2012-02-29,2012,2,97.6598207551606,3.3675800260400206,23.99840011207425,7.0
La Merced,2012-03-31,2012,3,192.352688815318,6.2049254456554195,27.43759099220743,7.0
La Merced,2012-04-30,2012,4,305.66832737111724,10.188944245703908,38.67862725030808,7.0
La Merced,2012-05-31,2012,5,210.3687397338906,6.7860883785126,21.750429021095744,7.0
La Merced,2012-06-30,2012,6,115.94161355154856,3.864720451718285,22.7770112018196,7.0
La Merced,2012-07-31,2012,7,68.20288323318067,2.200093007521957,12.88561680722399,7.0
La Merced,2012-08-31,2012,8,133.61812665332744,4.310262150107337,18.35189412694399,7.0
La Merced,2012-09-30,2012,9,98.43225136873673,3.2810750456245574,16.958312274647408,7.0
La Merced,2012-10-31,2012,10,278.2442527634757,8.975621056886313,32.58811055786756,7.0
La Merced,2012-11-30,2012,11,183.3512094880448,6.111706982934826,31.879887779391545,7.0
La Merced,2012-12-31,2012,12,120.29266122052458,3.880408426468535,41.94216526576451,7.0
La Merced,2013-01-31,2013,1,55.33865956157243,1.7851180503733042,28.109939463608928,7.0
La Merced,2013-02-28,2013,2,147.50740766395518,5.268121702284113,39.19492099787914,7.0
La Merced,2013-03-31,2013,3,166.5285894698837,5.371889982899474,25.54490844311357,7.0
La Merced,2013-04-30,2013,4,218.21033939698927,7.2736779798996425,33.799111372759555,7.0
La Merced,2013-05-31,2013,5,279.298272228241,9.009621684781967,29.52233961196173,7.0
La Merced,2013-06-30,2013,6,117.54089925791942,3.918029975263981,17.376943577876705,7.0
La Merced,2013-07-31,2013,7,46.84107808742394,1.5110025189491594,13.307947884124966,7.0
La Merced,2013-08-31,2013,8,138.83547033906794,4.478563559324773,18.937665546183684,7.0
La Merced,2013-09-30,2013,9,204.67773356145742,6.8225911187152475,24.481850142706005,7.0
La Merced,2013-10-31,2013,10,259.10725261208154,8.358298471357468,33.52614690819565,7.0
La Merced,2013-11-30,2013,11,229.91484974192926,7.663828324730975,36.68551154623226,7.0
La Merced,2013-12-31,2013,12,156.82598434597458,5.05890272083789,49.34506691653712,7.0
La Merced,2014-01-31,2014,1,99.93633222255576,3.2237526523405085,20.72810398542962,7.0
La Merced,2014-02-28,2014,2,115.66086456921636,4.130745163186298,21.199370401084018,7.0
La Merced,2014-03-31,2014,3,137.74392266760066,4.443352344116151,23.011002861074846,7.0
La Merced,2014-04-30,2014,4,172.52611235469377,5.750870411823126,25.305565674450936,7.0
La Merced,2014-05-31,2014,5,237.69702663356756,7.6676460204376635,32.811903184125214,7.0
La Merced,2014-06-30,2014,6,63.14538134020202,2.1048460446734008,13.857423661679634,7.0
La Merced,2014-07-31,2014,7,29.092421965371994,0.9384652246894192,4.820451778943847,7.0
La Merced,2014-08-31,2014,8,74.44409958197147,2.40142256716037,9.33846343228606,7.0
La Merced,2014-09-30,2014,9,161.89293284935206,5.396431094978402,16.38198021609767,7.0
La Merced,2014-10-31,2014,10,279.8499103993786,9.027416464496083,27.060038726183837,7.0
La Merced,2014-11-30,2014,11,179.16850631026185,5.9722835436753945,33.68781978840731,7.0
La Merced,2014-12-31,2014,12,127.32034465244838,4.107107892014464,38.4668536205681,7.0
La Merced,2015-01-31,2015,1,83.47836319994765,2.692850425804763,17.580776712845783,7.0
La Merced,2015-02-28,2015,2,93.65775341565919,3.344919764844971,16.873819019032176,7.0
La Merced,2015-03-31,2015,3,113.44858991272595,3.659631932668579,18.03296871574557,7.0
La Merced,2015-04-30,2015,4,232.50888252063675,7.750296084021225,26.60744564808956,7.0
