municipio,date,humedad_suelo_capa1,humedad_suelo_capa2,radiacion_solar_j_m2,viento_u_ms,viento_v_ms,anio,mes,temp_media_c,temp_min_c,temp_max_c,temp_rocio_c,precip_mm,et_potencial_mm,et_real_mm,escorrentia_sup_mm,escorrentia_sub_mm,balance_hidrico_mm,amplitud_termica_c,velocidad_viento_ms,deficit_hidrico_mm,estres_hidrico,ratio_et,humedad_suelo_total,dif_temp_rocio,radiacion,presion_kpa,precip_3m,precip_6m,balance_3m,balance_6m,ndvi_mean
Filadelfia,2016-03-01,0.4270509776183824,0.4296082056475703,18724892.075537685,-0.0118026602263351,-0.0122677285606007,2016,3,20.98318671178089,16.493256831451447,26.228593698410464,18.46901174384078,13.865091227756201,-6.30057592777,-3.3482085177944,3.7068730856798,6.7195421058141,20.1656671555262,9.735336866959017,0.017023511754479175,-20.1656671555262,0,0.5314131735878668,0.8566591832659527,2.5141749679401073,18724892.075537685,87.26109767261244,31.384232893600107,80.95875440455329,51.46636226699762,116.2358294851479,0.6638732411777352
Filadelfia,2016-04-01,0.4326650216039558,0.435690683185132,15577757.894514767,0.0126923975696376,0.0533009571700491,2016,4,20.301367099402512,16.488447780689626,24.856998311618213,18.37044955654659,23.4700179850199,-4.8863776443125,-2.851724781426,10.0138341739207,9.995987025494301,28.3563956293324,8.368550530928587,0.0547913222263266,-28.3563956293324,0,0.5836072388617988,0.8683557047890877,1.9309175428559229,15577757.894514767,87.23089929951213,47.723656146163805,80.8927085721835,65.84891536045981,116.1277480542953,0.7057076798932097
Filadelfia,2016-05-01,0.4332279871479416,0.4361045769384739,14872345.583340136,-0.0749059398336217,0.0217025074939979,2016,5,20.019898529021646,15.99375359008343,24.436788094311396,18.24979152598968,20.3643697501332,-4.3181972662591,-2.6742036370336,6.9777496606294,10.8323900175853,24.682567016392298,8.443034504227967,0.07798652866928486,-24.682567016392298,0,0.6192871912582824,0.8693325640864155,1.770107003031967,14872345.583340136,87.30408538064536,57.69947896290931,80.5256624149144,73.20462980125092,115.92092890483009,0.7810903909126566
Filadelfia,2016-06-01,0.4330783274203915,0.436435389297421,17123863.21383966,-0.1203433976830644,-0.0368502603502716,2016,6,19.2352260682419,14.296244528726163,24.21969763260853,17.33397532708534,26.2032007390118,-5.1583374892105995,-3.0855977418144,11.7462515893867,12.1709963654164,31.361538228222397,9.923453103882366,0.12585894904132558,-31.361538228222397,0,0.59817690223745,0.8695137167178124,1.9012507411565593,17123863.21383966,87.3355029593827,70.0375884741649,101.421821367765,84.40050087394711,135.8668631409447,0.7942408392696713
Filadelfia,2016-07-01,0.4323397307099331,0.4355134320418105,18113421.85006125,-0.1244243485790962,0.0204710252466405,2016,7,19.072091267997052,13.92139055681207,24.215385131088283,17.05414947155657,19.755470396450402,-5.4305532505289,-3.1860512689291,7.0022765995775,8.9774559059158,25.1860236469793,10.293994574276212,0.12609711096603693,-25.1860236469793,0,0.586690104789766,0.8678531627517436,2.017941796440482,18113421.85006125,87.2881173131226,66.3230408855954,114.04669703175921,81.230128891594,147.0790442520538,0.7670219904976389
Filadelfia,2016-08-01,0.428729399658635,0.4310752133958369,19846607.685585953,-0.0061700334252995,0.0872759082908936,2016,8,19.55610748183011,13.936876296218202,25.40087930376359,16.943006481753685,14.0509192553251,-7.0187619044956,-3.5757358411457,3.9499862959988996,6.5609468214849,21.0696811598207,11.464003007545386,0.08749373394975084,-21.0696811598207,0,0.509454003320643,0.8598046130544719,2.6131010000764263,19846607.685585953,87.24540909503082,60.0095903907873,117.7090693536966,77.61724303502241,150.8218728362733,0.6828553449824752
Filadelfia,2016-09-01,0.4321203521535365,0.4342501086893631,17350106.079340715,-0.1170825420854463,0.0699497177060981,2016,9,19.091326828271235,14.311360584371698,24.356076352405125,17.040505906492683,17.1513430755945,-5.4997713222533005,-3.0581843027774003,5.297369848826699,8.941777113369199,22.6511143978478,10.044715768033427,0.13638652671123025,-22.6511143978478,0,0.5560567302971368,0.8663704608428996,2.050820921778552,17350106.079340715,87.31364465814818,50.95773272737001,120.99532120153489,68.9068192046478,153.3073200785949,0.7687113708197838
Filadelfia,2016-10-01,0.4329486242034442,0.4356091787624605,15662219.152890809,0.1629399173646228,0.108969683372619,2016,10,19.432052706958245,15.968558374781082,23.893385660740876,17.582109967864312,23.4765543844276,-4.5647688559874,-2.7822119077738,9.37905738601,10.9235267905178,28.041323240415,7.924827285959793,0.19601991879683794,-28.041323240415,0,0.6094969110257158,0.8685578029659047,1.8499427390939331,15662219.152890809,87.2153089443794,54.67881671534721,121.0018576009426,71.76211879808352,152.9922476896775,0.7440723229537017
Filadelfia,2016-11-01,0.4314059160664446,0.4337700065044076,15452895.016371306,0.217110577903887,0.123623446361928,2016,11,19.687652955571593,16.499717895250285,23.982122652077976,17.489783506219055,17.5364667824572,-4.7359201752183,-2.7193189075192996,5.6956357040485,9.2059010355281,22.2723869576755,7.482404756827691,0.24983946751496303,-22.2723869576755,0,0.5741903117242185,0.8651759225708522,2.197869449352538,15452895.016371306,87.19867774201168,58.16436424247931,118.1739546332666,72.96482459593831,150.5820676309607,0.8061405846924691
Filadelfia,2016-12-01,0.4314577151727267,0.4343190795080149,15491042.606124949,0.0709319232872136,0.0059965131557667,2016,12,19.579507273337413,15.671454074247436,24.00869958456218,17.55337578355659,18.9328348282198,-4.5860240451167,-2.6863086714628,6.8682557371208,9.243665015566,23.518858873336498,8.337245510314744,0.07118494160460088,-23.518858873336498,0,0.5857599591269481,0.8657767946807415,2.0261314897808234,15491042.606124949,87.210235129666,59.94585599510461,110.90358872247461,73.83256907142702,142.7393882760748,0.7354007224830135
Filadelfia,2017-01-01,0.4243409064508253,0.4250586865758576,16672846.716864023,-0.0127142122623562,-0.0444637719021048,2017,1,19.434734537735494,15.177538748476707,24.160585980865164,16.85510700080971,12.7214089335928,-5.7022755300088,-2.945316894221,4.23156163397,6.7983292745979,18.4236844636016,8.983047232388458,0.04624584527516664,-18.4236844636016,0,0.5165161513569665,0.8493995930266829,2.579627536925784,16672846.716864023,87.2494557307218,49.190710544269805,103.869527259617,64.21493029461362,135.9770490926971,0.7372131064238984
Filadelfia,2017-02-01,0.4147706189882763,0.4171832978545793,18841969.20614828,0.0386069347335316,0.1132613955419274,2017,2,20.057520722106972,15.278436609030223,25.333347265371174,16.800633641622994,10.5832727938706,-6.9363946576769,-3.3632748986798,2.6292173835241,3.6522381533119,17.5196674515475,10.054910656340951,0.11966051616813335,-17.5196674515475,0,0.4848737059433576,0.8319539168428556,3.2568870804839776,18841969.20614828,87.25877716181445,42.2375165556832,100.4018807981625,59.462210788485606,132.4270353844239,0.7564264925410907
Filadelfia,2017-03-01,0.4351214890060123,0.4376315474493966,15432054.542453174,0.0660626147253198,0.0957422862235292,2017,3,19.36328194481797,15.593092913800945,23.693726640158445,17.581171580945806,30.2132064851901,-4.300478302785,-2.7899472368443,14.2198117576895,12.7250735226238,34.5136847879751,8.1006337263575,0.11632220095774594,-34.5136847879751,0,0.6487529268059439,0.8727530364554088,1.7821103638721638,15432054.542453174,87.27014965947251,53.5178882126535,113.4637442077581,70.45703670312422,144.2896057745512,0.7455149994938818
Filadelfia,2017-04-01,0.4232463897297319,0.4266172902661201,17043402.304303795,-0.0808565703155957,0.0385632711992652,2017,4,19.94924024284137,15.163617079851463,25.039088490160225,17.490268998608826,14.0747651774036,-5.7632593401876,-2.9536731546658,4.0021578728649,7.2751823922752,19.8380245175912,9.875471410308762,0.0895818667409256,-19.8380245175912,0,0.5125005648401412,0.849863679995852,2.4589712442325435,17043402.304303795,87.21731850006316,54.871244456464304,104.0619550007341,71.87137675711382,136.0863070517274,0.6849122427973119
Filadelfia,2017-05-01,0.4333605049645249,0.4366420159652083,16702229.481420988,0.0765842550706584,0.0230783636754623,2017,5,19.662522679302015,15.524097463499572,24.321945012233925,17.77432092869384,26.3849496098633,-4.8885723975249995,-3.0231202521698,11.656590412713399,12.070540238663101,31.273522007388298,8.797847548734353,0.07998599249033898,-31.273522007388298,0,0.6184056662648632,0.8700025209297332,1.8882017506081752,16702229.481420988,87.30380455345028,70.672921272457,112.9104378281402,85.62523131295461,145.0874421014402,0.7904494574418275
Filadelfia,2017-06-01,0.4333737038828317,0.4361734441228724,18204156.711898733,-0.1035778793101572,0.0718166831810598,2017,6,19.35953346676291,14.396544605367808,24.542055790253357,17.345060768932285,21.182460489511502,-5.5815453676483004,-3.2749772541822,8.2732462203955,9.3235035290949,26.764005857159802,10.14551118488555,0.12603972812378728,-26.764005857159802,0,0.5867510922540713,0.8695471480057041,2.0144726978306267,18204156.711898733,87.28807124292643,61.6421752767784,115.1600634894319,77.87555238213932,148.3325890852635,0.7744508347146144
Filadelfia,2017-07-01,0.4316351273083534,0.4347434560376737,18518455.029154755,-0.1684443307244179,0.0187541654811873,2017,7,19.256761717987786,13.704485703916589,24.523669655403808,17.035228344611085,16.3969722749991,-5.8659986744563,-3.3379232466811,5.042901156312699,8.03558527754,22.2629709494554,10.819183951487219,0.16948513585589986,-22.2629709494554,0,0.5690290777332231,0.8663785833460271,2.221533373376701,18518455.029154755,87.29520580873253,63.9643823743739,118.8356268308382,80.30049881400352,152.1718755711173,0.7600384158516073
Filadelfia,2017-08-01,0.4277115413343336,0.4297222955739301,20516909.46345447,-0.0347367670676554,0.074114023449795,2017,8,19.470545001462824,13.923697875129221,25.11455919009512,16.7400199766563,12.7592553686874,-7.182812241692099,-3.6355416757074,3.6790458820897,5.6217350579856,19.9420676103795,11.1908613149659,0.08185066559429624,-19.9420676103795,0,0.5061446769762187,0.8574338369082637,2.730525024806525,20516909.46345447,87.27744790673755,50.338688133198005,121.01160940565501,68.96904441699473,154.59427572994932,0.7985072231852512
Filadelfia,2017-09-01,0.4287838996211185,0.4310031193385815,19147542.696932625,-0.0742613405685049,0.065976228241176,2017,9,19.5831676720299,14.61304863008263,24.896425772236398,17.21627169548708,20.9231189009757,-6.1932088183199,-3.3648195142861,8.7758345266937,8.3559820514942,27.1163277192956,10.283377142153768,0.09933584144689782,-27.1163277192956,0,0.5433080259849753,0.8597870189597,2.3668959765428212,19147542.696932625,87.26465866140887,50.0793465446622,111.7215218214406,69.32136627913053,147.1969186612698,0.7404937987296442
Filadelfia,2017-10-01,0.4316959411218179,0.4330058981938411,16289099.419874122,-0.0182863262667694,0.0362679359068168,2017,10,19.539278605170182,15.240885874824983,24.5057920357022,17.40522450148137,22.2156570129706,-5.1620167176204,-2.8771365874455,9.472515996547001,10.0222152512917,27.377673730591,9.264906160877217,0.040617150358878105,-27.377673730591,0,0.5573668785285703,0.864701839315659,2.134054103688811,16289099.419874122,87.19945132695265,55.8980312826337,119.86241365700761,74.43606906026612,154.73656787426958,0.660223761593258
Filadelfia,2017-11-01,0.4306479413532841,0.4325629829589156,16071569.867679322,0.1881156013451212,0.0538317794102321,2017,11,19.670068213010836,16.181262239222804,24.015354086316563,17.660040181799843,14.300926694686199,-4.8551241846024,-2.8053026431031,4.1725533282706,7.753295440714,19.1560508792886,7.8340918470937595,0.19566639962933965,-19.1560508792886,0,0.5778025678112293,0.8632109243121997,2.010028031210993,16071569.867679322,87.17208198475684,57.4397026086325,107.7783907418305,73.65005232917522,142.6190967461699,0.7094409564991832
Filadelfia,2017-12-01,0.4107702490714547,0.4133912605834977,17408090.459452838,0.0446473064561498,0.0018991062588248,2017,12,19.87525826326049,15.023268129310622,24.779462284261,16.97743506420545,14.8376028895252,-6.0533692431284,-3.0200701805494004,5.477396820749,5.9114883984288,20.8909721326536,9.756194154950379,0.04468767814925791,-20.8909721326536,0,0.4989073948999703,0.8241615096549524,2.89782319905504,17408090.459452838,87.1862476553993,51.354186597182,101.43353314184421,67.42469674253323,136.7460630216637,0.7903649212354321
Filadelfia,2018-01-01,0.4227867179944334,0.4246874442567172,16385274.475132706,-0.0193624666471521,0.0166162629021711,2018,1,19.12274686149533,14.36489981062897,24.004371106609995,16.715397361743953,15.128857823958601,-5.4170053502451,-2.912802776575,5.7106051531651,8.811280944849699,20.545863174203703,9.639471295981025,0.025514805652721424,-20.545863174203703,0,0.537714682921236,0.8474741622511506,2.4073494997513762,16385274.475132706,87.18387683990382,44.26738740817,100.1654186908037,60.59288618614593,135.028955246412,0.7242425499474903
Filadelfia,2018-02-01,0.4259828671552532,0.4267032123747326,15692033.411392404,0.0962251174837943,-0.0349312211390789,2018,2,19.842964264281648,16.06038609620242,24.327622107010825,17.36897999497336,13.691822496113899,-5.3563301624969,-2.7981864046775997,4.0368266949331995,5.7315076349359995,19.0481526586108,8.267236010808404,0.10236925048586243,-19.0481526586108,0,0.5224074771710259,0.8526860795299858,2.473984269308289,15692033.411392404,87.2269866215941,43.658283209597705,101.0979858182302,60.48498796546813,134.13504029464332,0.7661686092518318
Filadelfia,2018-03-01,0.4249504375964,0.4272155825582607,18463303.29112935,-0.0725378067327613,-0.0509380664665779,2018,3,19.954288782618562,15.204878031122007,25.271661857956985,17.433362980649576,17.910024743921003,-6.2798273184923,-3.2572494763477,6.4991352897899,6.7535483262742,24.1898520624133,10.066783826834978,0.08863644860300383,-24.1898520624133,0,0.5186846436749417,0.8521660201546607,2.5209258019689855,18463303.29112935,87.16243332086545,46.73070506399351,98.08489166117549,63.78386789522782,131.20856463776101,0.7447359666848022
Filadelfia,2018-04-01,0.4341953132725968,0.4372067878283193,15327090.371645568,0.0110359286893101,0.0651025145768113,2018,4,19.330933041847516,15.5361921917235,23.783503841609388,17.44052672282885,21.0218718727605,-4.3898373540443,-2.7476705984067,7.1880972379119,11.159940316078501,25.4117092268048,8.247311649885887,0.0660312738500437,-25.4117092268048,0,0.6259164070832177,0.8714021011009161,1.8904063190186662,15327090.371645568,87.30692876553434,52.6237191127954,96.8911065209654,68.64971394782893,129.2426001339748,0.7297565951564536
Filadelfia,2018-05-01,0.4356506176314191,0.4385592935068097,15685747.894814208,-0.0370310152406122,0.0024050942696534,2018,5,19.44138284394802,15.543318357580574,23.968283692901593,17.608355381369734,24.3792186756955,-4.5401362599573,-2.853992513144,9.243163510871,12.6482071761892,28.9193549356528,8.42496533532102,0.037109036206783554,-28.9193549356528,0,0.6286139838862075,0.8742099111382289,1.8330274625782863,15685747.894814208,87.30871556655512,63.311115292377,106.9693985019747,78.52091622487092,139.005904190339,0.7528560200169544
Filadelfia,2018-06-01,0.4319682599589459,0.4340340775008275,17942669.32691983,-0.112322919123954,-0.0226140726065333,2018,6,19.314547795967712,14.035294658161945,24.342616006714366,17.21379339762717,17.3778396388125,-5.5305160066497,-3.1881748057335,5.2749589142165,8.6358128142256,22.9083556454622,10.30732134855242,0.11457676221808621,-22.9083556454622,0,0.5764697866112196,0.8660023374597734,2.1007543983405412,17942669.32691983,87.28091899459388,62.7789301872685,109.509635251262,77.23941980791983,141.02328770314762,0.7681827732086602
Filadelfia,2018-07-01,0.4302054030206944,0.4328129146477795,18197754.73466721,-0.1323569020170962,0.0322314677797273,2018,7,19.161989806229656,14.212704513880055,24.423648931114656,16.966495259499027,12.722049348410701,-5.7800410541284,-3.2269707679742,3.267297809491,6.0925156072773,18.502090402539103,10.2109444172346,0.13622487668116573,-18.502090402539103,0,0.5582955719604975,0.8630183176684738,2.195494546730629,18197754.73466721,87.25925407572285,54.47910766291871,107.1028267757141,70.32980098365412,138.979514931483,0.7716977165234774
Filadelfia,2018-08-01,0.4264476834275502,0.4286888468358018,20632650.05193957,-0.0989373503695771,0.0916947077289963,2018,8,19.2953065446693,13.345403905691796,25.177680839018308,16.5852918582562,11.8220586446339,-7.0502178042993,-3.6249241270292,3.1415166642871,5.6528848743088,18.8722764489332,11.832276933326511,0.13489447254672265,-18.8722764489332,0,0.5141578234613553,0.855136530263352,2.7100146864131034,20632650.05193957,87.26204916707073,41.92194763185711,105.2330629242341,60.282722496934525,138.80363872180538,0.7450735089139987
Filadelfia,2018-09-01,0.4281893200344509,0.4308430140263254,19951799.764910337,0.0235224147252057,0.1003784957113145,2018,9,19.550921926270348,14.272989230256542,25.256135962120084,16.88281019615897,16.091797599423,-6.952487011499,-3.5738581021312,5.2041245802041995,7.3417335446876,23.044284610922,10.983146731863542,0.1030977516523564,-23.044284610922,0,0.5140403153951336,0.8590323340607764,2.6681117301113773,19951799.764910337,87.17609347362318,40.63590559246761,103.41483577973611,60.41865146239432,137.6580712703141,0.740142565700403
Filadelfia,2018-10-01,0.4282405120654383,0.4297284598381028,16700764.80964773,0.231988558458344,0.1596836418266343,2018,10,19.731597016057947,15.624875700371547,24.224940665803103,17.40213921768776,14.235362862327701,-5.5393218215313,-2.9711599224815,4.3660199230862995,6.4562000179105,19.774684683859,8.600064965431557,0.2816337279563606,-19.774684683859,0,0.5363762125733218,0.857968971903541,2.3294577983701856,16700764.80964773,87.25017872345855,42.14921910638461,96.6283267693033,61.69124574371422,132.0210467273683,0.6704146879151743
Filadelfia,2018-11-01,0.4333825633696865,0.4355288639953871,14387158.663966242,0.1151167516936397,0.064378292097824,2018,11,19.720286636513492,16.25434453006534,23.95020832689505,17.862797181656617,23.920510225235,-4.2224495087746,-2.5636661477104,11.262558991647401,10.0172915916402,28.1429597340096,7.6958637968297126,0.13189553068215712,-28.1429597340096,0,0.6071515478241801,0.8689114273650735,1.857489454856875,14387158.663966242,87.20657411646502,54.2476706869857,96.1696183188428,70.96192902879062,131.24465152572512,0.7569086026723028
Filadelfia,2018-12-01,0.3984882675094054,0.4033117979420145,18404878.00244998,-0.1112246244573846,0.038703570006347,2018,12,19.987153917912053,14.36918791291572,25.579210185887803,16.500368376129984,6.2618670006679,-7.1119497574655,-3.1013004493201004,1.6668430027936,5.3464332914147,13.373816758133401,11.210022272972083,0.11776622358266584,-13.373816758133401,0,0.43606900936464527,0.8018000654514199,3.4867855417820692,18404878.00244998,87.20535240586347,44.4177400882306,85.05364568069821,61.291461176002024,121.71011263839631,0.7885113400098699
Filadelfia,2019-01-01,0.3883868299894175,0.3877380523224729,18018881.091710903,-0.1619993862204281,0.0487427856608346,2019,1,20.33756171922647,14.859019495760379,25.99240852377767,16.658800676428086,8.2043514197688,-7.2270822030955,-3.1638513290672003,1.576829823658,1.744568695361,15.4314336228643,11.133389028017291,0.1691734621321367,-15.4314336228643,0,0.437777193884588,0.7761248823118904,3.678761042798385,18018881.091710903,87.21024332205107,38.3867286456717,80.5359477520563,56.94821011500733,118.6394558587215,0.750611766097705
Filadelfia,2019-02-01,0.4266721616242577,0.4268599296349081,17819454.631103072,-0.1375789712178124,0.0057492666427021,2019,2,20.300936841361136,15.326204066078219,25.845812386759405,17.718246647361696,12.8726373947358,-6.2650833002697,-3.221540245822,4.4080139129383005,2.8920283672445,19.137720695005502,10.519608320681186,0.13769904643199438,-19.137720695005502,0,0.5142055748706316,0.8535320912591657,2.58269019399944,17819454.631103072,87.20443809778399,27.338855815172504,81.5865265021582,47.942971076003225,118.9049001047938,0.7157410991611096
Filadelfia,2019-03-01,0.4284335916668959,0.4307791275184333,18403710.75213127,-0.1446572404273176,-0.0568029961294587,2019,3,20.143957640976453,15.22782977701155,25.611796594123632,17.804037614217123,15.4055075029476,-6.227050876802401,-3.2636384134781,5.253407461344301,6.8186855519387,21.63255837975,10.383966817112082,0.1554100948372726,-21.63255837975,0,0.5241066762025011,0.8592127191853292,2.33992002675933,18403710.75213127,87.22625621122724,36.4824963174522,80.90023640568279,56.201712697619826,117.4931738736218,0.7201816124909846
Filadelfia,2019-04-01,0.4333779107803365,0.4358082881557287,15884836.034092829,-0.025411237188197,0.0171613288898172,2019,4,19.975656325853947,15.807021623442495,24.848258074667854,17.975644223659856,20.3170912529494,-4.895315319299599,-2.8581776406285,7.6491417512612,9.8921994575719,25.212406572248998,9.041236451225359,0.030663368776102873,-25.212406572248998,0,0.5838598819610497,0.8691861989360652,2.0000121021940913,15884836.034092829,87.27390204315829,48.5952361506328,86.98196479630451,65.98268564700452,122.9308957620118,0.7495375841104341
Filadelfia,2019-05-01,0.4319541545373104,0.4349061090799842,15542395.53891384,-0.0401093386526381,0.0027808587924629,2019,5,19.83068778916936,15.894137013732461,24.44667497216659,17.907420412517638,29.037779040549697,-4.5836252569178,-2.8149452242238,13.318424834042599,12.6609281459941,33.6214042974675,8.55253795843413,0.040205624267950706,-33.6214042974675,0,0.6141308856142309,0.8668602636172946,1.9232673766517223,15542395.53891384,87.26132220537241,64.7603777964467,92.0992336116192,80.46636924946652,128.4093403254697,0.7224164075765814
Filadelfia,2019-06-01,0.4296500017941417,0.4322803854104,16307420.61907173,-0.1808759683731068,-0.0435701278124512,2019,6,19.82775161995329,15.2042158849531,24.637043772508264,17.79021865061401,17.8171833079484,-5.0986169416944,-2.8969520856999,6.7403810310967,9.113241835234,22.9158002496428,9.432827887555163,0.1860496492135969,-22.9158002496428,0,0.5681840167661597,0.8619303872045416,2.0375329693392814,16307420.61907173,87.26446792595156,67.1720536014475,103.65454991889969,81.74961111935932,137.95132381697908,0.7986140270519918
Filadelfia,2019-07-01,0.4261052572079802,0.4285558473922711,19513667.445651285,-0.0573701665176572,0.0280338033423288,2019,7,19.652627924541036,13.986881344266806,25.03700714422854,16.94645076999376,11.7930933595251,-6.7260812975621,-3.5148421785402,2.9848149853269996,5.274981046730501,18.5191746570872,11.050125799961734,0.0638531920588163,-18.5191746570872,0,0.522569167039854,0.8546611046002512,2.7061771545472766,19513667.445651285,87.25806870023479,58.6480557080232,107.243291858656,75.05637920419753,141.039064851202,0.7679163424139283
Filadelfia,2019-08-01,0.4232341380058964,0.4251057259416976,20964059.72952225,-0.0857168733140668,0.1093081612838147,2019,8,19.78473728793125,13.489496543700454,25.8870748922551,16.623162112035516,9.904756469007399,-7.6775964807373,-3.7046814926056,2.4613161660691003,4.9070804270738,17.5823529497447,12.397578348554646,0.13890880639465672,-17.5823529497447,0,0.48253147771336213,0.848339863947594,3.1615751758957344,20964059.72952225,87.2780565198274,39.5150331364809,104.2754109329276,59.01732785647472,139.48369710594122,0.6890875140131335
Filadelfia,2019-09-01,0.4209390790485967,0.4222246952298321,19847383.692178268,0.058501858456393,0.1491300584327655,2019,9,20.00447773162159,14.263832577733524,25.482409906186092,16.94328001470336,10.8135045860875,-7.0660214484492005,-3.5492362537841,2.1943190278886,3.1791195380285,17.879526034536703,11.218577328452568,0.1601943874516579,-17.879526034536703,0,0.5022963462500396,0.8431637742784288,3.0611977169182296,19847383.692178268,87.28756918858781,32.51135441462,99.68340801606749,53.98105364136862,135.7306647607279,0.6638702906380873
Filadelfia,2019-10-01,0.4338442732724135,0.4366605654044492,17531176.621581193,-0.0276323794247715,0.0045427066997166,2019,10,19.36044334041935,14.884405810417263,24.17744688421135,17.210056737129037,17.4081115523137,-5.400673928870201,-3.0544521462775998,5.0708449546439995,9.508880114935,22.8087854811839,9.293041073794086,0.028003295820924107,-22.8087854811839,0,0.5655688071665135,0.8705048386768627,2.1503866032903147,17531176.621581193,87.23193330117999,38.1263726074086,96.77442831543179,58.27066446546532,133.3270436696628,0.7276968915516293
Filadelfia,2019-11-01,0.4306288156093591,0.4334434056986233,15523297.288270043,0.0341518836215913,0.037477716410378,2019,11,19.629598902395173,15.553683939100836,24.25768773461192,17.54974832231659,15.853730163480499,-4.8374725079737,-2.7205256074038,5.1071517364385,8.7598281350568,20.6912026714542,8.704003795511085,0.05070434283411464,-20.6912026714542,0,0.5623858668561672,0.8640722213079823,2.0798505800785847,15523297.288270043,87.17978954214188,44.0753463018817,83.59037943836259,61.37951418717483,120.3968420436495,0.7774570662255014
Filadelfia,2019-12-01,0.4261947782928479,0.4278194146073885,16798836.112699058,-0.0611740887108279,0.0500508381815139,2019,12,19.776328869912163,14.963886288089498,24.91921824606743,17.417687224562997,12.503405045934,-5.6757406525925,-2.9089581617600997,3.3127545768896,5.7022021693227,18.1791456985265,9.955331957977933,0.079040214652241,-18.1791456985265,0,0.512524946494221,0.8540141929002364,2.3586416453491665,16798836.112699058,87.17814652623144,45.7652467617282,78.2766011763482,61.67913385116462,115.6601874925332,0.7300650096795015
Filadelfia,2020-01-01,0.4012680826307852,0.4035945774990636,19215298.33140057,-0.0512635881241704,0.0368606687744117,2020,1,20.456028259077982,15.162346777832227,25.789664780417013,16.770129267166965,10.9965346337365,-7.4920963838227,-3.4435899163835,4.2050393978980996,3.8792099525315997,18.4886310175592,10.627318002584786,0.06314003777209413,-18.4886310175592,0,0.45962974841712084,0.8048626601298488,3.685898991911017,19215298.33140057,86.93694999715552,39.353669843150996,77.4800424505596,57.35897938753992,115.62964385300519,0.784485796692521
Filadelfia,2020-02-01,0.3777738193471445,0.3817012253484749,19983097.36673941,-0.0607349449103876,0.0258589988710161,2020,2,21.018355992446402,15.152353141048707,26.719689190122324,17.01631466990284,9.2191739746893,-8.2157698678221,-3.5046812334711,2.7441265449311003,2.9201568642957,17.4349438425114,11.567336049073617,0.06601076696932878,-17.4349438425114,0,0.42657982349011087,0.7594750446956193,4.002041322543562,19983097.36673941,86.91061611043952,32.7191136543598,76.7944599562415,54.10272055859713,115.4822347457719,0.7192891007553811
Filadelfia,2020-03-01,0.4166985043574631,0.4179261805330698,19859729.095814656,0.0519634074640384,-0.0232535546241657,2020,3,20.895971841995163,16.493461022585336,25.883584384131552,17.681233400277563,10.590244547426899,-7.2933171125467995,-3.5200460262903,2.8403658235788,3.7381415721979003,17.883561659973697,9.390123361546216,0.05692910958317142,-17.883561659973697,0,0.48263999146214337,0.8346246848905329,3.2147384417176,19859729.095814656,86.96155640518398,30.8059531558527,76.5711999175809,53.807136520044324,115.48627037120889,0.7466867185226408
Filadelfia,2020-04-01,0.4320103345138613,0.4349195269492104,17730859.021940928,-0.0066485697106469,-0.0024399488015852,2020,4,19.923891468879674,15.761098437087924,24.971439704734053,17.837585698971452,19.5955793024639,-5.6574679911136005,-3.1640556846048997,7.4188322180937005,8.6589788975594,25.253047293577502,9.210341267646129,0.007082148639480003,-25.253047293577502,0,0.5592707283267941,0.8669298614630716,2.086305769908222,17730859.021940928,87.01137291448278,39.40499782458009,78.75866766773109,60.571552796062626,117.93053218360251,0.6901332881834162
Filadelfia,2020-05-01,0.4336236760845732,0.4370606433976924,15034383.203919968,-0.0477638389361023,0.0316431106475481,2020,5,19.748425788666452,15.612626406824234,24.345541328252637,18.008196661562238,27.1345200477895,-4.587593629025299,-2.7321430752202,12.2959666888097,11.7938988376218,31.7221136768148,8.732914921428403,0.05729459626672392,-31.7221136768148,0,0.5955504980834978,0.8706843194822655,1.7402291271042145,15034383.203919968,87.01275855020543,57.3203438976803,90.03945755204009,74.85872263036602,128.9614431889631,0.7263406325205924
Filadelfia,2020-06-01,0.4330374844600714,0.4362503556091908,17187592.51645569,-0.0915780945032122,-0.0193061002699131,2020,6,19.33288957984803,14.756151586605029,24.293176632651807,17.393932060155862,17.9474318745498,-5.1408366047883005,-3.0403662251331998,5.6774935755045,9.5973816199644,23.0882684793381,9.537025046046779,0.0935909872822763,-23.0882684793381,0,0.5914147930156195,0.8692878400692622,1.938957519692167,17187592.51645569,86.99925940849978,64.6775312248032,95.4834843806559,80.06342944973042,133.8705659697747,0.743013328040186
Filadelfia,2020-07-01,0.4311966696287866,0.4340129592166525,18299017.794528376,-0.0525246141329093,0.0081878906953281,2020,7,19.163997097075082,14.584287457292817,24.100104810248183,17.114059326848974,21.7953720650784,-5.3890169786404005,-3.2557723579776,8.6973264947284,9.9223381356347,27.184389043718802,9.515817352955366,0.05315897519563047,-27.184389043718802,0,0.6041496946533459,0.8652096288454392,2.0499377702261086,18299017.794528376,86.95239185484137,66.8773239874177,106.28232181199779,81.99477119987172,142.5663239959343,0.7848638654106502
